Gene = PDZK1IP1
Position 5172: 8.204979587144232e-05
Position 125: 7.428702569239346e-05
Position 6017: 7.317824533645842e-05
Position 5267: 7.236599689460501e-05
Position 2722: 6.913948813931714e-05
Position 2891: 6.259919682464568e-05
Position 6184: 6.224939491279582e-05
Position 808: 6.055313323817457e-05
Position 831: 5.723152952940822e-05
Position 858: 5.7191607342861457e-05
Position 345: 5.413232972235685e-05
Position 32: 4.240822202297346e-05
Position 634: 3.839689281368521e-05
Position 6246: 3.464748375927297e-05
Position 467: 3.310882622286782e-05
Position 230: 3.135430964244369e-05
Position 5421: 2.579401727856792e-05
Position 5133: 1.9204742038296854e-05
Position 373: 1.8585769134587273e-05
Position 2879: 1.7152588015788575e-05
Position 6133: 1.1982003449986151e-05
Position 241: 9.269111668095105e-06
Position 636: 8.074753252062378e-06
Position 922: 7.390583160967593e-06
Position 508: 6.250456536534904e-06
Position 279: 4.1333851043423574e-06
Position 243: 4.0680848262277035e-06
Position 1128: 2.7179515109902227e-06
Position 584: 2.2729070102920643e-06
Position 1160: 1.7256059153179423e-06
Position 582: 9.692429609395724e-08
Position 165: 4.0301220598477874e-08
Position 544: 3.0627410590937583e-08
Position 575: 1.0031027713881153e-09
Position 318: 4.0310596004121374e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9941125670341713
Position 4957: 0.9802975463375562
Position 2627: 0.8612495958172622
Position 949: 0.2280090325321709
Position 726: 0.17607328078889947
Position 2966: 0.13187931090965754
Position 3161: 0.12958136720874422
Position 2609: 0.07020775052406784
Position 3035: 0.06807476611156323
Position 262: 0.04485874083262997
Position 4031: 0.034978020006358274
Position 1377: 0.029603048742501366
Position 6306: 0.02683331333362355
Position 2514: 0.015597230723000989
Position 3501: 0.013649497315675189
Position 4842: 0.013474925901725127
Position 2656: 0.013182561918590546
Position 2583: 0.01142302219102924
Position 2942: 0.009349183313628471
Position 1257: 0.008897619645275082
Position 1046: 0.008761773539140523
Position 4590: 0.007378456865671766
Position 6184: 0.006016848974861782
Position 2989: 0.005645177639339498
Position 3465: 0.005537093344011537
Position 4102: 0.00502460640775682
Position 2411: 0.004958305343258328
Position 2800: 0.004463406948490399
Position 279: 0.0039708137380058675
Position 4566: 0.00395824034100718
Position 3517: 0.0036383104712182897
Position 6231: 0.0033774176651649706
Position 2803: 0.0030243051187852
Position 3774: 0.0030214807417794243
Position 812: 0.002932133868524111
Position 738: 0.002918610499252876
Position 3018: 0.0026855384419521666
Position 2074: 0.0025293793265607975
Position 1306: 0.002111552353035779
Position 1332: 0.002029528622983621
Position 1609: 0.001287012266255706
Position 6017: 0.0011984103473505515
Position 568: 0.0010282655830378103
Position 847: 0.0009360199656017719
Position 4994: 0.0009111433953997811
Position 4004: 0.0008364066771464703
Position 6202: 0.0008121646090917368
Position 6236: 0.0007603563597348872
Position 2901: 0.0007288521972249297
Position 2644: 0.0007113397696501535
Position 1504: 0.0006408319835672072
Position 3939: 0.0006263491138100608
Position 2039: 0.0006189909790654781
Position 977: 0.0006138276228296183
Position 2708: 0.0005865908586806596
Position 373: 0.0005334291269680368
Position 1411: 0.0004544586691761024
Position 1408: 0.0004300830474467573
Position 6109: 0.0003624343134823257
Position 2141: 0.00031353263918693027
Position 674: 0.00030215057500033787
Position 5092: 0.000273904404009074
Position 6138: 0.000269046112360648
Position 6411: 0.0002668212340120694
Position 325: 0.0002457456821523048
Position 914: 0.00024261495454741652
Position 6152: 0.00020002302000711483
Position 5990: 0.00018547674870545547
Position 825: 0.0001825607913809175
Position 399: 0.00016097800609084036
Position 5203: 0.00015891422521833903
Position 1483: 0.0001558262261513264
Position 5464: 0.0001463119473958068
Position 6268: 0.00013430281697519614
Position 6455: 0.00011639159939547793
Position 2849: 7.389602082291842e-05
Position 2429: 6.102011603039567e-05
Position 668: 5.803905635876904e-05
Position 6311: 5.3117906585590656e-05
Position 5941: 5.200407294231643e-05
Position 295: 5.1213053925892234e-05
Position 329: 5.095760979355417e-05
Position 5681: 4.9592798578724716e-05
Position 331: 3.956989387034985e-05
Position 6435: 3.671676511870138e-05
Position 5729: 3.5789881779141775e-05
Position 5168: 3.5489778742792194e-05
Position 307: 3.1181161747300956e-05
Position 575: 3.1090868327000915e-05
Position 6054: 2.950519427194024e-05
Position 3041: 2.8558034969640234e-05
Position 6117: 2.7240272160632464e-05
Position 5920: 2.3233357371005553e-05
Position 532: 2.0351043838746095e-05
Position 773: 1.8866296499519956e-05
Position 4570: 1.8225191926905205e-05
Position 2856: 1.809332145408351e-05
Position 743: 1.709365290178791e-05
Position 4635: 1.6632771087857247e-05
Position 4677: 1.5283181592755263e-05
Position 386: 1.5071312299707921e-05
Position 6441: 1.488435643211944e-05
Position 345: 1.2873997186848935e-05
Position 479: 1.255147784859162e-05
Position 5578: 1.1705118066967465e-05
Position 1222: 1.1637725314904384e-05
Position 407: 1.1263016670424176e-05
Position 3037: 1.0343109791886526e-05
Position 4886: 8.762670898335659e-06
Position 389: 8.27640231486462e-06
Position 4602: 7.422024536134538e-06
Position 417: 6.832041068170827e-06
Position 646: 5.851123482574622e-06
Position 314: 5.4356351538628115e-06
Position 2728: 5.2871412715172e-06
Position 695: 5.082575084353876e-06
Position 570: 4.631564562872216e-06
Position 786: 4.553828848504869e-06
Position 1311: 4.310974230787947e-06
Position 959: 2.9424927136262177e-06
Position 3914: 2.568350156997539e-06
Position 500: 2.1971600451986382e-06
Position 292: 1.3762494872725296e-06
Position 5905: 9.497291350693151e-07
Position 3911: 8.994754257767367e-07
Position 751: 7.861205470542451e-07
Position 745: 7.783848792975284e-07
Position 5936: 7.755254517462258e-07
Position 444: 7.244862872939323e-07
Position 1450: 2.3778220002828912e-07
Position 432: 2.2182999137179533e-07
Position 888: 1.7337715956880123e-07
Position 456: 1.45010882963509e-07
Position 286: 1.2155489726566233e-07
Position 497: 6.410867381638727e-08
Position 439: 6.288583213246268e-08
Position 474: 1.7268617021241678e-08
Position 136: 1.283688417995812e-08
Position 411: 6.98393685800735e-09
Position 425: 4.158457393883023e-09
Position 441: 3.4355940605182626e-09
Position 99: 2.9213639628115602e-09
Position 165: 2.7514358603085098e-09
Position 96: 1.8372144224320983e-09
Position 103: 1.8014227395041528e-09
Position 582: 1.654880981183606e-09
Position 178: 5.133465041150436e-10
Position 120: 3.0945021809318377e-10
Position 831: 1.1366594997349333e-11
