Gene = MSANTD3
Position 766: 5.365397531747731e-08
Position 474: 3.3308334294958184e-08
Position 305: 7.0315237867068065e-09
Position 53: 4.700501054059318e-09
Position 582: 3.2857460333225145e-10
Position 334: 2.0715905161869692e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 370: 0.9199823597937001
Position 16971: 0.6069505651798551
Position 2349: 0.4697234669056503
Position 14749: 0.270630550344427
Position 4895: 0.1048565000359752
Position 4945: 0.06218248401219541
Position 18012: 0.05685462676815065
Position 7950: 0.04645387095610056
Position 1029: 0.029957673776268286
Position 693: 0.027150603054238425
Position 639: 0.02400178325073857
Position 1850: 0.021715365147652873
Position 8895: 0.02131686830152998
Position 1492: 0.01997430501098576
Position 1908: 0.019589017774732768
Position 4966: 0.01592630486267652
Position 13460: 0.014280994591366766
Position 12378: 0.010614614551955913
Position 2210: 0.010302639477168115
Position 332: 0.010191250194923339
Position 6431: 0.010190587172247018
Position 1582: 0.009403228098543048
Position 3891: 0.00898968384410308
Position 2024: 0.008106064462573793
Position 2360: 0.007685469801834548
Position 6238: 0.0073394486812211664
Position 8666: 0.007086363619086298
Position 3866: 0.006780896121293947
Position 347: 0.006112147064049404
Position 6025: 0.005475261671882733
Position 1807: 0.005447108271388826
Position 1072: 0.0051327441093194795
Position 3584: 0.004985397295791266
Position 10675: 0.004752028624961519
Position 4331: 0.004718873405206413
Position 663: 0.0029132107753849614
Position 7550: 0.002879454954502711
Position 985: 0.002804802013493809
Position 7621: 0.0025137274805020556
Position 821: 0.0023855422604566762
Position 8489: 0.002147500691818423
Position 6918: 0.002016668726582809
Position 6136: 0.0020127388417491526
Position 308: 0.0018951768371644002
Position 547: 0.0017398617896985432
Position 8394: 0.001727273450710999
Position 2319: 0.0015822966922650426
Position 859: 0.0014580346734641497
Position 1048: 0.0013062175112099983
Position 7439: 0.0011168729000551264
Position 5692: 0.0011063941617844584
Position 3438: 0.0010880204247943229
Position 3570: 0.0010367968584565827
Position 1862: 0.0010117183942449396
Position 7519: 0.000976689242511919
Position 2365: 0.000963547738295128
Position 1725: 0.0008679265771479097
Position 3622: 0.0007746594601974371
Position 4357: 0.0007251840170976653
Position 3600: 0.000713258326208308
Position 647: 0.0007041261256530503
Position 3008: 0.00056645661082854
Position 888: 0.0005616712787272805
Position 6638: 0.0005600557293203338
Position 1760: 0.0005547790922599053
Position 6404: 0.000546751523781677
Position 2591: 0.0004292434736196498
Position 5802: 0.00041404884949341005
Position 7588: 0.0003816599011778364
Position 3378: 0.0003581094952625624
Position 4637: 0.0002891257249875431
Position 1763: 0.0002831715144053458
Position 4194: 0.00024168392023895814
Position 1382: 0.00022071241763546183
Position 3270: 0.00014650884755781113
Position 4409: 0.00013757404587448418
Position 2809: 9.803944879081373e-05
Position 3649: 9.485623515504045e-05
Position 2782: 8.994768865347058e-05
Position 665: 8.045127382753905e-05
Position 1939: 7.522141963982529e-05
Position 1811: 7.325063453858683e-05
Position 700: 6.982622548732199e-05
Position 948: 6.295816007459606e-05
Position 1278: 4.5737731821571746e-05
Position 780: 4.330295551922941e-05
Position 1084: 4.154628066494387e-05
Position 1240: 3.689909559131553e-05
Position 1032: 3.263261084110762e-05
Position 5164: 3.236348123431551e-05
Position 1252: 2.181178791375137e-05
Position 310: 8.039644522036172e-06
Position 895: 4.2292959889759875e-06
Position 739: 3.187423854609741e-06
Position 474: 1.6683191170347444e-06
Position 952: 1.5755209440076448e-06
Position 754: 1.403905443654221e-06
Position 1688: 1.3715212839406758e-06
Position 444: 1.3336003200968639e-06
Position 836: 9.502258222807376e-07
Position 422: 3.1007547186150463e-07
Position 1414: 2.583227932436792e-07
Position 1010: 2.23778283920913e-07
Position 558: 8.089735524980304e-08
Position 906: 4.4568466924296793e-08
Position 237: 3.121833020559883e-08
Position 676: 1.650999151903851e-08
Position 495: 1.466237146282164e-08
Position 528: 4.121613030771923e-09
Position 782: 2.162771328135985e-09
Position 268: 1.312103131458766e-09
Position 419: 3.454239824818756e-10
Position 166: 7.861341751340277e-11
Position 241: 2.1329919441223135e-11
Position 706: 1.2098761408474345e-11
Position 161: 7.78337679815773e-12
Position 129: 6.5952102952381275e-12
Position 171: 4.627997469584799e-12
Position 163: 1.3008700892866602e-12
Position 244: 6.704700593618249e-14
