Gene = GOLGA4
Position 5434: 0.39465373800232695
Position 9226: 0.3448194981521066
Position 874: 0.33881383158814987
Position 4616: 0.24602386641879995
Position 8532: 0.124143524857445
Position 4711: 0.11199671059832579
Position 6770: 0.1026269934966491
Position 6682: 0.10086584319753857
Position 9497: 0.0759824786986025
Position 4503: 0.07188644653895017
Position 12620: 0.054115166218147305
Position 7532: 0.048514999014323656
Position 8691: 0.04626191590318886
Position 1546: 0.04453633997447773
Position 5562: 0.043714961200248155
Position 14432: 0.04112416917697056
Position 1406: 0.03884297873711646
Position 14109: 0.038814354950850054
Position 13646: 0.03684432257779542
Position 7302: 0.036210371074549864
Position 12596: 0.035489527085110724
Position 8552: 0.03521368004653567
Position 6607: 0.030889129965601
Position 9719: 0.027178705232408867
Position 336: 0.02679275313282638
Position 11369: 0.026024120102079117
Position 7261: 0.022886403979489447
Position 1914: 0.0219046195280098
Position 2176: 0.01793199699398568
Position 11154: 0.01681452833109293
Position 9100: 0.011047718446689201
Position 8821: 0.010886664270700815
Position 9661: 0.01069471332905561
Position 16527: 0.010220947814445415
Position 9403: 0.010161883046277886
Position 950: 0.009318321033420267
Position 6520: 0.009123122654527218
Position 9774: 0.008945799249958601
Position 16396: 0.008384202648723898
Position 4692: 0.007937587183874736
Position 2488: 0.007616439524840707
Position 4007: 0.007118542196129473
Position 9162: 0.006977077796744674
Position 8862: 0.006925338778414465
Position 8877: 0.0069216894302017865
Position 8588: 0.004963158733870887
Position 9203: 0.004648251549837324
Position 4656: 0.00397586747822192
Position 2380: 0.0039329845375462745
Position 5215: 0.003931008046098039
Position 2597: 0.003343451422748807
Position 2548: 0.0032405867096625953
Position 353: 0.002834229157714884
Position 8528: 0.002781229551551791
Position 8974: 0.002663904869200405
Position 11513: 0.0022873506053619702
Position 1499: 0.0020975396906031288
Position 2131: 0.001963423470475423
Position 13548: 0.0018704059758749415
Position 1359: 0.0018655564849775147
Position 9373: 0.0018459224096048958
Position 2510: 0.0018200872192732005
Position 6258: 0.001746171216910556
Position 11307: 0.0016020816015278145
Position 4742: 0.0014670786300111348
Position 1378: 0.0012249193272856169
Position 10516: 0.0010392568804565576
Position 8418: 0.0010135676988320072
Position 2067: 0.0009952229356411048
Position 9966: 0.0009268557274325057
Position 1678: 0.0009202096479607882
Position 4455: 0.0008806560007197493
Position 1196: 0.0008724215232599529
Position 852: 0.0008448859293599706
Position 8398: 0.0006659472657014993
Position 9681: 0.0006384479125689313
Position 901: 0.0006351653544507244
Position 1618: 0.0005262663687754401
Position 8715: 0.0004675559078641115
Position 10597: 0.0004665695024600015
Position 8932: 0.0004223543782082246
Position 8768: 0.000409356223436435
Position 10118: 0.00036082712840051275
Position 881: 0.00033375143490605114
Position 1525: 0.00028243995006708387
Position 1177: 0.00027141039339821226
Position 1157: 0.00024052508904001094
Position 1309: 0.00022365818169420052
Position 605: 0.0002073377298477452
Position 584: 0.00016221054727339016
Position 3644: 0.00016212025204396537
Position 1314: 0.00015321244726205024
Position 236: 9.99614114081325e-05
Position 8929: 9.863306803489155e-05
Position 956: 7.982392237954937e-05
Position 8609: 7.63819374990765e-05
Position 930: 6.939314276555142e-05
Position 587: 6.480147186950525e-05
Position 3670: 6.410244685258723e-05
Position 709: 5.9636995807425014e-05
Position 1557: 4.1384914139742536e-05
Position 382: 4.092170727786805e-05
Position 1213: 3.9689410582917355e-05
Position 211: 3.301673155199407e-05
Position 3293: 3.257841540850504e-05
Position 802: 2.7344445451308782e-05
Position 2099: 1.885486747038081e-05
Position 1968: 1.6010411354010585e-05
Position 2231: 1.2164383483313754e-05
Position 1989: 1.1644841413030524e-05
Position 2033: 1.070091845856369e-05
Position 723: 3.664187594593795e-06
Position 289: 2.8913851826813984e-06
Position 1228: 2.667913989721875e-06
Position 655: 2.6241494142499263e-06
Position 764: 2.3040931254767504e-06
Position 510: 1.98841431296261e-06
Position 1650: 1.8859041798730566e-06
Position 783: 1.5312288750474324e-06
Position 993: 1.1643917008703255e-06
Position 1435: 1.0517867353058777e-06
Position 445: 8.474139911671575e-07
Position 977: 7.98708636120012e-07
Position 1023: 7.810343017877424e-07
Position 1264: 5.97913526313358e-07
Position 175: 5.797527246925449e-07
Position 590: 3.980421842897068e-07
Position 9049: 2.565998863098974e-07
Position 427: 1.9930674878647722e-07
Position 286: 1.6700714421299377e-07
Position 298: 1.1212713180906395e-07
Position 179: 5.521976953504244e-08
Position 512: 5.465429066507117e-08
Position 415: 5.252812246975161e-08
Position 711: 3.087885469502597e-08
Position 728: 3.065328550673908e-08
Position 730: 1.6708090593618552e-08
Position 412: 1.6473468363574008e-08
Position 391: 1.1276936166741553e-08
Position 418: 8.92468031427708e-09
Position 530: 7.545928295056314e-09
Position 424: 6.963219457733416e-09
Position 1004: 6.152262126771558e-09
Position 243: 5.631825508628888e-09
Position 397: 5.055835287343583e-09
Position 158: 2.7540138121967095e-09
Position 153: 2.690935223853532e-09
Position 965: 2.476308818949046e-09
Position 1048: 2.2188863639608174e-09
Position 402: 1.6918803517437717e-09
Position 181: 1.6430105375952154e-09
Position 162: 1.3591803882277154e-09
Position 249: 1.1052749276775942e-09
Position 95: 1.757683328402381e-12
