Gene = CAST
Position 1333: 0.0004016449636284913
Position 48775: 0.00038407481694543186
Position 242: 0.00036609246946868847
Position 1331: 0.0003625092194169481
Position 38953: 0.0003284184814780739
Position 38517: 0.0002707946239214617
Position 40063: 0.00027014939559756357
Position 3549: 0.0002696322744010134
Position 69653: 0.0002238474296095335
Position 40987: 0.00021244878189846712
Position 69405: 0.00021061681477730336
Position 38575: 0.00019891938856382834
Position 1183: 0.00018939639983008846
Position 1420: 0.00018379771394014073
Position 2809: 0.0001652048668538513
Position 38963: 0.00015068713722688357
Position 66494: 0.00014943865162803184
Position 40519: 0.00014919035504672512
Position 65546: 0.00012409044205987282
Position 37271: 0.00011847697737430022
Position 102: 0.00011832166735921845
Position 65682: 0.0001090146646444614
Position 39987: 6.515684097576048e-05
Position 3826: 5.297940944210857e-05
Position 42046: 4.8384226266134616e-05
Position 37587: 4.3028609475482786e-05
Position 28318: 3.115011127031555e-05
Position 68937: 2.363981776336797e-05
Position 51426: 2.1763196333426328e-05
Position 4437: 9.532920429987561e-06
Position 614: 7.149281725827753e-06
Position 4227: 5.671180491800219e-06
Position 4148: 5.428771443831329e-06
Position 39138: 4.552623725711235e-06
Position 4343: 4.020379167788769e-06
Position 477: 1.966389982937458e-06
Position 323: 1.6829622705037406e-06
Position 163: 1.671715888399664e-06
Position 104: 1.6207755631315954e-06
Position 51935: 1.103430969897708e-06
Position 65716: 1.1002117609785386e-06
Position 486: 9.981182396733857e-07
Position 508: 6.108031137848131e-07
Position 675: 4.6993941945893764e-07
Position 633: 4.5852820113277845e-07
Position 367: 4.272033961373966e-07
Position 360: 1.88218942432018e-07
Position 289: 1.1006097611974456e-07
Position 199: 4.690834964110894e-08
Position 211: 3.9155638511620904e-08
Position 433: 3.776041818279162e-08
Position 419: 2.8558613468262075e-08
Position 65235: 2.5810711180575853e-08
Position 153: 1.994295374025698e-08
Position 65237: 1.940889238849773e-08
Position 766: 1.8053454459993318e-08
Position 384: 1.518696574145613e-08
Position 124: 1.3453224873421767e-08
Position 447: 9.089237047403382e-09
Position 38806: 6.105770101618669e-09
Position 174: 4.930229796244383e-09
Position 335: 4.838029807449878e-09
Position 197: 4.636213458153747e-09
Position 297: 4.49680046411553e-09
Position 481: 2.3501843961865845e-09
Position 405: 1.0936938706450822e-09
Position 403: 6.898249696765005e-10
Position 299: 5.266930079359399e-10
Position 282: 1.1266167945951702e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 26810: 1.0000000000000135
Position 19837: 1.0000000000000118
Position 38692: 0.9977571059794067
Position 47785: 0.9887517425110862
Position 67729: 0.9800371937891206
Position 63251: 0.9735361158027998
Position 37236: 0.9625012983438979
Position 35047: 0.9537458842319335
Position 33370: 0.9396020439930401
Position 51258: 0.9128465366618808
Position 9930: 0.8836760316542815
Position 45716: 0.8824598050073716
Position 51856: 0.8534510992548261
Position 38464: 0.8445758051691443
Position 65105: 0.8344722929151026
Position 39853: 0.8174268085635743
Position 68842: 0.7466475694557002
Position 54642: 0.7393961403564775
Position 62605: 0.7006472645297748
Position 62419: 0.6199312252123161
Position 27978: 0.5684494473515701
Position 70466: 0.5643803841196716
Position 71378: 0.5091885872713358
Position 59472: 0.49357225403650473
Position 54781: 0.4850281603682625
Position 44543: 0.4779696853445943
Position 17312: 0.41725070980662415
Position 64407: 0.3929174284629794
Position 37897: 0.3833631626042437
Position 6200: 0.37015821966329737
Position 23992: 0.3682186066554545
Position 64636: 0.32169728543300274
Position 70842: 0.3014801604632304
Position 43540: 0.29906542757741916
Position 62422: 0.28221219376422574
Position 39558: 0.26121581402271943
Position 59512: 0.2593406974501515
Position 37943: 0.2558179868082706
Position 43406: 0.2540718068983881
Position 66329: 0.2538715280188476
Position 53521: 0.24729398278031794
Position 50728: 0.24289146936950842
Position 48285: 0.2263510561077953
Position 3405: 0.21155442554911322
Position 69838: 0.20468147626747554
Position 39834: 0.17863795456004686
Position 63939: 0.17567378591685898
Position 47485: 0.1636486746470725
Position 43879: 0.16266586050751236
Position 62099: 0.14356244931614554
Position 29649: 0.1304258474822994
Position 47505: 0.11777496287306292
Position 46205: 0.11548230952100844
Position 9547: 0.11344322915027014
Position 30818: 0.1028426372470741
Position 43378: 0.09905528096121986
Position 65145: 0.09639904747286177
Position 220: 0.09517905277648561
Position 6123: 0.09167202737068435
Position 64845: 0.08902427679850008
Position 48680: 0.08766387330711803
Position 3733: 0.08167856432383036
Position 67330: 0.0810045774203604
Position 51659: 0.07562511916704376
Position 5234: 0.07437654135826079
Position 37716: 0.07296443778937442
Position 38397: 0.07028529972759558
Position 5714: 0.06992098505258336
Position 47446: 0.06978605170590475
Position 71407: 0.06913522856088666
Position 48124: 0.06526304181087532
Position 49118: 0.06213973312253416
Position 51112: 0.06145904905625095
Position 39341: 0.06112470595603613
Position 53820: 0.05843147617896678
Position 70406: 0.05738524483588125
Position 62258: 0.05601176378416402
Position 45699: 0.055923415753225576
Position 68804: 0.05503199361450984
Position 44210: 0.055017532444067485
Position 64619: 0.052780973116521
Position 2620: 0.05135898278859913
Position 70446: 0.05122407635445154
Position 33967: 0.04763909822252078
Position 37392: 0.04543420280368397
Position 43083: 0.04528467894945831
Position 53364: 0.03677886880622341
Position 37838: 0.034210676575503696
Position 37627: 0.032077543097555394
Position 65115: 0.03178183582887138
Position 67357: 0.03046584024842501
Position 43731: 0.028410745812072407
Position 5257: 0.028135590980941674
Position 34501: 0.027863289758533454
Position 63442: 0.026866076869443024
Position 4042: 0.02661749536358573
Position 43854: 0.026218836440739596
Position 39584: 0.025473175655519296
Position 51862: 0.024250140702747953
Position 51787: 0.02418564966326057
Position 64598: 0.023231955592598802
Position 69989: 0.022330013364988407
Position 69213: 0.022323289667431256
Position 3458: 0.02197473884068695
Position 35081: 0.021594143868318875
Position 38474: 0.021253947342987793
Position 5900: 0.020967310470336432
Position 39256: 0.020481357140931553
Position 39596: 0.020476611902041794
Position 46770: 0.019088515753283533
Position 53828: 0.0187804568294729
Position 37797: 0.017565650799899368
Position 38986: 0.016817663614815563
Position 66379: 0.014860423410098075
Position 43778: 0.014356937543401786
Position 70976: 0.014045613615011285
Position 71565: 0.013871457388871094
Position 70907: 0.013362670357127779
Position 68662: 0.012120634745087957
Position 48496: 0.011304227134424477
Position 51678: 0.0107879961754651
Position 36362: 0.010767955003580547
Position 65010: 0.010755796146627831
Position 37778: 0.010625790423037212
Position 68964: 0.010477789752969608
Position 46115: 0.010044067046856365
Position 38894: 0.009843429071569805
Position 62296: 0.00955063427258545
Position 71244: 0.008747485728903869
Position 27793: 0.00860043862948161
Position 37446: 0.00783722650803266
Position 64543: 0.007541309856274941
Position 65030: 0.007539137747244244
Position 62659: 0.007156873770893749
Position 71040: 0.007120146860432417
Position 33574: 0.007100058213646377
Position 232: 0.007047105746558006
Position 71269: 0.006875915011159705
Position 63789: 0.006858010950905174
Position 65976: 0.006822501773327517
Position 53718: 0.006796706341591856
Position 54285: 0.006697196978390379
Position 69723: 0.006607028377133359
Position 40145: 0.006485417105302861
Position 64138: 0.006443932540286032
Position 40789: 0.006390186511306089
Position 40030: 0.006315080438174473
Position 39037: 0.006296825849923188
Position 54581: 0.006287732499642205
Position 56204: 0.006179912297666245
Position 40189: 0.006098471514932538
Position 46405: 0.006029366772121903
Position 6251: 0.005854682100572198
Position 35051: 0.005552113462651263
Position 38361: 0.005465259968570725
Position 36807: 0.005278199879020651
Position 51198: 0.0050051111605063535
Position 67386: 0.004947839279901936
Position 71087: 0.004896849374534605
Position 54376: 0.004830764833558592
Position 2640: 0.004724259591791436
Position 48177: 0.00469336255949424
Position 70704: 0.004540210741439996
Position 46450: 0.00434369074341749
Position 48556: 0.0043104259841835624
Position 62320: 0.004243710126595851
Position 51548: 0.0041999919434608166
Position 53771: 0.0041629038828345805
Position 69013: 0.004140090547601655
Position 48234: 0.004112707934333655
Position 51859: 0.00396111715167556
Position 53418: 0.00385796126753551
Position 69507: 0.0038139893276436347
Position 64437: 0.003702941849253208
Position 63629: 0.003649426143257919
Position 51675: 0.003575171094492263
Position 40476: 0.003489621230433221
Position 5734: 0.0034344468608115365
Position 40858: 0.0034169002277724264
Position 4610: 0.003407795109514092
Position 52909: 0.0033425617142903417
Position 66170: 0.003238110624826713
Position 40438: 0.003152233523372158
Position 28406: 0.0028566362024322217
Position 53349: 0.0028280149246797666
Position 33701: 0.0027997735799384065
Position 37527: 0.002713962929632467
Position 69444: 0.002642419028460526
Position 64346: 0.002615474154433362
Position 68777: 0.0026112071706322106
Position 38436: 0.00254681787151133
Position 63077: 0.0024817579363187662
Position 68704: 0.002473426834054917
Position 68427: 0.002467400370257265
Position 65948: 0.002441507696997823
Position 39414: 0.0023606091684594383
Position 63019: 0.0022308523287636363
Position 51766: 0.002209865298738657
Position 39758: 0.0021834729256157946
Position 46790: 0.0020749684693190406
Position 63560: 0.001896079901713963
Position 53398: 0.0018524116131552809
Position 69146: 0.001839647402868805
Position 40570: 0.0018299972008772479
Position 63420: 0.001819867472537359
Position 66040: 0.001778220154133498
Position 52893: 0.001554523449151905
Position 3080: 0.001463335479591439
Position 63726: 0.0014538539227288358
Position 53305: 0.0014489066181580985
Position 45753: 0.0014472885305390308
Position 168: 0.0012575760272984507
Position 53963: 0.001236471963900958
Position 34861: 0.0012194360204083156
Position 37027: 0.0011986409811934131
Position 66291: 0.0011983323046622545
Position 55996: 0.0011795455737306502
Position 39812: 0.0011359016703643015
Position 29835: 0.0011099986279479996
Position 1202: 0.0010829871569537767
Position 4002: 0.0010549835881610984
Position 4046: 0.001010423181979577
Position 63856: 0.000996327216691399
Position 68849: 0.0009919871955019989
Position 65175: 0.0009811966103870768
Position 3748: 0.0009707431348177403
Position 2077: 0.0009532235170409397
Position 63954: 0.0009198010911505188
Position 39645: 0.0009070562640393977
Position 3040: 0.0008951147106988678
Position 65801: 0.0008500172563413067
Position 39464: 0.0008394074466985999
Position 69861: 0.0008387573046716103
Position 67180: 0.0008333823832862935
Position 39459: 0.000832053887484864
Position 53573: 0.0008297968411519398
Position 53374: 0.0007642775235406702
Position 62828: 0.0007448031987640131
Position 63204: 0.0007432563000537569
Position 37363: 0.0007376983845340933
Position 68096: 0.000735505647113303
Position 506: 0.0007149837794792387
Position 63136: 0.0007086456997139245
Position 39609: 0.0006865614356753686
Position 38268: 0.0006605215422820883
Position 36211: 0.0006097707601790501
Position 37582: 0.0006084888001489396
Position 40281: 0.0005551547151176498
Position 1537: 0.0005481841793353671
Position 4062: 0.0005419731680974104
Position 64001: 0.0005216895286180421
Position 3188: 0.0004983339431894593
Position 66425: 0.00048706208800336254
Position 52194: 0.00048415310687195624
Position 30392: 0.00046209933715228585
Position 63885: 0.0004492416189747688
Position 38531: 0.0004481391572642191
Position 63319: 0.0004348270083651822
Position 63962: 0.0004275903409038809
Position 52995: 0.00040170715393348424
Position 69632: 0.00038006921845145427
Position 56186: 0.0003744843552486014
Position 64865: 0.0003644134784169751
Position 39216: 0.0003604669973945411
Position 39293: 0.0003242164059190709
Position 67735: 0.00031874711152957125
Position 38665: 0.0003008019503784441
Position 42908: 0.00028922859766896314
Position 63423: 0.0002797079405600347
Position 37480: 0.0002764417253585699
Position 51511: 0.00026920528030689636
Position 51924: 0.00026388552275264835
Position 53050: 0.00026165696056505965
Position 42791: 0.00025004243208116475
Position 36952: 0.00024221432588118115
Position 39204: 0.00022509450659322235
Position 38242: 0.00021740282939240572
Position 382: 0.0002129342815422414
Position 63587: 0.00020720137480328548
Position 28353: 0.00020218475399658565
Position 65307: 0.00019439746033827378
Position 3172: 0.0001825052989056851
Position 62710: 0.00017463744012523213
Position 63542: 0.00016699256415109414
Position 2692: 0.0001659644057911992
Position 984: 0.0001594419994486749
Position 38943: 0.0001570802531090857
Position 52233: 0.00014362826236673603
Position 419: 0.00013143020495756175
Position 3529: 0.00012672335980681577
Position 68080: 0.0001259766596689651
Position 3711: 0.00012186261892205172
Position 65603: 0.00011446197120641691
Position 48631: 0.0001129624545322042
Position 38991: 0.00010981682394755157
Position 63486: 0.00010787631285403613
Position 69343: 0.00010630941235240752
Position 48038: 0.00010107796145094281
Position 68526: 9.62048509218649e-05
Position 27732: 9.240752113119828e-05
Position 2115: 9.009280590723654e-05
Position 52853: 8.840212105239215e-05
Position 1342: 7.861215320346253e-05
Position 51568: 7.834205789960219e-05
Position 39288: 7.690331246858733e-05
Position 1443: 6.657138456461948e-05
Position 39323: 6.439945416238721e-05
Position 43891: 5.878511559049117e-05
Position 39101: 5.4267162687159995e-05
Position 46375: 5.203057562402924e-05
Position 39709: 5.147754068644129e-05
Position 41904: 4.838422626613462e-05
Position 39040: 4.795465436841979e-05
Position 534: 4.742326352122344e-05
Position 64008: 4.5735329470567204e-05
Position 1410: 3.157758012756619e-05
Position 48719: 2.986106512901344e-05
Position 39155: 2.958276665163653e-05
Position 38702: 2.933403574202067e-05
Position 38299: 2.824848268637384e-05
Position 66266: 2.7211942244438575e-05
Position 40825: 2.462993492714239e-05
Position 39734: 2.1155846086739105e-05
Position 1964: 1.9212392974138895e-05
Position 568: 1.8711617027913932e-05
Position 1139: 1.67967085266595e-05
Position 68780: 1.3179842969248797e-05
Position 1006: 1.2723093396689081e-05
Position 40149: 1.0845409453962303e-05
Position 40419: 1.0326476054244017e-05
Position 39786: 1.0146031086594835e-05
Position 68466: 9.375082957344432e-06
Position 68599: 8.240091016737213e-06
Position 40686: 8.237313117587318e-06
Position 4332: 7.216072329707305e-06
Position 39789: 6.486582287028131e-06
Position 38756: 5.771643354508303e-06
Position 40191: 5.145463073563525e-06
Position 52291: 4.621790968714307e-06
Position 39012: 4.095495346582042e-06
Position 40098: 3.7650786237552826e-06
Position 68508: 3.2639547316511767e-06
Position 63052: 2.5463477296719566e-06
Position 4310: 2.316848100280247e-06
Position 34968: 1.5138767944427102e-06
Position 2145: 1.3220923379390496e-06
Position 1372: 1.2591086543632249e-06
Position 1384: 1.0941302799488483e-06
Position 1066: 1.07724348670151e-06
Position 38714: 8.397831533743533e-07
Position 798: 7.38309470352498e-07
Position 39914: 6.242893439042022e-07
Position 38628: 5.354802351743755e-07
Position 62904: 3.6513780779244484e-07
Position 38633: 2.147390388272925e-07
Position 66437: 1.4976423524396772e-07
Position 66192: 1.4893347115568666e-07
Position 38761: 1.250004702684214e-07
Position 40763: 3.639562350394924e-08
Position 51472: 3.354240777075049e-08
Position 65468: 3.241461493190277e-08
Position 40874: 3.182076839754574e-08
Position 40105: 3.061066234310725e-08
Position 67458: 2.995854191196724e-08
Position 40055: 2.6844579577226492e-08
Position 64802: 9.121341127228733e-09
Position 64728: 8.792462293656622e-09
Position 64752: 5.98782450059851e-09
