Gene = TIGIT
Position 658: 2.5853535638294588e-06
Position 136: 2.1606448486077336e-06
Position 339: 1.8185241882830357e-06
Position 161: 1.676228845557896e-06
Position 159: 8.784718272163753e-08
Position 45: 8.288058536135944e-08
Position 457: 6.605968952417556e-08
Position 355: 4.89025927745328e-08
Position 253: 4.00411728664576e-08
Position 188: 2.777785556086441e-08
Position 272: 2.4281655309995098e-08
Position 168: 2.308398712505154e-08
Position 422: 1.3455022856360453e-08
Position 713: 8.997908270138516e-09
Position 400: 8.580427278475381e-09
Position 363: 1.3970854647675728e-10
Position 535: 5.238662420847605e-12
Position 499: 1.6896952061327062e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8494: 0.9816916206750264
Position 5400: 0.6830659127582818
Position 2897: 0.5722614904316614
Position 12058: 0.520109653160771
Position 4627: 0.4507367991157686
Position 1878: 0.4279859077229501
Position 4442: 0.28081862674073743
Position 2869: 0.19800668371257202
Position 16886: 0.12353216024240926
Position 2237: 0.10544001618083523
Position 18269: 0.07070611819831633
Position 5430: 0.056789005003396814
Position 16792: 0.04881746103802801
Position 8790: 0.04807249165416757
Position 416: 0.04657884690295302
Position 9509: 0.04429531818226207
Position 8143: 0.03950612751120577
Position 2854: 0.03287805104995955
Position 1444: 0.03156087150666258
Position 4669: 0.027488117623897506
Position 4816: 0.02711797132792348
Position 1036: 0.02533094769548588
Position 3224: 0.02157493149388792
Position 6775: 0.02097484288023793
Position 7699: 0.02097193494314751
Position 10134: 0.019097464265126485
Position 2942: 0.019003177674333335
Position 3374: 0.01899175230818496
Position 2911: 0.01743690241964492
Position 13311: 0.016884511777716524
Position 18226: 0.016681998292410502
Position 2303: 0.01649759914463843
Position 11736: 0.016286023460126163
Position 1551: 0.015347881139037216
Position 11840: 0.013207927127230925
Position 1884: 0.012819136549570613
Position 12982: 0.012024158549809066
Position 11486: 0.011672655689488932
Position 13864: 0.011410116141536471
Position 5485: 0.009980041929620766
Position 16795: 0.008946717685278802
Position 14228: 0.00877838740841683
Position 1569: 0.00859417873608541
Position 4848: 0.008449899978761955
Position 1492: 0.008398558206090482
Position 18457: 0.007581639250057495
Position 10199: 0.007448627124442805
Position 5812: 0.006506265469011016
Position 8235: 0.006366328723577924
Position 11540: 0.005882409120596578
Position 16777: 0.005838360398391066
Position 11574: 0.005744895336469223
Position 7494: 0.00554750464324502
Position 4691: 0.00514391844865844
Position 6417: 0.004416723175902
Position 852: 0.004323366849098481
Position 10636: 0.004307525995449771
Position 825: 0.004291173528967962
Position 1372: 0.003950955374452141
Position 10432: 0.0038488432796001636
Position 13430: 0.0038031727213414064
Position 13556: 0.0037154897158512726
Position 13011: 0.0037012864808804195
Position 5285: 0.0036665129302327504
Position 13345: 0.003020731031401825
Position 1516: 0.0028855901897379696
Position 6084: 0.0028040102544987233
Position 17078: 0.0026443335640017485
Position 8666: 0.0025363933238451725
Position 13985: 0.002310921123026552
Position 3706: 0.002252786350307885
Position 10447: 0.0021334604065698618
Position 10301: 0.0019367096530263023
Position 6193: 0.0018581472276755714
Position 8753: 0.0017679052040277697
Position 12240: 0.0017272168570119373
Position 2473: 0.0017004694802168015
Position 12672: 0.0015943581109110038
Position 11712: 0.0015852094871073852
Position 2547: 0.0014676093369401719
Position 4487: 0.0014165998977995783
Position 2788: 0.001387339553954075
Position 13665: 0.0013428382433251463
Position 1855: 0.0012758800137401944
Position 13553: 0.0012062536228360163
Position 2871: 0.0011850978526983195
Position 8873: 0.0011759770890303295
Position 11378: 0.0011557848212914153
Position 1892: 0.0010871549723168049
Position 9041: 0.0009794843023429793
Position 558: 0.0008920341259229803
Position 6556: 0.000859059423265744
Position 9691: 0.000806893783999768
Position 2052: 0.0007863575126856495
Position 783: 0.0007635999526059552
Position 8683: 0.0007465271123663752
Position 12752: 0.0007266603390993847
Position 11326: 0.0006802694449884296
Position 2261: 0.0006754481056888392
Position 10450: 0.0006610340257450166
Position 13884: 0.0005095771616749018
Position 9152: 0.0005086886450697709
Position 10684: 0.0004905174649354281
Position 1819: 0.00048297247388851656
Position 10759: 0.0003481957869682459
Position 10987: 0.0003363834049619367
Position 9338: 0.0003321859589097862
Position 1862: 0.0003044212241804277
Position 1918: 0.0002934104035912162
Position 1067: 0.00027866337980138697
Position 433: 0.000277372743079881
Position 363: 0.000275526044310586
Position 10724: 0.0002537032725434314
Position 9895: 0.00022115711706089368
Position 7446: 0.00021470785470139605
Position 787: 0.00020178359796741666
Position 9424: 0.00018618677774095185
Position 2204: 0.00017554707851300926
Position 9446: 0.00017222569321699745
Position 9486: 0.00017156536460757036
Position 1214: 0.000163574847806777
Position 5837: 0.00015179363016968507
Position 368: 0.00014476148963821363
Position 1453: 0.0001345364326216951
Position 1408: 0.00012543494401162346
Position 8758: 0.00010104254452616285
Position 2992: 7.23189239593608e-05
Position 307: 6.111325492429205e-05
Position 645: 6.001593099422538e-05
Position 512: 5.761201952895564e-05
Position 1575: 5.192669272961894e-05
Position 526: 5.0117262387200876e-05
Position 469: 2.859488708121648e-05
Position 1391: 2.814469581734497e-05
Position 1316: 2.7169471880652134e-05
Position 6731: 2.7117000273933675e-05
Position 5644: 2.3313747024440223e-05
Position 1175: 1.5488567433720926e-05
Position 930: 1.5133175150111885e-05
Position 577: 1.0936036210903074e-05
Position 599: 1.0784965112403512e-05
Position 1096: 9.625177716917754e-06
Position 5064: 9.188504866818405e-06
Position 240: 7.039736434190239e-06
Position 6149: 4.6633717523286176e-06
Position 942: 5.482901181908773e-07
Position 268: 8.724807706140517e-08
Position 351: 8.326596644855262e-08
Position 210: 2.392009491546422e-08
Position 604: 2.374489081495089e-08
Position 718: 2.2560174329649567e-08
Position 625: 2.001549933968114e-08
Position 539: 1.2362190054545368e-08
Position 194: 1.127554951560845e-08
Position 443: 1.0482021239250874e-08
Position 742: 9.685929207631655e-09
Position 857: 9.297797490316221e-09
Position 793: 7.769764606900073e-09
Position 630: 6.429983394398791e-09
Position 248: 6.241262681892169e-09
Position 225: 3.896085073940098e-09
Position 478: 2.9442307807838856e-09
Position 314: 5.182199055288949e-10
Position 373: 4.583475397295848e-10
Position 911: 1.998171454695928e-10
Position 482: 1.9591077674462918e-10
Position 946: 1.8476332887371345e-10
Position 535: 9.316011869549992e-11
Position 452: 2.0128011282684103e-11
Position 282: 1.123023303717471e-11
