Gene = HENMT1
Position 9209: 0.0012393419271291683
Position 11321: 0.001189648009088164
Position 4753: 0.0011404465500362432
Position 4267: 0.001117151453620122
Position 3283: 0.001089403096599323
Position 10962: 0.0010297637695020332
Position 23: 0.0009252233557478824
Position 585: 0.0009222553073186117
Position 820: 0.0008572830383249804
Position 12267: 0.0008333845713555298
Position 813: 0.0008011030513598662
Position 4215: 0.0007992347028640063
Position 49: 0.0006505198214395388
Position 1062: 0.0005841048980875155
Position 483: 0.0004979326753167929
Position 776: 0.0004099444584156209
Position 12197: 0.0003673660144963339
Position 751: 0.00035678619969596554
Position 3626: 0.0002936922937652109
Position 5106: 0.00028162553544609125
Position 207: 0.00023779165681811636
Position 443: 0.0002325460741933579
Position 276: 0.0002105886553013617
Position 154: 0.00019368705745118127
Position 12418: 0.0001693992873393189
Position 671: 0.0001688185695239748
Position 4326: 0.0001619602976061755
Position 808: 0.00016163470285428036
Position 308: 0.00012097842771872389
Position 593: 0.00011930818825110895
Position 950: 0.00011192610781311092
Position 1318: 0.00010211319208543377
Position 830: 0.00010079898901854059
Position 12169: 9.227773851107476e-05
Position 707: 7.446290660841504e-05
Position 964: 7.270751768521583e-05
Position 555: 6.690850608383031e-05
Position 928: 6.522079039171917e-05
Position 534: 5.712096395852447e-05
Position 33: 5.094319408038182e-05
Position 1698: 2.847852940622507e-05
Position 397: 2.1484056165761274e-05
Position 747: 1.3715706491988418e-05
Position 363: 1.1497035136772605e-05
Position 608: 9.207592343630004e-06
Position 623: 6.63340760442625e-06
Position 539: 4.33401081247672e-06
Position 758: 3.87144507420993e-06
Position 1353: 3.868763304172219e-06
Position 416: 3.3114287385864416e-06
Position 1313: 1.8998824788426068e-06
Position 970: 3.488550873024479e-08
Position 217: 3.1892168882204296e-09
Position 232: 2.103430015227997e-09
Position 354: 1.1650034527210868e-09
Position 374: 4.750312718397549e-10
Position 82: 1.0949577506650208e-10
Position 3: 1.0860519184379533e-10
Position 237: 1.0467963473051012e-10
Position 512: 3.6211791186401006e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10733: 0.9587819714760044
Position 12130: 0.8846242178263467
Position 3542: 0.8424952666568528
Position 6271: 0.6537361344465705
Position 9912: 0.647226757375174
Position 1159: 0.3363253090066389
Position 1105: 0.24613462680541215
Position 5423: 0.22566865779075576
Position 3348: 0.2000632630318873
Position 917: 0.14695262141242002
Position 4797: 0.12918966658929087
Position 11688: 0.08551817769738691
Position 11036: 0.05527583899113322
Position 1187: 0.0543290693163875
Position 3576: 0.04904713120072931
Position 1122: 0.04484072930906036
Position 5127: 0.04172637906039176
Position 12406: 0.034713540350853604
Position 3298: 0.03330418725590627
Position 4590: 0.03018522410880222
Position 3183: 0.029149699013385773
Position 1765: 0.02799991272258684
Position 3497: 0.020420106200060656
Position 1785: 0.019334136460410455
Position 3206: 0.016267712545523658
Position 8795: 0.014929661824280476
Position 3547: 0.014662222226497892
Position 6082: 0.012089020106265787
Position 4662: 0.011206321161942968
Position 9776: 0.009579499538319434
Position 1761: 0.00948022074253047
Position 5824: 0.008628394185980208
Position 4741: 0.00821528038576202
Position 3573: 0.007962901748945183
Position 811: 0.007689918672010305
Position 808: 0.007644956317612633
Position 4898: 0.007215549990337029
Position 6063: 0.006527015283701679
Position 5776: 0.006090264709458447
Position 1461: 0.005643389522553875
Position 758: 0.005146721078460343
Position 3407: 0.004843862425908855
Position 5827: 0.004623654637075304
Position 9135: 0.004468102820201292
Position 3159: 0.004119765730450425
Position 5631: 0.004064213120321696
Position 5921: 0.0037002071730714405
Position 8670: 0.0036179768923328666
Position 9100: 0.0033727109851311426
Position 1966: 0.0028002052986328347
Position 10686: 0.0025823605536453367
Position 4824: 0.0025228364697395585
Position 11694: 0.0023068168177870912
Position 5275: 0.0022674919219317267
Position 1948: 0.0021574896865196288
Position 6934: 0.0020564678494068836
Position 1985: 0.001943163952533737
Position 12796: 0.0018623053693213652
Position 1352: 0.0017859616873105654
Position 3512: 0.0016310055438621238
Position 5974: 0.0015683272999251069
Position 1862: 0.001485958049219516
Position 1062: 0.001372254817009704
Position 4632: 0.001363931337875794
Position 4033: 0.0013482666952390205
Position 6718: 0.0012496030470657623
Position 3619: 0.0012476973070453719
Position 899: 0.0011577803127993955
Position 6875: 0.0010645682380065727
Position 5161: 0.0010082191639968802
Position 1036: 0.0009993136879355216
Position 4349: 0.0009284769534187925
Position 3231: 0.0009237829029296816
Position 3750: 0.0008475267659092061
Position 5182: 0.0008456721812589402
Position 1109: 0.0007910099318367839
Position 4950: 0.000752802725262374
Position 3785: 0.0007381208745865508
Position 1609: 0.0007262878559698403
Position 4126: 0.0006782677366499452
Position 11507: 0.0006415286571821961
Position 1277: 0.0004848046750263123
Position 11350: 0.00048145650765914753
Position 11202: 0.00038695991096031134
Position 12153: 0.0003310776269146975
Position 12427: 0.0002746653858184317
Position 12582: 0.00026829944470780725
Position 1189: 0.0002654744905635772
Position 1297: 0.0002641413430812909
Position 12323: 0.0002632702490244614
Position 388: 0.0002561621404632314
Position 11405: 0.00021979278224699137
Position 12657: 0.00018669015046498432
Position 11395: 0.00016079526219141233
Position 1258: 0.000152295000747495
Position 363: 0.00014786394455768164
Position 1616: 0.0001094769557459978
Position 11155: 0.00010190899844198992
Position 12495: 8.356868418344014e-05
Position 12209: 7.745681975558246e-05
Position 366: 7.308632416879349e-05
Position 776: 5.226680723265693e-05
Position 10532: 5.002522274654313e-05
Position 4150: 4.6785804592147174e-05
Position 3770: 4.2210452971420814e-05
Position 700: 3.353181023994316e-05
Position 11118: 3.2089500017487854e-05
Position 823: 3.0268031345153912e-05
Position 520: 2.3417485096670572e-05
Position 443: 2.2754078200191856e-05
Position 5461: 2.0111094459518872e-05
Position 201: 1.5286710393028164e-05
Position 299: 1.4882512494553198e-05
Position 585: 1.3455422491702653e-05
Position 6568: 1.1505065206059196e-05
Position 1003: 1.1049480607637642e-05
Position 225: 1.053837755484421e-05
Position 4172: 8.872965488239005e-06
Position 781: 6.578759099081343e-06
Position 457: 6.036937021617831e-06
Position 6492: 5.679814540987635e-06
Position 7733: 4.667078902282967e-06
Position 1010: 4.6086457678812504e-06
Position 1552: 4.507878502322067e-06
Position 728: 2.397063776948507e-06
Position 605: 2.1740720078033145e-06
Position 481: 1.947385802358951e-06
Position 1503: 1.7780842477204865e-06
Position 368: 1.6551830743765289e-06
Position 830: 9.552790897017565e-07
Position 1500: 8.996968756908141e-07
Position 1382: 3.483399413932786e-07
Position 1359: 3.356594158780987e-07
Position 1684: 3.1938083527174506e-07
Position 1659: 3.131740127671316e-07
Position 1558: 2.6937365230837256e-07
Position 1244: 6.794435483815383e-08
Position 497: 4.100797537600022e-10
Position 527: 3.7843874433890534e-10
Position 563: 2.4128126181629454e-10
Position 311: 2.393397793907093e-10
Position 262: 1.9886985017499938e-10
Position 113: 1.7687459343100924e-10
