Gene = CTH
Position 24662: 0.007258958711596323
Position 27909: 0.007252784442280812
Position 321: 0.0061892254393682376
Position 172: 0.004711410503829794
Position 10076: 0.004549376518098281
Position 23981: 0.004215551268170517
Position 3015: 0.00373984501321713
Position 21044: 0.003686326735244316
Position 28105: 0.003538690069442369
Position 3799: 0.002694184359167996
Position 2879: 0.0023773560071947103
Position 1801: 0.002038822405900719
Position 15156: 0.0015051868474939588
Position 14185: 0.0013346931781298664
Position 6606: 0.0012739513783073492
Position 2961: 0.001168188450471036
Position 27741: 0.0007425086931541923
Position 2706: 0.0006791478088625628
Position 27988: 0.0005804890294770286
Position 889: 0.0004767236745578345
Position 2270: 0.00045538701033447175
Position 137: 0.0004244544193191986
Position 216: 0.000276299799982895
Position 3027: 0.00020818111687777562
Position 10778: 0.00018426879222841486
Position 389: 0.00017803990750824616
Position 10721: 0.00014410838325629337
Position 2393: 0.0001033439408991652
Position 522: 8.867967604760143e-05
Position 2571: 8.48298221110625e-05
Position 1205: 7.262322932627043e-05
Position 4908: 7.257846445462887e-05
Position 1376: 7.226107183630369e-05
Position 2911: 6.836371148849584e-05
Position 252: 6.014959153796997e-05
Position 25528: 4.0998414701284715e-05
Position 281: 4.07615750794686e-05
Position 96: 3.313581336939656e-05
Position 1622: 2.869920888679524e-05
Position 342: 2.7367844198740932e-05
Position 1605: 1.749810072169914e-05
Position 108: 1.092487738591165e-05
Position 1153: 7.980644220791076e-06
Position 6753: 2.955642281597101e-06
Position 5: 2.2664463481288e-06
Position 325: 1.5926679789416591e-06
Position 467: 9.30985147537234e-07
Position 645: 7.468715521587317e-07
Position 255: 4.0629194073906983e-07
Position 445: 2.2019419352188488e-07
Position 110: 1.0487147201081536e-07
Position 62: 4.933167448959355e-08
Position 16: 4.882426341654913e-08
Position 272: 3.4793673907880444e-08
Position 335: 7.0961879542311685e-09
Position 477: 3.844462727812522e-09
Position 434: 1.4135971171130387e-09
Position 31: 1.4648437772454723e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27415: 0.9681097011205798
Position 10293: 0.9349295434520055
Position 19044: 0.8601794901172032
Position 6664: 0.8480181693459168
Position 23852: 0.8426444987301508
Position 27828: 0.7701482146880452
Position 13012: 0.7063731440141999
Position 6487: 0.6743265084207879
Position 20810: 0.6564964815199928
Position 18521: 0.6241859744383617
Position 22575: 0.6073715144617723
Position 4683: 0.4080684555073493
Position 12622: 0.3736972545070795
Position 14079: 0.33986747244399945
Position 15322: 0.28344344831021434
Position 13889: 0.23953935586031075
Position 416: 0.2287019332747637
Position 12818: 0.20490020028555114
Position 457: 0.1995372191095602
Position 15290: 0.19184340978395317
Position 24379: 0.18968074036624522
Position 23501: 0.18765806866183696
Position 6507: 0.17880861487716146
Position 2774: 0.16656965011162533
Position 24549: 0.16261927104451782
Position 10804: 0.14525759137151284
Position 25354: 0.12780265418962475
Position 22555: 0.12760645609060314
Position 4414: 0.10080329170094157
Position 15905: 0.09428847730655374
Position 13048: 0.09199951385066711
Position 2877: 0.09071311951566545
Position 27683: 0.08628137717780836
Position 6682: 0.07708508878284008
Position 28048: 0.0758545379562038
Position 20690: 0.068430016007568
Position 13980: 0.05831766943453322
Position 15015: 0.056520802056598964
Position 14032: 0.05566106899264417
Position 11360: 0.05370086226262509
Position 10829: 0.05327698297866333
Position 20858: 0.05005059660873219
Position 11942: 0.03462943068025851
Position 22779: 0.030554302464143673
Position 2494: 0.0287843054229855
Position 5143: 0.027887259701777037
Position 23349: 0.02525142164924955
Position 462: 0.02405846376331289
Position 15776: 0.02330646712358551
Position 28101: 0.021847350170545555
Position 5165: 0.019257013529301998
Position 13373: 0.01611578584673096
Position 27293: 0.015747009173493788
Position 18869: 0.01409701663628577
Position 21876: 0.013301828578322093
Position 4172: 0.012399705635438869
Position 10003: 0.010342003090021529
Position 24475: 0.009888127413542893
Position 20792: 0.009698020317487517
Position 12594: 0.008804531166070613
Position 2737: 0.007655471045934652
Position 28243: 0.007642340581438492
Position 27663: 0.007584036179878872
Position 28210: 0.0071285271026952915
Position 4813: 0.006949638650852414
Position 13051: 0.006744621484487108
Position 14062: 0.0066081259544834015
Position 27893: 0.0065800099975000855
Position 22951: 0.0065019252399142
Position 15200: 0.006324225351271027
Position 4657: 0.006219366610919016
Position 11898: 0.006160437299978291
Position 24441: 0.005363120600358113
Position 24486: 0.005361083188844087
Position 13856: 0.00515590438193696
Position 11023: 0.00511790328443415
Position 28153: 0.004754599356997694
Position 15712: 0.004395600781064487
Position 11550: 0.0043531082250195885
Position 15833: 0.004341270722914759
Position 15099: 0.004317110795450667
Position 27708: 0.004147744493026164
Position 15067: 0.004107330708382323
Position 2705: 0.0037702921598635735
Position 20822: 0.0037173190681463737
Position 11591: 0.0037043687717223436
Position 507: 0.0036029712150392563
Position 7721: 0.003500618156529583
Position 10340: 0.003378604566154586
Position 482: 0.003336945896316195
Position 4628: 0.0033044793266648357
Position 18924: 0.003275604639344475
Position 4787: 0.003131433537132237
Position 6724: 0.002988904576446505
Position 3572: 0.0026941843591679984
Position 11521: 0.002627139902227107
Position 7667: 0.0026139702649817342
Position 11524: 0.0026041929985141797
Position 10303: 0.0024922944558979964
Position 4907: 0.0024650968122944886
Position 6721: 0.00238505279655633
Position 9841: 0.0023339235974434653
Position 6870: 0.0023047334156729607
Position 25618: 0.0022782744499767063
Position 9952: 0.0022154529206548155
Position 28000: 0.0020355063258457144
Position 13422: 0.0020120465620874946
Position 4514: 0.001668893387147344
Position 28271: 0.001635009272257716
Position 2490: 0.0016322885401763678
Position 11384: 0.0015685320152014704
Position 2514: 0.0015557806920951745
Position 13904: 0.0013125014312003178
Position 7592: 0.0012721530371103916
Position 1641: 0.0012074662857300973
Position 2654: 0.0011265570463555202
Position 4243: 0.0011209377343600144
Position 26743: 0.001083245021259876
Position 504: 0.0010796530691392849
Position 6806: 0.0010473993808195645
Position 12498: 0.000917276282057386
Position 10710: 0.0008713152010321088
Position 2651: 0.0007419989965625727
Position 27688: 0.0006968217946372283
Position 10625: 0.0006684541081291227
Position 1716: 0.0006348317285090419
Position 10850: 0.0005547178077297812
Position 26226: 0.000472811085942092
Position 3990: 0.0004162946973209397
Position 2960: 0.000388408536002138
Position 5139: 0.0003857933083963916
Position 380: 0.0003534167144324426
Position 2012: 0.0003072886050223157
Position 25649: 0.0002942625522276409
Position 543: 0.00029277542454218716
Position 2837: 0.0002719458979245693
Position 11864: 0.00024331897769327182
Position 24794: 0.00022668432098427537
Position 26791: 0.00019676724540181325
Position 1604: 0.00018494755733578907
Position 420: 0.00010502023195882778
Position 2840: 0.00010127638218126626
Position 2178: 8.604968028992616e-05
Position 1085: 7.903098073123901e-05
Position 13309: 7.488926615583151e-05
Position 2175: 7.159751883813864e-05
Position 431: 5.6458958138677035e-05
Position 2036: 2.9226449451646078e-05
Position 1063: 2.8100074686259536e-05
Position 4560: 2.359721319187294e-05
Position 2316: 2.265958011699969e-05
Position 2632: 1.8042770928093635e-05
Position 2680: 1.5714709051093985e-05
Position 10661: 1.2577400093507683e-05
Position 25185: 1.2436584709728946e-05
Position 1756: 1.174905502815253e-05
Position 1299: 1.1688056242907711e-05
Position 1512: 1.068746556934901e-05
Position 1263: 1.0411392774577054e-05
Position 712: 1.0057149386570724e-05
Position 2332: 9.899804597916665e-06
Position 2255: 9.723168448481226e-06
Position 1950: 9.406942242859241e-06
Position 2204: 8.807877635642671e-06
Position 815: 8.73831903536975e-06
Position 342: 8.351066820811823e-06
Position 848: 8.001350960943204e-06
Position 14912: 6.734440298218807e-06
Position 1257: 6.448059554251974e-06
Position 1254: 4.746845943521865e-06
Position 2296: 4.0534396877090315e-06
Position 287: 2.671670972831327e-06
Position 1493: 2.0686406185007995e-06
Position 206: 1.2956446761918858e-06
Position 1646: 5.869298308019552e-07
Position 1683: 5.353571554620505e-07
Position 672: 4.998181537771961e-07
Position 691: 4.4883532111199185e-07
Position 1018: 3.25615427674495e-07
Position 709: 2.7376530958534797e-07
Position 2588: 7.662673650262801e-08
Position 2269: 1.788490200205359e-08
Position 1521: 3.927382886059669e-09
Position 1340: 3.6229762037486434e-09
Position 531: 1.7160067468636795e-09
Position 851: 1.2893270723364495e-09
Position 724: 1.2824926662736282e-09
Position 1031: 8.764944773592884e-10
Position 1261: 5.140273803731698e-10
Position 595: 4.3512265173711373e-10
Position 698: 4.1253740450769015e-10
Position 247: 2.1346435640868914e-10
