Gene = CASR
Position 8402: 0.002751375576787509
Position 2827: 0.002160749643406138
Position 2275: 0.0021524118087775856
Position 220: 0.0019798718045177023
Position 694: 0.001931231810695593
Position 391: 0.0017879260098106972
Position 6030: 0.0017168032426561324
Position 2505: 0.0015827877680699952
Position 3263: 0.0014832790463522082
Position 6894: 0.0014600608726992536
Position 269: 0.0014070974957164596
Position 3139: 0.0013839719921348269
Position 8309: 0.0012302876733143926
Position 1936: 0.0011702351504150105
Position 3786: 0.0011027050493247125
Position 1289: 0.0010674199898579027
Position 419: 0.0009451329930830267
Position 4307: 0.0009407568154013292
Position 2235: 0.0006938596704312212
Position 1456: 0.0006781646502563657
Position 2145: 0.0006533385313453467
Position 3933: 0.0005472481770727223
Position 3284: 0.0005072051485561688
Position 1041: 0.0004729637078582416
Position 2759: 0.00042466038969982936
Position 1782: 0.0002762310719125281
Position 3605: 0.0002670361111981424
Position 766: 0.00021928394826008026
Position 1716: 0.00015285118943917137
Position 2044: 0.00014929024117878563
Position 1268: 0.00012597102806757098
Position 2460: 0.00012019991137920936
Position 590: 0.00011078903324150582
Position 3991: 9.004486844108685e-05
Position 788: 6.595606713464295e-05
Position 242: 6.479981025290817e-05
Position 431: 5.5784108841379384e-05
Position 342: 4.803696313284504e-05
Position 272: 4.252878345358619e-05
Position 3749: 4.227711142244107e-05
Position 1669: 3.8361012749589024e-05
Position 347: 3.7397925835859124e-05
Position 2111: 3.3465066472264676e-05
Position 3428: 3.094821151134826e-05
Position 761: 2.5379340956783354e-05
Position 576: 2.134676937452064e-05
Position 2331: 2.0329786596798837e-05
Position 1065: 2.0296788059054503e-05
Position 340: 1.9916565631877376e-05
Position 189: 1.842801201179871e-05
Position 303: 1.473341118599624e-05
Position 568: 1.3843925988299637e-05
Position 2344: 1.1702304172671387e-05
Position 251: 1.154153221710606e-05
Position 926: 1.089292715801652e-05
Position 1056: 1.0595134850980088e-05
Position 810: 1.0077718469876445e-05
Position 962: 9.311362298990961e-06
Position 275: 8.176858524982562e-06
Position 222: 7.191670669265699e-06
Position 1129: 6.79397141445511e-06
Position 2463: 4.614668422084772e-06
Position 554: 4.4563354209247586e-06
Position 829: 3.453943105845064e-06
Position 1167: 3.3590024580748457e-06
Position 944: 3.0997050617954747e-06
Position 442: 3.0349513338978898e-06
Position 1068: 3.033572071205918e-06
Position 801: 2.518607286409815e-06
Position 1207: 2.2499492061462206e-06
Position 360: 2.1554600023860466e-06
Position 472: 1.9099271521313836e-06
Position 469: 1.7446789212935586e-06
Position 1278: 1.576328037471377e-06
Position 282: 8.294249540703548e-07
Position 825: 8.081210892364179e-07
Position 739: 7.745639809289372e-07
Position 593: 6.886730354664588e-07
Position 698: 5.063397623307426e-07
Position 689: 4.919332408215134e-07
Position 959: 4.679084556649613e-07
Position 1250: 4.5213043565184834e-07
Position 1334: 3.5732702797272327e-07
Position 1004: 3.3589120139744325e-07
Position 444: 2.454773891862035e-07
Position 294: 1.7493195507796506e-07
Position 1018: 1.6893936825328947e-07
Position 352: 1.6575761469507235e-07
Position 968: 1.6066322174518345e-07
Position 1727: 1.5776260174467512e-07
Position 311: 1.0847805027034427e-07
Position 289: 8.757901118385892e-08
Position 313: 5.539393544446226e-08
Position 1242: 5.3955912444967764e-08
Position 350: 5.2436762713426495e-08
Position 448: 5.162986601277168e-08
Position 846: 2.4837011517269878e-08
Position 453: 6.889668497211696e-09
Position 503: 6.392042645182687e-09
Position 1200: 6.183468367820841e-09
Position 1074: 3.993996797643732e-09
Position 287: 3.709537277012858e-09
Position 481: 1.6534478229499551e-09
Position 536: 7.359753888658069e-10
Position 513: 2.594889147606753e-10
Position 1101: 1.9907955758063516e-10
Position 541: 1.9705032534537185e-10
Position 510: 1.7940322884715948e-10
