Gene = SRD5A1
Position 2733: 0.004623210698131328
Position 2556: 0.00418543504418311
Position 293: 0.0034819142795789607
Position 2874: 0.0034120707979358508
Position 2508: 0.0028969671131535025
Position 2585: 0.002418856236038195
Position 617: 0.002168168419403932
Position 2988: 0.0021297242173128773
Position 23801: 0.002127885992906622
Position 838: 0.0017165224116052048
Position 2532: 0.0011813263161042588
Position 2505: 0.001150025805617253
Position 2774: 0.0011154920491500129
Position 1554: 0.0009267688871640362
Position 24139: 0.0009251009400896943
Position 23001: 0.0008233804701362557
Position 25127: 0.0007638416660186636
Position 2451: 0.0007329421169116769
Position 2522: 0.0006540821682148958
Position 1686: 0.0006126941444441666
Position 2416: 0.0006045651276529026
Position 410: 0.0005132075627363604
Position 2378: 0.0005043233984966787
Position 870: 0.0004879546842581182
Position 373: 0.00048355564507438924
Position 1753: 0.00046510393969901876
Position 451: 0.0003759214730802491
Position 23137: 0.0002873161034245062
Position 631: 0.0002533619633256907
Position 2391: 0.00020909333932515506
Position 2339: 0.00020136932581065554
Position 823: 0.00018286296140693112
Position 2672: 0.00017682618197956335
Position 2191: 0.0001543413347296153
Position 693: 0.00015152872563734806
Position 1719: 8.100485062333419e-05
Position 332: 7.403161063505523e-05
Position 1874: 5.62130437440163e-05
Position 367: 4.478722385045733e-05
Position 1498: 4.302507164087215e-05
Position 722: 3.6239995963472423e-05
Position 11464: 3.363998230825052e-05
Position 1473: 2.9457601387695674e-05
Position 225: 2.6285610078985397e-05
Position 11397: 2.5261568177548797e-05
Position 8282: 1.8484611919190206e-05
Position 1837: 1.5617324279801718e-05
Position 5997: 9.9424583706919e-06
Position 9212: 9.545295111934028e-06
Position 1807: 9.425752764341941e-06
Position 11783: 8.540448604584945e-06
Position 5332: 8.359762440856638e-06
Position 9047: 8.107128466801405e-06
Position 5000: 8.085874710750164e-06
Position 6403: 4.487442976238414e-06
Position 7887: 4.4737019748213244e-06
Position 9326: 4.316950460313192e-06
Position 6081: 2.8434486893469613e-06
Position 8426: 2.290440727008571e-06
Position 3930: 2.121753635803619e-06
Position 6276: 1.4513384142879376e-06
Position 8490: 1.3886789381254805e-06
Position 6686: 1.29934097107476e-06
Position 4267: 1.275719295815737e-06
Position 5853: 1.2529093809723128e-06
Position 5017: 1.220201531025849e-06
Position 11093: 1.0853282152199029e-06
Position 7471: 1.0637323917089902e-06
Position 4458: 9.455873476277669e-07
Position 4204: 7.04714477187712e-07
Position 9858: 5.563746433910923e-07
Position 1061: 5.415715636370772e-07
Position 5437: 4.361230268490101e-07
Position 3398: 3.8494929351276896e-07
Position 5698: 3.669136757988501e-07
Position 4747: 3.5949383489808244e-07
Position 6453: 2.8982901957824587e-07
Position 1394: 2.467665073216992e-07
Position 6256: 2.175983009057362e-07
Position 6168: 2.1269788877204923e-07
Position 4092: 1.986247376875193e-07
Position 3639: 1.8737277151518964e-07
Position 4270: 1.7720050973916422e-07
Position 3759: 1.7255148447510907e-07
Position 3193: 1.6022089711546431e-07
Position 5300: 1.3491559002191603e-07
Position 4164: 1.2166630693941446e-07
Position 6655: 1.215626005757933e-07
Position 4001: 1.0986977778457549e-07
Position 4714: 1.0844143034357975e-07
Position 3246: 1.0734497832604193e-07
Position 3862: 1.0521835646214281e-07
Position 3120: 9.387561113240391e-08
Position 4384: 5.9436711572176283e-08
Position 1266: 5.158349123900581e-08
Position 2126: 4.6129308732361966e-08
Position 3787: 3.361213397962879e-08
Position 3672: 3.195676628824772e-08
Position 1445: 1.309113393655118e-08
Position 1202: 1.1806646454138496e-08
Position 1127: 8.171702129080456e-09
Position 2750: 1.924096968297671e-09
Position 3051: 3.873677057384103e-10
Position 213: 3.696884030474383e-10
Position 263: 2.5828832994531855e-10
Position 1317: 2.413163187956505e-10
Position 1282: 1.7919946737752833e-10
Position 710: 1.511714389475585e-10
Position 413: 3.2874341026228285e-11
Position 260: 3.167079988789981e-11
Position 455: 3.0600854991360963e-11
Position 342: 1.2227130326487585e-11
Position 741: 7.519773054486227e-12
Position 725: 6.353919863494354e-12
Position 107: 5.653304780758417e-12
Position 804: 3.3710124089923745e-12
Position 149: 1.2462783254892257e-12
Position 381: 1.0008093330637783e-12
Position 82: 4.895412161974551e-13
Position 134: 2.136908283024451e-13
Position 109: 8.691250043726214e-14
Position 118: 8.305223267854285e-14
Position 79: 5.945842423091636e-14
Position 93: 9.087404737523591e-17
