Gene = SPICE1
Position 20: 2.921000468899354e-06
Position 266: 1.0632399455305156e-06
Position 176: 6.283616129028761e-07
Position 16672: 5.783525001541638e-07
Position 12805: 5.211146658725637e-07
Position 13032: 5.059101961837011e-07
Position 469: 4.777366013776444e-07
Position 532: 3.766209436147826e-07
Position 47: 3.2436238242266323e-07
Position 756: 3.158374039712861e-07
Position 431: 2.8457827414931646e-07
Position 167: 2.7760696224956645e-07
Position 779: 2.3091800784636356e-07
Position 288: 2.2365739545785864e-07
Position 403: 1.622092977654319e-07
Position 35: 1.1344606514409262e-07
Position 278: 7.703593831958668e-08
Position 394: 6.714701904919136e-08
Position 59: 1.1465374075804872e-08
Position 385: 4.75091694283719e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15573: 0.9923459923571295
Position 26092: 0.9635742871808631
Position 21843: 0.9240947232343918
Position 8550: 0.9011635345292055
Position 11907: 0.6263589155511127
Position 21013: 0.5390334786851506
Position 29603: 0.33046085556680427
Position 21034: 0.32343211266827043
Position 13952: 0.2910251413408833
Position 36238: 0.27297603023943956
Position 11928: 0.2619546686979534
Position 22197: 0.2530994075726133
Position 9868: 0.18851071785371104
Position 29453: 0.15970905936831115
Position 32222: 0.14661263483390594
Position 34758: 0.12358262382010328
Position 20512: 0.11951267165519183
Position 38672: 0.11580234522485472
Position 10216: 0.09772482000562561
Position 14257: 0.09716131440405067
Position 10244: 0.0865975895682931
Position 15360: 0.08420166114016792
Position 4323: 0.07975111861957748
Position 16458: 0.07508333402296014
Position 8475: 0.0735951330318476
Position 31811: 0.07063402372493806
Position 9751: 0.056066279998212516
Position 16395: 0.055593759302514575
Position 11911: 0.053792374595639646
Position 25315: 0.051760786062331476
Position 36658: 0.050438121802659455
Position 13972: 0.04738472993583837
Position 24906: 0.04624783114016187
Position 9968: 0.0428076534355295
Position 29947: 0.040901418128642245
Position 11754: 0.03908646955530387
Position 19835: 0.037223271051287
Position 29622: 0.03707767220063955
Position 35038: 0.0365645722926006
Position 15396: 0.03535046199205588
Position 29471: 0.027720442145597636
Position 28700: 0.027098514459186325
Position 16514: 0.025763318175310263
Position 30428: 0.025549726246021868
Position 8564: 0.025241332438946495
Position 1315: 0.02438312157905213
Position 24517: 0.021891760739781486
Position 20081: 0.020814874545652503
Position 21520: 0.02076320214681731
Position 15012: 0.01904173697522191
Position 1569: 0.019020703465622294
Position 3939: 0.01895117971750121
Position 3391: 0.01836764511251091
Position 15044: 0.017904573471532282
Position 16419: 0.017494737526733608
Position 15415: 0.016376728969876107
Position 28098: 0.016332612513702566
Position 29533: 0.015870357477744693
Position 9013: 0.014965561722341878
Position 20168: 0.012293712659287435
Position 25477: 0.011433962152203362
Position 1942: 0.01142327730691334
Position 9448: 0.011294196990956441
Position 26108: 0.011002444857871533
Position 21881: 0.010745461047371247
Position 16484: 0.010615388003505503
Position 29048: 0.010599037560786258
Position 16495: 0.010314467058546616
Position 26357: 0.010256618576709654
Position 30048: 0.009004841533498089
Position 4835: 0.008132354829812052
Position 3397: 0.008074995086282961
Position 23142: 0.00802150155447081
Position 26394: 0.007683187522399329
Position 34741: 0.007355486369810653
Position 11678: 0.007067601844760109
Position 20174: 0.007016124471884636
Position 26662: 0.0066634926993374725
Position 1248: 0.006608281124154906
Position 3155: 0.006019501572119308
Position 19150: 0.005956779676687115
Position 10005: 0.005475541012091132
Position 14063: 0.005453052964740728
Position 29814: 0.005326717116159703
Position 3419: 0.0051793258000413945
Position 23356: 0.005060160388501395
Position 28864: 0.004424237914626225
Position 29072: 0.004343264129028581
Position 383: 0.004256196929480554
Position 20228: 0.004249446653025285
Position 14563: 0.004168452262109326
Position 6082: 0.00415169431064893
Position 14514: 0.004069126993258608
Position 4999: 0.004051647443875477
Position 11830: 0.0038248130407090115
Position 26023: 0.003708540656920013
Position 30318: 0.003676176505746927
Position 9689: 0.003649511385382935
Position 33426: 0.0036448114978693746
Position 1746: 0.0032302962050852558
Position 22166: 0.003135291281826763
Position 27296: 0.003075809148014996
Position 29423: 0.0029694348312269666
Position 10248: 0.002857149479103916
Position 9501: 0.0028566831883265037
Position 18373: 0.0027939992879187775
Position 28885: 0.002784312826876093
Position 14143: 0.002765153601704645
Position 26610: 0.0026830024122394165
Position 12845: 0.0026595166958682903
Position 11884: 0.0026577589578573686
Position 29770: 0.0026113999824783083
Position 6177: 0.0024870847566673487
Position 13986: 0.002458399135664064
Position 16266: 0.0024126003047866226
Position 11849: 0.002339689527274569
Position 3432: 0.002269276965207293
Position 27399: 0.0021463921539819266
Position 14212: 0.0020836286457507013
Position 26832: 0.0020023496579018316
Position 13181: 0.0019635009694087876
Position 13677: 0.001840737504930977
Position 17869: 0.0018306507334446788
Position 26910: 0.0017977212075103517
Position 22454: 0.001766053728270429
Position 21495: 0.001679116162692157
Position 1772: 0.001562225303094979
Position 1922: 0.0014806031625033997
Position 4364: 0.0014557318196196706
Position 14110: 0.0014164869680008414
Position 1099: 0.001398956709841636
Position 21099: 0.0013515480849969482
Position 9641: 0.0013312698634760454
Position 28528: 0.0013055542204075687
Position 31301: 0.0012803986387460394
Position 8985: 0.0012547597692914114
Position 8795: 0.001204124785723019
Position 30947: 0.0011650822025399922
Position 923: 0.0011396816496912917
Position 3605: 0.0011009002279616564
Position 19315: 0.0010453124379826023
Position 27191: 0.0010020367027373145
Position 22414: 0.0009933340380271632
Position 10897: 0.0009388733929372408
Position 15520: 0.0008705659899922633
Position 473: 0.0008692168149700244
Position 27893: 0.0008530135921385793
Position 17921: 0.0008353917505822912
Position 19359: 0.0008110088116115514
Position 9467: 0.0007856475717406351
Position 1916: 0.0007699358418929972
Position 354: 0.0007591594245562282
Position 14179: 0.0007408317925695216
Position 998: 0.0007091712988605206
Position 9609: 0.0006898944101718198
Position 9796: 0.0006624655860641098
Position 16885: 0.0005958245268278708
Position 15106: 0.000585784209133335
Position 8877: 0.0005458622534153828
Position 305: 0.000527802629437087
Position 9118: 0.0005259102246061751
Position 26451: 0.0005006027386981497
Position 12045: 0.00048363434434133673
Position 26522: 0.0004622347774543761
Position 1132: 0.0004528264012764793
Position 16430: 0.00044537991064657657
Position 14604: 0.0004063198364030008
Position 14281: 0.00040329886484770833
Position 618: 0.0003965626352062996
Position 448: 0.0003791551162901662
Position 12651: 0.00036832470218829173
Position 10850: 0.0003601505213491971
Position 20111: 0.00035005825548396335
Position 28354: 0.0003400579328509241
Position 10587: 0.0003367351614395777
Position 409: 0.0003322756965579507
Position 27784: 0.00029914579445292506
Position 10193: 0.0002950876575556929
Position 23534: 0.00027193777948563525
Position 28208: 0.00026103845124543366
Position 19675: 0.0002346935087688095
Position 27254: 0.0002206847896113753
Position 12668: 0.0002103435127785132
Position 2859: 0.0002089702342842773
Position 13261: 0.00017119299248597385
Position 18956: 0.00016898702101846784
Position 9251: 0.000163750419967935
Position 9277: 0.00015508299866258602
Position 19731: 0.0001405165696781523
Position 11702: 0.00012324788323873036
Position 12678: 0.0001162448876703412
Position 8837: 0.00011268865430593756
Position 12821: 0.00010693352011184227
Position 19128: 9.968393556422155e-05
Position 12775: 9.930797005528999e-05
Position 12804: 9.529018690498359e-05
Position 11526: 9.057550830457917e-05
Position 9077: 8.900605488426939e-05
Position 21694: 7.158420164965089e-05
Position 8956: 6.670954202339603e-05
Position 13333: 6.325203979977968e-05
Position 13142: 6.258992592997562e-05
Position 12789: 5.792446475766936e-05
Position 3900: 5.641910956704197e-05
Position 4030: 5.344539952031232e-05
Position 13894: 5.0611744723649983e-05
Position 12973: 4.8215918289888234e-05
Position 16770: 4.764229275262122e-05
Position 904: 4.1166523149816014e-05
Position 24015: 4.079172596610276e-05
Position 21746: 3.50665876376999e-05
Position 3553: 3.065039990898336e-05
Position 16359: 2.9548275736000197e-05
Position 9303: 2.6556703415575327e-05
Position 718: 1.9367614705113762e-05
Position 19132: 1.890074222323608e-05
Position 1748: 1.3539561506169784e-05
Position 22226: 1.0707518925053414e-05
Position 429: 1.0446608583556028e-05
Position 406: 9.98222132405841e-06
Position 252: 8.524017037748455e-06
Position 8940: 7.201575511123691e-06
Position 18028: 4.788957857562112e-06
Position 17520: 2.5162657451336526e-06
Position 22163: 2.4585584156099926e-06
Position 12470: 2.4019371616243703e-06
Position 9135: 1.6728062017135313e-06
Position 22278: 1.4687300543909222e-06
Position 12496: 1.334061546356186e-06
Position 17602: 1.1399494055600862e-06
Position 16682: 1.0343400542054506e-06
Position 16702: 9.377340594927698e-07
Position 17560: 6.414322659719815e-07
Position 16165: 6.131728433495297e-07
Position 12379: 4.2237143924702686e-07
Position 12050: 1.4445744064909955e-07
Position 16618: 1.0417289494410476e-07
Position 12081: 9.791589931727502e-08
Position 12073: 7.905157320207235e-08
