Gene = YAE1D1
Position 1429: 2.1325072452416935e-06
Position 997: 1.962754328913117e-06
Position 568: 1.8815296754541415e-06
Position 614: 1.855112648845222e-06
Position 995: 7.868936721963166e-07
Position 449: 5.81192681123635e-07
Position 557: 3.7506308490577663e-07
Position 135: 3.4024994332482723e-07
Position 112: 3.2191401270161925e-07
Position 256: 3.035007042449773e-07
Position 562: 2.1461892889849486e-07
Position 463: 1.791363400692184e-07
Position 625: 1.4131868623920173e-07
Position 245: 1.2115337410544425e-07
Position 235: 8.85027132083745e-08
Position 115: 8.723755483699187e-08
Position 109: 1.848740228643034e-08
Position 1207: 1.448476802778385e-10
Position 75: 2.8603937528280447e-12
