Gene = RP11-96L14.8
Position 3575: 2.129812190519564e-06
Position 3446: 1.9831418208114074e-06
Position 1681: 1.719726181797106e-06
Position 793: 1.4519655572948443e-06
Position 1478: 1.3897068779170807e-06
Position 1613: 1.2917789387706747e-06
Position 386: 1.1972705767495098e-06
Position 2658: 1.5708609351371315e-07
Position 2833: 6.885573948301355e-08
Position 2667: 6.531114332784875e-08
Position 309: 3.9498590989304926e-08
Position 48: 5.202108721942575e-09
Position 1106: 4.493727424673308e-09
Position 505: 4.3746914409585846e-09
Position 273: 1.6020843958201477e-11
Position 1844: 5.156334964304542e-13
Position 56: 4.3044254013400256e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2657: 0.9383456678887356
Position 2462: 0.590141722448076
Position 2899: 0.4103723909499312
Position 1795: 0.3700320813795083
Position 2390: 0.2923049149130796
Position 3478: 0.27120528606941136
Position 2896: 0.2308166710224537
Position 4125: 0.10801082502751266
Position 3703: 0.1040111576058465
Position 3757: 0.0921534270360338
Position 3445: 0.09138655033514954
Position 3951: 0.0629411952875216
Position 3410: 0.062007916562352876
Position 1825: 0.05421248991709007
Position 3910: 0.031689041283162335
Position 4030: 0.030208928562605798
Position 3923: 0.029668352403840335
Position 3162: 0.02799890545796826
Position 3844: 0.02531304242206511
Position 2534: 0.016380025507362405
Position 1722: 0.016333774082891498
Position 4153: 0.00943884024103308
Position 2663: 0.007769956560595564
Position 1133: 0.006626501527917556
Position 3124: 0.005910083112125813
Position 278: 0.005425899270030678
Position 2464: 0.004540777814343871
Position 3665: 0.003991401956529273
Position 2496: 0.003785739614251803
Position 2715: 0.003740106826867624
Position 3089: 0.002913325476602891
Position 3643: 0.002750738643023419
Position 3769: 0.002473490818346566
Position 2352: 0.0023941366344249933
Position 2468: 0.0020934454077651786
Position 1940: 0.0018112428326819846
Position 2180: 0.0017472520320953456
Position 2933: 0.0016302816642537225
Position 2289: 0.001595502546446083
Position 1865: 0.001558005163093192
Position 1753: 0.0015527263578302246
Position 3715: 0.0014260986213856983
Position 2178: 0.0014231948628014087
Position 3487: 0.0012899045352835368
Position 395: 0.00127250462681337
Position 291: 0.0010325252091483792
Position 4209: 0.0009699042521598054
Position 2712: 0.0009146281347324422
Position 3188: 0.0009051488921610529
Position 1998: 0.0008992151869162922
Position 3073: 0.0007997336966548891
Position 2499: 0.0006791356067419755
Position 1760: 0.0006562879206751407
Position 2395: 0.0005384258733121669
Position 1882: 0.0004611389750159378
Position 2854: 0.0004331170290986758
Position 2125: 0.00041537797778371405
Position 314: 0.00037319998397921837
Position 3239: 0.0003586560284616961
Position 691: 0.00026808944013399923
Position 2222: 0.00025939823103109637
Position 990: 0.0002564822662537265
Position 1652: 0.00023418246425525763
Position 2513: 0.00021684525562882574
Position 3594: 0.00019834783235466057
Position 1966: 0.00019351364082295801
Position 1642: 0.00019177889250148163
Position 1254: 0.0001904059504487832
Position 1297: 0.00017064282373185054
Position 1324: 0.00016083479628074756
Position 2679: 0.00015338786768738348
Position 1734: 0.00012396695980388512
Position 1580: 0.00012282746413730074
Position 1531: 0.00012119389716742201
Position 1702: 9.829531206529572e-05
Position 1364: 9.663896769331734e-05
Position 1228: 9.443176146864754e-05
Position 1336: 9.182740887933256e-05
Position 2174: 8.991957982992369e-05
Position 3128: 8.680856354200726e-05
Position 1146: 6.36781947356305e-05
Position 2254: 5.5365047602758875e-05
Position 1503: 4.6716193270291445e-05
Position 320: 3.817505693113707e-05
Position 653: 3.207005494196362e-05
Position 1165: 3.130275866992747e-05
Position 2906: 3.0434953201076437e-05
Position 957: 2.9550569423675072e-05
Position 1179: 2.8332850302397522e-05
Position 2739: 2.4042746913292345e-05
Position 2015: 2.221434200694413e-05
Position 526: 1.949168962969952e-05
Position 1260: 1.8978729530920845e-05
Position 557: 1.730502886882067e-05
Position 570: 1.7279810793276964e-05
Position 2584: 1.7174378303287674e-05
Position 1382: 1.709020231059019e-05
Position 1093: 1.6242547877889694e-05
Position 1884: 1.570219873737712e-05
Position 528: 1.3314889186524783e-05
Position 1232: 1.3089763323948948e-05
Position 593: 1.2349050893357642e-05
Position 626: 1.1287430310559738e-05
Position 553: 1.087132931106507e-05
Position 913: 7.377698330220504e-06
Position 1560: 5.919874126739254e-06
Position 2721: 5.710697946562664e-06
Position 491: 4.609868413782216e-06
Position 1619: 4.1876172200401355e-06
Position 1516: 3.999562826389061e-06
Position 2973: 3.6570695971902095e-06
Position 925: 3.4887259644061785e-06
Position 1001: 3.2710297096797962e-06
Position 1268: 3.0172764625967227e-06
Position 567: 2.829577127891298e-06
Position 1388: 2.7177620114716135e-06
Position 242: 2.639045123531318e-06
Position 430: 2.4748804595237477e-06
Position 708: 2.273761431900226e-06
Position 2870: 2.184840200694712e-06
Position 1142: 1.9795196042044024e-06
Position 3042: 1.783524449526221e-06
Position 877: 1.7184164883051534e-06
Position 576: 1.546655309103276e-06
Position 338: 1.2814473734979028e-06
Position 875: 8.106587260915059e-07
Position 828: 8.066976183614914e-07
Position 1149: 7.422336319937307e-07
Position 1160: 6.876176308035731e-07
Position 1030: 6.02838904677507e-07
Position 1616: 4.947067167207672e-07
Position 356: 4.6796031635573033e-07
Position 328: 3.932125672394106e-07
Position 403: 3.63987808062133e-07
Position 464: 3.6286302890370166e-07
Position 1540: 4.1895951364930945e-08
Position 1292: 1.7898480806773498e-08
Position 1174: 1.7663320272213672e-08
Position 362: 9.82733448429926e-09
Position 731: 8.157042732516288e-09
