Gene = GDA
Sorted 3' Splice Sites (High to Low Probability):
Position 22469: 0.9729850692856433
Position 23737: 0.9631447402026763
Position 27069: 0.940268921704672
Position 12683: 0.8279909115960442
Position 15865: 0.7518476203408961
Position 9352: 0.5517004944658482
Position 13534: 0.3829883727307441
Position 27340: 0.37278116463521954
Position 27391: 0.32244193807604177
Position 11923: 0.3028140090033425
Position 3270: 0.29226331863563043
Position 10427: 0.26718069904670827
Position 10494: 0.24861494610100857
Position 2544: 0.20678249747213062
Position 12645: 0.15914133521741458
Position 27365: 0.11464538053162646
Position 2468: 0.0793550522079255
Position 31165: 0.07471265090060844
Position 12417: 0.06067565141958549
Position 4606: 0.05668628907794902
Position 4719: 0.04974011339765987
Position 9356: 0.04803075946964873
Position 30337: 0.027165816120697024
Position 1360: 0.027043210478667933
Position 4668: 0.025452147663135274
Position 29534: 0.02220608791359935
Position 3609: 0.02186143310443142
Position 7344: 0.018422672824322105
Position 27652: 0.017075225287866647
Position 1336: 0.013481050630499451
Position 19337: 0.013011718760091023
Position 5974: 0.010494601312727461
Position 2348: 0.009048121919008799
Position 5335: 0.00875497371826986
Position 2561: 0.00869203409781362
Position 6537: 0.007231546604788978
Position 11852: 0.0071590149971477324
Position 7282: 0.0066605664688823875
Position 1803: 0.005314850916769159
Position 20107: 0.004390112757078998
Position 3311: 0.003509636716717053
Position 2399: 0.002733212454041276
Position 1914: 0.0027263864365592717
Position 16182: 0.002606288879273505
Position 20353: 0.002555197922880845
Position 2413: 0.0022698063523390196
Position 2161: 0.002096980815261969
Position 20197: 0.0019915646819121087
Position 1103: 0.0017158387093028982
Position 1687: 0.001545481352531594
Position 736: 0.001469497744231982
Position 2493: 0.0012710124414622187
Position 1592: 0.0011391330739479056
Position 2546: 0.0010999853339961304
Position 1174: 0.001050725925798516
Position 21184: 0.0009938970492336845
Position 983: 0.0009828812108290726
Position 4553: 0.0008891360790799729
Position 1204: 0.0007612292736742486
Position 1607: 0.0007481418310759855
Position 1632: 0.0006835327403311002
Position 3381: 0.0005213559345316172
Position 17674: 0.0004623561829219532
Position 17471: 0.0004334264955464751
Position 14501: 0.00027513606486647514
Position 680: 0.0002171903760874578
Position 3504: 0.00014571159310261796
Position 15602: 0.00011465002512679449
Position 2323: 0.00010728225084925494
Position 14547: 0.00010453474674969741
Position 13738: 9.253683597811217e-05
Position 3294: 8.519584539256785e-05
Position 316: 8.313918676370397e-05
Position 19447: 7.493115189081532e-05
Position 780: 7.3822610348675e-05
Position 17888: 7.208101981158425e-05
Position 896: 6.30905883897547e-05
Position 293: 5.858070999593855e-05
Position 1690: 5.711497862698174e-05
Position 3314: 5.3215198602970676e-05
Position 911: 5.288484401370889e-05
Position 3223: 4.719929732631673e-05
Position 587: 4.414390177817348e-05
Position 11485: 4.0154840990311525e-05
Position 2606: 3.900429000022946e-05
Position 13215: 3.899069437975457e-05
Position 758: 3.764172240249774e-05
Position 2579: 3.624386423861296e-05
Position 1003: 3.5171712576998796e-05
Position 2059: 3.482650824876821e-05
Position 370: 2.7333411030144908e-05
Position 2320: 2.566372346710821e-05
Position 2185: 2.285652761199299e-05
Position 930: 2.2208581386165476e-05
Position 1228: 1.8377975669096134e-05
Position 1376: 1.6238889875595865e-05
Position 388: 1.288970024217148e-05
Position 416: 6.320148797930214e-06
Position 1615: 5.1413328396631095e-06
Position 1780: 4.7985991837874215e-06
Position 1723: 4.244499644614172e-06
Position 1180: 3.460324901317377e-06
Position 1451: 3.338346752938269e-06
Position 6770: 2.3800645991458797e-06
Position 1046: 2.2104130888023504e-06
Position 8187: 1.9781340870624524e-06
Position 3787: 1.2811167779092747e-06
Position 4945: 1.2298946385749028e-06
Position 8470: 7.493295596244266e-07
Position 1445: 7.317883278839704e-07
Position 1210: 5.956055812514958e-07
Position 4213: 4.438088263782274e-07
Position 4836: 1.030735772009903e-07
Position 4280: 7.717861105153966e-08
Position 533: 1.4704629330035728e-08
Position 1147: 2.244176806863837e-10
Position 1132: 1.7031403199586596e-10
Position 915: 1.4033192953319317e-10
Position 689: 2.077664914280908e-11
Position 738: 1.99892174259312e-11
Position 604: 1.9480663162101727e-11
Position 783: 1.6721853791638764e-11
Position 1387: 8.2159992727914e-12
Position 1249: 8.150888472477329e-12
Position 419: 7.236546471270904e-12
Position 918: 6.030159082697977e-12
Position 642: 3.830895305464027e-12
Position 460: 3.2926135561860044e-12
Position 463: 2.7409723360154337e-12
Position 607: 2.4881611460274405e-12
Position 320: 2.6488991256847115e-13
Position 261: 1.9880622520228126e-13
Position 429: 1.86508526861212e-13
Position 336: 9.032186362936093e-14
