Gene = CHCHD4
Position 1010: 2.1339340618177054e-07
Position 184: 8.852337580397844e-08
Position 517: 6.716087906366012e-08
Position 647: 5.6890931553318004e-08
Position 622: 2.442307441773927e-08
Position 655: 1.865595638141514e-08
Position 578: 1.2983669003386075e-08
Position 515: 7.45676896999029e-09
Position 367: 3.8116676857571616e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8333: 0.9816240585285304
Position 11663: 0.5891910001088582
Position 2771: 0.43728635308045694
Position 2828: 0.40797983182530156
Position 9660: 0.1942285576659012
Position 11775: 0.17954681154114588
Position 3763: 0.16386159167531703
Position 9501: 0.07853005317097411
Position 7196: 0.05393813257696038
Position 10866: 0.05097702525900734
Position 12513: 0.04889543071813689
Position 7119: 0.04613068973707897
Position 11490: 0.04532187624188404
Position 12211: 0.04191791507384649
Position 9417: 0.04172973009607482
Position 2428: 0.04076896774228046
Position 6605: 0.03834220491580905
Position 8519: 0.036457715300575774
Position 5544: 0.03528953242325651
Position 9234: 0.03441736506273843
Position 6584: 0.03367471139207256
Position 2839: 0.03202626489988321
Position 10275: 0.030815659786165205
Position 5672: 0.03004146166295843
Position 3814: 0.022251011930698544
Position 6061: 0.01737827969002588
Position 6708: 0.016488171681821834
Position 9266: 0.015983654445224704
Position 10329: 0.015953241955320687
Position 12336: 0.015367463548894717
Position 9552: 0.014649411321552697
Position 10777: 0.012520338847048786
Position 11827: 0.012497154236248078
Position 10245: 0.010589587305792311
Position 744: 0.010479179348133288
Position 6494: 0.010132551327007095
Position 4806: 0.010125338334760947
Position 954: 0.008511005150969192
Position 5249: 0.008177657541274435
Position 8186: 0.007185998119813818
Position 11114: 0.007162686814207519
Position 2912: 0.006754987852315532
Position 907: 0.006547145775267077
Position 2409: 0.006413913627815461
Position 9399: 0.0062189638828031
Position 8366: 0.005119708029395756
Position 3566: 0.005013825887368911
Position 3336: 0.004620510798051227
Position 199: 0.004608400134470409
Position 9133: 0.0042218040258906195
Position 887: 0.004185078597408193
Position 4944: 0.004060099979923838
Position 9045: 0.003932256971962007
Position 9799: 0.003926511076023856
Position 607: 0.0034971675582376816
Position 6428: 0.0033757098009640223
Position 9017: 0.0031740672788786607
Position 1617: 0.003115744932693313
Position 8363: 0.003060608151241617
Position 9630: 0.002592619921267629
Position 5800: 0.002566035778244783
Position 6646: 0.0024446416816194874
Position 8591: 0.0023255197954081637
Position 4727: 0.002308385654771778
Position 1843: 0.001984148205785747
Position 4824: 0.001919609022260966
Position 9878: 0.0018512886941452306
Position 3859: 0.001770518421971088
Position 11864: 0.0016379096603854493
Position 3820: 0.0016187862888977936
Position 11141: 0.00156941379960127
Position 1543: 0.0015683724476555805
Position 11069: 0.0014998367466744007
Position 2281: 0.0014661865832772782
Position 2847: 0.0014415038447880663
Position 1000: 0.001401197305838239
Position 2387: 0.0013146825327560482
Position 4846: 0.0013018482035400704
Position 3582: 0.0012181796541190426
Position 9451: 0.0011075609813065873
Position 2782: 0.0010724422316647825
Position 2334: 0.0009866106119613787
Position 4669: 0.0009858328548182692
Position 11635: 0.0009308815249192431
Position 2307: 0.0008904348720846264
Position 9001: 0.0008710179089222476
Position 8798: 0.0008627432546571095
Position 11049: 0.0007906275853091277
Position 4681: 0.0007601212862555636
Position 2705: 0.0007574832807525518
Position 4828: 0.0007428167738074324
Position 9074: 0.0007289342732594123
Position 8132: 0.000672882598809594
Position 1696: 0.000636045206125365
Position 4548: 0.0006354874585395898
Position 10620: 0.0005993974429133176
Position 9533: 0.0005904431991890841
Position 8833: 0.0005536449893490902
Position 707: 0.0005213403186260598
Position 8114: 0.0005162670765287928
Position 2449: 0.0004865454043656783
Position 9691: 0.0004499496864087365
Position 1916: 0.0003560196154860628
Position 9293: 0.0003245783981554157
Position 9077: 0.0002848917207543441
Position 1094: 0.00027894304688105966
Position 924: 0.0002560169847175346
Position 9627: 0.0002559403443355192
Position 2139: 0.00025588065510867824
Position 8977: 0.00021349820768427685
Position 8616: 0.00020831630706822244
Position 1176: 0.00017202820883675376
Position 6568: 0.0001636246532885852
Position 890: 0.00016329349280996974
Position 2566: 0.0001417934355386382
Position 3163: 0.0001362723902005841
Position 2250: 0.00012999244462723387
Position 3608: 0.00012570200698436192
Position 622: 0.0001256393927858292
Position 3506: 0.00011150685529169936
Position 3838: 0.00010589261008361429
Position 2430: 0.00010256429264389336
Position 8557: 9.449793420460747e-05
Position 914: 8.976176910661384e-05
Position 7795: 8.715271493755146e-05
Position 766: 8.327492918305857e-05
Position 3548: 8.081325570774236e-05
Position 799: 7.696552032510466e-05
Position 1608: 7.186618187935928e-05
Position 8721: 6.811294467132063e-05
Position 3017: 5.7953449073671376e-05
Position 1382: 5.737851571863082e-05
Position 8574: 5.3857307448772634e-05
Position 770: 5.075310983149425e-05
Position 1638: 4.79013109112982e-05
Position 1620: 4.608327027837376e-05
Position 463: 4.477956036277144e-05
Position 447: 4.1014005077424725e-05
Position 3611: 3.4237814786472834e-05
Position 661: 3.199733580456883e-05
Position 4801: 3.0231641349803874e-05
Position 1947: 2.6171568874040926e-05
Position 5346: 2.2903566931281137e-05
Position 8648: 2.2753640812040527e-05
Position 8551: 5.923464052963213e-06
Position 7963: 1.1736773590930083e-06
Position 9468: 1.0696574335180116e-06
Position 2584: 5.527058490246265e-07
Position 8766: 3.9453193408955e-07
Position 314: 1.34460633922112e-07
Position 380: 2.4939678630035048e-08
Position 303: 2.4058831076793793e-08
Position 638: 2.1979548638398185e-08
Position 719: 2.142269085453564e-08
Position 338: 1.630320941631363e-08
Position 8524: 1.1602889206502014e-08
