Gene = CARD19
Position 4650: 0.00016268172071829095
Position 503: 0.00012376042113511023
Position 481: 9.047799165627348e-05
Position 252: 8.869591020717502e-05
Position 678: 8.091288769016569e-05
Position 265: 7.230550825960696e-05
Position 646: 5.511900583571293e-05
Position 890: 3.469145470831751e-05
Position 1373: 3.4399389441017765e-05
Position 309: 3.420094985712124e-05
Position 302: 2.879250317143376e-05
Position 843: 2.5149361533329393e-05
Position 369: 2.2386723890677763e-05
Position 471: 1.6278838391459402e-05
Position 513: 1.4658577534603968e-05
Position 287: 1.1876688033061842e-05
Position 372: 1.0162724432826313e-05
Position 1867: 9.711949112586483e-06
Position 2316: 9.613537188297774e-06
Position 493: 8.766488248719424e-06
Position 183: 7.561093403835518e-06
Position 47: 1.821309934369415e-06
Position 1837: 1.5914610554018945e-06
Position 2066: 1.5495731802248238e-06
Position 932: 1.3271235788299936e-06
Position 33: 1.088174161106223e-06
Position 803: 1.0129129004672404e-06
Position 122: 1.334167137991574e-07
Position 552: 6.985715008617372e-08
Position 544: 3.835041886473128e-08
Position 311: 3.236873870922229e-08
Position 216: 1.2635340044188376e-09
Position 660: 1.0536239582351815e-10
Position 338: 4.2335978402665065e-23

Sorted 3' Splice Sites (High to Low Probability):
Position 16773: 0.9620730102306894
Position 11455: 0.8912878073403072
Position 14349: 0.8108880982977653
Position 15999: 0.7698782620088629
Position 3480: 0.5947244956926009
Position 12772: 0.39213160969815564
Position 707: 0.3915228706196369
Position 8071: 0.26293076991561265
Position 792: 0.2312639423959327
Position 9087: 0.20955091680912777
Position 15785: 0.19374015502287004
Position 4698: 0.19024134623420252
Position 14302: 0.15245965243916274
Position 15195: 0.12128144051596515
Position 5184: 0.11231704018131444
Position 11503: 0.10871219265969356
Position 3142: 0.10647861866636801
Position 3010: 0.07259232010455632
Position 15660: 0.06648258603029833
Position 12070: 0.06329616560938088
Position 5244: 0.06015703409501827
Position 841: 0.05775742809837424
Position 226: 0.05600212234896938
Position 14134: 0.051673752822034624
Position 14869: 0.04718595584353434
Position 12198: 0.028490818616333655
Position 15157: 0.023992949598202182
Position 4381: 0.0234412013485723
Position 6926: 0.020261534475599675
Position 2464: 0.0190781760260941
Position 16387: 0.018092521975488447
Position 13036: 0.017460122723745926
Position 3504: 0.01741846642062328
Position 15931: 0.014280857413331745
Position 765: 0.013564358225284828
Position 12036: 0.010848615924387735
Position 4447: 0.009973123706750629
Position 2056: 0.009885079213272245
Position 2012: 0.00939889024756455
Position 12223: 0.009296191475579465
Position 12663: 0.008878938577390732
Position 15366: 0.008312275012383526
Position 15288: 0.007596824421078336
Position 16703: 0.007346779318733714
Position 16422: 0.007326894031022703
Position 2029: 0.007079888277280771
Position 3409: 0.007023997490601163
Position 598: 0.006939532114383869
Position 1682: 0.005658004340623371
Position 269: 0.005650552136152162
Position 12226: 0.00548189052178956
Position 16419: 0.005107600327605148
Position 1831: 0.0049849910745543
Position 14852: 0.004686679346029431
Position 7942: 0.004633540527243407
Position 3095: 0.004165491818904022
Position 14966: 0.0037710692881035863
Position 2429: 0.003740633463164196
Position 12303: 0.0033750836918883553
Position 12044: 0.0031416617609105824
Position 6294: 0.0029711881949655095
Position 745: 0.0029239177816887435
Position 3270: 0.0028236466044226226
Position 16642: 0.00268689622397869
Position 6327: 0.0026716049762014332
Position 241: 0.002116860836001965
Position 506: 0.0020755234448076305
Position 15893: 0.0018699536051452119
Position 14364: 0.0018607265850091722
Position 15463: 0.001581800743943421
Position 2061: 0.0015354406912892883
Position 2969: 0.0015160791536240142
Position 541: 0.001510844683449658
Position 3233: 0.001383200708902492
Position 1815: 0.0013783823086352645
Position 3167: 0.001374642786133756
Position 1526: 0.001373691100873716
Position 15856: 0.001163699372519025
Position 17056: 0.0010052797484288913
Position 2983: 0.0009826934343198821
Position 774: 0.0009734766558887474
Position 12250: 0.0009149555956307474
Position 2708: 0.0008935320054871157
Position 15870: 0.0008425325083126999
Position 879: 0.0007865987060985643
Position 4725: 0.0007860777634721864
Position 14759: 0.0007289616589837713
Position 1969: 0.0006632171569108066
Position 6168: 0.0006452613659366624
Position 16834: 0.0006391804199841433
Position 16869: 0.0005463815860317089
Position 16196: 0.0004896626262018831
Position 14936: 0.00042900924570097725
Position 16791: 0.00039600715877940383
Position 1854: 0.0003859442545315002
Position 714: 0.0003541803874366938
Position 16217: 0.0003463511552475959
Position 1757: 0.00033608695656333785
Position 6452: 0.00032807735173509295
Position 16781: 0.0003118897386105503
Position 2889: 0.0003072867559732848
Position 2918: 0.00029014464192716615
Position 344: 0.0002545009060261947
Position 16071: 0.00023802759533272065
Position 4470: 0.00021878882342500074
Position 3597: 0.00020510979187398124
Position 14886: 0.0001998529599579961
Position 3317: 0.00019773601024822252
Position 2892: 0.0001820685534607728
Position 501: 0.0001760625426877047
Position 3637: 0.00015547014704952916
Position 216: 0.00014470808054490005
Position 602: 0.00012454866835945262
Position 17032: 0.00011308066110174245
Position 1927: 9.905915963115872e-05
Position 16285: 9.2743523731309e-05
Position 4119: 8.122914850764937e-05
Position 453: 4.888492493612139e-05
Position 4634: 4.779854948052111e-05
Position 302: 3.981661962262547e-05
Position 379: 3.956369408492694e-05
Position 668: 3.158807330949215e-05
Position 876: 2.6882591163447937e-05
Position 1313: 2.2652616581374248e-05
Position 16401: 9.659482476496576e-06
Position 530: 8.544378957580143e-06
Position 532: 7.989516899057798e-06
Position 2192: 6.916599451305215e-06
Position 252: 6.8010610850556934e-06
Position 1279: 6.353331501977251e-06
Position 660: 5.658086108046736e-06
Position 1349: 2.8222224985264817e-06
Position 2257: 2.696937736992561e-06
Position 1082: 2.3938773541522557e-06
Position 614: 2.010852781325621e-06
Position 436: 1.7496373623541696e-06
Position 2359: 1.7455660297834332e-06
Position 516: 1.6891600824375e-06
Position 134: 1.6739310664372626e-06
Position 1883: 1.67096307320308e-06
Position 396: 1.6704166131177926e-06
Position 1603: 1.6699561114943454e-06
Position 394: 1.4147569417764145e-06
Position 287: 1.2816035460571284e-06
Position 1741: 1.2209109295795077e-06
Position 1482: 1.1735130069474422e-06
Position 1718: 1.1383714256085572e-06
Position 509: 7.668655158115687e-07
Position 503: 6.466659532512087e-07
Position 421: 5.506942101838848e-07
Position 779: 3.277308649167616e-07
Position 15804: 2.43031008893054e-07
Position 415: 2.406264466879263e-07
Position 1114: 1.87138726485545e-07
Position 349: 1.2285268655574675e-07
Position 1424: 9.445284644694947e-08
Position 161: 7.85922043941083e-11
Position 411: 4.699698500349682e-16
