Gene = FAAP20
Sorted 3' Splice Sites (High to Low Probability):
Position 640: 0.8693270545374908
Position 863: 0.7856669680664784
Position 1798: 0.7097032468233988
Position 4992: 0.4058338862914207
Position 2856: 0.24014165490440326
Position 1345: 0.2073819316682841
Position 1048: 0.19091800351755836
Position 2281: 0.15423312189735697
Position 2697: 0.11828580744834993
Position 1801: 0.11090692779035738
Position 4882: 0.09970594472798805
Position 2897: 0.06287037098143498
Position 567: 0.051236739163739504
Position 1012: 0.049956872817775624
Position 4760: 0.04306183203888861
Position 4598: 0.04284071677248196
Position 4079: 0.033569998570935296
Position 450: 0.028966162075241737
Position 4897: 0.02811836338613055
Position 1573: 0.026263990874668904
Position 3463: 0.02543624061192648
Position 3536: 0.020292741608958602
Position 1365: 0.01997953570866762
Position 2285: 0.01786817557753892
Position 1025: 0.015764317739031593
Position 2774: 0.014404566617657528
Position 3036: 0.01319966860260379
Position 3438: 0.010689236077028662
Position 1606: 0.009266636904153455
Position 1578: 0.008298305251719366
Position 987: 0.007907044017992452
Position 1624: 0.007444018502357234
Position 914: 0.007288387715564057
Position 4143: 0.00705182601862779
Position 4342: 0.0070272416130797806
Position 4357: 0.00699274383668301
Position 1102: 0.00678612005077207
Position 4626: 0.006449311860843646
Position 3395: 0.006195007560047368
Position 1350: 0.005589627338625988
Position 1370: 0.005159853378210656
Position 4948: 0.0043974312095319676
Position 3060: 0.004288091915719211
Position 5125: 0.004250355732803173
Position 4213: 0.0038038926564319692
Position 5122: 0.0036486222893259467
Position 480: 0.0030387633847501557
Position 2613: 0.002896268626952658
Position 1057: 0.0027548804519545167
Position 592: 0.002614614030900185
Position 2799: 0.0020766708158014794
Position 2397: 0.0020737391802512608
Position 1291: 0.0019377439580630775
Position 2029: 0.0018398875524015743
Position 366: 0.001792621490701624
Position 1121: 0.00173971645369298
Position 483: 0.0015528510691250035
Position 5150: 0.0015023163103122243
Position 535: 0.001409604737260421
Position 1240: 0.001283719371296322
Position 4903: 0.00125706860835217
Position 1192: 0.0009756187547493673
Position 5016: 0.0009391908565253203
Position 866: 0.000897337656805298
Position 4529: 0.0008847460386234248
Position 771: 0.000882970787904187
Position 1771: 0.0007847246133088326
Position 1437: 0.0007378661209655796
Position 1746: 0.0006933095110213716
Position 1446: 0.0006798357892756707
Position 1762: 0.0006587204536223901
Position 1739: 0.0006466432250051839
Position 1135: 0.0006340060502644717
Position 1260: 0.0006227389957613658
Position 1452: 0.0006080270719953241
Position 1673: 0.0005495916953111929
Position 1593: 0.0004655710768862436
Position 871: 0.00045306097979711814
Position 990: 0.0004377349956685563
Position 3352: 0.0003825315865537983
Position 818: 0.0003428275487585731
Position 1118: 0.0002708347543971715
Position 245: 0.0002101597888725166
Position 2355: 0.00018156361745983677
Position 894: 0.00017512138636362553
Position 800: 0.00017213293535666693
Position 2394: 0.00015145961896386747
Position 683: 0.0001334428409749618
Position 776: 0.00011685736572720984
Position 1501: 9.32559876395875e-05
Position 1067: 8.339951199189452e-05
Position 296: 5.655678474595236e-05
Position 884: 5.6191417116290134e-05
Position 608: 5.325473869234459e-05
Position 1378: 3.428947783190389e-05
Position 1725: 1.8769703375977528e-05
Position 1810: 1.3819182675359556e-05
Position 1070: 9.118380274039747e-06
Position 841: 7.771965111655978e-06
Position 407: 7.3074521884322025e-06
Position 1082: 6.667422483791677e-06
Position 808: 3.2911391926499576e-06
Position 1203: 3.270265267088125e-06
Position 1375: 2.934920384513007e-06
Position 1124: 1.857113111051173e-06
Position 704: 1.8008923767339863e-06
Position 1269: 1.7850960674192911e-06
Position 721: 1.7386320048761076e-06
Position 689: 1.447986765914087e-06
Position 276: 1.1585529393182907e-06
Position 728: 1.0735264726748126e-06
Position 185: 6.091881131988954e-07
Position 335: 3.3942114381998853e-07
Position 746: 3.28000803787306e-07
Position 258: 2.3354283968341608e-07
Position 826: 5.2526556358105666e-08
