Gene = REPIN1
Position 778: 1.271911007551203e-09
Position 36: 3.143636584096418e-10
Position 56: 1.3375965199918426e-10
Position 128: 1.2329758757474382e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3578: 0.406733180188491
Position 1969: 0.2497635852738333
Position 2437: 0.2132907607834644
Position 880: 0.20283361982479275
Position 602: 0.1650158252972755
Position 4919: 0.10588039835461076
Position 1949: 0.07723813668315897
Position 626: 0.043828453984190566
Position 5011: 0.03896456679834873
Position 5226: 0.033556589763173675
Position 3162: 0.030394542688727506
Position 1923: 0.025557269675467918
Position 2440: 0.025347234601373468
Position 4019: 0.024728189301022382
Position 2869: 0.024279478020443484
Position 737: 0.02203446214727597
Position 4836: 0.020913385503937468
Position 4898: 0.02066026486181533
Position 951: 0.018722904394293843
Position 3633: 0.018546594947359468
Position 4101: 0.017404064951985685
Position 2526: 0.014930695677738482
Position 1993: 0.01468466875315921
Position 656: 0.012162711165156463
Position 2752: 0.011298631898057531
Position 4865: 0.006796552186945694
Position 3777: 0.006548626488354587
Position 3139: 0.00646832755098581
Position 3462: 0.006465391672696594
Position 4717: 0.005751504278029092
Position 583: 0.0055069649286598995
Position 2788: 0.00522174183718568
Position 3101: 0.004619014525715463
Position 702: 0.004211333354790533
Position 5195: 0.004131308862291896
Position 305: 0.00394641833302371
Position 1883: 0.003725422848440931
Position 4777: 0.003415592683300257
Position 1478: 0.0030093390790226025
Position 2471: 0.0027963086481846166
Position 1727: 0.0027630583064216525
Position 750: 0.002700317465697107
Position 5247: 0.0024926873913566853
Position 2691: 0.0015550838515689073
Position 2820: 0.001480717338703548
Position 4656: 0.0014404443528426112
Position 2335: 0.0013935912103893763
Position 2001: 0.0011765711720109697
Position 2925: 0.0011120553449621956
Position 836: 0.0010866305152621943
Position 608: 0.0008310698567316801
Position 754: 0.0006458568099589092
Position 2218: 0.0005820401624184434
Position 2766: 0.0005306700118183865
Position 440: 0.0005164286663245448
Position 4599: 0.0005066084228367569
Position 3383: 0.0004419170180535162
Position 992: 0.0003843750495378099
Position 1701: 0.00035233797501684757
Position 1558: 0.000323892072870768
Position 995: 0.0003103521129430001
Position 2030: 0.0002571930799496634
Position 1831: 0.00024580764563752024
Position 1340: 0.00024366889188856875
Position 2270: 0.00023989558685199629
Position 1782: 0.00023969440739040934
Position 3546: 0.00023899074919813182
Position 3510: 0.00023325290691346507
Position 1343: 0.00021682985546348088
Position 3596: 0.00019194634021125023
Position 1704: 0.00018480931078263647
Position 901: 0.00017502643422669703
Position 513: 0.00016903028257480887
Position 1289: 0.00011055593297335809
Position 498: 8.464549675172717e-05
Position 4427: 6.929448825320942e-05
Position 823: 6.874941335764263e-05
Position 1122: 6.253265840985335e-05
Position 1355: 5.737602584771372e-05
Position 3782: 5.2453064912005445e-05
Position 4360: 4.446818280128071e-05
Position 1196: 3.371183661197842e-05
Position 797: 2.695228366367635e-05
Position 1237: 2.486799220186304e-05
Position 980: 2.3710227035075783e-05
Position 661: 1.7069595916469543e-05
Position 838: 1.633690660085583e-05
Position 931: 1.4552145534517775e-05
Position 1840: 1.4363871880928648e-05
Position 569: 5.560209797829208e-06
Position 684: 5.026506300160628e-06
Position 354: 2.491293447139927e-06
Position 484: 2.4379267126121587e-06
Position 537: 1.3184773959360659e-06
Position 681: 1.3142896706468372e-06
Position 633: 1.3027388519823037e-06
Position 1022: 7.616651674553183e-07
Position 677: 5.9425026949876e-07
Position 841: 5.35909365907591e-07
Position 557: 5.245983698864361e-07
Position 613: 4.173427917559564e-07
Position 2211: 3.670698971511045e-07
Position 228: 3.225199045920898e-07
Position 377: 3.1117249387798405e-07
Position 139: 2.6678785626716184e-07
Position 814: 2.5294905178445664e-07
Position 315: 2.507232347535323e-07
Position 400: 2.1612265127906955e-07
Position 469: 2.0578097930283737e-07
Position 290: 1.6353806336666887e-07
Position 846: 7.620256637668235e-08
Position 905: 3.425049543768971e-08
Position 665: 2.7813855758384064e-08
Position 560: 2.4224612377255103e-08
Position 248: 1.8694185685048598e-08
Position 1153: 1.1586535236652635e-08
Position 388: 5.753137324409492e-09
Position 1307: 4.347241276523303e-09
Position 1234: 4.040083223516111e-09
Position 885: 3.651465299245618e-09
Position 149: 2.844348021644511e-09
Position 408: 1.8122123728594287e-09
Position 534: 2.5873009754487963e-10
Position 77: 2.1294685431323327e-10
Position 81: 2.1105473072431332e-10
Position 454: 1.555748500503928e-10
Position 151: 1.272059817963274e-10
Position 95: 1.0778375754624979e-10
Position 166: 9.269947508410632e-11
