Gene = DAG1
Position 8145: 0.47880098260023374
Position 1617: 0.30369866841272847
Position 10631: 0.22879250937431844
Position 752: 0.16833318475365028
Position 13182: 0.12709876325634684
Position 1924: 0.07354331530212918
Position 10527: 0.06635597844939635
Position 9861: 0.06476889714493603
Position 464: 0.06392581175925192
Position 504: 0.04594730296104568
Position 8104: 0.03450902932409551
Position 10507: 0.03365380455505327
Position 2261: 0.02834458658908496
Position 7015: 0.026958857835087578
Position 522: 0.026608005038632875
Position 13087: 0.026328255144697173
Position 1554: 0.023908881645578948
Position 1180: 0.019163244549676006
Position 12079: 0.01579870047432822
Position 6971: 0.012425564655450983
Position 5990: 0.011113662452859632
Position 554: 0.01026398814339995
Position 3244: 0.00911874079327122
Position 4895: 0.009100255294979325
Position 1102: 0.00909061746840423
Position 10651: 0.00867762432817203
Position 7500: 0.008128564999064591
Position 1076: 0.008108613528873451
Position 409: 0.00789527276370685
Position 791: 0.007883543011132534
Position 11977: 0.006596465789411608
Position 529: 0.005459765104967003
Position 1339: 0.004378841643702833
Position 5205: 0.004114464443540962
Position 488: 0.004008810657475881
Position 1589: 0.003892492499538763
Position 8315: 0.0033867683623873502
Position 4800: 0.0028281427728832696
Position 1430: 0.0026175772381555776
Position 1244: 0.002474097304982565
Position 2076: 0.0023822085777604938
Position 543: 0.0020300088776149814
Position 6421: 0.001976505419173451
Position 6446: 0.0019529862899253206
Position 7638: 0.00189360234247637
Position 6125: 0.0017975453632785854
Position 3856: 0.0015752188545925128
Position 4803: 0.0014072554923228453
Position 524: 0.0012870259606895822
Position 8339: 0.0012868537738316584
Position 929: 0.00118496279810627
Position 5116: 0.0011499477600517706
Position 492: 0.0010150913447144916
Position 756: 0.001002432635532359
Position 992: 0.0009179496806583881
Position 2432: 0.0008640319343264334
Position 7497: 0.0008096420771224485
Position 3127: 0.00077602296263452
Position 1186: 0.0007203799189514213
Position 2441: 0.0006489818464211403
Position 5534: 0.0006439940689972692
Position 3721: 0.0006196142334681282
Position 2303: 0.0006044540612832993
Position 798: 0.0005885978715635045
Position 2856: 0.0005380899030582502
Position 3859: 0.000523854257603011
Position 1690: 0.00049499745033285
Position 630: 0.00048096378455348993
Position 696: 0.0004677182472499611
Position 2169: 0.00041498102912945474
Position 3085: 0.00038077871112633254
Position 447: 0.0003744321766847636
Position 427: 0.00028727114446778444
Position 468: 0.0002519783648352194
Position 560: 0.00023564264518209123
Position 1511: 0.0002179623178065506
Position 423: 9.451233027265919e-05
Position 420: 8.861125250855657e-05
Position 248: 8.786639298342491e-05
Position 1110: 8.172469371868564e-05
Position 1418: 4.6364004940674353e-05
Position 433: 4.61122954663505e-05
Position 1140: 3.844831987377399e-05
Position 191: 3.355696248493635e-05
Position 1152: 2.3664229732363025e-05
Position 165: 1.9495847339090287e-05
Position 602: 1.4095938715399982e-05
Position 718: 9.124657065905286e-06
Position 879: 8.349993987085987e-06
Position 1455: 6.199506251267266e-06
Position 1009: 6.114188274858619e-06
Position 1434: 5.355328219420665e-06
Position 1367: 2.471931097795921e-06
Position 563: 2.131007999655935e-06
Position 262: 1.6626236903985003e-06
Position 605: 1.3725360250533401e-06
Position 311: 1.3354835856340014e-06
Position 437: 9.217555377615257e-07
Position 449: 7.040739001362496e-07
Position 367: 6.969864999579791e-07
Position 849: 6.711829763124693e-07
Position 951: 5.622350237516465e-07
Position 871: 4.4573382131203005e-07
Position 834: 3.8084164028387365e-07
Position 217: 2.8486238418375013e-07
Position 857: 1.5838152444763281e-07
Position 211: 1.5542004407670262e-07
Position 852: 1.3665789778098307e-07
Position 1159: 1.1746142279744494e-07
Position 599: 9.015591581341331e-08
Position 650: 8.194060851675422e-08
Position 729: 8.153915553815498e-08
Position 806: 3.4527299431174606e-08
Position 333: 2.9954915175904916e-08
Position 352: 2.641324356186102e-08
Position 167: 1.502606907541031e-08
Position 702: 6.399000487742394e-09
Position 274: 4.1608485943726735e-09
Position 319: 2.582151371324272e-09
Position 111: 2.4617760679140807e-09
Position 338: 1.9131714330820488e-09
Position 97: 1.412327616403336e-09
Position 324: 7.788795751663725e-10
Position 281: 1.6962468609984208e-10
Position 69: 1.2010969809770405e-10
Position 269: 7.610727938717398e-11
Position 656: 1.5921563461440195e-12
Position 118: 6.936358545881854e-16
