Gene = PHYHD1
Position 239: 1.6023535498202138e-10
Position 218: 1.0521343597382273e-10
Position 249: 8.931990033424795e-11
Position 224: 4.2279524449129544e-11
Position 252: 7.207518799219028e-13
Position 440: 2.979833304720421e-16
Position 455: 4.724164966759366e-17
Position 460: 3.4709964264832685e-18
Position 273: 1.1477911287557987e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 20549: 0.9863166114281431
Position 1387: 0.9657654809456507
Position 12886: 0.9547960563277359
Position 19703: 0.9256242063832641
Position 13115: 0.9228831844666125
Position 15552: 0.9179371827316699
Position 20772: 0.8762077972711813
Position 15687: 0.8451593391124913
Position 16861: 0.6966797243552721
Position 14038: 0.27010635032689084
Position 19487: 0.22691457866605477
Position 16993: 0.20242500408139125
Position 15191: 0.2007891247606003
Position 21087: 0.19231297046102255
Position 14270: 0.13329738583708994
Position 1034: 0.10225338482356286
Position 6151: 0.10006939939250101
Position 16841: 0.09788546215307409
Position 6142: 0.0929678500929566
Position 6263: 0.06693092610979193
Position 15167: 0.0549589182284523
Position 19997: 0.05395238988992037
Position 6068: 0.05072771845066441
Position 17550: 0.044397943601800584
Position 14218: 0.04425593187920584
Position 1565: 0.031099205229579083
Position 4189: 0.020285729595310047
Position 1390: 0.01805194991305366
Position 19284: 0.017777302528215345
Position 6213: 0.01608961746176522
Position 12831: 0.016048987078717193
Position 805: 0.015699699019371727
Position 19230: 0.014475040440011513
Position 1007: 0.013445897591406656
Position 7043: 0.011625929482568395
Position 7139: 0.011098504640719476
Position 13256: 0.011068130210450689
Position 16472: 0.010250689667427952
Position 6108: 0.009289549793520384
Position 6173: 0.009188747434725562
Position 19473: 0.008902929556683476
Position 1339: 0.008841006720363788
Position 15134: 0.00825832970641942
Position 893: 0.008049996477972833
Position 13071: 0.006936754755766059
Position 7176: 0.006928874823778513
Position 18105: 0.006282816043324987
Position 4114: 0.0056207360623008115
Position 18062: 0.005435135077873052
Position 5030: 0.00472416089839705
Position 1133: 0.0045357371495816715
Position 5972: 0.004340611787399585
Position 13949: 0.004278525328320196
Position 15971: 0.003964191038983444
Position 4998: 0.003959609438431713
Position 5013: 0.0037295249299759683
Position 14052: 0.003597073432801033
Position 13625: 0.0035960390343981823
Position 16721: 0.003545284871143762
Position 19650: 0.003299884733022578
Position 4375: 0.003197650515735868
Position 14191: 0.00292307918328613
Position 858: 0.002883510520456536
Position 4351: 0.0027478839822910497
Position 20747: 0.0026946392049834625
Position 20956: 0.0026605291134088457
Position 17546: 0.002535086801880632
Position 1526: 0.0024849497944718995
Position 17572: 0.002428688888752931
Position 17163: 0.0021227898777917338
Position 6939: 0.0020723850305154803
Position 706: 0.0020022673891006895
Position 21024: 0.0019086243041186676
Position 14000: 0.0018179225954162404
Position 15714: 0.0018097246241561714
Position 13253: 0.0017490067881952304
Position 6031: 0.0016960738635792038
Position 20576: 0.0016364660932197848
Position 7348: 0.001611895586831359
Position 13044: 0.0015833766064096034
Position 4724: 0.0013583992097295496
Position 5975: 0.0013428924158517244
Position 4286: 0.001179301281769499
Position 946: 0.0011767669137404844
Position 20959: 0.0011679456093219623
Position 14101: 0.0011565886959996636
Position 20573: 0.0011364094483654692
Position 6006: 0.0011322047047228683
Position 15701: 0.0010592980936296964
Position 5034: 0.0010004271074176068
Position 15657: 0.0009870199157677251
Position 16507: 0.0009271240533951621
Position 15105: 0.0008591146652186896
Position 15732: 0.0007920126535274309
Position 665: 0.0007826243800814916
Position 1040: 0.0007683809013652645
Position 4141: 0.0007615817776405095
Position 4916: 0.0007608820487803978
Position 823: 0.0006131150772676971
Position 16633: 0.0006121585020172702
Position 4155: 0.0005855581767118356
Position 21114: 0.0005620144754898616
Position 13261: 0.0005152880760535646
Position 20820: 0.0005141404559547298
Position 16510: 0.00043079650813559437
Position 932: 0.00040478760634974855
Position 13759: 0.000385676613328103
Position 20620: 0.0003751998416205198
Position 1297: 0.00033507546282625947
Position 4100: 0.00032890670324948465
Position 20202: 0.0003137594827664301
Position 18203: 0.00027000085068897066
Position 910: 0.00026993211815264144
Position 4512: 0.00025806054312049124
Position 448: 0.00024671173433999494
Position 4144: 0.0002464458372204715
Position 20987: 0.00024580835714294773
Position 4515: 0.00022536496815389067
Position 985: 0.0002167906268290862
Position 13844: 0.0001836610269371617
Position 20909: 0.00017085447432245505
Position 20779: 0.00015485710618188267
Position 679: 0.00014593717545560448
Position 3975: 0.00014305768930180382
Position 20860: 0.00013641763752595838
Position 1401: 0.0001301527424942996
Position 20521: 0.000124204193688546
Position 586: 0.00011574531619585208
Position 852: 0.00010887632997690585
Position 1075: 0.00010221436381988093
Position 15698: 0.00010181388447943785
Position 16480: 8.807273109393228e-05
Position 14134: 8.278578250143207e-05
Position 4011: 6.0924437848529746e-05
Position 589: 5.968297832442375e-05
Position 20786: 5.726053041173541e-05
Position 16587: 4.667781934513569e-05
Position 1067: 4.487512141611809e-05
Position 982: 3.815663954518531e-05
Position 17130: 3.79315149533314e-05
Position 4237: 3.716024876881081e-05
Position 3791: 3.3912598778985945e-05
Position 1104: 2.903945667536106e-05
Position 724: 2.7924460129301633e-05
Position 17042: 2.784842096906938e-05
Position 21137: 2.5186615281068925e-05
Position 257: 2.176080267919059e-05
Position 233: 2.051804136368489e-05
Position 424: 1.8591362685928608e-05
Position 1180: 1.539969311712871e-05
Position 3973: 1.5119736072148676e-05
Position 522: 1.451165830618592e-05
Position 1046: 1.4236888677182644e-05
Position 611: 1.3901431813057751e-05
Position 1630: 1.0925884160947345e-05
Position 3597: 1.0821938027191195e-05
Position 900: 1.0557129790183579e-05
Position 902: 1.0248894884045342e-05
Position 1644: 8.743786084346566e-06
Position 16951: 8.642335415184926e-06
Position 1157: 8.119270550225789e-06
Position 784: 6.469674392305527e-06
Position 1360: 5.671979200624179e-06
Position 1344: 3.934190669300814e-06
Position 1404: 3.3183780776124144e-06
Position 1452: 2.6049496903372994e-06
Position 5060: 2.017033024211343e-06
Position 2392: 8.396283627896542e-07
Position 1532: 7.369490288981525e-07
Position 2069: 6.297464479809347e-07
Position 4541: 5.462293262774875e-07
Position 1458: 5.255343383317432e-07
Position 15936: 4.4031067505402007e-07
Position 15989: 4.3770403876377347e-07
Position 15894: 4.213884647750268e-07
Position 17121: 4.060198373487859e-07
Position 1523: 4.026921471834669e-07
Position 2094: 3.844393574262457e-07
Position 1916: 3.504141598020456e-07
Position 2366: 3.3675830795408865e-07
Position 1578: 3.308125599997982e-07
Position 1160: 2.7118282165037274e-07
Position 2445: 2.6947387607323094e-07
Position 3153: 2.5487676013145344e-07
Position 2814: 2.027797596122205e-07
Position 2656: 1.4546774729230863e-07
Position 3157: 1.440984669618467e-07
Position 2233: 1.1890658964129731e-07
Position 1766: 9.943590389703276e-08
Position 1412: 8.539816525551613e-08
Position 2144: 8.017655747906665e-08
Position 1723: 7.303783242522401e-08
Position 2706: 6.798396994793609e-08
Position 2230: 6.60923421040881e-08
Position 1183: 6.307549542975945e-08
Position 1241: 6.275703707420617e-08
Position 2739: 4.9978579000636494e-08
Position 2168: 4.647487177421192e-08
Position 485: 2.6745086966572457e-10
Position 615: 1.3978867342820286e-10
Position 591: 1.298005402441434e-10
Position 738: 9.380569101901621e-11
Position 455: 6.225058026275319e-11
Position 335: 5.270497947668453e-11
Position 318: 5.262055428679514e-11
Position 430: 2.135015759161032e-11
Position 460: 7.0781282240884955e-12
Position 749: 5.02859885813809e-12
Position 546: 3.369681468734141e-12
Position 359: 1.6914799844407815e-12
Position 534: 1.2925319621060852e-12
Position 383: 5.376667500677116e-13
Position 239: 3.936674106997641e-13
Position 772: 1.010741670961161e-13
