Gene = DAP
Position 21576: 0.00691473593603731
Position 5250: 0.006869392893143582
Position 11497: 0.0055761225479786704
Position 7457: 0.005438531745130361
Position 8659: 0.0044629414299041745
Position 4134: 0.004227606449963977
Position 7470: 0.004213388020343655
Position 6361: 0.004141510890279591
Position 4701: 0.0035212937913557947
Position 6650: 0.0032374819889743065
Position 642: 0.0031665201127174616
Position 3543: 0.00299074689929212
Position 7400: 0.00261462838244603
Position 14118: 0.0018911204338986657
Position 6993: 0.0017134426354789263
Position 663: 0.0015643782077791497
Position 413: 0.00143449940201365
Position 5005: 0.0014226302149396859
Position 7121: 0.0012191395567015223
Position 292: 0.001115741192887302
Position 6890: 0.0011082936877323559
Position 13551: 0.0009292295966342451
Position 8201: 0.0006807405897488635
Position 8177: 0.0006190448642709116
Position 5806: 0.0006031627278290333
Position 5905: 0.0005889522127425681
Position 8189: 0.0004832323855267826
Position 2029: 0.00037120001837641456
Position 6323: 0.0003017897691750227
Position 2034: 0.00020048165364847638
Position 2304: 0.00017693724065181684
Position 574: 0.000141116347723672
Position 971: 0.00012611594286934612
Position 6457: 8.808804627795998e-05
Position 5082: 6.663321133000289e-05
Position 508: 5.212365281343089e-05
Position 1140: 5.0558683453283394e-05
Position 848: 3.973841971329422e-05
Position 368: 3.867897762853637e-05
Position 5596: 3.583928449724941e-05
Position 1242: 3.334851941604693e-05
Position 5584: 3.19191497441645e-05
Position 13400: 1.5906884454991667e-05
Position 623: 1.503244127722624e-05
Position 868: 6.996474931121841e-06
Position 11: 6.502647483117348e-06
Position 1066: 6.500265959178376e-06
Position 764: 6.3325172667833705e-06
Position 1319: 5.230527697909345e-06
Position 1052: 4.928519534576231e-06
Position 651: 3.5471243166353543e-06
Position 5449: 3.1163333453620836e-06
Position 1629: 2.747645675786767e-06
Position 800: 2.6826031001382885e-06
Position 610: 2.3336622411024833e-06
Position 649: 1.992596926071777e-06
Position 206: 1.4201943091189323e-06
Position 1649: 1.1436311420850688e-06
Position 646: 1.0631434915202802e-06
Position 554: 9.183399764316947e-07
Position 479: 2.88942249884783e-08
Position 937: 2.0502097933913353e-08
Position 201: 1.192882526884609e-13
Position 91: 2.748830826055079e-14
Position 45: 2.477000733729199e-14
Position 94: 4.550781581661878e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 13000: 0.9877251364184297
Position 27003: 0.9057180386489585
Position 4870: 0.8864545453938685
Position 15441: 0.6455863044954093
Position 10879: 0.6224528407572906
Position 1000: 0.4529979215746425
Position 10024: 0.2894834419059253
Position 7606: 0.2631258564578487
Position 13373: 0.2245930506270038
Position 16551: 0.19533645109583825
Position 7105: 0.1735852786618214
Position 9500: 0.16787278196681663
Position 15889: 0.15967764395248737
Position 13437: 0.14851376733275856
Position 8507: 0.1473916275677623
Position 16280: 0.14479436088904796
Position 15392: 0.1413985138047878
Position 9115: 0.12954388262179686
Position 13399: 0.12930003688199257
Position 8854: 0.11558229657175752
Position 16187: 0.08454455356356408
Position 4940: 0.08003529080005728
Position 27607: 0.07339874149810163
Position 9118: 0.07231119775306243
Position 937: 0.06662325924575892
Position 14202: 0.05664020054063307
Position 6790: 0.05392761867020382
Position 11678: 0.052549687025079804
Position 13240: 0.045263098330583465
Position 4432: 0.04523074434416427
Position 13441: 0.04342737456120836
Position 13346: 0.040619775757906394
Position 19926: 0.03679346619022251
Position 6830: 0.03628520925661264
Position 21294: 0.03507283802539832
Position 2096: 0.03221866808498422
Position 15265: 0.03135090398243749
Position 7399: 0.030901086285241852
Position 8042: 0.02909879440636129
Position 6262: 0.026690837119240023
Position 15802: 0.025118593599075954
Position 13308: 0.02509495704375111
Position 9472: 0.024771203399575708
Position 2162: 0.022964750666858054
Position 2429: 0.022563043457577318
Position 21037: 0.02165978474653981
Position 11308: 0.02161151561175609
Position 16258: 0.01758595669135453
Position 20775: 0.017507118454514616
Position 966: 0.015058419921505209
Position 2643: 0.013984022784930163
Position 4269: 0.013657527947812354
Position 21204: 0.013371278030002534
Position 2249: 0.01325262859849911
Position 6849: 0.012955837943498572
Position 6010: 0.01077866613373025
Position 1877: 0.010062008771885548
Position 4087: 0.009594173046387638
Position 13263: 0.009399643360722989
Position 8697: 0.009197355637932746
Position 13527: 0.008549959010836699
Position 3363: 0.008197638924778155
Position 13504: 0.007261355474850746
Position 2303: 0.00704475095706936
Position 14205: 0.007014236388849842
Position 12886: 0.006856821731129478
Position 6811: 0.005964459377240674
Position 13938: 0.005757606953240775
Position 4090: 0.005528374232515637
Position 4583: 0.005165079253050128
Position 2252: 0.00508874589276974
Position 15783: 0.005016533836143926
Position 16334: 0.00498556325553171
Position 11070: 0.004572255814301604
Position 1980: 0.004160180702607146
Position 20935: 0.0038999641084203384
Position 4385: 0.0036600894603000455
Position 5139: 0.0036169952448882182
Position 3467: 0.003596021851978849
Position 14234: 0.003434887112794012
Position 12953: 0.0033056522412514976
Position 5135: 0.003251474854409037
Position 800: 0.003046654070127361
Position 23013: 0.003019945202587404
Position 1928: 0.0027899169782111743
Position 17305: 0.0027632558107911777
Position 18747: 0.0026301880596013073
Position 12866: 0.002112363544386482
Position 878: 0.0020573383944173023
Position 4680: 0.0018380872072073417
Position 13413: 0.0017983506902962388
Position 764: 0.0017216054946487386
Position 2278: 0.0016016868580774578
Position 17096: 0.001512085864931461
Position 1851: 0.0014861540871509637
Position 780: 0.0014810835135366264
Position 4118: 0.0014740911938318797
Position 4039: 0.0014229154197072697
Position 4435: 0.001420737042547029
Position 4203: 0.001352117729346805
Position 7609: 0.001166247981337549
Position 4677: 0.0010476374014162229
Position 14173: 0.0010388858750920897
Position 2665: 0.0009924234013856269
Position 5727: 0.0009395672301406933
Position 6510: 0.0008975046765100304
Position 2572: 0.0006729979118065862
Position 2596: 0.0006106539734865424
Position 2516: 0.000506565031963777
Position 1006: 0.0004622671051652062
Position 16936: 0.0003745546999434846
Position 15673: 0.00037302680121555483
Position 820: 0.00030774701819683166
Position 5522: 0.0002452515450488729
Position 13736: 0.00023690618849780883
Position 19632: 0.00019674862803589923
Position 13900: 0.00019390595205906006
Position 17001: 0.00016851800962814522
Position 7885: 9.775621242890176e-05
Position 6568: 8.436200318369528e-05
Position 17870: 8.385099194747471e-05
Position 5896: 7.505459962344771e-05
Position 16794: 5.108400194120121e-05
Position 13761: 4.351382287341497e-05
Position 1211: 4.152886251731581e-05
Position 2511: 2.4056324076050068e-05
Position 1801: 2.1237936716822754e-05
Position 4701: 1.8775666578773717e-05
Position 2098: 1.552473727762143e-05
Position 1143: 1.4834681191342378e-05
Position 885: 1.2797564048676403e-05
Position 2210: 8.142554421282875e-06
Position 1101: 6.901703857282637e-06
Position 393: 6.378896244001627e-06
Position 1904: 5.638361464486044e-06
Position 677: 5.068779152013006e-06
Position 5111: 3.7853404797795083e-06
Position 706: 3.590301114341989e-06
Position 1564: 3.426937864366576e-06
Position 1251: 2.338802275655638e-06
Position 529: 1.3384430806931315e-06
Position 13267: 1.1416077333396494e-06
Position 1149: 1.0923384819642748e-06
Position 1254: 9.456794895552088e-07
Position 425: 8.930754968339611e-07
Position 412: 5.197845313950657e-07
Position 1622: 4.643389535052619e-07
Position 1223: 2.967605341930007e-07
Position 5291: 2.5378671189240557e-07
Position 363: 2.0426435834847056e-07
Position 897: 1.8394054929778634e-07
Position 844: 1.3503284290316516e-07
Position 344: 1.0271383127108733e-07
Position 1135: 9.456127387984663e-08
Position 437: 8.780541085995296e-08
Position 1111: 1.0087247114526361e-08
