Gene = PIK3R4
Position 103: 3.805723848306334e-05
Position 154: 3.567343565554617e-05
Position 1565: 3.346325490528725e-05
Position 1656: 3.186245334020908e-05
Position 229: 2.6276784665293018e-05
Position 12: 2.0899142917604584e-05
Position 24167: 2.0244515381640178e-05
Position 1434: 1.8092088488582553e-05
Position 27: 1.5093905462829993e-05
Position 524: 8.789264208333273e-06
Position 1459: 8.672240854548036e-06
Position 1360: 7.89625708313118e-06
Position 198: 6.864029728735131e-06
Position 538: 5.243775371660273e-06
Position 59: 4.186861155637799e-06
Position 916: 2.6475258439555085e-06
Position 34: 1.354170667526408e-06
Position 650: 1.182538219438363e-06
Position 725: 9.033651405401604e-07
Position 453: 3.728677006856153e-07
Position 544: 3.2967210830654613e-07
Position 248: 3.1767085057763017e-07
Position 579: 2.1109502687223828e-07
Position 400: 1.4957382117722584e-07
Position 66: 1.241014762806462e-07
Position 327: 1.1141536416304064e-07
Position 550: 1.0898060033507719e-07
Position 468: 6.985034511224083e-08
Position 304: 6.027550487160548e-08
Position 64: 3.799522472261178e-08
Position 264: 2.3134876667383315e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23241: 0.9965617720474844
Position 28294: 0.9060258790575468
Position 22997: 0.9029593474279997
Position 10001: 0.8352111174475623
Position 42940: 0.8202322179139563
Position 13108: 0.7830524358130287
Position 16386: 0.7538609568140622
Position 10248: 0.5594050123331377
Position 38336: 0.5410605333686471
Position 15094: 0.4618036846344676
Position 5525: 0.4417076829193907
Position 6106: 0.43913544951388483
Position 18144: 0.34596718399021936
Position 2280: 0.3439268121334701
Position 316: 0.3320857680066921
Position 41057: 0.32760372896892487
Position 2949: 0.3038036987539442
Position 17961: 0.29045005882912706
Position 368: 0.2561550495257655
Position 17464: 0.2327999704040367
Position 13126: 0.20306885403759528
Position 10826: 0.20255200176781654
Position 43201: 0.20035485430233935
Position 10804: 0.19433261276135827
Position 18396: 0.17732516826511366
Position 47088: 0.1769059094503383
Position 15113: 0.16978617639160323
Position 13428: 0.16826187070264495
Position 4510: 0.16387123342270396
Position 2900: 0.14222211610464436
Position 44191: 0.12859849000501633
Position 44122: 0.11848741532714784
Position 2139: 0.11839818094423113
Position 3196: 0.11561780118730394
Position 30229: 0.10136838368224549
Position 2003: 0.1001863581807975
Position 2142: 0.09134626089375561
Position 2878: 0.08817177143064774
Position 8985: 0.0839732136807659
Position 15324: 0.07356560717445784
Position 45326: 0.06376377989420211
Position 24518: 0.05163498260590178
Position 388: 0.0423793755457321
Position 3920: 0.041040335209566
Position 14422: 0.03405151358185554
Position 4556: 0.03102469283436945
Position 14585: 0.030112460830837094
Position 3028: 0.029956644098764095
Position 2653: 0.02778980108583957
Position 13519: 0.027140844403017096
Position 17937: 0.02641075949795122
Position 3202: 0.025223576220629915
Position 336: 0.024405518632798502
Position 2863: 0.023693913244332107
Position 1564: 0.023507485575574548
Position 28155: 0.023338371734994583
Position 24773: 0.023061396932701723
Position 2462: 0.02107043344046958
Position 13484: 0.017430769428107118
Position 4712: 0.017233361407588042
Position 3873: 0.014612395349217945
Position 2116: 0.014418141018191714
Position 17976: 0.011875197838516316
Position 27235: 0.011340716561265425
Position 24791: 0.010115840347264975
Position 24348: 0.009667400649363705
Position 6102: 0.009481752423034045
Position 17419: 0.00922288970395925
Position 30303: 0.00919998601507175
Position 25322: 0.00851569017154027
Position 10427: 0.007543140605583745
Position 808: 0.007386228977716221
Position 23623: 0.006824824064279701
Position 27566: 0.006475935212938962
Position 1874: 0.006335448963563203
Position 28354: 0.005962014143451861
Position 24564: 0.00541259779928539
Position 23597: 0.005021959783275005
Position 30106: 0.004910319200208648
Position 4468: 0.004844071402232063
Position 30129: 0.004681814482501567
Position 285: 0.004524985727533087
Position 30349: 0.003959111147073979
Position 30265: 0.003908410762706996
Position 605: 0.0034830356357261495
Position 23203: 0.003435429042421005
Position 6126: 0.0032729173633456133
Position 3262: 0.003222738272733753
Position 392: 0.0031587652923131494
Position 450: 0.0031379012319400507
Position 304: 0.0031193799752045944
Position 30156: 0.0030774131831499637
Position 2247: 0.0029159980370068073
Position 28249: 0.002791653808684547
Position 32664: 0.002383562932169714
Position 23473: 0.0023181138639759187
Position 28576: 0.0023148080704279827
Position 12849: 0.002297940567306954
Position 34912: 0.0021923360113804595
Position 23938: 0.0021216329383767743
Position 23440: 0.002110235786908619
Position 24367: 0.0020785079753985096
Position 403: 0.0017336260204189051
Position 1126: 0.0014036050224245473
Position 25372: 0.0013874543424523935
Position 4410: 0.0013828445088762862
Position 1784: 0.0009730191682412347
Position 36868: 0.0009621826610616152
Position 24314: 0.0009537005021257189
Position 836: 0.0009291140977015408
Position 24490: 0.0008808646938108912
Position 1646: 0.0008572149297537667
Position 24008: 0.0008106811520882457
Position 23941: 0.0007273701914958617
Position 970: 0.0006678180443374278
Position 1918: 0.0006266246829236188
Position 663: 0.0005992710715277618
Position 35824: 0.0005975969986321051
Position 1183: 0.0005486360802555374
Position 28536: 0.0005363462719098036
Position 1728: 0.0005221892488279242
Position 31934: 0.0005198910265054562
Position 29232: 0.0005125308722251201
Position 29004: 0.00048596093685119576
Position 29305: 0.0004637936863713939
Position 2589: 0.000439094867966519
Position 973: 0.0004215205059009975
Position 1051: 0.0003936941087429835
Position 29646: 0.00039339194050330316
Position 29701: 0.000390825399948073
Position 649: 0.00034246121514576
Position 293: 0.0003400803913774394
Position 1659: 0.0003286511950636542
Position 29760: 0.00027930660873009194
Position 29482: 0.00026904417954542575
Position 1807: 0.00023787331519120516
Position 29270: 0.00022490196396015387
Position 1000: 0.00021952151294662693
Position 1856: 0.0002188684697635331
Position 30529: 0.00021760224174621973
Position 25495: 0.00021483478025043673
Position 28555: 0.00019329822568217315
Position 33247: 0.00017987949348393653
Position 510: 0.0001772638208897015
Position 453: 0.00017570216088289847
Position 25096: 0.00014561378473394908
Position 28834: 0.00014020609779718052
Position 28912: 0.00011377256572671178
Position 1065: 0.00010433402748322478
Position 32068: 0.00010329063485273791
Position 1301: 0.00010204603396523101
Position 504: 9.53190148499065e-05
Position 26898: 7.396634722246624e-05
Position 31000: 6.655217354640161e-05
Position 27693: 6.169211757350935e-05
Position 23793: 5.830234115332359e-05
Position 26343: 5.575916629710395e-05
Position 690: 5.492153330650609e-05
Position 1277: 5.0683137428447436e-05
Position 1622: 4.5880544422930614e-05
Position 27688: 4.2860556267424463e-05
Position 27067: 3.2589293685926526e-05
Position 23773: 3.0655680983337405e-05
Position 1413: 2.84425486423297e-05
Position 1878: 2.729392951071219e-05
Position 24445: 2.633689276033562e-05
Position 609: 2.6011403614892832e-05
Position 25819: 2.4620857055190833e-05
Position 26082: 2.3301494047295366e-05
Position 26303: 2.2305229628550526e-05
Position 23967: 1.6308845043970756e-05
Position 534: 1.5877070755241558e-05
Position 24923: 1.4329200711956825e-05
Position 26137: 1.4094166107498227e-05
Position 26149: 1.2616849605731551e-05
Position 24410: 1.0150507859362963e-05
Position 1674: 8.38948753456953e-06
Position 1589: 7.7264663413509e-06
Position 2013: 5.657961415610119e-06
Position 1392: 5.020706262957481e-06
Position 295: 2.0703219067577683e-06
Position 24032: 2.006355389263447e-06
Position 130: 3.732806796849826e-07
Position 262: 1.681204635348554e-07
Position 206: 1.6449410867038614e-07
Position 211: 1.6369255329470307e-07
Position 668: 1.1735027617703265e-07
Position 586: 8.017491536618711e-08
Position 475: 4.953512640791938e-08
Position 583: 4.697208721153353e-08
Position 159: 1.257179319561648e-08
Position 893: 1.1442934122347326e-08
Position 1089: 1.0991582549093159e-08
Position 772: 5.603553611862314e-09
Position 139: 3.720430469792483e-10
Position 142: 3.360277006457448e-10
Position 172: 6.816598426032845e-11
