Gene = PP2D1
Position 3061: 0.00010070145559591487
Position 888: 9.80368732572321e-05
Position 486: 9.401644441440006e-05
Position 953: 8.324061444580928e-05
Position 1229: 7.884673340778201e-05
Position 1454: 6.732410233073848e-05
Position 2683: 6.575466157179391e-05
Position 2609: 6.494990828974641e-05
Position 1102: 5.4578796376447065e-05
Position 869: 4.6491884954652905e-05
Position 1536: 3.8472396045783876e-05
Position 1628: 3.321904686176021e-05
Position 318: 2.9735645356145794e-05
Position 411: 2.7821861114477108e-05
Position 1049: 1.8251909956394393e-05
Position 1245: 1.4361637702853673e-05
Position 192: 1.3573111043168603e-05
Position 1108: 7.903348625530415e-06
Position 1092: 4.743064127775886e-06
Position 1388: 3.3696154472041575e-06
Position 97: 2.7058029330268085e-06
Position 1419: 1.2683763343671885e-06
Position 1283: 8.911002396216084e-07
Position 695: 8.142688888938001e-07
Position 698: 7.011144381036712e-07
Position 928: 5.248677998297795e-07
Position 890: 4.2845675713740696e-07
Position 724: 2.8636185510889226e-07
Position 615: 2.0377512777349913e-07
Position 253: 8.77734855823309e-08
Position 1005: 7.166368579390901e-08
Position 1483: 6.204466625295107e-08
Position 204: 4.569940523683605e-08
Position 226: 2.781814218547889e-08
Position 198: 1.8671011324756137e-08
Position 443: 1.555166351697583e-08
Position 441: 9.96538812731705e-09
Position 76: 8.818266931020268e-09
Position 241: 2.8573568316390992e-09
Position 206: 2.0211177159892828e-09
Position 262: 1.6049922578813394e-09
Position 280: 1.3809956391217843e-09
Position 413: 1.346996318925418e-09
Position 237: 9.18391929948052e-10
Position 211: 6.916784546852261e-10
Position 230: 5.22748343049216e-10
Position 326: 3.8300731477574667e-10
Position 777: 2.6105505030268767e-10
Position 791: 2.3059479034718783e-10
Position 217: 2.2338854259986806e-10
Position 750: 1.7577847558371633e-10
Position 80: 2.466759817972942e-11
