Gene = ZMYM1
Position 2691: 0.0006339671808520339
Position 9711: 0.0006232112920320913
Position 1742: 0.0006228907625610968
Position 9145: 0.0006219046245278323
Position 9398: 0.0005954967807520823
Position 479: 0.0005749482931384823
Position 3215: 0.0005491053627012121
Position 6271: 0.0005269788775242186
Position 2390: 0.00048240482128048803
Position 3385: 0.000465455593094277
Position 6058: 0.0004482134222449883
Position 888: 0.0004325034943304443
Position 7293: 0.00041056578483967935
Position 8356: 0.0003774456813034844
Position 3148: 0.0003739742493112151
Position 1181: 0.00037236907098573427
Position 2516: 0.00036965445055746484
Position 3770: 0.00036826926289641314
Position 2064: 0.0003617439663821958
Position 5405: 0.00036032201480400714
Position 2743: 0.00035128871512197726
Position 3540: 0.0003469446846323685
Position 3700: 0.0003460426494379124
Position 5682: 0.00033686858456301734
Position 5760: 0.00033200155962450647
Position 2138: 0.00033031756280314805
Position 3566: 0.0003235364449374891
Position 3241: 0.00031388149001661107
Position 8192: 0.0003051386158165005
Position 2617: 0.00030089896938857876
Position 1464: 0.0002743080844841189
Position 7213: 0.00026301324956549125
Position 4705: 0.00026271968656190056
Position 6808: 0.0002537772711615577
Position 403: 0.00024269886256476304
Position 5985: 0.00022455010215348222
Position 584: 0.0002127525156355063
Position 7403: 0.00020968413925128514
Position 7688: 0.00020302500124013106
Position 1108: 0.00020110848070742197
Position 555: 0.00017584708137535868
Position 6084: 0.00017282348816742452
Position 7374: 0.00016603654215878894
Position 558: 0.000164707706848232
Position 2926: 0.0001612816899121319
Position 2088: 0.00015635321652265178
Position 5947: 0.00014599371055882136
Position 4826: 0.0001432412297433453
Position 1439: 0.00014130123550024166
Position 4945: 0.00013765164882704282
Position 2482: 0.00013000265770361907
Position 6647: 0.0001265011086888164
Position 5084: 0.00012582200637549146
Position 1375: 0.00012366425639329657
Position 2746: 0.00012354318873285808
Position 3726: 0.00012271705079375697
Position 4149: 0.00012204815623224098
Position 637: 0.00011044303547750319
Position 6593: 0.00010950301691148881
Position 724: 0.00010941246853082288
Position 4424: 0.00010889403681259432
Position 3640: 0.0001079564047199862
Position 5818: 0.00010724642054495369
Position 6596: 0.00010489148942838968
Position 3421: 0.0001048881212618847
Position 4600: 0.0001032885683078462
Position 3602: 0.00010250983967312957
Position 5401: 0.00010196813785813052
Position 3361: 0.00010188163016282529
Position 1311: 0.00010126297038898394
Position 252: 9.997226524532284e-05
Position 5697: 9.921198494244306e-05
Position 5700: 9.778957659145136e-05
Position 5792: 9.639841744880233e-05
Position 6251: 9.623580932921136e-05
Position 4708: 8.779025035609603e-05
Position 5152: 8.522993090989602e-05
Position 2369: 8.294385613912338e-05
Position 3546: 8.223376052469492e-05
Position 3908: 8.034439633485433e-05
Position 3794: 7.704722338410324e-05
Position 1284: 7.642559400886525e-05
Position 4597: 7.231491667220746e-05
Position 1611: 6.675631810648676e-05
Position 5087: 5.6787708227740394e-05
Position 3542: 5.617281734997249e-05
Position 192: 5.59921727700993e-05
Position 3365: 5.401234398664929e-05
Position 2903: 5.1483086002451086e-05
Position 3702: 4.987666440706842e-05
Position 4030: 4.084967863524819e-05
Position 1345: 3.333745868328302e-05
Position 3847: 3.286076025176355e-05
Position 2430: 3.2834690204092065e-05
Position 3116: 3.2516437837527734e-05
Position 1400: 3.04940792491666e-05
Position 2951: 2.8274069784474932e-05
Position 2581: 2.8268000348073097e-05
Position 2307: 2.4963971815454543e-05
Position 2852: 2.440249407964775e-05
Position 3442: 2.2308635891461622e-05
Position 3167: 2.0117980578474847e-05
Position 1060: 1.9644925236967795e-05
Position 893: 1.8513625298577837e-05
Position 322: 1.8321373874312663e-05
Position 2434: 1.7218174180479153e-05
Position 2162: 1.6930335868116158e-05
Position 1315: 1.6452883188117384e-05
Position 991: 1.4543273896794564e-05
Position 2694: 1.4517544185872153e-05
Position 1655: 1.4039888135052688e-05
Position 651: 1.0934447798952066e-05
Position 310: 1.0619359382591634e-05
Position 560: 1.013149842292995e-05
Position 537: 1.0046210550380984e-05
Position 994: 9.867298951046214e-06
Position 433: 9.670117114169601e-06
Position 493: 6.26470344718761e-06
Position 409: 5.9545664328751594e-06
Position 2578: 4.867889709461371e-06
Position 4259: 4.177278068360072e-06
Position 1361: 1.3380739513646358e-06
Position 3006: 6.736134195151362e-07
Position 2462: 4.475197377218765e-07
Position 2465: 4.393458504625551e-07
Position 1251: 3.783181137516241e-07
Position 2595: 3.381437066986429e-07
Position 2627: 3.352158155707765e-07
Position 1382: 2.3223566881694208e-07
Position 1146: 1.4902128525160338e-07
Position 1064: 1.0029714585029303e-07
Position 698: 7.223711254473664e-08
Position 746: 7.181608043633466e-08
Position 1208: 4.41896681325752e-08
Position 1117: 1.6885046199465675e-08
Position 1149: 1.4729426032432365e-08
Position 517: 1.4334068367914208e-08
Position 749: 1.3584708621199705e-08
Position 693: 1.1216501153858676e-08
Position 1062: 8.706120047906703e-09
Position 443: 7.799930008543574e-09
Position 271: 7.259093406670428e-09
Position 230: 6.161899894095433e-09
Position 769: 6.152278391740887e-09
Position 505: 6.007624780667533e-09
Position 1186: 5.8579566867545526e-09
Position 1350: 5.146608199914644e-09
Position 325: 5.0795538484104756e-09
Position 700: 4.731244548033326e-09
Position 787: 3.946522353708081e-09
Position 761: 3.799891223744528e-09
Position 765: 3.6584465947900927e-09
Position 254: 3.3946843753173556e-09
Position 783: 2.62052270033124e-09
Position 281: 2.123408403700446e-09
Position 731: 1.8794339403133933e-09
Position 223: 1.852505336851638e-09
Position 258: 1.5219947842196899e-09
Position 248: 7.90738940146708e-10
Position 238: 4.6467337702645467e-10
Position 735: 3.185147016335045e-10
Position 81: 3.24369303677287e-11
Position 265: 6.23650682004964e-12
Position 124: 2.2350895375723376e-12
Position 100: 1.8451862401498186e-12
Position 139: 4.880623220096857e-14
Position 104: 3.728265497237364e-14
Position 129: 3.551611249759984e-14
Position 102: 3.5815537603717855e-15
Position 329: 4.735921035211236e-16
