Gene = AAED1
Position 5723: 0.0006914374543118734
Position 6855: 0.0005861477390765842
Position 3376: 0.0005812090108529717
Position 6376: 0.0005519670451512092
Position 4746: 0.0005123688690708337
Position 5023: 0.0005096515574815714
Position 961: 0.0004730088229083463
Position 541: 0.00042224778850041443
Position 4933: 0.0003834063738668068
Position 9768: 0.000381195090644578
Position 384: 0.0003271828745524167
Position 9649: 0.000319655802353691
Position 4866: 0.0003107482755500081
Position 9487: 0.000297439526298435
Position 5060: 0.00027597130437424723
Position 2837: 0.00024444979290999037
Position 6200: 0.0002427616226056064
Position 4654: 0.00024072584673730883
Position 7112: 0.00022159462252327268
Position 3081: 0.00014929107949865483
Position 4034: 0.00014920765411984254
Position 1089: 0.00014010665488456674
Position 1017: 0.00013604638669755534
Position 1106: 0.00010156699099805834
Position 4618: 9.038342207322476e-05
Position 983: 8.463810994337237e-05
Position 603: 8.289742040748746e-05
Position 4883: 6.719465080008003e-05
Position 7814: 6.04740164793784e-05
Position 654: 5.8920924066807e-05
Position 3669: 5.8097309233248684e-05
Position 134: 4.802060595075735e-05
Position 5463: 4.6598023818673274e-05
Position 903: 4.5735071153243096e-05
Position 1192: 4.383583954664689e-05
Position 5934: 3.9844581825853914e-05
Position 577: 3.402733735411946e-05
Position 1011: 3.0980183153312786e-05
Position 9382: 2.791817074879274e-05
Position 4197: 2.61933015926129e-05
Position 724: 2.221287180611673e-05
Position 720: 1.4696161913084832e-05
Position 1358: 1.2542022217840909e-05
Position 1195: 1.1700129612811303e-05
Position 4390: 1.1099264177655996e-05
Position 5085: 1.1045830122693592e-05
Position 4357: 9.165434612473071e-06
Position 3986: 7.971652800739617e-06
Position 4300: 7.689683532067363e-06
Position 337: 5.3932252749911694e-06
Position 543: 4.581418528321901e-06
Position 1767: 3.1359424396763285e-06
Position 1748: 2.399503932938672e-06
Position 1849: 2.3816959049435417e-06
Position 462: 2.066134578750599e-06
Position 1696: 2.008362626995248e-06
Position 566: 1.6628638459822152e-06
Position 293: 1.5277451269097322e-06
Position 107: 1.416944620654833e-06
Position 297: 8.988076720613934e-07
Position 443: 8.819730687418377e-07
Position 438: 7.818783354636301e-07
Position 242: 7.504170809909603e-07
Position 589: 5.405809350406588e-07
Position 343: 3.817630938635451e-07
Position 306: 3.1456066141370915e-07
Position 581: 1.6306567671690817e-07
Position 1842: 1.4109617132861018e-07
Position 5976: 1.369140303249946e-07
Position 355: 7.419578354306189e-08
Position 349: 6.095421032492894e-08
Position 164: 4.368548764583237e-08
Position 83: 4.2316127019566214e-08
Position 341: 3.6714480142397364e-08
Position 258: 1.76979002669507e-08
Position 4012: 1.4100755336162237e-08
Position 230: 8.415096390569347e-09
Position 4450: 6.714529804198392e-09
Position 4396: 6.270206655146301e-09
Position 215: 6.1405321358583655e-09
Position 4437: 5.961604928173851e-09
Position 4250: 3.929527466750232e-09
Position 939: 2.5473044358796206e-09
Position 220: 2.336183208047282e-09
Position 4308: 1.4310700946326417e-09
Position 196: 2.6115674505489584e-12
