Gene = NADK2
Position 8613: 0.00432641662839391
Position 8618: 0.0042500867103916285
Position 12874: 0.004217008557259854
Position 10473: 0.004087333013910215
Position 15420: 0.003920969859173294
Position 14442: 0.0038366143988526084
Position 16387: 0.0038128214417203045
Position 35762: 0.003798454801820689
Position 398: 0.003795128767203062
Position 44460: 0.003788923280773895
Position 5317: 0.003442000632018323
Position 4460: 0.00329774749660916
Position 1047: 0.002992858019953587
Position 8873: 0.002861043193924514
Position 15906: 0.002824157357524341
Position 42337: 0.0026710341454541315
Position 7428: 0.002545945892334583
Position 16960: 0.0024293165297948516
Position 14622: 0.002335298711698144
Position 1100: 0.0015755563415288459
Position 14520: 0.0015582553639172483
Position 715: 0.0014484731729758125
Position 35643: 0.0012303488991788159
Position 3381: 0.0011964684810035504
Position 3545: 0.0010802022455584767
Position 22920: 0.001031656587468762
Position 38938: 0.001022709226514259
Position 20593: 0.0009793123628632867
Position 34742: 0.0009596701788360903
Position 28785: 0.0009318719586234266
Position 3170: 0.0009197201833714002
Position 3044: 0.0008183054318405851
Position 16692: 0.0007508614192645545
Position 3497: 0.0007446180189970545
Position 42805: 0.0006268769361035891
Position 15839: 0.0006155437132996499
Position 15956: 0.0006122397312368476
Position 21359: 0.0006112560740529529
Position 15741: 0.0005930930876696229
Position 15574: 0.0005920552300107085
Position 15748: 0.0005705662280287442
Position 15879: 0.0005012686426402045
Position 42068: 0.00044984353878691245
Position 4867: 0.0004333814860157873
Position 6194: 0.00040169084971454125
Position 41852: 0.00039756785988725085
Position 15413: 0.00039281868995330127
Position 15168: 0.0003510100656209808
Position 38242: 0.00034863866907590467
Position 15198: 0.0003434491000662153
Position 40737: 0.0003373246039104622
Position 408: 0.00029973718377684753
Position 3471: 0.0002892170839933983
Position 1946: 0.0002782885487718294
Position 4933: 0.0002460678922710497
Position 15751: 0.0002036508463862062
Position 2688: 0.00017929298930017927
Position 600: 0.0001683364276784969
Position 2181: 0.0001435199121907265
Position 3295: 0.00013137484809039313
Position 16134: 0.00012024587387811815
Position 37224: 0.00011953691702723047
Position 1556: 0.00011710163671225023
Position 2431: 9.163688511489162e-05
Position 2596: 7.842056289567535e-05
Position 2019: 7.055000518406839e-05
Position 178: 6.274224971258814e-05
Position 15123: 6.071133485813007e-05
Position 3334: 5.585611194120116e-05
Position 15053: 4.780384936182435e-05
Position 3023: 4.291461589320086e-05
Position 2388: 4.0967131953537916e-05
Position 16198: 3.7865971094427816e-05
Position 146: 3.347275226838435e-05
Position 3189: 3.2789854807680254e-05
Position 2005: 2.552824184727333e-05
Position 2147: 2.4619080659464543e-05
Position 34810: 2.2824394587716404e-05
Position 541: 2.018077959989483e-05
Position 673: 2.000124253740144e-05
Position 15517: 1.635684540208972e-05
Position 16668: 1.0502973220820045e-05
Position 15402: 1.0392830629222887e-05
Position 152: 7.159873331917879e-06
Position 549: 6.200833295494127e-06
Position 24851: 5.760597297812252e-06
Position 16637: 5.483399084105639e-06
Position 14921: 5.270332633793135e-06
Position 578: 5.113169736807921e-06
Position 677: 3.95704172489169e-06
Position 571: 3.84620676698988e-06
Position 3091: 3.6889304641677976e-06
Position 831: 3.0868705950929824e-06
Position 916: 2.8427567230890337e-06
Position 776: 2.388224997827887e-06
Position 16700: 2.3572726641312967e-06
Position 747: 2.2206882638055034e-06
Position 15609: 1.803196074282757e-06
Position 911: 1.5200178626007643e-06
Position 251: 1.4060628492225594e-06
Position 26514: 1.3439909242645168e-06
Position 853: 1.1746246509244424e-06
Position 845: 1.0144924357997255e-06
Position 27352: 9.630828554971856e-07
Position 16576: 8.841163301201794e-07
Position 24587: 8.727503760550182e-07
Position 242: 7.987201865662215e-07
Position 738: 7.913560935428066e-07
Position 602: 6.453731835752074e-07
Position 16653: 6.290090845059755e-07
Position 24146: 5.743197492732616e-07
Position 606: 5.63702879138623e-07
Position 552: 5.314085698530817e-07
Position 16732: 4.943655576010668e-07
Position 499: 4.5056914168120237e-07
Position 254: 4.07169642307638e-07
Position 25276: 3.2589371850663836e-07
Position 284: 3.238034616593007e-07
Position 16587: 3.233974910259673e-07
Position 734: 3.150533618330629e-07
Position 556: 2.8725710599342457e-07
Position 975: 2.6245924126344994e-07
Position 26335: 2.3817700734699036e-07
Position 495: 2.0474939111567595e-07
Position 615: 1.8742923988711753e-07
Position 14881: 1.740660583378665e-07
Position 248: 1.5155147419212357e-07
Position 16594: 1.4413648172459763e-07
Position 825: 1.2641803992485386e-07
Position 25019: 1.1856176685938365e-07
Position 272: 1.1848366067454867e-07
Position 16467: 1.0075403161926246e-07
Position 580: 9.562101706909484e-08
Position 16473: 8.608319499229782e-08
Position 24247: 7.888134071930271e-08
Position 296: 5.97428994956271e-08
Position 293: 5.5967585626435834e-08
Position 281: 5.325605076219115e-08
Position 161: 4.232164657094438e-08
Position 16504: 2.4538131725306084e-08
Position 523: 1.929220005494219e-08
Position 1295: 6.050936662136284e-09
Position 759: 3.76208461203745e-09
Position 16318: 4.822190833018428e-11
