Gene = SH2D5
Position 7718: 0.004283169112765942
Position 6791: 0.004267929032378473
Position 8697: 0.003989677173379604
Position 2574: 0.00348421752281948
Position 5236: 0.0028217102196047886
Position 7084: 0.0026869122805430524
Position 2570: 0.002658704085137758
Position 4612: 0.002171910570453837
Position 2020: 0.002104398709256825
Position 6084: 0.0020221856065586875
Position 360: 0.0017936177599880254
Position 6664: 0.0010553658036452464
Position 6432: 0.001000430802792038
Position 9136: 0.0005894147627737707
Position 9511: 0.0005602877806264882
Position 6024: 0.0005375278341121065
Position 2678: 0.0004979050627021812
Position 8194: 0.00045279224388210807
Position 5548: 0.0003249661998581978
Position 6470: 0.00030012194754901195
Position 867: 0.0002825770440559048
Position 1158: 0.00026584737498393257
Position 224: 0.0002437203841565777
Position 5573: 0.00021642321006812884
Position 5579: 0.00020209953134316694
Position 319: 0.0001460319253416602
Position 3998: 0.00014449556167840134
Position 700: 0.00014385296327123906
Position 398: 9.12704958058807e-05
Position 860: 8.494971246074943e-05
Position 369: 5.3555049881413254e-05
Position 434: 3.18349038306919e-05
Position 414: 3.1648879434501546e-05
Position 412: 3.0500724972930636e-05
Position 606: 1.4616894380108855e-05
Position 70: 1.2001238003595025e-05
Position 597: 1.069335890087289e-05
Position 10103: 8.765647531400609e-06
Position 73: 7.040250227211531e-06
Position 1859: 4.623163095942531e-06
Position 279: 3.972726962673684e-06
Position 494: 2.893224089489142e-06
Position 2161: 2.7093106987488954e-06
Position 656: 2.1490573449653187e-06
Position 67: 1.3042372419456115e-06
Position 316: 4.865694669878354e-07
Position 35: 7.101597672614773e-10
Position 76: 1.2237617299631319e-11
Position 286: 1.706783630536771e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8801: 0.9171628019972456
Position 7900: 0.8932018648834416
Position 8284: 0.8777037659813112
Position 9620: 0.8769464633390844
Position 4449: 0.8395908296583419
Position 5460: 0.8136722548316749
Position 264: 0.7285934029108665
Position 6469: 0.694486540885853
Position 4932: 0.4344764303611797
Position 2887: 0.3505687865173745
Position 4826: 0.30847206706986563
Position 10540: 0.30500892378471633
Position 10367: 0.2280372884801516
Position 678: 0.18345352243634436
Position 1910: 0.16275806403742135
Position 5760: 0.1551339391598942
Position 5922: 0.15081047233680805
Position 5615: 0.12380543808091357
Position 993: 0.11144956188009732
Position 659: 0.10710196857690339
Position 739: 0.10307365889245403
Position 8287: 0.09076918422268268
Position 979: 0.08979760903703948
Position 1684: 0.08171132520606872
Position 7488: 0.06863308798948718
Position 10287: 0.06407645878849631
Position 9723: 0.06130166105504579
Position 1566: 0.058262670268579723
Position 10049: 0.0574233763246621
Position 4105: 0.04704599436283082
Position 4249: 0.043174329873752804
Position 10553: 0.042814658560252405
Position 10164: 0.04097028178054312
Position 9011: 0.03717605677466387
Position 7939: 0.036551242229409364
Position 2982: 0.03000903875147017
Position 10836: 0.02874297238999447
Position 10189: 0.028135638153141723
Position 10798: 0.02743820610899639
Position 10100: 0.027048455249390504
Position 5720: 0.025485823154826753
Position 9998: 0.02323220772872105
Position 814: 0.022867965130600763
Position 7660: 0.02265160753232333
Position 10412: 0.02259808418792596
Position 9744: 0.021809731968892677
Position 8978: 0.018448908919701086
Position 6404: 0.017935456850045942
Position 1510: 0.017048275033421503
Position 1939: 0.01698335826913141
Position 9028: 0.016062058734512455
Position 10866: 0.014815479784041935
Position 1851: 0.014354148981615602
Position 10605: 0.013704573874873583
Position 4785: 0.013494848334644038
Position 9521: 0.012875914592840692
Position 4318: 0.012324753761102883
Position 4727: 0.011581559758914253
Position 3997: 0.010407955316282013
Position 10767: 0.009932022366541985
Position 10801: 0.009885326949352546
Position 3902: 0.009698431619175656
Position 10344: 0.009329217355617786
Position 10704: 0.008948142592498978
Position 10460: 0.008635052266243502
Position 9537: 0.00826750566387143
Position 8749: 0.007956972277497441
Position 8552: 0.007445578354761803
Position 7428: 0.006536642025166768
Position 843: 0.006138971352902891
Position 5703: 0.0055032289371121125
Position 10657: 0.0054812707401930665
Position 10673: 0.004676627868996926
Position 5353: 0.0040481784724136355
Position 5214: 0.003912772394897842
Position 2437: 0.0037215092309374185
Position 382: 0.003343477549656264
Position 9356: 0.0033225573325638925
Position 5101: 0.0031195912671359276
Position 1604: 0.0031066897615443876
Position 2271: 0.002919317439722004
Position 8910: 0.00286864836830429
Position 7906: 0.002654525979223254
Position 10555: 0.0023881077104111284
Position 1746: 0.0022899289197897636
Position 9871: 0.0022647857364746513
Position 5312: 0.0019732030558593694
Position 7957: 0.0019393517368689432
Position 8621: 0.001878217944196129
Position 9037: 0.001822970919197685
Position 1648: 0.0017791341177105556
Position 5796: 0.0017452661117922938
Position 6726: 0.0016189373505881822
Position 462: 0.0015734788683895396
Position 6920: 0.0014192603246852293
Position 9578: 0.0013033774468034737
Position 6535: 0.0012909621811460902
Position 6942: 0.001267651955857823
Position 10294: 0.0011408838841313303
Position 8695: 0.0010440826021052205
Position 6295: 0.001002085361672636
Position 1037: 0.0009726516173139181
Position 10202: 0.0009614585057190114
Position 9649: 0.00094056134711612
Position 5594: 0.000919075005083555
Position 1246: 0.0007878276741406786
Position 451: 0.0007145116861064607
Position 8003: 0.000645867433051015
Position 8243: 0.0006039668952052591
Position 10128: 0.0004722943152359173
Position 5944: 0.00040275001798009376
Position 8572: 0.00037211913443156844
Position 485: 0.00034276574431337794
Position 270: 0.00021579407004992878
Position 286: 0.0002076609189212459
Position 8519: 0.00020282793614105808
Position 292: 0.00016849270210451904
Position 9480: 0.0001481508489008789
Position 9439: 0.00013622844684637724
Position 203: 0.00011977157103010162
Position 995: 9.440834962891429e-05
Position 1652: 9.012403854335287e-05
Position 1303: 8.745971692101923e-05
Position 9466: 7.041733697068367e-05
Position 1271: 6.328502673832843e-05
Position 9013: 6.030869911160262e-05
Position 1297: 5.961554589345714e-05
Position 9362: 5.3778045153957476e-05
Position 1378: 4.802406635836235e-05
Position 212: 4.617427630107625e-05
Position 9077: 3.277419131826445e-05
Position 874: 3.271892189912979e-05
Position 507: 2.828508418409642e-05
Position 683: 2.1157343406651904e-05
Position 10677: 1.8042463078418765e-05
Position 223: 1.7506043272266e-05
Position 688: 1.367079217047965e-05
Position 246: 1.3629588699061466e-05
Position 897: 9.698767532507221e-06
Position 329: 8.096986606599952e-06
Position 9418: 7.64995806736649e-06
Position 9294: 2.5029692701847634e-06
Position 220: 2.0494696021878237e-06
Position 1062: 2.025130557703981e-06
Position 876: 1.7626663791361557e-06
Position 364: 1.6279877182602234e-06
Position 9389: 1.0333521804380508e-06
Position 173: 1.007708650749624e-06
Position 527: 1.0074898188423686e-06
Position 8523: 9.989861764643504e-07
Position 360: 8.656687860277567e-07
Position 334: 8.403083600009451e-07
Position 167: 8.034360857866088e-07
Position 610: 6.340976967280484e-07
Position 1316: 5.944837602284216e-07
Position 748: 5.020952647011274e-07
Position 1319: 4.1501662625713317e-07
Position 1059: 3.8635356083647226e-07
Position 235: 1.44171208884379e-07
Position 130: 1.2997535513395788e-07
Position 170: 1.1094686317840024e-07
Position 529: 1.0793874990295912e-07
Position 595: 7.803481035046998e-08
Position 558: 2.157641562376443e-08
Position 188: 1.981037843901527e-08
Position 133: 1.8117700674025155e-08
Position 1041: 1.4609027602829789e-08
Position 1116: 1.243449695662119e-08
Position 137: 1.138597034965933e-08
Position 752: 7.238243590465972e-09
Position 184: 6.437671527927869e-09
Position 158: 4.324018409651428e-09
Position 156: 3.632817735741152e-09
Position 141: 1.9278619991390342e-09
Position 143: 1.3507714830801432e-10
Position 150: 4.063925914070474e-11
Position 145: 5.082862040939058e-12
Position 108: 2.977375793769723e-15
