Gene = HSPB11
Position 2577: 3.6688752870678125e-05
Position 1477: 3.3862012583337484e-05
Position 4573: 2.5092898926353652e-05
Position 808: 2.4483858736029835e-05
Position 231: 2.3146327375727928e-05
Position 1367: 2.2727408452602694e-05
Position 4474: 1.5546051987434428e-05
Position 279: 1.4459908651688072e-05
Position 265: 1.2517714600736497e-05
Position 724: 7.611472687027328e-06
Position 1530: 6.7071078715071195e-06
Position 888: 6.675486359039677e-06
Position 1638: 6.624305408484745e-06
Position 224: 6.469964088250321e-06
Position 1644: 5.82737704258906e-06
Position 1238: 4.864247239993741e-06
Position 788: 4.799459866142069e-06
Position 159: 4.535333512118313e-06
Position 1324: 2.798291854091173e-06
Position 822: 2.597559587264516e-06
Position 1677: 2.348966505358861e-06
Position 948: 2.182201116760103e-06
Position 775: 2.0444154728192876e-06
Position 1385: 1.8484122827174372e-06
Position 602: 1.7682851796610321e-06
Position 1843: 1.6923541081075048e-06
Position 706: 1.6489266895692586e-06
Position 473: 1.3908985196861442e-06
Position 1453: 1.0335248023074555e-06
Position 1503: 4.744745731523647e-07
Position 597: 1.32713617065311e-07
Position 467: 1.1946632305452944e-07
Position 567: 1.1347311709569253e-07
Position 514: 7.46255702188156e-08
Position 608: 2.966803999629166e-08
Position 435: 1.5947082711407365e-08
Position 579: 1.581076890780142e-08
Position 528: 5.403035409455806e-10
Position 491: 3.6753600641933113e-10
