Gene = EPO
Position 2555: 0.00030098273989724773
Position 933: 0.0002877840523178447
Position 598: 0.0002871884653061674
Position 1039: 0.00021736899649783296
Position 273: 0.00021082062855685312
Position 1118: 0.00020536357111674853
Position 433: 0.00020344724784791002
Position 1836: 0.00018987547699443285
Position 2009: 0.00017827594576781992
Position 1001: 0.000166090066159081
Position 1239: 0.00016605902816031106
Position 1812: 0.0001614489178238615
Position 2703: 0.0001542500035689058
Position 2184: 0.00013384895110379785
Position 2471: 0.00012980900994350895
Position 2536: 0.00012029691148195746
Position 496: 0.00011911710000548088
Position 1356: 0.00010005686165345908
Position 402: 8.971203174413442e-05
Position 1885: 8.453911588230711e-05
Position 921: 7.930174479693852e-05
Position 2262: 7.308206330522681e-05
Position 2578: 6.86804598361921e-05
Position 968: 6.447248481053905e-05
Position 2494: 6.334852073125161e-05
Position 1353: 6.155981101684294e-05
Position 1127: 5.90931510438303e-05
Position 411: 5.813190564051916e-05
Position 2611: 5.794941995408981e-05
Position 2444: 5.562774781908033e-05
Position 2815: 5.372666539703767e-05
Position 2317: 5.3155359705263705e-05
Position 974: 4.862052416963921e-05
Position 276: 4.821550691960721e-05
Position 2819: 4.6049827796261706e-05
Position 2779: 4.560741636778217e-05
Position 2666: 4.4894602576651954e-05
Position 309: 4.275634934955228e-05
Position 463: 4.263165543452969e-05
Position 2114: 4.2188893933357307e-05
Position 1504: 3.887356980027148e-05
Position 885: 3.8101099989336086e-05
Position 856: 3.488784652278701e-05
Position 1380: 3.0897965427642045e-05
Position 1323: 2.8768221905107103e-05
Position 430: 2.6626518002987135e-05
Position 954: 2.5666198870717926e-05
Position 353: 2.3579836058313664e-05
Position 1219: 2.179900864225227e-05
Position 659: 2.0218562351659476e-05
Position 467: 1.9272526125416516e-05
Position 1447: 1.883461086352765e-05
Position 2083: 1.8572812519612306e-05
Position 674: 1.780969734673934e-05
Position 2043: 1.7188284968429515e-05
Position 1079: 1.662997771763862e-05
Position 424: 1.3351773067079313e-05
Position 690: 1.3324383901597191e-05
Position 613: 1.3138287518997357e-05
Position 1091: 1.277420080794664e-05
Position 545: 1.2086813036888229e-05
Position 320: 1.2060646477417207e-05
Position 1076: 1.1729861747846693e-05
Position 946: 1.1041470034956569e-05
Position 461: 1.0793481142778525e-05
Position 618: 1.0029058307923687e-05
Position 291: 9.194035666688272e-06
Position 1621: 9.168205439426168e-06
Position 516: 9.093549457610845e-06
Position 676: 8.097995096822689e-06
Position 559: 7.582554849404454e-06
Position 522: 6.107039069621236e-06
Position 694: 4.447126591766654e-06
Position 243: 4.104364170010635e-06
Position 866: 3.8824336932625874e-06
Position 879: 2.1644425592624535e-06
Position 1013: 2.099090516393451e-06
Position 626: 2.0539787752572997e-06
Position 888: 1.5269296676383118e-06
Position 254: 1.1654865618697099e-06
Position 339: 1.0124487091662764e-06
Position 475: 1.8047303574275385e-07
Position 326: 1.0108192127049535e-07
Position 572: 8.257597181551444e-08
Position 1241: 6.061946619672126e-08
Position 622: 5.4541678433985804e-08
Position 556: 1.6876837312933325e-08
Position 665: 1.074786256570139e-08
Position 369: 3.873222196686765e-09
Position 1009: 1.7683919701907034e-09
Position 1248: 1.9076291179020515e-10
Position 150: 1.0394560705316104e-12
Position 172: 3.5725796816159143e-13
Position 198: 1.0110496906951499e-13
