Gene = TMIGD3
Position 3576: 0.008690554795832669
Position 18134: 0.007582161643860754
Position 4662: 0.00737320149302094
Position 7376: 0.007133546292158572
Position 4983: 0.00605933309621481
Position 7595: 0.00584039250174348
Position 4299: 0.00545259457936762
Position 4405: 0.005361952864178558
Position 378: 0.005010709550795501
Position 19622: 0.004781754988656595
Position 18154: 0.004033474186511797
Position 8793: 0.0038902259465178023
Position 19730: 0.0034121039465329584
Position 17417: 0.002716551605812873
Position 15739: 0.002614983536110304
Position 8049: 0.002564812500202729
Position 6467: 0.0023093450359648383
Position 19733: 0.002218593032962415
Position 7017: 0.0020384690746362375
Position 6970: 0.0020323004154762913
Position 15059: 0.001908141417041204
Position 17372: 0.0018526133067231433
Position 5363: 0.0018179105535106091
Position 7641: 0.001557251877205709
Position 9969: 0.0015536575799429803
Position 3123: 0.0014715892635721545
Position 296: 0.0013644730351369213
Position 17865: 0.001361375233353475
Position 351: 0.0013134694693183186
Position 4620: 0.0010999292776369615
Position 19774: 0.0010689123616768191
Position 5037: 0.0010477337626422583
Position 2807: 0.0009839873847224524
Position 2469: 0.000969152263323382
Position 19878: 0.0008709665794381874
Position 2491: 0.0008669804916854601
Position 17187: 0.0008239706492917066
Position 2646: 0.0007881171635381044
Position 16017: 0.0007212427009473345
Position 3476: 0.0007173962923570734
Position 18871: 0.0006255477063935128
Position 5199: 0.0005548868213454095
Position 8968: 0.0005406719322878571
Position 5317: 0.0004974611007233542
Position 2410: 0.0004761564287729084
Position 2686: 0.0004750119067018248
Position 1515: 0.0004606863078794897
Position 4570: 0.0004026752719505781
Position 8234: 0.00037680457228663806
Position 6428: 0.0003678516847161877
Position 17221: 0.00035564336971335324
Position 710: 0.00035106246607956835
Position 18374: 0.00034379993467062556
Position 2671: 0.00034115882834959154
Position 851: 0.0002971322552551526
Position 18637: 0.00029251997155420133
Position 2755: 0.00021847858770463434
Position 806: 0.00020962216257904356
Position 4648: 0.00020883902497015322
Position 1940: 0.00019550538024293477
Position 2063: 0.00017745248970788327
Position 1570: 0.00017653847782072516
Position 914: 0.0001717694478713918
Position 3516: 0.00013020634602436647
Position 215: 0.00012439117346526668
Position 4217: 0.00011445605583144231
Position 2553: 0.00011140088344670592
Position 8244: 0.00010878507119093147
Position 789: 0.00010614423342766455
Position 2804: 0.00010324963483017438
Position 2269: 9.71086636153956e-05
Position 19246: 8.576322434858418e-05
Position 733: 8.570392050182207e-05
Position 2494: 6.152464052225048e-05
Position 3818: 5.6919073032552155e-05
Position 1850: 5.398212446541623e-05
Position 1783: 3.7756761163836586e-05
Position 812: 3.758624939539816e-05
Position 1966: 3.698756197084613e-05
Position 12832: 2.1968130454052654e-05
Position 599: 1.6037867644091477e-05
Position 1822: 1.1717293636696462e-05
Position 1828: 9.168690209760959e-06
Position 1522: 7.688989571896279e-06
Position 1947: 5.7002531230377385e-06
Position 2139: 4.3771053170285794e-06
Position 857: 3.874905220913134e-06
Position 2348: 3.873743111733384e-06
Position 2691: 3.822853412680334e-06
Position 644: 3.633141127085273e-06
Position 4788: 3.515547808859785e-06
Position 665: 3.483891963488676e-06
Position 854: 2.5645441802915364e-06
Position 832: 2.153480462207217e-06
Position 2955: 1.9270175023721373e-06
Position 247: 1.7997668803461299e-06
Position 601: 1.4834513794909714e-06
Position 3099: 1.467904430057108e-06
Position 3230: 1.2928403090443078e-06
Position 2414: 9.114509265439028e-07
Position 265: 4.368116847401424e-08
Position 472: 4.002073456270166e-08
Position 2148: 2.647490953886769e-08
Position 2252: 2.5058257768793594e-08
Position 2273: 2.479369068526446e-08
