Gene = PCDHGB5
Position 11381: 0.709271355889026
Position 16767: 0.6036130326418551
Position 12383: 0.5768779850550696
Position 7140: 0.5599913810807606
Position 6127: 0.5121774190475373
Position 21859: 0.4078653139559651
Position 11821: 0.33230625981891954
Position 26624: 0.3113315948521267
Position 15301: 0.2985046229807134
Position 11378: 0.27861688585116684
Position 22577: 0.2613666497259914
Position 16806: 0.24752950692298928
Position 7054: 0.18271241213163048
Position 15745: 0.15132618745142518
Position 23742: 0.1392729098793782
Position 11139: 0.1277083658630681
Position 548: 0.1255418863534411
Position 14835: 0.09844573701710625
Position 12406: 0.09611866360119432
Position 16011: 0.0951459558451846
Position 12419: 0.08917078474159322
Position 11625: 0.07867743078051431
Position 2296: 0.07336239776962401
Position 2265: 0.06686402314121728
Position 25326: 0.0649813668302616
Position 15528: 0.06436896141712999
Position 12129: 0.056331602418550196
Position 557: 0.0460418818103529
Position 2371: 0.04361835923281808
Position 11593: 0.04161300640200485
Position 6968: 0.04124927609999174
Position 11673: 0.035264752389041976
Position 503: 0.03269787700538256
Position 5985: 0.03201718931472415
Position 16612: 0.031231356046033398
Position 529: 0.03030554748510791
Position 6187: 0.028799540582511815
Position 2042: 0.027005662493474736
Position 15563: 0.026315735953993245
Position 15601: 0.025176918573090824
Position 25776: 0.024833346761482484
Position 630: 0.02447970274516509
Position 17375: 0.02172565245559684
Position 6007: 0.0215931379056361
Position 590: 0.021299716283667933
Position 11604: 0.020445343686059637
Position 12070: 0.017122408215781305
Position 11646: 0.016677515555622243
Position 18292: 0.016622292189374627
Position 16479: 0.016479728444653053
Position 17312: 0.015091707295497511
Position 8391: 0.014324309955972076
Position 19115: 0.013196947108241621
Position 5885: 0.012718347976441464
Position 6919: 0.010760571654496237
Position 2146: 0.010575360077329572
Position 16120: 0.010279011849615969
Position 2088: 0.009280344108098823
Position 8326: 0.008712806807926257
Position 6100: 0.0077698890254058964
Position 12175: 0.007723354442512071
Position 15795: 0.0074340194272434
Position 1349: 0.007357186521312628
Position 12233: 0.005891624972179051
Position 18492: 0.005611172877810466
Position 1586: 0.005188754911785388
Position 4974: 0.0037050295621905947
Position 8145: 0.0035449480968103874
Position 15465: 0.003492216229298103
Position 11904: 0.0030033686025759143
Position 4730: 0.0029497615231493086
Position 1538: 0.002801724035186216
Position 8357: 0.0027679981533004884
Position 2218: 0.0023731916953204936
Position 2189: 0.0023417693088690693
Position 1734: 0.0023256834409187193
Position 18936: 0.002189146314622453
Position 551: 0.0021848929189843495
Position 7989: 0.002166484897378599
Position 13810: 0.0021158572846316595
Position 4753: 0.0018936678887158304
Position 17864: 0.0017610747544021055
Position 4651: 0.0017531780177578336
Position 667: 0.0016305302436815782
Position 11643: 0.0016069615013417887
Position 1291: 0.001447231655325752
Position 14917: 0.0014255669824721159
Position 11770: 0.0012774328091227753
Position 506: 0.0012593226431412414
Position 12746: 0.0011948066949476295
Position 614: 0.0011930710095855164
Position 1987: 0.0010587467297839721
Position 17868: 0.0008294304218013655
Position 600: 0.000734381491807383
Position 1559: 0.0006377553181285209
Position 11702: 0.0005003283497734465
Position 12639: 0.0004028448271916204
Position 16323: 0.000366474839611926
Position 12908: 0.00034936771198771575
Position 1615: 0.0003291673213540023
Position 12905: 0.0002548573856131113
Position 1510: 0.0002533071802862592
Position 847: 0.00016582865932651344
Position 13813: 0.00016443108294018896
Position 13143: 0.00015770394650627882
Position 14527: 0.00015382809843758247
Position 1891: 0.00013522218911392092
Position 12578: 0.0001232307990797093
Position 14142: 9.672580223829297e-05
Position 1817: 6.352540014622515e-05
Position 12601: 5.968610624575777e-05
Position 12934: 4.5947020357409225e-05
Position 320: 4.450958230939182e-05
Position 12985: 4.418621325011048e-05
Position 12027: 2.1124829901562127e-05
Position 1857: 1.5833847642119397e-05
Position 7962: 1.1598079164561433e-05
Position 7316: 7.066595458918747e-06
Position 565: 6.775022143009679e-06
Position 692: 6.414116117619919e-06
Position 1257: 6.336670001120564e-06
Position 416: 5.825185160675309e-06
Position 1002: 5.759433839935122e-06
Position 1468: 5.671112279718273e-06
Position 440: 4.268441876724994e-06
Position 1362: 3.5909124996556623e-06
Position 1940: 2.3063445962183162e-06
Position 1263: 2.138761378162306e-06
Position 1315: 2.0175714965998106e-06
Position 365: 1.0305522883660212e-06
Position 945: 1.0148581476064488e-06
Position 984: 8.354345019467269e-07
Position 1907: 8.163677485230319e-07
Position 371: 6.130315388225716e-07
Position 1018: 4.456064753575985e-07
Position 300: 2.2488299249972063e-07
Position 1166: 7.841371275984895e-09
Position 451: 8.17018516835723e-12
Position 616: 7.944959574567381e-12
Position 462: 4.9797824996147405e-12
Position 427: 3.401049963928206e-12
Position 465: 2.411773213948689e-12
Position 468: 5.328197069955472e-13
Position 471: 5.006249167430846e-13
Position 680: 4.0321143424823667e-13
Position 296: 1.2854068892612028e-13
