Gene = GLYCTK
Position 3946: 0.013121677106637747
Position 3655: 0.010851812480868101
Position 2233: 0.010479604826753036
Position 3797: 0.00790019688486279
Position 2714: 0.007824846465518053
Position 4066: 0.006818189622665947
Position 3890: 0.0063118302009090915
Position 2578: 0.006125920356174132
Position 793: 0.004996010455214835
Position 3949: 0.004928623408336852
Position 4477: 0.004894774757346254
Position 4127: 0.00455677600927845
Position 2145: 0.0045353517643224
Position 1038: 0.004408719944935562
Position 4533: 0.004000627318476631
Position 2683: 0.0038648856849384018
Position 2769: 0.0033602785144062194
Position 1880: 0.0028210443368531972
Position 2597: 0.0028143996603152794
Position 5214: 0.0026828345786841087
Position 4112: 0.002600385814511801
Position 198: 0.0022548121173014226
Position 2625: 0.0021772644162541773
Position 2451: 0.0021693770007788025
Position 1744: 0.0019746566723670266
Position 3526: 0.0017706335312427136
Position 2592: 0.001675131839900349
Position 3770: 0.0016570513035894286
Position 2198: 0.0014618291451314659
Position 1905: 0.0013741332951783545
Position 2631: 0.001336983623813517
Position 2807: 0.0013323222382920228
Position 5542: 0.001329189537635561
Position 5582: 0.0013045533066211492
Position 100: 0.001204401299806449
Position 1458: 0.001176537846244062
Position 4809: 0.0010563186506557182
Position 3477: 0.0010323079240265058
Position 3857: 0.0010320367701561512
Position 3943: 0.000982602958751223
Position 154: 0.000981274963069675
Position 3902: 0.0008906444015106746
Position 2575: 0.000878833045197627
Position 5605: 0.0008362635080868203
Position 2775: 0.0008206172821563714
Position 3991: 0.0008182181057027551
Position 5487: 0.0007532915685605956
Position 535: 0.0007453740356921815
Position 4995: 0.000730731121176082
Position 4219: 0.0006691044925424093
Position 2526: 0.0006365976999561816
Position 2420: 0.0006048262394620012
Position 2559: 0.0005824449577913506
Position 3888: 0.0005748975272477708
Position 4425: 0.0005459095008201712
Position 2204: 0.0005218482516250565
Position 2795: 0.0005138744615528761
Position 1243: 0.0005089254438166373
Position 2989: 0.00048181876550227817
Position 97: 0.0004386415062438534
Position 1919: 0.00041613648898396866
Position 1831: 0.0004160019068210253
Position 1991: 0.0004140421120081423
Position 2750: 0.00038632947523605524
Position 2236: 0.0003832210490608702
Position 2005: 0.00035374041202360107
Position 2504: 0.0003516785401181204
Position 1163: 0.00033757690509965166
Position 2175: 0.0003211295891355206
Position 3971: 0.00031646264737638323
Position 5025: 0.0003098959011530494
Position 3255: 0.000304604125537618
Position 3351: 0.0003022426104247119
Position 1479: 0.0002840838243642352
Position 2151: 0.00027605202966830177
Position 4647: 0.0002720457324513995
Position 4459: 0.00026165298750548637
Position 589: 0.00025429741129180135
Position 3137: 0.0002540547604959613
Position 834: 0.0002529239600191794
Position 4330: 0.00023939971553808517
Position 3960: 0.00023938461668932562
Position 166: 0.0002270176085161661
Position 879: 0.00019756346735504265
Position 3107: 0.00015227323065125395
Position 2496: 0.0001469040419083706
Position 4805: 0.0001370208453611889
Position 1966: 0.00012997005691229349
Position 4494: 0.0001120340383590528
Position 1641: 0.00011066458550625517
Position 2054: 0.00010910429811670023
Position 137: 0.00010572219392425993
Position 1272: 0.00010525741103684066
Position 1505: 0.00010161770231817877
Position 2346: 0.00010150193142840057
Position 5278: 9.686769063305203e-05
Position 2112: 9.631438899705822e-05
Position 1284: 9.379994664780511e-05
Position 286: 9.220359365281084e-05
Position 2168: 9.034888019184794e-05
Position 2002: 8.501149931413517e-05
Position 1041: 8.080286752586521e-05
Position 2259: 7.449481995134384e-05
Position 2165: 7.056786523643825e-05
Position 2464: 6.948023242496181e-05
Position 3127: 6.279082646245327e-05
Position 2343: 5.83970661907124e-05
Position 3585: 5.695180333206744e-05
Position 1315: 5.3338867008710875e-05
Position 919: 5.1549530546136494e-05
Position 3313: 5.1341699907276716e-05
Position 1559: 4.789380390349949e-05
Position 3418: 4.693255324546324e-05
Position 1333: 4.4817907439462664e-05
Position 3203: 4.392187440684695e-05
Position 1890: 3.156955384555844e-05
Position 3037: 3.149459365975659e-05
Position 401: 3.0079315844018516e-05
Position 773: 2.2755609395947422e-05
Position 1940: 1.2626651891616636e-05
Position 2238: 1.1252744960287873e-05
Position 2211: 1.0773417898451885e-05
Position 2273: 1.017785767551088e-05
Position 538: 9.334954434264646e-06
Position 1623: 8.750941904559793e-06
Position 475: 8.11673900138964e-06
Position 1249: 7.669940091059283e-06
Position 937: 7.473462024499639e-06
Position 1170: 5.602711246746929e-06
Position 1596: 4.848984272812755e-06
Position 896: 4.72043560523429e-06
Position 1070: 4.715600394245429e-06
Position 1280: 4.3516901999858505e-06
Position 799: 3.8129908346550434e-06
Position 1072: 2.0394078206549769e-07
Position 1972: 1.6098131216471416e-07
Position 1489: 1.5636255901159964e-07
