Gene = LARS
Position 24933: 0.14770430658433675
Position 3340: 0.12405441603055158
Position 12316: 0.11549660330314106
Position 6098: 0.1026037130650931
Position 39287: 0.09323765706644424
Position 5801: 0.08741673443268191
Position 5828: 0.08652412034426964
Position 26091: 0.08450402294368793
Position 60793: 0.08401692388585205
Position 28202: 0.07989950703228693
Position 99: 0.07493168991116649
Position 32641: 0.07364098659001829
Position 521: 0.07134189218626005
Position 53975: 0.0688356760887235
Position 58201: 0.0672967537186569
Position 23102: 0.06086303033762827
Position 1649: 0.05703583934665947
Position 29179: 0.04989762578844817
Position 13431: 0.049113047321258575
Position 15674: 0.04750171773005496
Position 62862: 0.046379724418173236
Position 55906: 0.04599699189511843
Position 39209: 0.04357222010990597
Position 37878: 0.038476004112886666
Position 18389: 0.037960834377411795
Position 30298: 0.030664211790717114
Position 44663: 0.028838505745007504
Position 1811: 0.028822606719660644
Position 12680: 0.028689542084531592
Position 54976: 0.028094371408345857
Position 13486: 0.027570429598012054
Position 2985: 0.026740221426840554
Position 38244: 0.02354647184707663
Position 17854: 0.02151171549330113
Position 26229: 0.021419827614181774
Position 489: 0.021267324852311267
Position 62337: 0.020476461605242736
Position 54503: 0.020316443372943672
Position 63652: 0.020162584939885358
Position 1708: 0.01942223354320898
Position 49498: 0.018960587163164323
Position 55373: 0.018512060677273928
Position 43045: 0.018072822967092592
Position 33227: 0.017975156240719905
Position 68275: 0.017382701913770508
Position 19493: 0.016968827883510135
Position 54731: 0.016684056601954374
Position 49682: 0.016057558584289804
Position 22698: 0.01598003358028355
Position 9969: 0.015864065382383625
Position 34641: 0.01417144267953032
Position 28725: 0.014040788847981026
Position 62688: 0.01391651121511775
Position 39: 0.01325937535166933
Position 19454: 0.012863051520396998
Position 18668: 0.012394790772920935
Position 61472: 0.011493646794576496
Position 8783: 0.011172123202589429
Position 52953: 0.011119391179629791
Position 37052: 0.010792029899069286
Position 49677: 0.010741079705139933
Position 12722: 0.010513773767297301
Position 16497: 0.010276666234410953
Position 55559: 0.010273600763582634
Position 5082: 0.010260237823451169
Position 16685: 0.01024836853800716
Position 2563: 0.010058102436330749
Position 60847: 0.009818483434280063
Position 13395: 0.009687374046426632
Position 23023: 0.009659134848028916
Position 37792: 0.009485189420704195
Position 17845: 0.009447468336039112
Position 16546: 0.009306095629494561
Position 60265: 0.009010339217964647
Position 28253: 0.008912143228714794
Position 30372: 0.008911983913257851
Position 2388: 0.008625780807314147
Position 14818: 0.00860011301973889
Position 30070: 0.008390639236871765
Position 20790: 0.007974864157178855
Position 57440: 0.00721096491528492
Position 4688: 0.0070769674213798685
Position 38204: 0.006857050533245031
Position 32645: 0.006780100663945011
Position 7587: 0.0067800866779979315
Position 53800: 0.006778753380101958
Position 34699: 0.006634919896918433
Position 32412: 0.006547967007434694
Position 49255: 0.006491093607990147
Position 2552: 0.0064371503643017745
Position 55393: 0.00637306090747442
Position 2900: 0.006367653418170237
Position 22376: 0.00629064623720548
Position 9573: 0.0061476855530928996
Position 32263: 0.00605253507464261
Position 54879: 0.005688867245689314
Position 30803: 0.00561118177163229
Position 758: 0.005592565847708987
Position 5541: 0.005240383400133874
Position 36446: 0.005038539552226532
Position 37998: 0.004708785357128474
Position 32691: 0.004574092864523625
Position 8614: 0.00455852923826162
Position 18578: 0.004478605449808058
Position 11077: 0.004395548718784458
Position 30177: 0.0043374694457017525
Position 56844: 0.004242120520499012
Position 30410: 0.00423973727741906
Position 39693: 0.004116404932309069
Position 49382: 0.004053362287289848
Position 32567: 0.003928735584977071
Position 28980: 0.0038246948560111214
Position 55346: 0.0032610183868578917
Position 15774: 0.003140253906425701
Position 62694: 0.003054442179338989
Position 13704: 0.0030514196325609195
Position 48463: 0.0030305418258356103
Position 20605: 0.002857387562622499
Position 38924: 0.002723525128824291
Position 62462: 0.002697753381624193
Position 11566: 0.0026941732754352096
Position 38566: 0.00267705731599834
Position 23114: 0.002561142463194533
Position 10527: 0.0025390691946545084
Position 3103: 0.002537568862276834
Position 30658: 0.002469020384706996
Position 3155: 0.0024631061207784815
Position 57891: 0.0024176819696919453
Position 22756: 0.0023849866304866837
Position 56268: 0.0023204009008695355
Position 13832: 0.0023081791660949616
Position 2969: 0.002204603628981962
Position 569: 0.002174496458354003
Position 20796: 0.0021516328845886308
Position 18652: 0.0021401209382888673
Position 57325: 0.002118598875754214
Position 48248: 0.0020444021358556057
Position 31134: 0.001991966300274322
Position 57368: 0.0019898305712875712
Position 3916: 0.0019841538944334078
Position 32495: 0.0019328193230669101
Position 2859: 0.0018476028548587507
Position 12232: 0.001832803505218225
Position 12274: 0.0017485618501807438
Position 8753: 0.0017211154684328993
Position 58514: 0.0017187655242458422
Position 61925: 0.0015147847627577497
Position 2619: 0.0015050953410095768
Position 25147: 0.0014917710517384736
Position 5580: 0.0012761554246721526
Position 23264: 0.0012016254572680706
Position 30680: 0.0011951597942606077
Position 20627: 0.0011540058453084281
Position 55303: 0.0011210667628366567
Position 39283: 0.0010786038223555246
Position 687: 0.0010644377830029159
Position 38388: 0.000987146000719488
Position 38599: 0.0009480587096517805
Position 2252: 0.0009413680211295737
Position 3512: 0.0008034897320554341
Position 23451: 0.000782048779934304
Position 31113: 0.0007717377104371969
Position 414: 0.0007688503653527973
Position 38123: 0.0006991055551062699
Position 4025: 0.000654545941602517
Position 21481: 0.0005990448020680516
Position 38880: 0.0005746429575604082
Position 53783: 0.0005679099594552336
Position 63534: 0.000532266465411779
Position 38352: 0.000524003420014666
Position 63540: 0.0005031335468174882
Position 11638: 0.0004985697100812433
Position 10011: 0.0004683764656776742
Position 3423: 0.00046374017531753276
Position 31077: 0.00042746344621969465
Position 34034: 0.00034657148824174125
Position 38235: 0.00031782319317955363
Position 3268: 0.00030964627851820206
Position 22606: 0.00027320624204814207
Position 54230: 0.0002536732416523905
Position 25840: 0.00023886486250231204
Position 30700: 0.00023213526441268417
Position 54027: 0.00022657377344872037
Position 62923: 0.00022319650331960718
Position 52614: 0.0001810168440452361
Position 11: 0.0001764011283236525
Position 52741: 0.0001730821578310543
Position 54718: 0.00015448169301748776
Position 54799: 0.00015215127145538196
Position 55101: 0.00014651292920671646
Position 5118: 0.00010764162834299016
Position 23134: 0.00010318213252306345
Position 23690: 9.22254701404321e-05
Position 5456: 8.301157828311965e-05
Position 23415: 7.914422056885955e-05
Position 24125: 4.863819049695444e-05
Position 54604: 4.441102539159225e-05
Position 7: 4.375159100950613e-05
Position 54001: 4.1466314880492054e-05
Position 18343: 3.506051421249401e-05
Position 38700: 3.4519246095578824e-05
Position 242: 3.099065059992317e-05
Position 28931: 2.282169067636425e-05
Position 54674: 1.7505780945275894e-05
Position 261: 1.155106243551164e-05
Position 38277: 7.810141376534284e-06
Position 908: 7.029953813017025e-06
Position 48: 6.399080459333851e-06
Position 879: 5.058863858254202e-06
Position 119: 5.037808804700347e-06
Position 162: 4.803555177931329e-06
Position 38316: 4.366957119734157e-06
Position 38269: 4.3377481257135185e-06
Position 38249: 4.285552815190304e-06
Position 754: 4.262880288369523e-06
Position 58: 3.9103270940677346e-06
Position 1123: 3.6602537407830903e-06
Position 50: 3.6263059145533594e-06
Position 4: 1.844890196043272e-06
Position 38417: 1.7156229180657908e-06
Position 966: 1.528902964239363e-06
Position 644: 1.4742149236411839e-06
Position 223: 1.3586399726559522e-06
Position 128: 1.1718263856732837e-06
Position 177: 1.0007292425558353e-06
Position 41: 9.107295138275247e-07
Position 348: 4.7544510063973704e-07
Position 366: 2.536607547579265e-07
Position 247: 1.7645792580711625e-07
Position 134: 1.2831461055296554e-07
Position 63: 1.1888038678472998e-07
Position 150: 1.1792851680021308e-07
Position 302: 7.584608689242454e-08
Position 327: 7.248684571513898e-08
Position 23274: 4.471257214807695e-08
Position 352: 7.895769046611982e-09
Position 742: 2.6091163863607963e-11
Position 113: 1.2652898266274522e-11
Position 293: 3.054999920527357e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 49578: 0.9970395431389883
Position 46995: 0.9917461040251238
Position 32960: 0.9828375620210662
Position 56114: 0.9805201729318167
Position 38310: 0.979488067858031
Position 22173: 0.9740611194408781
Position 28679: 0.9727288929086647
Position 18188: 0.9694397614618743
Position 28849: 0.9676374829836429
Position 62156: 0.9615571089727866
Position 38122: 0.9605275993014847
Position 37950: 0.9316124798309785
Position 4994: 0.9185751950625983
Position 60072: 0.9147158802602109
Position 9885: 0.8225072334160453
Position 30657: 0.8095025234102632
Position 62780: 0.7953458490172478
Position 14455: 0.7925328652686153
Position 52501: 0.7455959271808473
Position 58573: 0.733463943214688
Position 39109: 0.7285344109759246
Position 23189: 0.7222734010148999
Position 39575: 0.6848390238352513
Position 51550: 0.5248138327980929
Position 10669: 0.5026772244035806
Position 53877: 0.49541128099579657
Position 53541: 0.4522915316347577
Position 66512: 0.4146842090937918
Position 68348: 0.4096789540633189
Position 25031: 0.3929351985088015
Position 21820: 0.38305985576681567
Position 31016: 0.36065941971221194
Position 67491: 0.312950998594747
Position 49303: 0.29209022074276686
Position 53578: 0.2839502608615764
Position 58784: 0.28355938400952935
Position 55461: 0.25074166422570615
Position 57258: 0.2502812847264583
Position 25076: 0.23396599106316981
Position 39345: 0.2307608300815397
Position 63830: 0.22238261187659536
Position 62564: 0.22177934554205905
Position 21333: 0.2215865947693622
Position 37772: 0.2126161500171145
Position 64305: 0.2007219993234413
Position 5678: 0.19367186096997435
Position 14394: 0.17508777939491554
Position 29432: 0.17479298667910878
Position 45914: 0.1713401886593406
Position 63015: 0.14880877303483447
Position 38485: 0.14697218693581837
Position 24864: 0.14479439884110232
Position 34278: 0.1407363458160496
Position 29389: 0.12024860116499705
Position 12193: 0.11907796865854044
Position 53613: 0.11175298848300884
Position 40891: 0.1086929972534857
Position 29224: 0.1056793990804633
Position 29261: 0.10556384871665325
Position 23850: 0.10288568360071955
Position 30606: 0.10209600503137137
Position 29104: 0.09783866528831796
Position 27885: 0.08881165026100192
Position 60697: 0.08745262873330113
Position 40871: 0.07926137058252532
Position 32398: 0.07739112067950457
Position 25993: 0.07021830954727133
Position 4947: 0.07013056111356028
Position 58096: 0.07011018322776669
Position 3232: 0.06454065020646478
Position 21386: 0.06241074637084313
Position 13346: 0.05635445043899866
Position 51484: 0.05500964419815653
Position 62974: 0.054993280591012814
Position 53514: 0.053950041297699244
Position 327: 0.05391727010236386
Position 3199: 0.05382328962284503
Position 53901: 0.053105275300753776
Position 21626: 0.052538214420159136
Position 54635: 0.05079143400140761
Position 64281: 0.04940088372705983
Position 10679: 0.04831352548017872
Position 39621: 0.047690504332632166
Position 55681: 0.04599699189511848
Position 29268: 0.04448604445178578
Position 39442: 0.04414203500323734
Position 58348: 0.043913087243229156
Position 52463: 0.0429990983445044
Position 55237: 0.04261358387687089
Position 12543: 0.03689253642202807
Position 2708: 0.03683280597151282
Position 62599: 0.03664138749993104
Position 22824: 0.03657870730838432
Position 25970: 0.03570554101059852
Position 10522: 0.03418538268981593
Position 22980: 0.03404960936019844
Position 63812: 0.031101345148531526
Position 17734: 0.030959183829340216
Position 1606: 0.030524824680047913
Position 13314: 0.03001640052669864
Position 23567: 0.02982985058658454
Position 6062: 0.029278646956112625
Position 44547: 0.02883850574500744
Position 31134: 0.028809931481259928
Position 64085: 0.026895394108699476
Position 60076: 0.026762350079271975
Position 39403: 0.02670691414731388
Position 53880: 0.026129762122957832
Position 15640: 0.02603509589797422
Position 58805: 0.025912345613038547
Position 25098: 0.025279810251103534
Position 68001: 0.023956868417990242
Position 52466: 0.023691794632494267
Position 19339: 0.02367138237893019
Position 16413: 0.021922313990887836
Position 32315: 0.020013581354461026
Position 21367: 0.0194647416134502
Position 30220: 0.01920657161987951
Position 54112: 0.01918483602344926
Position 23346: 0.01873982400924674
Position 15479: 0.01840885024945772
Position 42790: 0.018072822967092627
Position 18431: 0.017946592808352653
Position 63585: 0.017479087295265143
Position 34345: 0.017253243515963707
Position 6011: 0.016477431423331884
Position 34507: 0.016465108120551922
Position 22576: 0.01611225724846038
Position 399: 0.01600958189440631
Position 41049: 0.015447519930099882
Position 1552: 0.014783201338737248
Position 23809: 0.014437312874795036
Position 63143: 0.014286529815688221
Position 62189: 0.01412343083784911
Position 5701: 0.013284451107229828
Position 2432: 0.012689050311048302
Position 56013: 0.012052472552632814
Position 1765: 0.011882598976973257
Position 62738: 0.011419985005673861
Position 39063: 0.011354744715767816
Position 29984: 0.01079359302435591
Position 36805: 0.010792029899069286
Position 29244: 0.010526179227527955
Position 30022: 0.01003337969714743
Position 64909: 0.009484347355005914
Position 61400: 0.009219123677379709
Position 1472: 0.009007378973167522
Position 24423: 0.008979112064456287
Position 1311: 0.008971868099151872
Position 14682: 0.008592578010705905
Position 62948: 0.008499977786863988
Position 63019: 0.008040152424827965
Position 16385: 0.007908816411024906
Position 8594: 0.007573336423989069
Position 1566: 0.0075482500590608875
Position 2178: 0.007515038525380969
Position 66846: 0.007491657618507518
Position 67624: 0.007276965985639913
Position 3053: 0.007223253881896078
Position 24976: 0.006904847168548452
Position 34640: 0.006634919896918428
Position 49047: 0.006491093607990147
Position 39332: 0.00640056385613642
Position 53711: 0.006339332573702823
Position 52574: 0.0062604519212758735
Position 6038: 0.006203003649951388
Position 15437: 0.006198025489048732
Position 9384: 0.006147685553092897
Position 30273: 0.006135028030851966
Position 32036: 0.006052535074642615
Position 28907: 0.006022856812860298
Position 6022: 0.005871382405600121
Position 1384: 0.0057737027715317885
Position 30679: 0.005680735405248889
Position 30982: 0.005577619227490135
Position 20501: 0.005503305146614035
Position 60738: 0.005439511646817255
Position 39079: 0.005401145966608975
Position 19396: 0.005327529576529353
Position 7429: 0.0052335386468224014
Position 36344: 0.005038539552226527
Position 30581: 0.005013365559921246
Position 453: 0.0049520619865096056
Position 20604: 0.004589674994827444
Position 22177: 0.004417367457350363
Position 11009: 0.004395548718784455
Position 34303: 0.00404499417657236
Position 20558: 0.004044910308256934
Position 65057: 0.004043374072545334
Position 23729: 0.003977046800697629
Position 366: 0.003804495293014251
Position 52815: 0.0037324727994595868
Position 1675: 0.0037270746635774364
Position 64843: 0.003707206323527937
Position 8660: 0.0036973692273501667
Position 63321: 0.0036611624384955354
Position 59820: 0.0036044290817428396
Position 51282: 0.0035480220883375986
Position 29321: 0.0033721824610093948
Position 4521: 0.0032908310076056606
Position 30108: 0.0032258376312814608
Position 1475: 0.0031772965240541816
Position 57341: 0.0031446408192189377
Position 5791: 0.003108004486829446
Position 5918: 0.003087845362316253
Position 13608: 0.003051419632560936
Position 9833: 0.0030347038898620032
Position 48373: 0.0030305418258356103
Position 2296: 0.0029409107699258827
Position 51579: 0.0029087266651837396
Position 52870: 0.0028881055649985247
Position 56692: 0.002864687766236294
Position 5197: 0.0028487128859222585
Position 52725: 0.002785760226206233
Position 57305: 0.002737076701672288
Position 29879: 0.0027212275773592616
Position 62913: 0.0027014830841778177
Position 3183: 0.0026621638669996938
Position 57366: 0.002635868166973354
Position 63835: 0.0026093878655384637
Position 4497: 0.0025612247300093685
Position 62117: 0.0025588526174093094
Position 22143: 0.002537955097443121
Position 22636: 0.0025259692043580087
Position 28821: 0.002481188611867886
Position 12638: 0.0023107794298007807
Position 13703: 0.0023081791660949577
Position 62389: 0.0022681020962848405
Position 305: 0.002184804194547479
Position 34429: 0.0021843412248332937
Position 51564: 0.002164092762866028
Position 118: 0.0021553981701462467
Position 29394: 0.0021004677891865936
Position 29407: 0.002087414211595153
Position 11305: 0.0020684470172678774
Position 8680: 0.002046637462632622
Position 57775: 0.001946474267263316
Position 62657: 0.0018837412984103394
Position 8518: 0.0017981095618859295
Position 39034: 0.0017938603319376557
Position 29935: 0.0017504793468812768
Position 1334: 0.001625379329858321
Position 48072: 0.0016210799917610414
Position 2428: 0.0016176539902656075
Position 5828: 0.0015834662759462478
Position 3801: 0.0015485192878213257
Position 23586: 0.0015445493400230768
Position 30165: 0.0015256212218476878
Position 61784: 0.0015147847627577505
Position 23212: 0.0014665311065125408
Position 28868: 0.0014488021343089773
Position 61227: 0.0014341072042144507
Position 52850: 0.0014226597550734382
Position 4951: 0.0013911455083038934
Position 54056: 0.0013852805911467503
Position 31077: 0.0013649845629852776
Position 5764: 0.001326274557953393
Position 38503: 0.0013107421022518326
Position 22956: 0.0012867637075905918
Position 7289: 0.0012396022618169692
Position 29483: 0.0011924275049233308
Position 29911: 0.0011523035143630453
Position 11330: 0.0011242959682485722
Position 53374: 0.0011014022907328501
Position 3758: 0.0010901805482146057
Position 56727: 0.001042167621694335
Position 2227: 0.0010240684966114058
Position 5359: 0.0009985028840456198
Position 150: 0.0009970510194696092
Position 5846: 0.0009501291127785321
Position 60619: 0.0009422936584178919
Position 23732: 0.0009074960545288502
Position 3249: 0.0009040886936481028
Position 38590: 0.0009012625496948568
Position 8242: 0.0008970474556801363
Position 18508: 0.0008970309803978964
Position 1501: 0.0008824856839429466
Position 5439: 0.0008714850487220794
Position 1634: 0.0008606009883992888
Position 61258: 0.0008404159129823357
Position 2371: 0.0008347378480546795
Position 19412: 0.0008329674484476364
Position 10171: 0.0008175638730115654
Position 53843: 0.0008095810884812773
Position 4571: 0.0007927235667033987
Position 38142: 0.0007894777434783885
Position 29280: 0.0007831946458302533
Position 8613: 0.0007752151534596348
Position 5685: 0.0007593979695894543
Position 5928: 0.000696484617170669
Position 30535: 0.0006899641074776698
Position 23000: 0.0006870641330983718
Position 8403: 0.0006640526242864359
Position 31060: 0.0006602378914416936
Position 38659: 0.0006596031270793638
Position 52397: 0.0006415744809703272
Position 413: 0.0006225087297223997
Position 22916: 0.0006211947324523281
Position 10148: 0.0006094560509694512
Position 49617: 0.0006008600092153308
Position 64434: 0.0005969973841317483
Position 9786: 0.0005716143244401295
Position 255: 0.0005617130227456649
Position 5221: 0.0005536097511104772
Position 5362: 0.0005485174897421262
Position 10311: 0.0005467744082720369
Position 30991: 0.0004624647347770959
Position 4590: 0.00043218811706143234
Position 4966: 0.00042990893566456276
Position 22037: 0.0004289729961405066
Position 48152: 0.00042332214409456436
Position 126: 0.0004170636370047158
Position 5453: 0.0004097229787512975
Position 2664: 0.00035566632887911007
Position 3101: 0.0003544310144995268
Position 33926: 0.00034657148824174136
Position 2687: 0.00034137051557578006
Position 62056: 0.0003390675384621911
Position 56755: 0.00033526513256837247
Position 2562: 0.00031858324711039003
Position 9744: 0.0003115441926050935
Position 7524: 0.00030694576935857797
Position 38825: 0.00030084371173259747
Position 2923: 0.0002792247511078967
Position 3455: 0.0002621624516824633
Position 2452: 0.0002452555151191935
Position 25728: 0.00023886486250231196
Position 5656: 0.0002386398974914626
Position 38685: 0.00023248652558403128
Position 57714: 0.00023077973159731216
Position 2239: 0.00021735206849566942
Position 4879: 0.000216716290899366
Position 2711: 0.0002129412232378359
Position 1171: 0.00018733613685005315
Position 49451: 0.00017994432784254537
Position 57694: 0.00017809026112061498
Position 5511: 0.00017634653700999037
Position 18456: 0.00016989337226730816
Position 1174: 0.00016590248146722852
Position 2162: 0.0001531728235959028
Position 32985: 0.00014754064759341326
Position 54962: 0.00014651292920671673
Position 18326: 0.00014360029493719865
Position 39187: 0.0001415840405360369
Position 1481: 0.00012984514748352118
Position 1452: 0.00012778281543722613
Position 588: 0.00011529782987143882
Position 5384: 0.000112824584848638
Position 62654: 0.00010498704384087032
Position 39508: 0.00010067533686970057
Position 22064: 7.984511390681133e-05
Position 24932: 7.940295108495379e-05
Position 62861: 7.014284666907162e-05
Position 673: 7.013060145018764e-05
Position 57843: 6.233770971070261e-05
Position 5388: 5.0701079747131236e-05
Position 54502: 4.441102539159211e-05
Position 62879: 3.8001308103666926e-05
Position 59602: 3.5057608446848806e-05
Position 29117: 3.376881444911613e-05
Position 5295: 2.912716318953069e-05
Position 59917: 2.8551769109558086e-05
Position 24078: 2.7670125250528158e-05
Position 1706: 1.854601399419987e-05
Position 1616: 1.8137854036720253e-05
Position 419: 1.5974938841130702e-05
Position 1477: 1.1898195922685131e-05
Position 275: 1.1484485084881789e-05
Position 1772: 8.076131526034315e-06
Position 2530: 7.800025824038659e-06
Position 470: 7.67309573575489e-06
Position 14601: 7.535009032984542e-06
Position 24037: 7.237858318765893e-06
Position 53904: 6.690231163033063e-06
Position 64161: 5.326570779228997e-06
Position 5636: 5.045685583707487e-06
Position 29170: 4.930630454755549e-06
Position 1035: 4.865801876977456e-06
Position 307: 3.153108791917682e-06
Position 38351: 2.6235179529887838e-06
Position 5795: 2.5033641858124296e-06
Position 779: 2.387276884949307e-06
Position 2387: 2.358269302072515e-06
Position 863: 2.110361213143998e-06
Position 2204: 1.5150793516536679e-06
Position 1220: 1.1892796764291553e-06
Position 1420: 1.0801282166412765e-06
Position 60716: 9.732815959279628e-07
Position 279: 8.595718417125659e-07
Position 290: 8.423549691064061e-07
Position 21951: 7.618089972362189e-07
Position 261: 7.51184075068843e-07
Position 30862: 7.276814167173449e-07
Position 637: 5.713713035231645e-07
Position 907: 5.493028985535739e-07
Position 488: 5.046177324343356e-07
Position 841: 4.26661865672689e-07
Position 1013: 3.4148052128833986e-07
Position 1071: 3.2696284978112015e-07
Position 1083: 2.755304676769989e-07
Position 29007: 2.601152709303281e-07
Position 685: 2.5849852393251655e-07
Position 38393: 2.578932321663923e-07
Position 1119: 2.3898263903279265e-07
Position 421: 2.3850811825618325e-07
Position 1244: 2.1414908748665367e-07
Position 4753: 2.065595932932183e-07
Position 1317: 2.0355588795407506e-07
Position 464: 1.887771930409522e-07
Position 493: 1.732126655611549e-07
Position 631: 1.0691575801718664e-07
Position 1809: 9.985927497877515e-08
Position 633: 9.27394435896969e-08
Position 652: 2.9756294267546215e-08
Position 556: 2.8937237367139416e-08
Position 1047: 2.772131857342909e-08
Position 609: 1.3799089642341073e-08
Position 30452: 1.6466428050097867e-10
