Gene = FNDC9
Position 1360: 0.020034407676472424
Position 2218: 0.01813517281046215
Position 3524: 0.016969492311934006
Position 2627: 0.014907452708111724
Position 367: 0.012042205377087447
Position 925: 0.009612547412131016
Position 770: 0.007923670049033035
Position 274: 0.007872912515226219
Position 1272: 0.007511956286683053
Position 3493: 0.005867399649270992
Position 340: 0.005453446787226832
Position 1201: 0.004679453653917215
Position 2811: 0.004647583996435195
Position 1905: 0.00446255080211228
Position 2414: 0.0037750528962272848
Position 1261: 0.0036576877361756428
Position 1663: 0.00351564890813837
Position 748: 0.003313919268196499
Position 2937: 0.002933063528627209
Position 3451: 0.002828451680637745
Position 649: 0.0027262715879886297
Position 246: 0.0025224819407661174
Position 3012: 0.0020393744229800703
Position 1083: 0.0018648529695656846
Position 698: 0.0017043972690742016
Position 243: 0.0014932662335548584
Position 1416: 0.0014363112896400132
Position 2143: 0.0010933255878193527
Position 2065: 0.0010304065303237161
Position 410: 0.0007588073768660371
Position 740: 0.0007472061333707195
Position 1281: 0.00073925472337876
Position 264: 0.0007302176791079166
Position 122: 0.0006067142816199182
Position 298: 0.0005414287263930242
Position 1518: 0.0005141592312649265
Position 1597: 0.00047610597412276357
Position 3586: 0.0004619948769203732
Position 2694: 0.00036317745668532157
Position 1050: 0.0003547402980719506
Position 286: 0.00030876602310448624
Position 1617: 0.0003004065224600492
Position 1592: 0.0002910956839775058
Position 414: 0.00028197824202628893
Position 300: 0.0002588536869190672
Position 1982: 0.000244190053376729
Position 2514: 0.00022329250098420965
Position 1215: 0.0001641455127377614
Position 1731: 0.0001481207247866274
Position 779: 0.00013459847514713503
Position 1131: 0.00011641430653812184
Position 2247: 0.00010769901027007217
Position 464: 0.0001048791113588055
Position 1703: 0.00010025647241207971
Position 2221: 9.832975462732353e-05
Position 1484: 9.58858113674803e-05
Position 1171: 8.668665102796838e-05
Position 2297: 8.403028036454368e-05
Position 392: 8.401468691016757e-05
Position 150: 8.217753155064063e-05
Position 501: 7.531282882604779e-05
Position 546: 5.1026292378655326e-05
Position 1386: 5.0490922216153025e-05
Position 557: 4.786793381355437e-05
Position 490: 4.254091430273322e-05
Position 937: 3.943684856222553e-05
Position 1669: 3.22018458350255e-05
Position 371: 3.0196745015981206e-05
Position 2033: 2.9201688811115483e-05
Position 2259: 2.9178547466132294e-05
Position 944: 2.677016513759763e-05
Position 708: 2.632455299624929e-05
Position 831: 2.5272218236855668e-05
Position 524: 2.17185572809957e-05
Position 716: 1.9386656584743718e-05
Position 997: 1.4707885487098921e-05
Position 458: 1.432862635030863e-05
Position 1487: 1.2154222022558266e-05
Position 145: 1.1633692423485763e-05
Position 869: 1.1547338136324704e-05
Position 786: 1.0049864869899562e-05
Position 317: 6.571936767620971e-06
Position 720: 6.185290539187333e-06
Position 304: 5.415091507009267e-06
Position 896: 4.193012556657635e-06
Position 582: 3.5300691336506658e-06
Position 180: 1.5378536455514244e-06
Position 345: 1.0093287647683524e-06
Position 1594: 9.283157952683988e-07
Position 418: 8.191880477242158e-07
Position 279: 7.116486138206798e-07
Position 95: 6.50464618709787e-07
Position 424: 6.275534281755136e-07
Position 428: 6.074749126606306e-07
Position 152: 4.92283617323915e-07
Position 321: 2.561176554702313e-07
Position 882: 1.9955630868676017e-07
Position 107: 1.203282561844553e-07
Position 174: 1.1515677579324525e-07
Position 92: 9.861906674304486e-08
Position 1006: 7.275016119330073e-08
Position 589: 7.221744754974467e-08
Position 576: 4.128539144894343e-08
Position 1093: 2.0085818678556426e-09
Position 162: 6.203720346701077e-10
Position 854: 5.71567724000337e-10
Position 604: 7.777965131634459e-11
Position 852: 3.8059911656837845e-11
Position 193: 1.748767054870221e-12
Position 104: 8.475310841219706e-13
Position 97: 6.78301173391228e-13
Position 100: 3.422091391051184e-13
Position 185: 2.0581410294405667e-13
Position 432: 8.895388106055336e-15
