Gene = CENPP
Position 16495: 0.0005208206061674984
Position 272: 0.00028232529865785164
Position 122: 0.00025870601298727064
Position 466: 0.0002377568597545572
Position 501: 0.00022909527513309758
Position 16635: 0.000143039246068267
Position 973: 8.467422209005667e-05
Position 610: 8.420250987205035e-05
Position 303: 7.265905968765236e-05
Position 416: 7.107209320150416e-05
Position 305: 5.9003530902235786e-05
Position 626: 5.5144438004623544e-05
Position 639: 4.0483965855070204e-05
Position 77: 4.0459559353690265e-05
Position 617: 3.9698037544288274e-05
Position 800: 3.591038788067446e-05
Position 453: 3.331897980233321e-05
Position 727: 2.987589942223419e-05
Position 334: 1.3606832299115649e-05
Position 868: 8.999575349788435e-06
Position 577: 8.99173436547567e-06
Position 703: 6.826862454277261e-06
Position 663: 6.754202714675994e-06
Position 176: 1.9227010887779243e-06
Position 153: 1.8578104416480942e-06
Position 840: 1.5622982704610188e-06
Position 370: 1.1227805226763413e-06
Position 81: 4.6118795519848413e-07
Position 315: 7.031775035948919e-10
Position 55: 2.523207826259895e-10
Position 244: 2.1535099056300557e-10
Position 347: 2.0755181408618183e-10
Position 354: 1.0765219493564972e-10
Position 79: 7.089871262937579e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12056: 0.9984400799932853
Position 6685: 0.8869563198497452
Position 20214: 0.7258093029254767
Position 4766: 0.2924250389155516
Position 15485: 0.23884419064757634
Position 23682: 0.20116127282249893
Position 20193: 0.18044050517741242
Position 31824: 0.14580715526981103
Position 32539: 0.1201278146010567
Position 31381: 0.11330469926581192
Position 21927: 0.11151218044413294
Position 30902: 0.08735332297875319
Position 972: 0.07228288806404808
Position 20173: 0.07070611129469535
Position 21790: 0.060746655147090704
Position 6189: 0.05486279011430123
Position 23941: 0.048583147335948366
Position 17093: 0.0438326575841967
Position 717: 0.043233404591600334
Position 22460: 0.04255412634803262
Position 25553: 0.04237385121805717
Position 2232: 0.04156916381546831
Position 8661: 0.03518058586493016
Position 24431: 0.0336041921360423
Position 10430: 0.029967614046712953
Position 16865: 0.02937370217470742
Position 7530: 0.025943905982682224
Position 14392: 0.024417095036497655
Position 22864: 0.023912957488691475
Position 10363: 0.022137156129254952
Position 2439: 0.020456960661949318
Position 26167: 0.020216961852360608
Position 22010: 0.020196789227335216
Position 25717: 0.019216208620028794
Position 17114: 0.01745542039158136
Position 1383: 0.015285840960041574
Position 27846: 0.013784735582046192
Position 24732: 0.012172237810304373
Position 10040: 0.012140748151711941
Position 837: 0.01110621619264528
Position 22928: 0.01019923523529535
Position 6123: 0.009818210558814811
Position 7623: 0.009227917672356277
Position 20389: 0.008794587136072911
Position 29279: 0.00864288127280921
Position 723: 0.008322992284871161
Position 20772: 0.00788754047324745
Position 23739: 0.007718039509520649
Position 25341: 0.00711582583118326
Position 1389: 0.006731591806786859
Position 10694: 0.006680001505268637
Position 14353: 0.006273970354918611
Position 8264: 0.006188811262038258
Position 2790: 0.006138157683643271
Position 21765: 0.00470752268352582
Position 16682: 0.004653250155695377
Position 24511: 0.00442971692659646
Position 22896: 0.004283985194124787
Position 8495: 0.004268275437015389
Position 2405: 0.0042172578807678045
Position 2692: 0.004150579562180485
Position 814: 0.0040332805346322735
Position 1363: 0.003352070124601173
Position 22414: 0.0033149042039168223
Position 2095: 0.0033115372649090797
Position 15169: 0.0030016462967868518
Position 20479: 0.0029219546803061435
Position 2514: 0.002725501624213231
Position 886: 0.0025505100332305743
Position 26560: 0.002214789704432457
Position 8681: 0.002198655493224433
Position 8520: 0.0021111912772097067
Position 14208: 0.002036331466393889
Position 769: 0.0019713492015593086
Position 4399: 0.0018662005719770408
Position 693: 0.0018162248077022182
Position 524: 0.0016049311258267732
Position 12130: 0.0015470319497598874
Position 14205: 0.0015320912910586194
Position 1967: 0.001441513257652257
Position 17064: 0.0013063642601383477
Position 4484: 0.0012044816655512635
Position 22659: 0.0011752856944476165
Position 1325: 0.0010543139177322024
Position 24799: 0.000904539743375308
Position 20796: 0.0008444389000493283
Position 21571: 0.0008441559810813681
Position 505: 0.0008226985200515049
Position 465: 0.000820088984138578
Position 1270: 0.0008094565731442375
Position 22953: 0.000806093493133267
Position 2773: 0.0007652818621561183
Position 4272: 0.0006655283219193823
Position 23509: 0.0005398541773866294
Position 16310: 0.0005022761538405406
Position 2363: 0.00043443141539931
Position 16574: 0.000383733683872151
Position 2165: 0.0003479941831394391
Position 1368: 0.00034454346485557525
Position 22393: 0.00032046673242739634
Position 2654: 0.000311430944680039
Position 478: 0.0002925420150270284
Position 1145: 0.0002647023946685841
Position 22230: 0.00026364296994982735
Position 16265: 0.00021949833837249305
Position 15521: 0.00020622878351595254
Position 21408: 0.00020443238597256356
Position 12309: 0.00013988251706555598
Position 13865: 9.890471596546591e-05
Position 675: 6.677490744015418e-05
Position 977: 5.7539630842425036e-05
Position 797: 5.672990333287778e-05
Position 17362: 4.976087276876816e-05
Position 13127: 4.764473836679676e-05
Position 14636: 3.72541676832728e-05
Position 15339: 2.9489266501535502e-05
Position 7602: 2.728593879827599e-05
Position 17626: 2.7102935130931094e-05
Position 2064: 2.698739370135752e-05
Position 12272: 2.672919990129011e-05
Position 13773: 2.654098457067251e-05
Position 14523: 2.5638573634725083e-05
Position 13279: 2.4585293565141515e-05
Position 13000: 1.9334020487725904e-05
Position 13738: 1.8868196417731e-05
Position 12214: 1.4164447936059245e-05
Position 13242: 1.2567465096519266e-05
Position 16034: 1.248638463767838e-05
Position 12546: 1.1058485589291712e-05
Position 661: 1.0632250726343029e-05
Position 2244: 1.0562633857180075e-05
Position 1998: 9.444143642834696e-06
Position 13100: 9.417198056120954e-06
Position 13105: 8.569554447302801e-06
Position 12714: 8.112544174369868e-06
Position 647: 8.050511943677708e-06
Position 405: 7.719377386772614e-06
Position 14932: 7.576130488660615e-06
Position 12224: 6.234650523113262e-06
Position 447: 5.666673312796619e-06
Position 2197: 3.8777364101434915e-06
Position 526: 3.612886013885221e-06
Position 359: 2.996289430236785e-06
Position 906: 2.5528828092271572e-06
Position 1328: 2.369051688236489e-06
Position 551: 1.6734659851934495e-06
Position 458: 1.1663927663789077e-06
Position 890: 9.364433287602374e-07
Position 5229: 8.65088607246343e-07
Position 176: 8.386798073893393e-07
Position 639: 8.380195323171193e-07
Position 266: 5.737367565219631e-07
Position 429: 5.580624628429272e-07
Position 727: 4.531000327292758e-07
Position 861: 3.3157003045523113e-07
Position 288: 3.188734559267777e-07
Position 913: 2.3910147889055067e-07
Position 292: 2.067402195368903e-07
Position 864: 2.0134390222008488e-07
Position 610: 2.0005606836909425e-07
Position 3720: 1.6263649790920498e-07
Position 320: 1.3380710696450235e-07
Position 315: 1.0904832258408095e-07
Position 380: 1.0302958824305565e-07
Position 605: 1.0227854658400576e-07
Position 296: 9.902216140507568e-08
Position 272: 9.635040112804789e-08
Position 556: 6.656297284189302e-08
Position 533: 4.241258038683308e-08
Position 247: 4.116389214215616e-08
Position 575: 4.092178672456615e-08
Position 203: 3.934013206148715e-08
Position 215: 3.8132849890150884e-08
Position 327: 3.6730568734704395e-08
Position 3472: 3.236801552183173e-08
Position 1588: 1.9042313397849225e-08
