Gene = GIN1
Position 14169: 0.001153190110388336
Position 1713: 0.0010885965499148602
Position 916: 0.0010756402586516785
Position 611: 0.0009469483191133819
Position 3209: 0.0009255026645859656
Position 549: 0.0008434564077447977
Position 2270: 0.0007972449323967957
Position 104: 0.0004936412187891894
Position 16451: 0.0004361103664004177
Position 1717: 0.000379244623671092
Position 808: 0.0003137257468040221
Position 975: 0.0003019748980511223
Position 16203: 0.0002594836560431336
Position 3133: 0.00024214315415513527
Position 786: 0.00015487553033619966
Position 142: 0.00014832120422690606
Position 15950: 0.00013360845070002736
Position 326: 0.00012026435002971084
Position 11: 0.00010848513694071798
Position 16383: 0.00010218076436712572
Position 12384: 8.359739724997511e-05
Position 15729: 6.0072259428532866e-05
Position 153: 4.964677658677458e-05
Position 16677: 4.3182507976183206e-05
Position 1936: 3.889419446110275e-05
Position 95: 3.325927228343455e-05
Position 15633: 3.101812728289831e-05
Position 296: 3.0113966674195638e-05
Position 347: 2.8473163185558138e-05
Position 554: 2.603455103819464e-05
Position 615: 1.5265999219816366e-05
Position 1378: 1.3133421235914223e-05
Position 967: 1.2671368051636839e-05
Position 291: 9.8820092161537e-06
Position 770: 9.822670111167253e-06
Position 1837: 9.695970356644823e-07
Position 1953: 7.511360748353052e-07
Position 869: 5.254306853699279e-07
Position 1558: 3.63081085451522e-07
Position 575: 1.866401037995801e-08
Position 693: 1.4241941393592555e-08
Position 646: 1.0650407594770536e-08
Position 193: 5.968370094848365e-09
Position 324: 4.958389105320337e-09
Position 203: 1.9754741782709987e-10
Position 106: 9.765610899363265e-11
Position 92: 8.050063598239577e-11
Position 374: 4.0537641970344456e-11
Position 207: 2.8081308182996276e-11
Position 334: 9.188859626874043e-12
Position 63: 5.2194255061259545e-12
Position 111: 4.706457455952748e-12
Position 369: 4.310806295173291e-12
Position 262: 3.11413956288378e-12
Position 66: 2.869059517544087e-12
Position 398: 1.7167047536960064e-12
Position 371: 1.1456692137195367e-12
Position 113: 3.772852075588203e-13
Position 125: 2.2169668312237442e-13
Position 14: 1.4568106423101392e-13
Position 98: 3.301360858104617e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22369: 0.9665102300627005
Position 22660: 0.8517834934697476
Position 31978: 0.8435332863166468
Position 15304: 0.7101671314732769
Position 13301: 0.680954593100333
Position 12903: 0.5840663819845198
Position 1549: 0.5765769290215739
Position 23496: 0.528697245795351
Position 11485: 0.5149486505261582
Position 11436: 0.4759293925278722
Position 15515: 0.41981823485324377
Position 10505: 0.3960428030680471
Position 9221: 0.3503351199399689
Position 23324: 0.2590812343593698
Position 17677: 0.16143221508619518
Position 13241: 0.12077668763041324
Position 22698: 0.10279934964239838
Position 1472: 0.10088966896435174
Position 31999: 0.08578809672317099
Position 30182: 0.08454462304955608
Position 33304: 0.07414785803089402
Position 32696: 0.0738076458828612
Position 9933: 0.07035510934042441
Position 10534: 0.06473806353968303
Position 32610: 0.05455442311551566
Position 17274: 0.05420504033549455
Position 21057: 0.04962245507234764
Position 32287: 0.046165369504496866
Position 13707: 0.045850636889515746
Position 3556: 0.04508912832711762
Position 8092: 0.037873097706703315
Position 32176: 0.03220242049825185
Position 15467: 0.028336847357062447
Position 32864: 0.027824494640059906
Position 24899: 0.024104678916712363
Position 10017: 0.02216079930545685
Position 13196: 0.020501039045673002
Position 32374: 0.020150121737403288
Position 8228: 0.01957534409127893
Position 20436: 0.017336649123589478
Position 12853: 0.01672831917762399
Position 16594: 0.014596734178362688
Position 33087: 0.013461751256291031
Position 9964: 0.01265843811919263
Position 27212: 0.012564940982873979
Position 17407: 0.011999938398827023
Position 15696: 0.01123695168806876
Position 16753: 0.011210752807926164
Position 13304: 0.010582396232835712
Position 13508: 0.010109959760630479
Position 32387: 0.009759276141398302
Position 12161: 0.009654769029610651
Position 19200: 0.008942234372446121
Position 22994: 0.008621146105120535
Position 33368: 0.007758049286207772
Position 17791: 0.007312327836679074
Position 14430: 0.00708632650584319
Position 13581: 0.0066247338857854275
Position 3511: 0.006365312548505016
Position 23508: 0.006316309413849099
Position 23700: 0.0062735944373653865
Position 13679: 0.006203036449130749
Position 26730: 0.006076775843154215
Position 24234: 0.005734965178148334
Position 2020: 0.0053883185380878456
Position 1356: 0.005131839989407587
Position 29869: 0.005097134527202841
Position 26306: 0.004811880886186963
Position 14038: 0.004571264329498892
Position 1446: 0.0045581837249681605
Position 26455: 0.004502456579925913
Position 32909: 0.004233254571076419
Position 22970: 0.00420524865464269
Position 13123: 0.004164482385603589
Position 1716: 0.0037283560959248665
Position 17658: 0.0037204811506910906
Position 1882: 0.0034089073582599717
Position 1449: 0.003221378871282262
Position 16724: 0.003026540511007305
Position 12779: 0.002775660285467618
Position 24842: 0.0027600783446087274
Position 33792: 0.002716676517254116
Position 31982: 0.002489903248101646
Position 3419: 0.002342400444686629
Position 15571: 0.002274891376230931
Position 11177: 0.0021251201934559135
Position 22781: 0.0019724704687085204
Position 25519: 0.0018205255985831782
Position 23275: 0.001812161386952289
Position 3514: 0.0017409875947131
Position 1761: 0.0016181925981983707
Position 23817: 0.0015132481995844785
Position 13711: 0.001271133168245078
Position 13268: 0.0012472045765206336
Position 1494: 0.0011680499346620773
Position 25212: 0.0011237149008142678
Position 24667: 0.0010187913165644188
Position 13858: 0.001017049915684042
Position 8317: 0.0009552732403610593
Position 3477: 0.000927278734896486
Position 785: 0.0008328840628231934
Position 13973: 0.000814514501749061
Position 6895: 0.0007308481130596505
Position 22907: 0.0006661745174253243
Position 17432: 0.0005878440746528952
Position 23769: 0.0005188583500137589
Position 3102: 0.0005061766375043568
Position 2184: 0.00048453574652495987
Position 6829: 0.000440462596184943
Position 16382: 0.0004361103664004173
Position 25555: 0.0004143823642871169
Position 25884: 0.00039819939583133447
Position 1267: 0.0003943327212502516
Position 23735: 0.0003933100132735644
Position 1912: 0.00034928214045194393
Position 3024: 0.00034177123936501955
Position 15884: 0.00031559669718253286
Position 24162: 0.00028197763385256266
Position 24111: 0.00021875627271720463
Position 25603: 0.00020431277995314006
Position 1634: 0.00019387175229924227
Position 1968: 0.00019189788411305244
Position 1918: 0.0001913899578446198
Position 24254: 0.00018921759358633052
Position 3582: 0.00016334453909183888
Position 3069: 0.00014490882235957601
Position 15935: 0.00012374764917544916
Position 894: 0.00011559727324473467
Position 2957: 0.00011123512419671643
Position 1310: 7.448584084521151e-05
Position 1555: 7.129384512191057e-05
Position 3003: 5.768314235835091e-05
Position 15829: 4.5930245122701104e-05
Position 15151: 3.9169385647430525e-05
Position 17897: 3.867762180643442e-05
Position 1575: 2.6372985671949884e-05
Position 1270: 2.447653303810945e-05
Position 828: 2.3276744158736262e-05
Position 392: 1.712744301663473e-05
Position 1596: 1.6381756991791843e-05
Position 16115: 1.195973160717256e-05
Position 1184: 1.048658475157606e-05
Position 13614: 7.117249579975215e-06
Position 23412: 6.421078863044524e-06
Position 416: 4.932423249774093e-06
Position 2920: 4.259091099566246e-06
Position 438: 4.089067337499529e-06
Position 497: 3.744608526086688e-06
Position 240: 3.661146273621474e-06
Position 13765: 2.8614633908517564e-06
Position 15229: 1.962355246763651e-06
Position 187: 1.9357794949194006e-06
Position 1558: 1.9307938125129e-06
Position 609: 1.7024755367805836e-06
Position 2827: 1.6117618575155612e-06
Position 614: 9.74084064226548e-07
Position 473: 8.794307416117651e-07
Position 748: 6.458361601463294e-07
Position 932: 5.691879888057518e-07
Position 838: 5.26686882880431e-07
Position 649: 5.075828603962432e-07
Position 855: 4.6371246973428394e-07
Position 273: 4.633666502028205e-07
Position 662: 3.9213554944819887e-07
Position 1317: 3.4634494625352857e-07
Position 421: 3.2381328661870086e-07
Position 369: 3.150535987307507e-07
Position 153: 1.7698527803522645e-07
Position 1206: 1.718050865831198e-07
Position 191: 1.1955570670033744e-07
Position 509: 1.1584396612725318e-07
Position 714: 8.034428748269879e-08
Position 1077: 7.255892219117837e-08
Position 236: 5.088415688794502e-08
Position 646: 4.9690004348306206e-08
Position 203: 3.6627025944314105e-08
Position 1247: 3.580912804352692e-08
Position 869: 3.570294909351717e-08
Position 15661: 2.428391963399611e-08
Position 1241: 2.244055789872814e-08
Position 1038: 2.0306893322513698e-08
Position 406: 3.50531278301053e-09
