Gene = MALSU1
Position 8303: 0.007081613963120936
Position 5344: 0.006323741220209374
Position 698: 0.006072238064501285
Position 5105: 0.00586472379076905
Position 10244: 0.005831788010475035
Position 2655: 0.00565293198660663
Position 11045: 0.005464993920868055
Position 9598: 0.005322403409963225
Position 5021: 0.005093863535648863
Position 10159: 0.004709879261658227
Position 10857: 0.004564479779751741
Position 4016: 0.003212508014453331
Position 5056: 0.002936291411699384
Position 9012: 0.002930795320873267
Position 8962: 0.0026118808878578606
Position 5108: 0.0026044563561155067
Position 1765: 0.0021924382229414597
Position 5318: 0.0020865189332171198
Position 535: 0.0017586769083430655
Position 2934: 0.0014695770522499879
Position 8983: 0.0014443904378412496
Position 8014: 0.0013726962177351954
Position 8954: 0.0012474979916141707
Position 6746: 0.0012410858345661372
Position 9535: 0.0012151713532290965
Position 1497: 0.0011022339698127715
Position 9517: 0.0009942451178093217
Position 10654: 0.0009840973494945782
Position 9309: 0.0009162605073220078
Position 10490: 0.0008294591396125838
Position 967: 0.0008066645211025734
Position 6095: 0.0007805297930008946
Position 1181: 0.0007056924601557279
Position 1313: 0.0007024785908605047
Position 285: 0.0007015013849538646
Position 5700: 0.0006759880163220486
Position 10374: 0.0006757911324281312
Position 6212: 0.0005813442084185954
Position 3018: 0.0005658897609861415
Position 7926: 0.00047828560761693307
Position 1687: 0.00045990626569935526
Position 9402: 0.0004495213630123274
Position 1731: 0.0004406493127935154
Position 2105: 0.0004306640750528875
Position 3054: 0.00038911951142544897
Position 6237: 0.0003816013457409953
Position 4175: 0.00036038351713841806
Position 1655: 0.0003455318439929394
Position 340: 0.0003426949261725831
Position 311: 0.00025113711232129345
Position 5225: 0.00021787535400809508
Position 5929: 0.00019759902898732886
Position 940: 0.00018631376792045462
Position 272: 0.00016078198284204056
Position 5659: 0.000151027513898671
Position 3945: 0.0001505503358613991
Position 5576: 0.00014921939920013386
Position 7067: 0.00012149179407354106
Position 9811: 0.00011534879144740793
Position 512: 0.00011360534687505865
Position 1484: 0.00011216286150748311
Position 1978: 0.00010952080565750667
Position 1111: 9.496325434885172e-05
Position 662: 9.128695418034072e-05
Position 840: 8.845419606766139e-05
Position 3621: 7.098537319276343e-05
Position 6070: 7.047441529047694e-05
Position 590: 5.4371460444977154e-05
Position 1267: 5.273671974821705e-05
Position 1152: 4.82031230502518e-05
Position 1821: 4.508434560302298e-05
Position 8855: 3.812264643228156e-05
Position 821: 3.1585534554741905e-05
Position 1348: 2.7283571114732478e-05
Position 2490: 2.337087709845525e-05
Position 555: 2.069180490741414e-05
Position 1559: 1.8800056419268135e-05
Position 1133: 1.6260795610349795e-05
Position 1405: 1.4598583734636769e-05
Position 1746: 1.357983060423859e-05
Position 1120: 1.1568164858528445e-05
Position 291: 1.1014983376478104e-05
Position 356: 1.0768320771364412e-05
Position 205: 1.0124781630311156e-05
Position 919: 9.664794589666914e-06
Position 2539: 8.775603800306372e-06
Position 983: 4.141873079270073e-06
Position 393: 2.81707276541648e-06
Position 143: 2.6316226246781814e-06
Position 344: 2.620104182280726e-06
Position 1081: 2.548442873958092e-06
Position 861: 1.756433927376307e-06
Position 755: 1.2335012463275476e-06
Position 912: 1.1443556109375851e-06
Position 930: 1.0022665706798936e-06
Position 408: 7.526876797282204e-07
Position 383: 7.338973135004821e-07
Position 288: 7.112055019773581e-07
Position 2522: 2.988768736281502e-07
Position 1553: 1.8011366096674225e-08
Position 537: 1.1757660920401369e-09
Position 625: 9.34237405859647e-10
Position 115: 2.0901068564394356e-11
