Gene = TBL2
Position 757: 2.0111483574118553e-07
Position 704: 1.844370687166863e-07
Position 433: 1.5699099924904672e-07
Position 490: 8.566697414817464e-08
Position 8364: 6.014075523531202e-08
Position 81: 3.50038107755347e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4277: 0.997300535584823
Position 7818: 0.9430659127845442
Position 5319: 0.8408712951835745
Position 7478: 0.6648030894842022
Position 5820: 0.5967295710474576
Position 4735: 0.48364450682768917
Position 4668: 0.3020912973527126
Position 2089: 0.27792288865311543
Position 5845: 0.22575426150448402
Position 7449: 0.1543171622049013
Position 5368: 0.11136187662770093
Position 4706: 0.06167115651933431
Position 4551: 0.058888349810234414
Position 4703: 0.04506019492414509
Position 4607: 0.04038746272534136
Position 6730: 0.03902233214291403
Position 8363: 0.036028524619122794
Position 8446: 0.03110698377266653
Position 7513: 0.02897836929730334
Position 4631: 0.028827390456681735
Position 6755: 0.028599053824218214
Position 1913: 0.027698830750977378
Position 2209: 0.027681115822391234
Position 8513: 0.026828060839904612
Position 3757: 0.02516226704113065
Position 1902: 0.019894923080668977
Position 9550: 0.019662264466325678
Position 4491: 0.018450837713964156
Position 5604: 0.015593523613167388
Position 7457: 0.015452363163483638
Position 7837: 0.015127919939116266
Position 4511: 0.010736017026581097
Position 5321: 0.009426593954450446
Position 5699: 0.008814955759119177
Position 2389: 0.007696161257366115
Position 5286: 0.007402918710262469
Position 887: 0.0065001970757795876
Position 2392: 0.006144319660699764
Position 2766: 0.005991607934722117
Position 9213: 0.005857101805049469
Position 9233: 0.005732617335164129
Position 5405: 0.00561847703829843
Position 9623: 0.005403827256943799
Position 5644: 0.005311287215372826
Position 3986: 0.005035865512543123
Position 7865: 0.004564353429118654
Position 1219: 0.004243962026424135
Position 5742: 0.003834296489669377
Position 2151: 0.0035465233621828018
Position 1916: 0.0032869633182278112
Position 5584: 0.0030842698859517605
Position 8770: 0.0028346099074568086
Position 7972: 0.00282870204696645
Position 5825: 0.002798110509260018
Position 5627: 0.0025458691909901452
Position 5252: 0.0025291414843793963
Position 5909: 0.0024495852311442004
Position 4779: 0.0024110648258793693
Position 9568: 0.0023977604745232988
Position 663: 0.0023914089864078302
Position 621: 0.0023738512786078505
Position 7421: 0.0022972543857808815
Position 5739: 0.002293164259701923
Position 3046: 0.002247523551946275
Position 7373: 0.0021487495130626797
Position 641: 0.002017115205765819
Position 2786: 0.0018461263891986126
Position 1010: 0.0017271975671243774
Position 4767: 0.0016651311708610003
Position 5542: 0.0016298969395415418
Position 5559: 0.0015842674576173267
Position 8486: 0.0015060587455203445
Position 4670: 0.0014735687871596488
Position 9413: 0.0014681337245615045
Position 616: 0.0014585906578960092
Position 1244: 0.001444078318776824
Position 2096: 0.001394740912811164
Position 8608: 0.001333697938974983
Position 5869: 0.0012853760434047804
Position 7510: 0.0012823345080732627
Position 5257: 0.0012758450863863341
Position 2983: 0.001272758034809326
Position 4578: 0.0012414330391898544
Position 7552: 0.0012180167828515377
Position 5876: 0.001105941603379049
Position 982: 0.0010354765574569517
Position 1871: 0.0009670551962633893
Position 9734: 0.0009362047859292829
Position 7348: 0.0009030327159320916
Position 7333: 0.0008710525366488104
Position 5118: 0.000847164907057111
Position 5271: 0.00084112794917457
Position 8646: 0.0008310335728279009
Position 5652: 0.0008250718253320958
Position 7397: 0.0007722903960257945
Position 4327: 0.0007580125427341146
Position 1779: 0.000755757808935348
Position 5577: 0.000727385590638756
Position 6948: 0.0007052695891282188
Position 2169: 0.0006690929349053014
Position 1105: 0.0006482770823645749
Position 1530: 0.0006392745763240676
Position 3813: 0.0005630368889207761
Position 5773: 0.0005481225289015666
Position 2940: 0.0005278908111810268
Position 5093: 0.0005082221477061318
Position 7779: 0.0005081553064558153
Position 5657: 0.0005054597147222324
Position 1223: 0.0004989061040163484
Position 2184: 0.0004516584860108099
Position 3715: 0.0004030201434269794
Position 3027: 0.0003954273890614591
Position 4676: 0.0003952550339729308
Position 717: 0.00037150919981402184
Position 4219: 0.00036024655905509187
Position 7252: 0.0003594992299680659
Position 771: 0.0003519462231320775
Position 550: 0.0003404045009423885
Position 9737: 0.0003392473188626616
Position 6922: 0.00031052204735207114
Position 4324: 0.00028081168790885277
Position 748: 0.00028034563104424614
Position 714: 0.0002802348634128043
Position 4760: 0.00026339901880673936
Position 6896: 0.00026254901692871776
Position 5947: 0.0002538570125163474
Position 2219: 0.00023679909316325892
Position 5575: 0.00022536838843019351
Position 2851: 0.00022221114724955464
Position 4634: 0.00021908626817596975
Position 7280: 0.00020897974691848746
Position 7719: 0.00020890387489917812
Position 5414: 0.00019807054260315778
Position 6893: 0.00019754418045513853
Position 5471: 0.0001970602305469678
Position 5720: 0.00019396614068815324
Position 4158: 0.000180836968418226
Position 5684: 0.0001792135471726865
Position 4974: 0.0001602874441014224
Position 5431: 0.00015900671665850611
Position 9040: 0.0001520389240236853
Position 2133: 0.00015056091348693762
Position 8179: 0.00014786212224487732
Position 9055: 0.00014600232279751265
Position 5187: 0.00014448698004213638
Position 9202: 0.00013194946395101714
Position 5245: 0.00012644948617112646
Position 9780: 0.00011306923415264229
Position 5203: 0.00011062987621812997
Position 1887: 0.00011011734843929944
Position 4929: 0.00010589698438698031
Position 4562: 0.00010183779648640186
Position 1793: 0.00010150429186372572
Position 6349: 0.00010038039941056511
Position 8519: 9.770036081694635e-05
Position 8627: 9.544524788012426e-05
Position 9763: 9.310257814647819e-05
Position 4933: 8.858356285880401e-05
Position 6098: 7.347076824269831e-05
Position 4400: 6.806482718000771e-05
Position 4161: 6.494461163969204e-05
Position 1932: 6.0073632120789136e-05
Position 4517: 5.825559867837233e-05
Position 1700: 5.652306613431597e-05
Position 7910: 5.172424795509883e-05
Position 1631: 4.979240141442003e-05
Position 4006: 4.89541479440893e-05
Position 5163: 4.5843681408081295e-05
Position 7906: 4.521287678807374e-05
Position 4585: 4.451690667767529e-05
Position 5717: 4.027046761032361e-05
Position 3982: 3.944401420380829e-05
Position 256: 3.745765146426646e-05
Position 1056: 3.720188603845271e-05
Position 1016: 3.686533865157198e-05
Position 5196: 3.255914933328777e-05
Position 7201: 3.197409165285056e-05
Position 5437: 2.882059889029227e-05
Position 904: 2.6910974012090236e-05
Position 1085: 2.6707439912737426e-05
Position 6171: 2.651189963399396e-05
Position 1294: 2.5330360963793692e-05
Position 187: 2.1959182254716813e-05
Position 1033: 2.1461827293525135e-05
Position 5674: 2.019341020221543e-05
Position 1065: 1.836171950443262e-05
Position 154: 1.8209721204363734e-05
Position 216: 1.80318260616916e-05
Position 4472: 1.512664513731967e-05
Position 4090: 1.4236781662540588e-05
Position 523: 1.3536568761115477e-05
Position 123: 9.75975950657295e-06
Position 1384: 9.113528252643308e-06
Position 644: 8.289983745294651e-06
Position 5166: 8.118392958041545e-06
Position 1138: 7.974641406425448e-06
Position 693: 7.877410832972484e-06
Position 5037: 7.718998979197654e-06
Position 5019: 6.916151325048673e-06
Position 2762: 6.1426166931016835e-06
Position 2492: 5.233011300060458e-06
Position 1072: 4.258590295259952e-06
Position 6511: 3.1251020354810027e-06
Position 5765: 2.544106382334039e-06
Position 6535: 1.9533654017999684e-06
Position 2394: 1.0451008781319186e-06
Position 2035: 8.57718986172697e-07
Position 7693: 2.5171915137815317e-07
Position 490: 2.247701239432763e-07
Position 7659: 9.934708627843534e-08
Position 7112: 2.2372321761760847e-08
Position 4853: 8.798623367574835e-09
Position 7632: 8.739304886436934e-09
Position 4783: 6.24786963058983e-09
Position 4841: 2.676314171167284e-09
Position 4793: 2.453318969135992e-10
