Gene = IDNK
Position 1728: 0.005649303557647006
Position 1258: 0.005035428636279832
Position 5131: 0.004688978379261668
Position 11510: 0.004447174634294732
Position 1782: 0.003826423437256962
Position 19001: 0.00368593700201707
Position 6479: 0.0028406667946803722
Position 3656: 0.002801602719410644
Position 1590: 0.0026068816285082183
Position 1193: 0.0024010084863260862
Position 718: 0.002303745210643434
Position 3719: 0.002266685940927875
Position 10339: 0.0022325412699729726
Position 3635: 0.002134227295715554
Position 493: 0.002009274451397295
Position 1731: 0.001969697234932111
Position 10267: 0.0014398264163025195
Position 6655: 0.0013103491622568893
Position 5635: 0.0012015927875180465
Position 1162: 0.0011321440065520214
Position 11012: 0.001105596599676648
Position 940: 0.0010097021696645878
Position 469: 0.0009535332425741079
Position 459: 0.0008883947733377076
Position 13349: 0.0008362786357364175
Position 3273: 0.0007499853582661331
Position 9709: 0.0007249660960888651
Position 2960: 0.0007244416149933769
Position 9009: 0.0007001137830961261
Position 1565: 0.0006702338145754195
Position 7527: 0.0006452253229685024
Position 9202: 0.0006147789213054274
Position 7749: 0.0004788956640618647
Position 12524: 0.0004570997939791358
Position 1291: 0.000432249897964642
Position 9851: 0.00041849436183119326
Position 510: 0.00040080394682935204
Position 11828: 0.0003928082487480543
Position 9638: 0.0003677959624583516
Position 7636: 0.00035293108658605534
Position 6349: 0.0003120718644385637
Position 11403: 0.00028112737721182785
Position 9277: 0.0002800956488962924
Position 10311: 0.00026096752691621115
Position 12553: 0.0002586734827915837
Position 6459: 0.00025145650931357965
Position 9151: 0.00023471377095755555
Position 411: 0.00022808122612862357
Position 7986: 0.00022698091202763673
Position 12750: 0.00018971221557694863
Position 5982: 0.00018051163761267786
Position 12059: 0.00013724910451914989
Position 9895: 0.0001327094379433624
Position 6233: 0.00012855993209689312
Position 8168: 0.00012346303869095507
Position 6006: 0.00011121036433399348
Position 5746: 0.00010502670048236552
Position 11472: 0.0001017224930156415
Position 6739: 9.791977964614541e-05
Position 7872: 9.735310125503573e-05
Position 11537: 9.184113912466631e-05
Position 11199: 8.751707174280315e-05
Position 11167: 8.196724204653525e-05
Position 6596: 6.942553538258415e-05
Position 9867: 6.513864220834932e-05
Position 7255: 5.488498088914346e-05
Position 2723: 4.412083557399836e-05
Position 7001: 4.288973628679206e-05
Position 9441: 4.207690746026442e-05
Position 8859: 3.841677705971715e-05
Position 6436: 3.335684139709733e-05
Position 6545: 3.262600052494914e-05
Position 7317: 3.165499392053419e-05
Position 6916: 2.894748023276722e-05
Position 590: 2.8888821367395917e-05
Position 6055: 2.7520759165208278e-05
Position 9139: 2.7343923692292537e-05
Position 6370: 2.685492618626423e-05
Position 6253: 2.2931578736164536e-05
Position 283: 2.2902504202824313e-05
Position 2280: 1.578568280533682e-05
Position 182: 1.338764182296155e-05
Position 7012: 1.3162064983523877e-05
Position 1035: 1.175075789301549e-05
Position 6160: 8.304569562441576e-06
Position 744: 7.593994741338599e-06
Position 1431: 7.248268687697724e-06
Position 1215: 5.649355558877502e-06
Position 583: 4.536073001095477e-06
Position 1014: 3.891319381138598e-06
Position 542: 3.8273103996431935e-06
Position 2979: 3.5916064663712063e-06
Position 434: 3.5616084449128225e-06
Position 1075: 2.6112092066173145e-06
Position 3077: 1.54876459768158e-06
Position 307: 1.4187127671962413e-06
Position 631: 1.3968579401643591e-06
Position 774: 1.3292321284853302e-06
Position 355: 9.66849356807846e-07
Position 852: 9.597053302813038e-07
Position 817: 8.130085693339123e-07
Position 335: 8.097361446786052e-07
Position 616: 6.206889760456967e-07
Position 653: 5.946649843583053e-07
Position 627: 3.5613832335903706e-07
Position 385: 2.4700860667087684e-07
Position 586: 2.166720090595809e-07
Position 603: 1.5182925617170237e-07
Position 291: 1.313936633174065e-07
Position 634: 1.1125104437371911e-07
Position 190: 9.39144033833606e-08
Position 907: 7.125905965802554e-08
Position 440: 4.598891911961153e-08
Position 418: 4.3172296027790317e-08
Position 361: 3.957120611018469e-08
Position 313: 2.614534137379788e-08
Position 438: 2.532029253996004e-08
Position 109: 2.4664388544518637e-08
Position 748: 2.371232128486626e-08
Position 826: 1.9128795824250788e-08
Position 263: 1.6698014961259383e-08
Position 879: 5.879337296921917e-09
Position 90: 2.8815109817667963e-09
Position 321: 1.7568067543852633e-09
Position 837: 7.913379667019951e-11
Position 367: 5.680845414580999e-11
Position 317: 3.3006555152144906e-11
Position 371: 5.089187585467524e-13
