Gene = MCIDAS
Position 1321: 4.159443939492376e-05
Position 2638: 4.04766592617083e-05
Position 1151: 3.439450298567271e-05
Position 1147: 3.33038326357019e-05
Position 831: 3.063819199803434e-05
Position 2986: 2.8773055658334387e-05
Position 325: 1.7787795484824897e-05
Position 3461: 1.2148950183518827e-05
Position 717: 1.1114865655812192e-05
Position 338: 6.182654352243547e-06
Position 800: 5.084339410731015e-06
Position 432: 3.5205277848859054e-06
Position 438: 2.7095926488245013e-06
Position 765: 2.6676733396109113e-06
Position 208: 2.6115344951332592e-06
Position 1077: 1.7528818362352161e-06
Position 6304: 1.5973405182110096e-06
Position 103: 1.5853881671157238e-06
Position 797: 1.2707351620985347e-06
Position 768: 8.724974632677698e-07
Position 359: 4.2789233657398124e-07
Position 151: 4.232282711111999e-07
Position 366: 3.7180758677525635e-07
Position 112: 2.9946275647409874e-07
Position 1969: 2.9932476629894237e-07
Position 1170: 1.9058912908182987e-07
Position 803: 9.086028614524896e-08
Position 401: 7.69682915605257e-08
Position 6349: 4.2888555106367084e-08
Position 6319: 4.14658995212284e-08
Position 383: 2.001596801844109e-08
Position 370: 1.3234863071884763e-08
Position 372: 1.2204517363773353e-08
Position 972: 6.092723940474715e-09
Position 490: 7.932604187938109e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 383: 0.9623231324981518
Position 6188: 0.9439662875831439
Position 6508: 0.7557791597557142
Position 647: 0.6881180524641459
Position 4291: 0.2811790126683667
Position 3405: 0.17230518717664708
Position 3908: 0.12862594793408616
Position 3103: 0.1269013741510532
Position 4423: 0.0931551237539346
Position 4915: 0.07185314534690028
Position 6886: 0.061699495303304666
Position 3693: 0.05654104176061074
Position 3949: 0.05650480761479011
Position 662: 0.05604490216750532
Position 4520: 0.054721349274612544
Position 3719: 0.05363058339695726
Position 7027: 0.05030208839881137
Position 6088: 0.04445545233362045
Position 4485: 0.040744487407050514
Position 2825: 0.040727130577773454
Position 3990: 0.03861539318330519
Position 5053: 0.038410814615307466
Position 584: 0.037635801807939705
Position 6568: 0.037557823171978914
Position 919: 0.036136868577255656
Position 7057: 0.031863955069950815
Position 5031: 0.027188932423968908
Position 3575: 0.02315314214487737
Position 6511: 0.022366008274136415
Position 2712: 0.015142937205064875
Position 3660: 0.011975481505745076
Position 7224: 0.01170428361013848
Position 7013: 0.010342794249070858
Position 3728: 0.010230987923043349
Position 420: 0.008898654141093606
Position 401: 0.008343987796405156
Position 3919: 0.008142183889598954
Position 1193: 0.0069552185968932536
Position 6852: 0.006026223001722033
Position 3416: 0.005964310546217731
Position 6995: 0.00577886381349939
Position 972: 0.005555525803196307
Position 3532: 0.005321918257606311
Position 6776: 0.005003224070108486
Position 3865: 0.004570269890510974
Position 6129: 0.0032327373133169673
Position 2110: 0.00287092689056657
Position 6215: 0.00256433964731597
Position 5393: 0.0025317138402344047
Position 4545: 0.0024766975838426183
Position 7133: 0.002471165918303003
Position 6713: 0.002099212428872452
Position 6209: 0.0020889985135366844
Position 1286: 0.001998704358670431
Position 3953: 0.0017035547187460032
Position 820: 0.0016819396964752663
Position 670: 0.0016778449603509814
Position 2888: 0.0015324390358700728
Position 6858: 0.0014363428676677239
Position 6945: 0.001415320207011485
Position 2794: 0.0013336472450033551
Position 3707: 0.0012539764024115552
Position 6906: 0.0012352434611292485
Position 7287: 0.00109220886437608
Position 3196: 0.001056599380200847
Position 6065: 0.0009591736082580483
Position 1831: 0.00075001981568958
Position 4240: 0.0006542177061040965
Position 899: 0.0006198504930983722
Position 1110: 0.0005533203887316903
Position 1027: 0.0005264378738679028
Position 6735: 0.0004967328372318966
Position 7290: 0.000443280544080405
Position 6464: 0.00042673199679894516
Position 7229: 0.0003509876449899894
Position 843: 0.0003337947338167538
Position 6810: 0.000288978306223571
Position 6369: 0.0002870572273938524
Position 894: 0.0002869066269455111
Position 6616: 0.0002771723990510751
Position 949: 0.0002481205748541771
Position 931: 0.0002397354473947497
Position 3344: 0.00023243297257871746
Position 6526: 0.00019832207102715512
Position 6474: 0.00019317770913393825
Position 7174: 0.000185281721735117
Position 6837: 0.00018455653167258107
Position 7200: 0.00017807857163646746
Position 2134: 0.0001650732568143002
Position 7203: 0.00015443287469746878
Position 877: 0.0001344836520217195
Position 6574: 0.0001337577096123507
Position 545: 0.00013036035772573162
Position 1912: 0.00010342851643692434
Position 1458: 8.814158836207017e-05
Position 6426: 7.470574516650912e-05
Position 3379: 6.961289849579657e-05
Position 603: 5.9179520850630574e-05
Position 6679: 5.500911975828588e-05
Position 3229: 4.953258667561862e-05
Position 2029: 4.752231709375e-05
Position 1267: 4.709685173107489e-05
Position 5937: 4.6080886839554815e-05
Position 2755: 4.528411228435532e-05
Position 739: 4.085805788991922e-05
Position 2774: 3.8460505300195316e-05
Position 347: 3.395545770046514e-05
Position 2918: 2.947599388150226e-05
Position 2564: 2.780733358932146e-05
Position 609: 2.611699996448042e-05
Position 2115: 2.577061386863294e-05
Position 1462: 2.1755449141917093e-05
Position 1159: 1.8321606504507972e-05
Position 2284: 1.549388653373539e-05
Position 471: 5.147931599424917e-06
Position 238: 3.0310836544491776e-06
Position 591: 7.64835933322807e-07
Position 2530: 7.390084598181856e-07
Position 4868: 6.891919394724043e-07
Position 151: 6.84664328409483e-07
Position 867: 3.8472435932541884e-07
Position 446: 3.5395664232067113e-07
Position 464: 3.2408696131504387e-07
Position 1886: 1.642686334451713e-07
Position 427: 1.4947377852733296e-07
Position 601: 1.476586557559458e-07
Position 223: 1.4533622886169972e-07
Position 1288: 1.438329403107315e-07
Position 760: 1.2114068792726046e-07
Position 853: 1.1903880350822326e-07
Position 128: 1.17352145940861e-07
Position 838: 9.223347789892477e-08
Position 275: 8.681333692999648e-08
Position 988: 7.259169912210856e-08
Position 480: 7.22035030056699e-08
Position 552: 6.21653401093667e-08
Position 1037: 5.0089538706751135e-08
Position 168: 2.1154129588850304e-08
Position 555: 1.9048050660967958e-08
Position 182: 1.4974162102515856e-08
Position 1321: 1.3745174763444082e-08
Position 1162: 1.3157453561970754e-08
Position 529: 1.096146539648119e-08
Position 1292: 1.0736463993625837e-08
Position 148: 9.766834667912446e-09
Position 1057: 8.191656490432638e-09
Position 886: 5.301975401008919e-09
Position 164: 5.196205467220883e-09
Position 284: 3.0735962756182942e-09
Position 171: 1.798700678006122e-09
Position 296: 2.8717184254269854e-10
Position 485: 2.578621313265558e-10
Position 290: 1.1057908769915419e-10
Position 292: 7.733314465016389e-12
