Gene = PLPPR5
Position 3018: 0.0001080626469030425
Position 1417: 0.00010769080865621088
Position 4608: 9.813099783174256e-05
Position 566: 9.287158613977548e-05
Position 5144: 8.697862907838569e-05
Position 1915: 8.660112985893358e-05
Position 3856: 5.9381584755091116e-05
Position 344: 4.9512712154079675e-05
Position 1071: 4.920240685271986e-05
Position 3451: 4.434152563414691e-05
Position 847: 4.2559447888517903e-05
Position 1970: 3.5257471777498955e-05
Position 600: 3.3095929181298175e-05
Position 269: 2.9488885251036165e-05
Position 586: 2.37737121718113e-05
Position 1574: 2.227404886836667e-05
Position 395: 2.081762613265187e-05
Position 1608: 1.8896541679799485e-05
Position 1656: 1.461455160667805e-05
Position 1041: 1.3427447523286128e-05
Position 253: 9.41864464666939e-06
Position 2355: 8.541609607661439e-06
Position 633: 8.110956109446383e-06
Position 850: 2.758937544560017e-06
Position 576: 2.5555749174717013e-06
Position 250: 2.45123817399905e-06
Position 637: 1.8188945330237026e-06
Position 1117: 1.3834258797338811e-06
Position 730: 1.296265871463493e-06
Position 400: 1.2675602257802486e-06
Position 644: 1.1039579341026898e-06
Position 1050: 9.5434151891418e-07
Position 714: 8.348667720257716e-07
Position 535: 8.149451079560914e-07
Position 1018: 7.479223952965978e-07
Position 1056: 5.331721438463324e-07
Position 285: 3.067844922770622e-07
Position 1043: 2.819461538135846e-07
Position 1095: 2.4918962558384624e-07
Position 761: 2.4609439925062754e-07
Position 551: 1.4816178847945503e-07
Position 524: 7.11258550444544e-08
Position 620: 6.52576811506189e-08
Position 548: 4.30694436808161e-08
Position 1144: 4.023902907778575e-08
Position 1168: 3.272316396967205e-08
Position 80: 2.7065847727798098e-08
Position 403: 2.4295097127579667e-08
Position 719: 1.6220802621490863e-09
Position 764: 3.340353795995958e-10
Position 852: 3.062749469321489e-10
Position 855: 2.9922177880000996e-10
Position 906: 9.100165216878458e-11
Position 924: 6.866001882684362e-11
