Gene = KLF18
Position 1994: 0.40206502674947175
Position 2246: 0.3951799293701322
Position 710: 0.3731902482569794
Position 3447: 0.33682435537077127
Position 3619: 0.3127782171249944
Position 2582: 0.26816680661833947
Position 692: 0.24448633043041937
Position 1238: 0.20336885530666857
Position 2624: 0.20189782327214495
Position 2840: 0.1901940623106458
Position 1298: 0.1845270698345447
Position 1676: 0.17902321184806666
Position 3255: 0.1751892495975117
Position 1070: 0.16729293511006915
Position 1028: 0.16252019832070097
Position 2222: 0.1611351015164134
Position 3427: 0.157473735326667
Position 2036: 0.14673930111714115
Position 1322: 0.14007509086410358
Position 1532: 0.1337965530708924
Position 1046: 0.13370979981751874
Position 2823: 0.12538401885539033
Position 1700: 0.11291041761535847
Position 1508: 0.10885917044092598
Position 2806: 0.10789300587492513
Position 1214: 0.07004896170457231
Position 1004: 0.06983426148118388
Position 2540: 0.06734297272002844
Position 986: 0.06005211260216597
Position 1490: 0.05900152875394448
Position 1196: 0.05866724515467472
Position 2516: 0.05816143824133433
Position 1868: 0.05404065765146036
Position 962: 0.05296179662494384
Position 2012: 0.04808306076924917
Position 2264: 0.048064810405579965
Position 2204: 0.047849598217186366
Position 2558: 0.047405658150722126
Position 2765: 0.033492699637006844
Position 1928: 0.03264188570633686
Position 1718: 0.03146489032602874
Position 1574: 0.031332563310431556
Position 1382: 0.028251369007446483
Position 2288: 0.028174130826089154
Position 724: 0.023121511899042744
Position 1130: 0.02237173483955954
Position 1424: 0.021112758743289998
Position 1550: 0.017341318502360547
Position 3594: 0.015577828349393395
Position 878: 0.014396542704500017
Position 3740: 0.013763501183112134
Position 2390: 0.01291491030748707
Position 1886: 0.0119351129572513
Position 1172: 0.010353747152822045
Position 1634: 0.009336818655918388
Position 398: 0.008288434735445806
Position 1154: 0.008045613914272902
Position 395: 0.007514315789534116
Position 734: 0.007125887330004649
Position 1592: 0.007123438969328851
Position 1448: 0.006443887494213504
Position 2699: 0.005144256615931993
Position 794: 0.004968627798943186
Position 597: 0.004468017649217586
Position 836: 0.004393663987105934
Position 1466: 0.003745055661605051
Position 554: 0.0037078509120948865
Position 818: 0.0033343935918709773
Position 776: 0.0033128187803469983
Position 3676: 0.0031918607394269627
Position 945: 0.0031731287865185576
Position 442: 0.0024836503217284286
Position 752: 0.0020768653334786898
Position 921: 0.0019012833778974426
Position 323: 0.0015197342846876728
Position 860: 0.0014251412824052778
Position 651: 0.001411581095759151
Position 374: 0.001410809118253471
Position 439: 0.0014080739038937495
Position 610: 0.0013555428315862408
Position 646: 0.001227648469394641
Position 895: 0.0011149579852157297
Position 512: 0.000881590088069653
Position 902: 0.0008483524907651038
Position 463: 0.000786389973792748
Position 460: 0.0006905795619002296
Position 853: 0.0006017318415928411
Position 415: 0.0004431775846034238
Position 3056: 0.000435524843346654
Position 3259: 0.0003737630971393632
Position 663: 0.0003082487047890334
Position 3300: 0.00028252041176334366
Position 748: 0.0002741695716008176
Position 3083: 0.00021829893662984515
Position 957: 0.000208153167057507
Position 707: 0.0001890844390860321
Position 3646: 0.00017515288921492194
Position 3774: 0.00011184573190369397
Position 3802: 0.00011151042101283212
Position 1113: 7.622941797244042e-05
Position 264: 5.8435911039991946e-05
Position 446: 4.2918649258497034e-05
Position 568: 3.771644516630114e-05
Position 228: 2.8802527127100727e-05
Position 470: 2.3894679405413048e-05
Position 507: 2.0120161543882638e-05
Position 617: 1.8869801861250297e-05
Position 484: 1.0858610700237494e-05
Position 239: 9.628683918673998e-06
Position 302: 8.702595332647716e-06
Position 339: 6.637477697064414e-06
Position 354: 5.9780906656089836e-06
Position 488: 2.847275279942188e-06
Position 536: 1.4030418393999798e-06
Position 526: 1.3323779836112846e-06
Position 273: 1.2877857962573154e-06
Position 482: 6.630023345741492e-07
Position 336: 5.974432756925888e-07
Position 347: 5.413685348655131e-07
Position 495: 4.3576242643431963e-07
Position 306: 2.1717376698686642e-07
Position 518: 1.7730097020474817e-07
Position 565: 1.6548474126400737e-07
Position 575: 1.632243736813489e-07
Position 280: 1.1910343066031266e-07
Position 789: 3.553641239833226e-08
Position 873: 2.188358515501336e-09
Position 284: 3.125524647048678e-15
