Gene = LSM11
Position 2100: 0.22354529327395095
Position 11158: 0.1577340716971452
Position 2320: 0.1297981559479267
Position 16031: 0.127522710387797
Position 16534: 0.10527811559355682
Position 15965: 0.09944715531601826
Position 1617: 0.09922890720058795
Position 16782: 0.08506667593708081
Position 4649: 0.0842456361303715
Position 16653: 0.08035082279083504
Position 9754: 0.07488776841069526
Position 14467: 0.0635746260339873
Position 16487: 0.05515299801027385
Position 4337: 0.047222418605583114
Position 15782: 0.044324271800575375
Position 2914: 0.04371909238090451
Position 8363: 0.03687063470080805
Position 14444: 0.031223628987071393
Position 5221: 0.0303183474590159
Position 339: 0.029541648037498584
Position 10558: 0.02882844316057847
Position 10093: 0.027288134501682014
Position 9698: 0.024909031014667904
Position 15311: 0.023718273014609607
Position 16034: 0.020516559401677303
Position 13122: 0.017147750343432532
Position 12568: 0.016916049835442412
Position 2029: 0.015004666808330042
Position 8109: 0.01476264738577264
Position 13588: 0.013958720845140628
Position 9719: 0.013823898087478284
Position 10510: 0.012547744323855053
Position 1827: 0.01213681409807467
Position 5291: 0.011453598557275227
Position 8018: 0.011447996601401824
Position 1965: 0.011258624567790644
Position 3312: 0.009760458352838985
Position 4493: 0.009126861313338555
Position 2142: 0.009073761950632015
Position 9843: 0.008363119032207668
Position 13018: 0.008280506652688726
Position 2049: 0.007993340074366619
Position 1953: 0.007966980958855473
Position 12072: 0.007870224144991162
Position 10027: 0.006914176752936275
Position 3465: 0.006893339543950205
Position 2480: 0.006703178405276816
Position 7900: 0.00626701137353999
Position 7946: 0.005881060925380013
Position 5095: 0.00584713859395895
Position 1991: 0.005772631886166346
Position 5069: 0.005684759071028691
Position 3648: 0.005200203793109362
Position 8319: 0.004666012196020759
Position 13666: 0.0045084746605902545
Position 8064: 0.0043740441287295345
Position 10483: 0.0037051087617233115
Position 15281: 0.0033141089981310132
Position 9888: 0.003248081596555115
Position 3484: 0.003245113691249347
Position 11635: 0.0027905971098052184
Position 2866: 0.002777937700321814
Position 5098: 0.0025198686550758644
Position 852: 0.00248806738484213
Position 11688: 0.0024251520964692044
Position 2740: 0.0024189563359308833
Position 9914: 0.00227145287236029
Position 4547: 0.0019294542394926715
Position 7949: 0.001908558281798881
Position 1880: 0.001864242674473825
Position 11859: 0.0017640190287207867
Position 6250: 0.001714018599959929
Position 14191: 0.0016856354396712994
Position 9597: 0.0016347010020425724
Position 8274: 0.0016007305853414275
Position 14074: 0.0015233084918683639
Position 10351: 0.0015052961921441657
Position 814: 0.0014846573337076107
Position 2966: 0.0014604509738040939
Position 13693: 0.0014540193043381332
Position 792: 0.001217960042063219
Position 8139: 0.001164784314451314
Position 11897: 0.001124636056119806
Position 729: 0.0008829310836054997
Position 1243: 0.0008563529359411182
Position 10391: 0.0008361484141041458
Position 908: 0.0007562615580254995
Position 2158: 0.0006466940478231669
Position 12627: 0.0006258429324588948
Position 2104: 0.0006090950328402952
Position 1303: 0.0006020178064988076
Position 773: 0.0005619780092334728
Position 1266: 0.0005406203571511012
Position 1633: 0.0005278101838641333
Position 822: 0.0005172375949728329
Position 753: 0.0003144345936479118
Position 11241: 0.00030958655066408664
Position 1115: 0.0001398891998740692
Position 1472: 0.00013829700995416467
Position 379: 0.00013664827424801865
Position 12401: 0.00011188911077846695
Position 3654: 0.00011037005713308574
Position 1699: 0.0001091906882450897
Position 2431: 9.079048101413278e-05
Position 1469: 8.752791887508232e-05
Position 3095: 7.579255710055805e-05
Position 920: 5.708611674763234e-05
Position 1363: 5.0048268635725134e-05
Position 2934: 4.621770446125147e-05
Position 784: 4.3000578530732396e-05
Position 388: 3.992254788289063e-05
Position 10526: 3.469767935295267e-05
Position 10697: 3.1581388645721794e-05
Position 1438: 3.1361917349948086e-05
Position 1281: 2.8920127864471538e-05
Position 770: 2.651174890162414e-05
Position 889: 2.4517222749593506e-05
Position 1322: 2.27120900187943e-05
Position 468: 2.07557082575725e-05
Position 10174: 1.568733256344412e-05
Position 1314: 1.5469376009707024e-05
Position 1412: 1.1325801500274483e-05
Position 738: 8.801870652135151e-06
Position 437: 6.6185482091118356e-06
Position 2504: 4.7054520588095835e-06
Position 1202: 2.449456872696906e-06
Position 1073: 1.5569874872710466e-06
Position 1229: 1.4044705985720604e-06
Position 550: 1.0511441617318451e-06
Position 418: 9.943009806700032e-07
Position 416: 9.92766488051161e-07
Position 760: 9.898371305187522e-07
Position 1205: 6.880752751307376e-07
Position 528: 6.221867765991449e-07
Position 1182: 5.429784846817631e-07
Position 863: 4.759443519649299e-07
Position 508: 3.4969266354602764e-07
Position 1580: 1.928433944251705e-07
