Gene = GMPS
Position 2936: 7.720994927589785e-06
Position 3565: 7.483287098149364e-06
Position 1313: 7.441269148662693e-06
Position 3683: 7.398024216813971e-06
Position 5172: 7.099373777919069e-06
Position 5109: 6.144660313590816e-06
Position 5205: 5.974213502494152e-06
Position 3816: 5.921775034328334e-06
Position 1762: 5.689468191230237e-06
Position 1189: 5.292519018329192e-06
Position 1945: 5.078477451843891e-06
Position 806: 4.988210512336178e-06
Position 4645: 4.668305927359429e-06
Position 2528: 4.046981850280935e-06
Position 1679: 3.7952251123708447e-06
Position 3608: 3.637592588334359e-06
Position 1560: 3.4131613808171105e-06
Position 3193: 3.3307181036088742e-06
Position 4082: 3.2434793011867197e-06
Position 4015: 3.1666152187269214e-06
Position 3282: 3.0491994316981992e-06
Position 2067: 2.9248346960019643e-06
Position 1087: 2.911112088306558e-06
Position 2822: 2.889060002335406e-06
Position 2669: 2.788461212670931e-06
Position 763: 2.7064576580861617e-06
Position 2280: 2.4101854022715927e-06
Position 2453: 2.259685321519684e-06
Position 3285: 2.222179499221575e-06
Position 1209: 2.2193522843465445e-06
Position 1471: 2.147796880905321e-06
Position 1813: 1.902263017440346e-06
Position 893: 1.4404886015035554e-06
Position 1925: 1.412388723724519e-06
Position 2005: 1.3475739768460128e-06
Position 1067: 1.1761818022678845e-06
Position 658: 1.1450384246926062e-06
Position 839: 1.0951651994151624e-06
Position 603: 8.594996044056457e-07
Position 233: 5.54492352925395e-07
Position 252: 5.365473575065726e-07
Position 1497: 1.2288746184408438e-07
Position 543: 1.0954391801339794e-07
Position 1606: 3.852977628820428e-08
Position 1641: 3.1268188065576e-08
Position 1420: 7.692249566578868e-09
Position 1504: 6.53058872111311e-09
Position 595: 3.140342650287996e-09
Position 383: 1.3081386345811259e-09
Position 505: 4.382927996076301e-10
Position 435: 3.9689834348500027e-10
Position 401: 1.4428127090099536e-10
Position 660: 1.4058397317723558e-10
Position 353: 1.3665524140302239e-11
Position 361: 8.954487222895742e-12
Position 366: 1.0793485336782937e-12
Position 679: 5.741943326036249e-13
Position 102: 1.267451618279449e-13
