Gene = IL12A
Position 1542: 1.5326308338682585e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1416: 0.949527097179936
Position 4700: 0.8668008279842854
Position 4261: 0.8338183217287657
Position 6653: 0.7016038982400788
Position 4950: 0.5702001776182747
Position 4817: 0.2736343981385172
Position 4964: 0.2628852917755625
Position 4967: 0.11954032979292117
Position 6757: 0.09113478099169407
Position 2424: 0.0670841034526436
Position 6422: 0.04383210869749406
Position 4119: 0.03922728864576158
Position 5964: 0.025490840622287236
Position 2667: 0.02439495749618572
Position 3470: 0.022508341486999782
Position 695: 0.020496144326581044
Position 4301: 0.020474831321957744
Position 2904: 0.016831656878024043
Position 3250: 0.016090218245223446
Position 5494: 0.015220183221253264
Position 6440: 0.014900263556231797
Position 6670: 0.01442082012729515
Position 2233: 0.013735902128766546
Position 2718: 0.013510456451677613
Position 2504: 0.012575678999768547
Position 3632: 0.011726200016655463
Position 5878: 0.011402761867579532
Position 7236: 0.010843971011095974
Position 5250: 0.010390044133547834
Position 2428: 0.010014204865958491
Position 6429: 0.008620479441954654
Position 3502: 0.008524028019281215
Position 6054: 0.007899881562939722
Position 5894: 0.0076000468877331145
Position 7050: 0.0075210530147424995
Position 6209: 0.0070071770928522336
Position 3374: 0.006700204411841394
Position 1491: 0.006626279680638991
Position 6389: 0.0065126514987015926
Position 4978: 0.005763751398545524
Position 2703: 0.00482677156842301
Position 5663: 0.004425319979652126
Position 7213: 0.004126442825985845
Position 5705: 0.004112072712923245
Position 2450: 0.003988739213175001
Position 5198: 0.0038841791498551302
Position 5357: 0.0038742731160208792
Position 3197: 0.0037176877185884534
Position 361: 0.003567163460060475
Position 6101: 0.003246953396411132
Position 6982: 0.0030791867074168823
Position 2468: 0.002984883227257962
Position 2390: 0.002809814094581602
Position 6090: 0.0027292032826879394
Position 2578: 0.0026452685579304047
Position 3853: 0.002517843720569344
Position 4747: 0.0023943457431147676
Position 1271: 0.0021410701455851344
Position 647: 0.002069876624129468
Position 6371: 0.0018112222547259596
Position 2625: 0.0017322153456375384
Position 3881: 0.0017155285465280938
Position 6873: 0.0017083483429324192
Position 2732: 0.0016983833441783325
Position 4995: 0.0016528228598106935
Position 396: 0.0016146241733364021
Position 588: 0.0015503112813626788
Position 1147: 0.0014926092226359244
Position 783: 0.001325927938406131
Position 6813: 0.0011914100360052653
Position 4986: 0.0011258903898983044
Position 615: 0.0010933778301340338
Position 1459: 0.0010733983699953186
Position 2581: 0.0010443046338138298
Position 5455: 0.0009136037920450124
Position 5222: 0.0009125947473914442
Position 3072: 0.0008545869055181916
Position 4581: 0.0008058907486886995
Position 6246: 0.0007886898523601024
Position 4723: 0.0007702222421702512
Position 7027: 0.0006806693547206468
Position 6141: 0.0006538423667617277
Position 6702: 0.0006502415752331521
Position 5288: 0.0006094593353235145
Position 3661: 0.0006035640622492274
Position 5225: 0.0005793580572665578
Position 5501: 0.000574851894170056
Position 5165: 0.0005603187969836352
Position 6239: 0.0005308438757980781
Position 1200: 0.0005298545115730603
Position 5567: 0.000507546281046764
Position 1210: 0.000483630979230602
Position 3869: 0.0004644888498280364
Position 4125: 0.0004192125459843297
Position 3899: 0.00041711648208404015
Position 6306: 0.00038671813848836745
Position 968: 0.00037251943138663657
Position 2485: 0.00036956285056723083
Position 4840: 0.00036011136233848336
Position 4844: 0.00033652871908933685
Position 5993: 0.00031384272411427656
Position 6182: 0.0002945624172357834
Position 2258: 0.00028108404335140316
Position 6533: 0.0002758192294831456
Position 2510: 0.00027306036871768745
Position 4500: 0.00025126450164531585
Position 3277: 0.0002452670558510707
Position 6064: 0.00023272880004725492
Position 1994: 0.00023100712396728523
Position 1189: 0.0002231187882871573
Position 6628: 0.00022039040167781235
Position 5513: 0.0002197621461581264
Position 2106: 0.00021940966091894295
Position 936: 0.0002035861791370437
Position 5040: 0.0001998739727207748
Position 5389: 0.00019714374736209007
Position 2271: 0.00019553136548224878
Position 7253: 0.00019186672201315576
Position 5207: 0.00018103929362935645
Position 1092: 0.00017098730999313811
Position 3017: 0.00016903081829781246
Position 1468: 0.00016641099292947562
Position 6860: 0.00015498516059391426
Position 1016: 0.00015379099516594165
Position 2314: 0.0001514002521514731
Position 4908: 0.00014322828224379566
Position 2120: 0.00014232012382927692
Position 962: 0.0001395883424708481
Position 1280: 0.00012206778282812952
Position 1368: 0.00011618694597875727
Position 6345: 0.00010897534902876755
Position 6261: 0.00010548925456762492
Position 5022: 0.00010529017633270738
Position 1225: 0.00010448455188116956
Position 4768: 0.00010403883557628138
Position 5735: 8.880305133020842e-05
Position 5001: 6.872611826018746e-05
Position 1004: 6.374817183795826e-05
Position 325: 5.9234125361742745e-05
Position 5229: 5.500044842864969e-05
Position 5056: 5.415086981385948e-05
Position 930: 3.919220594758126e-05
Position 887: 3.881974074834837e-05
Position 5042: 3.2495293383480934e-05
Position 1260: 2.9204925953891497e-05
Position 800: 2.475418349136174e-05
Position 2790: 2.1742719983458736e-05
Position 1497: 1.954988221184775e-05
Position 1231: 1.8399368669934565e-05
Position 1752: 1.6670841304454194e-05
Position 1339: 1.5327927646514207e-05
Position 2740: 1.437867896513194e-05
Position 2632: 1.3381146185529274e-05
Position 1102: 1.2139906818435125e-05
Position 1048: 1.1158111671977291e-05
Position 975: 9.540692403448486e-06
Position 705: 7.901254384529627e-06
Position 373: 5.884664450550148e-06
Position 4864: 5.748452180909546e-06
Position 1654: 5.450043003687796e-06
Position 2533: 5.148457308454203e-06
Position 5046: 4.840036921566507e-06
Position 551: 4.767629691979347e-06
Position 649: 4.407462986468081e-06
Position 6155: 4.337769640970397e-06
Position 1381: 4.189819096513328e-06
Position 218: 3.871908834907206e-06
Position 3141: 3.769728765958148e-06
Position 2013: 3.682487251195464e-06
Position 652: 3.6033531909132768e-06
Position 715: 3.348104860388003e-06
Position 2079: 3.0222583824128285e-06
Position 1537: 1.6221657724662919e-06
Position 1679: 1.4838735531268597e-06
Position 2167: 1.4764786977533573e-06
Position 1829: 1.320298692129392e-06
Position 1692: 1.1089562355380104e-06
Position 2288: 9.76714189158595e-07
Position 1840: 8.025113409607737e-07
Position 1546: 5.226409905431491e-07
Position 5074: 4.847074658330441e-07
Position 1851: 3.6538343193169983e-07
Position 1689: 3.4080556510356476e-07
Position 5167: 1.0889526766664803e-07
Position 1950: 9.105263941599306e-08
Position 1320: 4.746695738325618e-08
Position 1676: 2.7663506967407433e-08
Position 1754: 2.590251278728754e-08
Position 5139: 6.614819162597134e-09
Position 1359: 2.0880772983883338e-09
Position 1559: 1.9407340757039115e-09
Position 1286: 6.859608905352665e-10
Position 940: 4.0747388461582127e-10
Position 823: 1.2970238689952471e-10
Position 108: 9.795494849849154e-11
Position 114: 9.632666567548489e-11
Position 333: 9.584234604154706e-11
