Gene = STIL
Position 12302: 0.004033805248275884
Position 284: 0.003832066458259236
Position 1233: 0.0037171835979125
Position 354: 0.0032972404199898683
Position 44505: 0.0031568826781421125
Position 44518: 0.003056859052199775
Position 15062: 0.0030277539759728774
Position 1264: 0.0026600215331993885
Position 172: 0.0026115514286428236
Position 6635: 0.0022169981889272163
Position 1919: 0.002189644292257205
Position 8382: 0.0020490814503854394
Position 32260: 0.0016060179925187364
Position 12449: 0.001340466037991038
Position 1229: 0.0011875948659923299
Position 560: 0.001093274261061127
Position 16072: 0.0010680473071061408
Position 3314: 0.0010209229626186919
Position 32138: 0.000991343302353088
Position 17603: 0.0009844661526459627
Position 10441: 0.0008085357379618306
Position 1042: 0.0007110275799276798
Position 593: 0.0006374121225938148
Position 12611: 0.0006313056725118193
Position 5662: 0.0006135465419027401
Position 2226: 0.0006055179559062085
Position 4070: 0.0006045784119152077
Position 32156: 0.0004628046319839534
Position 722: 0.00043295104477484404
Position 1226: 0.0003743997180645099
Position 2712: 0.0003031677945234089
Position 3880: 0.00030180545324647625
Position 4727: 0.000281615103243958
Position 2319: 0.0002675006700333639
Position 176: 0.00024313527357738322
Position 2917: 0.0002281900379727511
Position 34667: 0.0002138810968641121
Position 4648: 0.00021153090571439866
Position 4135: 0.00018678029038625988
Position 434: 0.0001848379768438797
Position 4008: 0.00016972483840886483
Position 2749: 0.00011053747188224826
Position 106: 0.00010483176349741274
Position 15751: 0.0001018074877949748
Position 628: 9.399882741124187e-05
Position 6437: 8.452144635607924e-05
Position 180: 8.215586175699652e-05
Position 342: 8.121704898111152e-05
Position 6424: 8.113544846689946e-05
Position 1772: 6.506336342877851e-05
Position 546: 6.259357657650486e-05
Position 2178: 6.114141030884879e-05
Position 4343: 5.8660625293685175e-05
Position 4580: 4.971412545835554e-05
Position 527: 3.979377839066479e-05
Position 4388: 3.918231849271833e-05
Position 5354: 3.693841361113321e-05
Position 695: 3.53597951976449e-05
Position 4510: 1.843458934702029e-05
Position 5545: 1.7811343464727928e-05
Position 5356: 1.4317359114314214e-05
Position 4524: 1.3837491753975195e-05
Position 33162: 1.3468984073428558e-05
Position 12573: 1.1067529862270483e-05
Position 4383: 7.67783428358721e-06
Position 34062: 6.454503129590061e-06
Position 4882: 3.7823356650052667e-06
Position 3932: 3.670060017264834e-06
Position 116: 3.4418684005694062e-06
Position 135: 3.232082604148745e-06
Position 4153: 8.998024027216672e-07
Position 4274: 7.928526960719694e-07
Position 4422: 4.485750400471391e-07
Position 1583: 4.109355685089017e-07
Position 126: 2.9056111964650236e-07
Position 305: 1.5757048840551392e-07
Position 45: 1.1876228244155513e-07
Position 250: 2.0839559397128726e-08
Position 431: 1.4958327615620743e-08
Position 200: 1.4940364152619244e-08
Position 38: 1.3085162255088103e-08
Position 4139: 1.2964580169729085e-08
Position 4189: 1.1552940607375157e-08
Position 716: 1.1292331395515287e-08
Position 445: 6.275513380455986e-09
Position 197: 2.0951875746905763e-09
Position 330: 1.2399342530201239e-09
Position 18: 3.051986798237362e-10
Position 4026: 2.1559837442468224e-10
Position 204: 9.620376238453295e-14
Position 267: 2.863346847706518e-15
Position 321: 2.402026093609311e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 31687: 0.9999412608038424
Position 3784: 0.9962021772123283
Position 12398: 0.9537153517935801
Position 26486: 0.9352782489914799
Position 11800: 0.9191690895569365
Position 18298: 0.8440062017899896
Position 41905: 0.7554799374656674
Position 217: 0.6481399123914914
Position 44280: 0.5595515539482803
Position 9150: 0.45616147794429074
Position 32342: 0.45188290372253326
Position 33722: 0.4473904074619952
Position 32937: 0.3299215296507661
Position 13994: 0.32731282288841945
Position 44307: 0.2589244339405346
Position 41953: 0.23739824274331384
Position 12148: 0.21674070011160979
Position 53607: 0.19119037372966421
Position 14178: 0.18517072012224603
Position 33783: 0.17135678036168436
Position 44937: 0.15118461778338946
Position 32445: 0.14077162932732468
Position 52246: 0.10737576753696798
Position 18248: 0.102261893506153
Position 44899: 0.09270874679835456
Position 33393: 0.08330294478490405
Position 44911: 0.0807644178978123
Position 9165: 0.07991020812302432
Position 17760: 0.07836504831390417
Position 47336: 0.07696356901002073
Position 11410: 0.06965850043730806
Position 16247: 0.06648260972017227
Position 49792: 0.06337813033988421
Position 15918: 0.05794516489392788
Position 44304: 0.05432081182108152
Position 14074: 0.051326462903470066
Position 16222: 0.04886354486676297
Position 32345: 0.04590757602257847
Position 16014: 0.04350279745862848
Position 32320: 0.0415492275041715
Position 43926: 0.039695455536850985
Position 18083: 0.031874074522773535
Position 5597: 0.03020924568582805
Position 9162: 0.029808621785886717
Position 12085: 0.02775648416202169
Position 33093: 0.027301246029802415
Position 18131: 0.026715372174524184
Position 200: 0.02406391217601113
Position 14115: 0.023764216820830575
Position 1697: 0.022273007279441266
Position 5763: 0.021671569940567337
Position 45559: 0.02137332255786513
Position 46481: 0.020616144917337664
Position 6180: 0.01837282177863924
Position 4500: 0.017978373602486726
Position 6205: 0.016466070520901873
Position 5759: 0.01609114825976436
Position 44750: 0.014506649600487309
Position 9375: 0.013461129858146964
Position 33433: 0.01321968373391303
Position 6327: 0.013202592314846424
Position 33850: 0.013066233546616533
Position 42591: 0.01251181001337123
Position 1041: 0.012373537074501303
Position 14118: 0.012102934285277034
Position 1128: 0.011446613744016357
Position 4601: 0.010924693173534516
Position 45778: 0.010200326569032463
Position 45416: 0.009873010305435161
Position 15839: 0.009780806757378295
Position 14017: 0.009294599653213987
Position 5815: 0.008695153442850006
Position 987: 0.008244157069831571
Position 826: 0.008239648344466693
Position 33371: 0.00804122415151708
Position 434: 0.007921221213853512
Position 32053: 0.007470305519466023
Position 14056: 0.007326666650627561
Position 12180: 0.00693490112704518
Position 11074: 0.006490078985284442
Position 44766: 0.0063526574595136245
Position 11784: 0.006214130552727564
Position 15745: 0.0061000017028304526
Position 33871: 0.005777645282360989
Position 1721: 0.005764748473163123
Position 192: 0.0056792365199416096
Position 2404: 0.005619992204448685
Position 11028: 0.005258414014698178
Position 6136: 0.0049377153060643705
Position 14042: 0.004778631913292378
Position 43053: 0.004654864750835357
Position 4549: 0.00456347349544177
Position 32405: 0.0043595077066132665
Position 20536: 0.004288352574550017
Position 42292: 0.004201861048909107
Position 43772: 0.00408365028547895
Position 1822: 0.0039123948132179474
Position 20602: 0.003800736854228223
Position 43634: 0.003609792279642199
Position 16364: 0.003527360434394422
Position 990: 0.003400221440271632
Position 44611: 0.0032197882111654657
Position 3761: 0.0031785471614530283
Position 11350: 0.003034439206461469
Position 42221: 0.0030260630883180385
Position 6385: 0.003002577341410467
Position 1125: 0.0028989815111172016
Position 220: 0.002859650019992954
Position 32998: 0.002827511456700387
Position 32373: 0.002686367660544917
Position 14966: 0.002479490839249353
Position 4749: 0.0024350084200125232
Position 6487: 0.0022169981889272154
Position 1825: 0.0022055816590659852
Position 1169: 0.0020495571434691034
Position 43522: 0.0018887116578531911
Position 43015: 0.0017320549763794077
Position 1172: 0.0016933006773722362
Position 20458: 0.001534330462050766
Position 5794: 0.0015043297548471397
Position 1195: 0.0013870671648442325
Position 6143: 0.0013795692866763764
Position 12378: 0.0012757299166427012
Position 11631: 0.001210780774700652
Position 14003: 0.001121863323982926
Position 2098: 0.0011154396938532905
Position 8150: 0.0011125360737293656
Position 12363: 0.0010784297001923977
Position 32257: 0.0010768416782133828
Position 37197: 0.0010289373819137352
Position 11726: 0.0010094585946658313
Position 17336: 0.0009844661526459612
Position 7994: 0.0009365453766560724
Position 850: 0.0009119250683410989
Position 33500: 0.0008259949001418823
Position 34867: 0.0008238327271100984
Position 10301: 0.000808535737961832
Position 3035: 0.0006238776810492274
Position 34422: 0.0005997352093978749
Position 1847: 0.0005966977992909106
Position 2318: 0.0005918600162213808
Position 34753: 0.000569210456705185
Position 1902: 0.000556055184944943
Position 523: 0.0005464950778522122
Position 2594: 0.0005309196265452999
Position 32134: 0.000499044862709488
Position 1782: 0.00048055871640469323
Position 34061: 0.00046432576006303765
Position 230: 0.0004437615563948707
Position 3991: 0.0004433397590157413
Position 438: 0.00043937083107204394
Position 3162: 0.0003970452815694632
Position 14827: 0.0003913716821584294
Position 1539: 0.0003885869969857596
Position 2415: 0.00036316437074806313
Position 3808: 0.0003001225937620275
Position 2264: 0.0002870994919093442
Position 4007: 0.00027381643659870616
Position 2267: 0.00023952037637133152
Position 907: 0.00021784370042351797
Position 34368: 0.0002000763513056245
Position 36308: 0.00019967308858423067
Position 1145: 0.00019310425563955985
Position 36926: 0.00016938245013865138
Position 5538: 0.00015763066168513804
Position 14803: 0.00015689145456509315
Position 369: 0.00015547330255374082
Position 992: 0.00014683074451727552
Position 2177: 0.00014660047304741131
Position 35348: 0.00014466866413732446
Position 15869: 0.00013402981921030975
Position 32458: 0.00012674499129556745
Position 342: 0.00012484740965711916
Position 2819: 0.00011097567783310833
Position 227: 0.00010841243683083397
Position 2386: 0.00010112959843677499
Position 4269: 8.459943983287312e-05
Position 1916: 7.124889793237359e-05
Position 1703: 6.821813411100586e-05
Position 776: 6.697328271476174e-05
Position 1851: 5.939049811858272e-05
Position 924: 5.8248911297739136e-05
Position 458: 5.5586637636370854e-05
Position 15500: 5.553691721138523e-05
Position 37812: 5.38467007183488e-05
Position 1827: 5.1673861476294195e-05
Position 5102: 5.1255772725447475e-05
Position 650: 4.6438488610188244e-05
Position 3860: 4.527284791054134e-05
Position 32725: 4.1555609147983395e-05
Position 1131: 3.7064158239604955e-05
Position 617: 3.12745747032318e-05
Position 34891: 2.8604722786406965e-05
Position 3962: 2.769736426534549e-05
Position 4197: 2.2807716519485797e-05
Position 12658: 1.925148385495561e-05
Position 32596: 1.7342843704719517e-05
Position 5455: 1.7090986333915764e-05
Position 32516: 1.592875086761217e-05
Position 15608: 1.1559012530574608e-05
Position 34445: 8.328065257816616e-06
Position 33668: 7.297560218133243e-06
Position 4342: 6.047021324336431e-06
Position 3906: 4.130712434995315e-06
Position 3822: 3.742705295388971e-06
Position 3608: 2.518672998648707e-06
Position 4087: 2.271129809945943e-06
Position 250: 2.1542668954914957e-06
Position 4726: 2.1228905580913083e-06
Position 33996: 1.8833210355429498e-06
Position 3672: 1.4837619902316333e-06
Position 6015: 1.3389994882230721e-06
Position 33671: 1.1953811639565477e-06
Position 832: 1.1185727862317818e-06
Position 33927: 1.011269942486524e-06
Position 33980: 1.0012095056185514e-06
Position 4860: 9.248159325473446e-07
Position 3968: 9.175467181568098e-07
Position 4422: 8.362291929455186e-07
Position 321: 5.345697691690907e-07
Position 264: 3.59208898523395e-07
Position 445: 3.2714819724997127e-07
Position 481: 2.774679511415176e-07
Position 300: 2.61593984436658e-07
Position 476: 2.3343465490396898e-07
Position 490: 1.9369814992437995e-07
Position 3639: 1.6963183910601313e-07
Position 698: 1.576038518842253e-07
Position 267: 1.5406669088811506e-07
Position 559: 1.428471145911238e-07
Position 1510: 1.3579316899842357e-07
Position 779: 1.0360041059234918e-07
Position 527: 8.662219532562202e-08
Position 628: 6.95532000622154e-08
Position 1367: 5.981448018764888e-08
Position 1329: 5.126361570910551e-08
Position 241: 5.124547297246103e-08
Position 936: 4.584940330235265e-08
Position 295: 4.5804212554804694e-08
Position 633: 2.624541987991701e-08
Position 495: 2.385310754693074e-08
Position 34044: 1.6918125203369315e-08
Position 246: 8.772741286337473e-09
Position 3579: 7.978737797013846e-09
Position 311: 6.855520237044751e-09
Position 4218: 4.958469092790926e-09
Position 3382: 2.566138956659915e-09
Position 32176: 1.7160518761608424e-09
Position 3359: 1.2844252443897803e-09
Position 171: 8.187598908409259e-10
Position 677: 5.076537539087889e-10
Position 568: 3.6433757099624494e-10
Position 313: 1.499940354839188e-10
Position 238: 1.1479573700642058e-10
Position 256: 1.0597218833223265e-10
Position 147: 6.607270343488831e-12
Position 156: 5.920530287442906e-12
Position 149: 3.0806988553326094e-12
Position 88: 2.4966645721463483e-13
Position 116: 4.161780584412607e-14
Position 106: 1.4083958040869488e-14
Position 95: 2.6565769816854763e-15
Position 121: 1.1213085047401615e-17
