Gene = CMC1
Position 3240: 2.35187974527677e-06
Position 3409: 1.1199862053680277e-06
Position 2662: 6.701457423308312e-07
Position 2284: 5.9392266035379e-07
Position 1244: 4.2595544107459863e-07
Position 2590: 3.949631832976605e-07
Position 1647: 3.213900963006386e-07
Position 4640: 2.6543112718711024e-07
Position 817: 2.19565461083799e-07
Position 3102: 1.4187031666966858e-07
Position 1268: 1.1306930781750581e-07
Position 4125: 1.1237704560341204e-07
Position 4097: 9.950662018964392e-08
Position 1183: 3.82803289580272e-08
Position 1188: 2.3474201900760383e-08
Position 1241: 2.060486657460168e-08
Position 1562: 1.6472764102831695e-08
Position 1591: 1.5618404632743797e-08
Position 1724: 1.1403941488456061e-08
Position 3154: 8.038905269846297e-09
Position 803: 5.3249935089417e-09
Position 692: 4.251774307558262e-09
Position 838: 2.456775415017149e-09
Position 831: 2.0695368160768153e-09
Position 872: 1.7963462572033811e-09
Position 616: 8.973091569838568e-10
Position 853: 7.699254446981195e-10
Position 863: 6.383186457786593e-10
