Gene = PODXL2
Position 504: 2.6494793484902232e-08
Position 567: 2.5502196640341233e-08
Position 463: 1.6009383765586482e-08
Position 152: 7.391098089701512e-09
Position 279: 6.280491598170958e-09
Position 459: 4.191476508375484e-09
Position 427: 2.620426821262014e-09
Position 226: 2.284878479278616e-09
Position 457: 1.9161113522076656e-09
Position 538: 1.591739118084718e-09
Position 304: 1.1919258211433093e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10449: 0.36914840005346095
Position 6809: 0.32745866813927893
Position 15481: 0.195877716016224
Position 16510: 0.16685212239970448
Position 10637: 0.14531295425518276
Position 1958: 0.12990792732685294
Position 6910: 0.08951706498494272
Position 15776: 0.05180088516774275
Position 192: 0.03389835112125293
Position 14862: 0.03021122308385439
Position 8477: 0.023847492820166485
Position 5769: 0.022944230343084078
Position 2021: 0.02290483852205141
Position 8502: 0.02142905442070896
Position 10063: 0.020051490603280684
Position 7390: 0.018633551325749884
Position 1709: 0.013708123771559354
Position 10787: 0.013279208989683986
Position 10868: 0.01177587748483683
Position 1968: 0.011675931268660272
Position 1294: 0.011570508473678597
Position 15447: 0.010957060622099392
Position 11140: 0.008878205748595868
Position 14482: 0.008541481350179191
Position 4906: 0.0070978785057459765
Position 4052: 0.007006166292836918
Position 7386: 0.0062202949998930255
Position 2078: 0.006081649207915505
Position 2114: 0.005198421953091895
Position 7667: 0.0047560103141048565
Position 10906: 0.004235524912042722
Position 2740: 0.003872783386294264
Position 8380: 0.0037235429351422824
Position 1266: 0.003625665541576732
Position 1246: 0.0035801435249757487
Position 10028: 0.003061598017010017
Position 1328: 0.0029114545649172254
Position 6754: 0.002735656816623336
Position 1934: 0.002711349907413405
Position 12377: 0.002514293945198086
Position 11752: 0.0024230636381118347
Position 8865: 0.002418446537825542
Position 1893: 0.002177961476657887
Position 2771: 0.0021535537290802405
Position 1750: 0.0019157369966435163
Position 2974: 0.0016620536674325928
Position 5996: 0.0014827749255859838
Position 5922: 0.001414198520175583
Position 9147: 0.0013911858291380886
Position 7265: 0.0013523620637777604
Position 680: 0.0013255011517911335
Position 1105: 0.001261697152407688
Position 8241: 0.001239890898080261
Position 3619: 0.0010953725961619768
Position 1997: 0.001044028622570281
Position 3862: 0.0009424485734223536
Position 9942: 0.0008803909705695548
Position 4744: 0.0008660090293989566
Position 171: 0.0008322898884307912
Position 9867: 0.0008228594105950508
Position 2737: 0.0008199527497904662
Position 6211: 0.0008151799282243579
Position 2173: 0.0007994320184767296
Position 2050: 0.0007356190401509806
Position 3475: 0.000725942035036636
Position 7824: 0.0007143721422892787
Position 2293: 0.0007123533677276054
Position 3402: 0.0005866863304250734
Position 326: 0.0005714268086272167
Position 4974: 0.000531509976226945
Position 1528: 0.0005281227545943565
Position 1786: 0.0005280235009249261
Position 3942: 0.0004807516305325214
Position 3271: 0.0004526679320836222
Position 2844: 0.0004318452914513948
Position 854: 0.00043097145808757443
Position 4996: 0.000418424416601239
Position 3249: 0.0003824640130500006
Position 1926: 0.0003217152435496825
Position 380: 0.00031624970240005457
Position 4473: 0.00030048466122541416
Position 6402: 0.0002887974600073385
Position 7425: 0.0002708903950980947
Position 3647: 0.0002674515110467478
Position 6177: 0.0002448482632199134
Position 2149: 0.00023196096882880572
Position 6411: 0.00021973629156463303
Position 1653: 0.0002057119698536932
Position 5615: 0.000191148963398462
Position 4381: 0.00018520201248180303
Position 5869: 0.00017561147948007624
Position 5977: 0.00017338659663726917
Position 1073: 0.0001644290556810446
Position 199: 0.00015958376765560828
Position 6153: 0.0001440361855168226
Position 4956: 0.00013490326801131862
Position 1126: 0.00012755207072677889
Position 797: 0.0001243738927668544
Position 1890: 8.540745153261017e-05
Position 3444: 6.267300848569343e-05
Position 3129: 6.107062584965877e-05
Position 800: 5.382515537755099e-05
Position 918: 4.850544625236008e-05
Position 4112: 4.82512416864599e-05
Position 913: 4.297660169622032e-05
Position 1720: 3.8656195907511924e-05
Position 3503: 3.788638741378904e-05
Position 3186: 3.740623874724249e-05
Position 499: 3.65213939263356e-05
Position 1307: 3.1975359144485125e-05
Position 1278: 2.1109199256694465e-05
Position 1532: 1.513348646755627e-05
Position 1175: 1.3895102039369614e-05
Position 218: 1.1108821137659485e-05
Position 1801: 8.592228258169776e-06
Position 550: 7.993037850511909e-06
Position 4498: 6.569927406316425e-06
Position 1313: 6.52368913403227e-06
Position 514: 5.010576023753771e-06
Position 704: 4.614069429309505e-06
Position 201: 4.534276004439927e-06
Position 386: 3.547858347361407e-06
Position 271: 3.4515523186698397e-06
Position 469: 3.1637172613854234e-06
Position 543: 3.0906724217635923e-06
Position 268: 2.681621602117824e-06
Position 724: 2.4596155676956626e-06
Position 1945: 2.432287656386685e-06
Position 625: 2.0728718459777737e-06
Position 970: 1.7592568328836804e-06
Position 529: 1.7426678201540444e-06
Position 501: 1.730744036651721e-06
Position 4017: 5.785308217940058e-07
Position 1871: 3.5382476293409183e-07
Position 1078: 1.1946101189328103e-07
Position 1214: 1.0127045720378002e-07
Position 888: 2.812837418930678e-08
Position 749: 2.5086434548552675e-08
Position 683: 2.370373140491676e-08
Position 340: 8.313435290943305e-09
Position 351: 6.088993768730007e-09
Position 946: 2.0019594196632542e-11
