Gene = TSPAN12
Position 131: 4.778744114425842e-07
Position 1901: 2.2195636519468195e-07
Position 2175: 2.065733237643284e-07
Position 512: 5.0927866404041626e-08
Position 752: 3.7623195877973014e-08
Position 707: 2.8268612174379138e-08
Position 612: 2.273049768101466e-08
Position 542: 5.0782229825450514e-09
Position 488: 1.0640480264654965e-09
Position 556: 1.0019021482030555e-09
Position 2184: 5.001089468959634e-10
Position 2354: 4.033065549426031e-10
Position 1050: 2.264497676013298e-10
Position 1884: 2.1957810297625123e-10
Position 724: 2.2622713915025773e-11
Position 575: 2.465426670381865e-12
Position 1548: 7.190045413302883e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19444: 0.9971746066519919
Position 1523: 0.9835449338218555
Position 368: 0.9689892918471772
Position 14604: 0.7982158916396473
Position 23873: 0.6958329364600276
Position 19649: 0.554838373157541
Position 18247: 0.552097100925978
Position 9823: 0.18622603707000607
Position 13908: 0.17182771570541278
Position 13176: 0.1497579514142955
Position 21940: 0.1401673265160771
Position 18448: 0.11907811763063705
Position 13112: 0.1189255920463959
Position 29119: 0.11716714536776618
Position 25795: 0.11247896718518266
Position 29672: 0.0962816229260613
Position 29510: 0.08867108438871243
Position 33130: 0.08740443732098205
Position 26894: 0.05355573221735016
Position 15598: 0.05290962302138999
Position 28245: 0.04285537188824485
Position 14091: 0.03830545113285516
Position 12273: 0.037105591061519935
Position 24793: 0.033705856350618776
Position 22504: 0.032099672749441935
Position 27295: 0.031176150727071895
Position 25173: 0.025883362051045904
Position 23834: 0.01990404277041539
Position 24610: 0.019204206767618897
Position 25149: 0.018756144320573095
Position 21114: 0.017454046908901597
Position 1154: 0.015814049673800266
Position 24853: 0.01460121387865165
Position 24087: 0.014067523219296456
Position 1551: 0.013518393549215291
Position 24418: 0.012689829666417416
Position 25531: 0.010945988785703995
Position 28269: 0.009620700101820041
Position 9983: 0.009234602141884327
Position 371: 0.009072288279034255
Position 21489: 0.009055485548602086
Position 8770: 0.008850652595293607
Position 28228: 0.00874310172318549
Position 22303: 0.007153227833573651
Position 23674: 0.007120419382721004
Position 24627: 0.0062377784782089146
Position 27195: 0.00614996609579243
Position 23207: 0.006128317909337657
Position 8660: 0.0052484380664255
Position 19851: 0.004704226913180739
Position 2588: 0.004217363060329664
Position 24514: 0.003970849156252241
Position 22152: 0.003853160661643605
Position 24536: 0.003752336066699613
Position 5342: 0.0037372387098629457
Position 5510: 0.0033998279597614637
Position 14953: 0.0033363581619424154
Position 2975: 0.002449940548239756
Position 1318: 0.002127670455727653
Position 15405: 0.001940272152759471
Position 22031: 0.0019152222689269036
Position 865: 0.0015903156657585394
Position 505: 0.0015785699205111271
Position 12751: 0.0013645030354250656
Position 915: 0.00131935388209768
Position 10824: 0.001310447493384858
Position 24191: 0.0012886896121179524
Position 20333: 0.0012699643607649482
Position 21169: 0.0012448007141883407
Position 455: 0.0012112131915047633
Position 21296: 0.001123948788116161
Position 6430: 0.0010534515619023252
Position 20779: 0.0008522765351656359
Position 3494: 0.0007606020735721331
Position 1315: 0.0006689616361820305
Position 3473: 0.0005858688930664945
Position 3861: 0.0005321396950772345
Position 3939: 0.0004819828744194839
Position 2939: 0.0004639950738247359
Position 813: 0.00037959471481288306
Position 4131: 0.00036525685398274867
Position 995: 0.00034031738591700617
Position 8871: 0.00032680874892982695
Position 3942: 0.0002774077556627256
Position 20330: 0.0002006264150937413
Position 19797: 0.00015798516782984578
Position 196: 0.00015516250078865612
Position 584: 0.00011939175111774974
Position 3825: 0.00010318460104510314
Position 338: 0.00010052474711040042
Position 2908: 9.435141977167858e-05
Position 5362: 8.196866478929039e-05
Position 458: 7.764847464590168e-05
Position 200: 7.707508876471658e-05
Position 3362: 7.578259035263969e-05
Position 2574: 6.94738721227058e-05
Position 1159: 6.45048940386395e-05
Position 7119: 4.221469953701883e-05
Position 2391: 3.605176309838515e-05
Position 3344: 3.4048316346010426e-05
Position 402: 3.160570862898105e-05
Position 2610: 3.110135447612698e-05
Position 2428: 2.9134405090333398e-05
Position 420: 2.5110686289291962e-05
Position 398: 2.1646234305940226e-05
Position 1128: 1.9733624188851822e-05
Position 628: 1.622415177651516e-05
Position 475: 1.281726109744233e-05
Position 396: 1.269112631690756e-05
Position 426: 8.028714781694081e-06
Position 1234: 7.599303868453433e-06
Position 11173: 6.993056746115705e-06
Position 1073: 6.597052810378636e-06
Position 1257: 5.736716560171566e-06
Position 231: 5.419598440765558e-06
Position 529: 5.228740649163945e-06
Position 1357: 5.193139126389681e-06
Position 1788: 4.99570168277463e-06
Position 1225: 4.56159337467926e-06
Position 917: 4.061278624764645e-06
Position 435: 3.872175767021492e-06
Position 1212: 3.644927312099142e-06
Position 404: 2.8747598989045444e-06
Position 11132: 2.6558077953956627e-06
Position 8322: 1.8917866703142172e-06
Position 1442: 1.7329835959489042e-06
Position 6769: 1.6192748327391545e-06
Position 1016: 1.3232773642740257e-06
Position 8266: 1.1420075769230906e-06
Position 7952: 9.179592540545986e-07
Position 1393: 9.020735520710419e-07
Position 6150: 6.703989301860367e-07
Position 1182: 6.640071653379671e-07
Position 1171: 5.637385220823807e-07
Position 1828: 5.133292197200747e-07
Position 926: 4.671622288236934e-07
Position 4934: 4.092634479090869e-07
Position 1295: 3.866411157769942e-07
Position 1944: 3.8492664138691e-07
Position 2054: 3.770697630669169e-07
Position 1352: 3.23564710910161e-07
Position 4362: 2.437971798705106e-07
Position 3000: 1.8124971501356358e-07
Position 5349: 1.6685398928676518e-07
Position 4510: 1.6548499295321192e-07
Position 1601: 1.5814832841942146e-07
Position 2660: 1.1400227792852676e-07
Position 3214: 1.1291646688873792e-07
Position 2735: 1.0429722980653415e-07
Position 1548: 1.0370730232286123e-07
Position 2413: 1.016250763429274e-07
Position 1564: 8.884337911572857e-08
Position 2613: 8.813340251406045e-08
Position 1850: 8.679287900952997e-08
Position 3136: 7.462370794422065e-08
Position 1998: 4.5369146277971736e-08
Position 1331: 3.494843800160236e-08
Position 209: 2.9003090802572023e-08
Position 1606: 2.500440993769915e-08
Position 222: 2.077065862025326e-08
Position 310: 1.9090005581816975e-08
Position 1265: 1.764073322845124e-08
Position 3896: 1.4494387806129365e-08
Position 271: 1.3086760923822017e-08
Position 3801: 1.2297352498557682e-08
Position 324: 1.1963805207789685e-08
Position 220: 6.2572626787794924e-09
Position 313: 6.2096751907838205e-09
Position 929: 6.199580420802085e-09
Position 273: 4.386571758766624e-09
Position 3991: 3.837369020949849e-09
Position 289: 2.685425400128456e-09
Position 408: 2.3474314231966086e-09
Position 2643: 2.1697141075287994e-09
Position 411: 1.8494164235296911e-09
Position 3988: 8.368518562680244e-10
Position 180: 6.64057200116564e-10
Position 2266: 5.467769963974901e-10
Position 2354: 5.451219996164335e-10
Position 2624: 4.183281748354943e-10
Position 2446: 3.10597477279909e-10
Position 542: 1.3498958350238268e-10
Position 301: 7.187052126706728e-11
Position 283: 5.6754350834865316e-11
Position 167: 3.523020265462147e-11
Position 1971: 2.5920182998331617e-11
Position 1466: 2.295323543680369e-11
Position 315: 1.1957845664426029e-11
Position 1664: 1.0270384080165837e-11
Position 2138: 9.618711763898225e-12
Position 2124: 9.183555915888888e-12
Position 2209: 7.992257722826001e-12
Position 1617: 6.835466179757395e-12
Position 160: 2.055676419881166e-12
Position 158: 1.0369582869036911e-12
Position 1076: 1.3113037563834714e-13
Position 779: 1.7379550273356462e-14
Position 1185: 3.9506563492845884e-15
Position 1057: 3.69811029590126e-15
