Gene = LACTBL1
Position 10495: 4.444629918056879e-05
Position 1270: 4.069875711744668e-05
Position 1549: 3.8721492482477966e-05
Position 1545: 3.504931712395951e-05
Position 1506: 3.482414150516203e-05
Position 519: 3.407446284569281e-05
Position 10862: 3.125027081360547e-05
Position 1919: 3.10372843663094e-05
Position 428: 3.088723257422034e-05
Position 468: 2.9681863089969722e-05
Position 1633: 2.8855518243599253e-05
Position 1551: 2.635512950451007e-05
Position 1203: 2.5917288080997167e-05
Position 184: 2.3801214488207094e-05
Position 1655: 2.3314233895532893e-05
Position 1371: 2.218498551804708e-05
Position 1849: 2.1037415497305997e-05
Position 2035: 2.0867229127957786e-05
Position 1402: 1.7839484139329605e-05
Position 1383: 1.7550577077126752e-05
Position 465: 1.5190847109515921e-05
Position 459: 1.4749678833144931e-05
Position 2219: 1.3165180687548515e-05
Position 150: 1.1981233894199418e-05
Position 300: 1.0553691295168082e-05
Position 136: 1.042825908708205e-05
Position 10900: 1.0307313138017401e-05
Position 1152: 7.859055613794417e-06
Position 9832: 7.737320312314676e-06
Position 1291: 7.5730648332379495e-06
Position 1824: 5.756535227941139e-06
Position 329: 5.119940516989088e-06
Position 1287: 5.041883670899984e-06
Position 10087: 4.996171690978226e-06
Position 5049: 4.795107551441147e-06
Position 10756: 3.9283323143435534e-06
Position 576: 3.7648493317846437e-06
Position 1001: 3.60129571712891e-06
Position 783: 3.1792697958914937e-06
Position 1471: 3.0193996872802646e-06
Position 2296: 2.442847065503818e-06
Position 996: 2.309510582462659e-06
Position 1903: 1.667648008332879e-06
Position 1852: 1.2170736177504694e-06
Position 9653: 1.1559707788484597e-06
Position 3892: 1.1259325446032918e-06
Position 393: 8.31102386842526e-07
Position 10501: 7.537158260510503e-07
Position 1156: 7.446404760170319e-07
Position 263: 6.811757364127994e-07
Position 9667: 6.55295880530625e-07
Position 1175: 6.516670384167274e-07
Position 6804: 5.646838958349415e-07
Position 2433: 2.1560601985868248e-07
Position 156: 1.8962698623925246e-07
Position 964: 1.4343259658145903e-08
Position 579: 1.4268652083181036e-08
Position 333: 1.170173872495829e-08
Position 1689: 1.1067202929541099e-08
Position 973: 4.1206156901654066e-09
Position 522: 3.672961338165025e-09
Position 162: 1.9423617041817632e-09
Position 165: 1.683964492996088e-09
Position 684: 1.538979680669125e-09
Position 335: 9.761843968056396e-10
Position 1069: 7.905679031089994e-10
Position 484: 4.129747020883578e-10
Position 626: 3.0943670858465907e-10
Position 621: 8.042210587645062e-11
Position 141: 2.780500731779384e-12
