Gene = ASPM
Position 21839: 0.017681805558213373
Position 11908: 0.017336594647453036
Position 17573: 0.017052400867190263
Position 15964: 0.016059405721835306
Position 24594: 0.014846781204607149
Position 16004: 0.014585640275583697
Position 29224: 0.0139874282454697
Position 800: 0.01380326323694066
Position 675: 0.013589203526037378
Position 23119: 0.012918123276220616
Position 17103: 0.012813943157682358
Position 25226: 0.012779933043840013
Position 2021: 0.012500862481085138
Position 12934: 0.011477099393356099
Position 4126: 0.011318579405608008
Position 18081: 0.011025130051580241
Position 16996: 0.010929100123774816
Position 21933: 0.010605810740317198
Position 15926: 0.009750251029485691
Position 14135: 0.00937489358592656
Position 18655: 0.00771244269144436
Position 21794: 0.007471358711715963
Position 394: 0.007445438332601188
Position 107: 0.007128006944956703
Position 13441: 0.006870262594712514
Position 30272: 0.006773496389298627
Position 22552: 0.0065305409099293095
Position 5127: 0.006473470319712452
Position 748: 0.006029143009065084
Position 1148: 0.00536078365931055
Position 17: 0.005185652298943022
Position 174: 0.004989485147759932
Position 17077: 0.004827166082099262
Position 28960: 0.004360153136503451
Position 28911: 0.004060284724432108
Position 2965: 0.003982564297057767
Position 3167: 0.0038921718125842944
Position 2648: 0.003410218087787047
Position 1254: 0.0032158800418395895
Position 15785: 0.0031885661383739966
Position 22334: 0.0030996365873423954
Position 32968: 0.0030155898106401166
Position 700: 0.0029559253620427585
Position 5032: 0.002596459474966766
Position 3004: 0.002563983963975102
Position 103: 0.00251636411352155
Position 27025: 0.0024928123578021005
Position 24240: 0.002425577379079475
Position 17522: 0.002324295475052848
Position 773: 0.0023171584330585657
Position 558: 0.0022601912275639013
Position 4595: 0.0022579021291497855
Position 2519: 0.002160643918306183
Position 2442: 0.0021149627855246195
Position 3597: 0.0018989227467960002
Position 769: 0.0017395998430853336
Position 4: 0.0017328870208056255
Position 14985: 0.0017033984056892195
Position 27964: 0.001546279115067327
Position 4015: 0.0015405555125674196
Position 1929: 0.0015328844714332878
Position 368: 0.001431744306692192
Position 27896: 0.0012753214461401021
Position 2995: 0.001178721736515799
Position 1483: 0.00116216750230821
Position 27128: 0.0011058086934505355
Position 3292: 0.0010896350406017121
Position 630: 0.0010623677895517788
Position 21637: 0.0010174714385523195
Position 796: 0.0010173079392185196
Position 17038: 0.0009792328532016099
Position 2149: 0.0009518716099803332
Position 1507: 0.0009226393222129671
Position 3223: 0.0008738601631063462
Position 1258: 0.0008197822811066679
Position 3140: 0.0007750374805800956
Position 29311: 0.0007389828956380678
Position 3770: 0.0006939708264495888
Position 272: 0.0006563257338190546
Position 2365: 0.0006099781123539947
Position 1747: 0.0005760942273981837
Position 2947: 0.0005654758140069618
Position 3268: 0.000550602984875436
Position 4033: 0.00047830918544787207
Position 4228: 0.0004728599514905975
Position 4019: 0.0004710258852614537
Position 5409: 0.00044557698531718764
Position 3323: 0.00039760408667789156
Position 3742: 0.0003553596702275753
Position 5425: 0.00032709196906364595
Position 1176: 0.0003056438680036653
Position 4427: 0.00027028472076573055
Position 3601: 0.0002657229318262116
Position 4392: 0.00025877548718659276
Position 243: 0.0002438344280797552
Position 1517: 0.00023065540734966856
Position 2983: 0.00020561411372184768
Position 4400: 0.00019236954550981417
Position 6683: 0.00016477678435165968
Position 14903: 0.00015975363943431325
Position 3764: 0.00015779320079084742
Position 14427: 0.00013746035369596984
Position 17817: 0.00013731690724782617
Position 2672: 0.00013284176242295474
Position 6632: 0.00011551802845281001
Position 213: 0.00010134899120392155
Position 3053: 8.674671139912746e-05
Position 14935: 8.255507732209278e-05
Position 5275: 8.212421752165047e-05
Position 14773: 7.946306629030402e-05
Position 4774: 7.285685461814482e-05
Position 28: 5.769502331166257e-05
Position 18422: 4.301607731466894e-05
Position 5816: 3.9902289234497936e-05
Position 184: 3.381119831427055e-05
Position 45: 3.1727268916916915e-05
Position 4663: 2.715346895705351e-05
Position 18194: 2.240702794765747e-05
Position 2757: 2.0220919100129882e-05
Position 4477: 1.5153243331146772e-05
Position 4322: 1.3578295141426316e-05
Position 24872: 1.0934102491895603e-05
Position 540: 8.585303228539085e-06
Position 18209: 8.27930887487229e-06
Position 476: 6.627933495167226e-06
Position 71: 6.121198259560758e-06
Position 525: 4.895116949233307e-06
Position 28876: 3.7374691480851773e-06
Position 1251: 2.9041797242069892e-06
Position 373: 2.682180792979132e-06
Position 485: 2.243804955243835e-06
Position 1168: 2.208865441666471e-06
Position 2818: 1.6059790205138497e-06
Position 2681: 1.3547392249871334e-06
Position 3542: 1.2062443910144239e-06
Position 18075: 4.840763753270731e-07
Position 1978: 2.585616759667708e-07
Position 2044: 2.5648518973507823e-07
Position 527: 1.9311963863059608e-07
Position 529: 5.0489508270724475e-08
Position 4282: 3.464976499883414e-08
Position 84: 1.2636696517438743e-08
Position 91: 1.182083631977393e-08
Position 111: 8.90663824515211e-09
Position 18128: 4.686650722148422e-09
Position 547: 1.3681522999898238e-09
Position 445: 1.1116364619804691e-10
Position 355: 9.901015580079861e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11451: 0.9895017786409203
Position 2593: 0.9785090003012492
Position 24650: 0.940240053677322
Position 28710: 0.9214744877403299
Position 17376: 0.9196623948079764
Position 14341: 0.9083180506765082
Position 458: 0.8962634896883576
Position 22362: 0.845577356470402
Position 41508: 0.7638080493119852
Position 16637: 0.7578735150224004
Position 4264: 0.737229719758348
Position 24456: 0.6923509685916328
Position 4087: 0.6831971378455545
Position 21502: 0.6673865749100414
Position 21738: 0.6574814101623099
Position 18028: 0.3520576995824453
Position 5303: 0.3419347450202509
Position 4561: 0.29220265300465814
Position 21527: 0.25930717839597445
Position 29865: 0.19067220027133394
Position 16597: 0.17050477818978768
Position 2883: 0.1701246913316395
Position 5250: 0.16977548447845334
Position 4147: 0.1470285675158679
Position 15925: 0.135681059263368
Position 17589: 0.12906169131384523
Position 36992: 0.11894237447364402
Position 24098: 0.11639247940809602
Position 22384: 0.1088104004929307
Position 24126: 0.09120428007362236
Position 14278: 0.09033344048374886
Position 6822: 0.0856475881979499
Position 29004: 0.07708506705276494
Position 24026: 0.07673102986231226
Position 30164: 0.07122301592692629
Position 13098: 0.06563586779076794
Position 23953: 0.058537910214602244
Position 13207: 0.058321926645724095
Position 1845: 0.05485112054426181
Position 11832: 0.052963806741033216
Position 17341: 0.04963507879822781
Position 24685: 0.049530203013576024
Position 16875: 0.04624580234328814
Position 30349: 0.045941895279392575
Position 28479: 0.04278244474104081
Position 7804: 0.04272979718158154
Position 23392: 0.04085458424294874
Position 17949: 0.03888660008851005
Position 28762: 0.03557899460399184
Position 24357: 0.03527873127108996
Position 5004: 0.033130180658392634
Position 15622: 0.03258940580690908
Position 16905: 0.028603769559919535
Position 28075: 0.028064777394153678
Position 7341: 0.024851770814041545
Position 15947: 0.024439345789820082
Position 14842: 0.024020742485229556
Position 28219: 0.02378159971247968
Position 625: 0.022105519430929407
Position 4627: 0.021564529434652792
Position 14026: 0.019405309853801046
Position 5328: 0.019184042086811726
Position 13128: 0.018253970796451136
Position 33338: 0.018127632210554516
Position 30305: 0.01774761163205537
Position 4927: 0.017742641485866174
Position 24506: 0.01540593831987875
Position 33103: 0.015187854995713493
Position 11899: 0.015083478254536731
Position 24197: 0.01502490255378986
Position 28361: 0.013639952695236126
Position 13825: 0.013186704315766122
Position 13156: 0.012259802164214004
Position 16996: 0.012087266552670109
Position 1893: 0.012052638816756217
Position 2071: 0.011777737142272725
Position 24294: 0.01118605997829862
Position 17321: 0.010729020013483874
Position 5319: 0.010605536764789971
Position 30238: 0.00930329805247333
Position 31252: 0.008031241671478942
Position 24705: 0.008017841793879292
Position 12784: 0.007763071733931626
Position 14768: 0.007490302436755188
Position 553: 0.007353952353793777
Position 2845: 0.007224175368197384
Position 393: 0.007182440113964398
Position 2099: 0.007171052094460164
Position 24983: 0.0068992243284980775
Position 99: 0.006858154167057387
Position 2639: 0.006732990082064141
Position 32777: 0.006708805629274035
Position 31002: 0.006627564163364703
Position 22980: 0.006627096465501214
Position 11979: 0.006511313595679255
Position 16999: 0.006272205800039517
Position 35540: 0.006210135063509464
Position 4727: 0.005984026478146459
Position 381: 0.005479933621522263
Position 16599: 0.005472008987779534
Position 7263: 0.005417722594033996
Position 18533: 0.005211717800272978
Position 22684: 0.005051653511942335
Position 17980: 0.0050262232329777385
Position 18062: 0.0046317022286011976
Position 31223: 0.004412961721512824
Position 34726: 0.0043416648188546545
Position 1046: 0.004119729293924917
Position 28177: 0.004003323655233845
Position 22215: 0.003918219596382616
Position 26923: 0.0037760107772085607
Position 18133: 0.0037671785835287764
Position 12813: 0.003714027659424473
Position 2642: 0.003662670042958616
Position 17493: 0.0036057678530260514
Position 28136: 0.0035019517173185922
Position 1808: 0.003371007253693404
Position 25125: 0.0033435570269946674
Position 25004: 0.0032909549722366766
Position 18179: 0.003157378746105911
Position 5383: 0.0030602233388494667
Position 3064: 0.003012545477082591
Position 4595: 0.002828433397490966
Position 27691: 0.002821600561207433
Position 29205: 0.0027888108894351723
Position 23990: 0.0026432387808407757
Position 5220: 0.0025802374964782877
Position 33899: 0.002571795845138774
Position 18353: 0.00254374096848605
Position 4328: 0.0024736187001077716
Position 3463: 0.002470698666129903
Position 3865: 0.002468048911020361
Position 4153: 0.002454976666514556
Position 30764: 0.0024538890111910658
Position 1909: 0.002450668112205778
Position 5183: 0.0024017260413464556
Position 1140: 0.002263659504064883
Position 3002: 0.002175547045318995
Position 29112: 0.0021682411111717246
Position 23352: 0.0021575966721111323
Position 4576: 0.002121342637466276
Position 2995: 0.002115695989371791
Position 31280: 0.001963508060750887
Position 16668: 0.0019396109180197375
Position 30267: 0.0018438012844423893
Position 1121: 0.0018340799289539363
Position 21824: 0.0017691703583265078
Position 1987: 0.0016435058827948398
Position 1352: 0.001590665109959311
Position 30016: 0.0014969110038664474
Position 22266: 0.001487574996811849
Position 22058: 0.0013860538290654545
Position 4125: 0.0013512525585707223
Position 3116: 0.001346545159245959
Position 4266: 0.0012382248570358618
Position 2243: 0.0012276360790300193
Position 15897: 0.0012227887071083108
Position 2888: 0.0011999848574349248
Position 4942: 0.0011809245966555538
Position 30828: 0.001110548537430096
Position 22810: 0.0010899316769182978
Position 2981: 0.0010674952390892414
Position 34447: 0.0010661326573045975
Position 11722: 0.0010247035946452793
Position 16230: 0.0010157778431517308
Position 14134: 0.0010147045737844678
Position 17458: 0.0009541575259493387
Position 26548: 0.0008773838290896336
Position 5051: 0.0008616025048501625
Position 3666: 0.0008276990590902981
Position 29369: 0.0007981814523196724
Position 14808: 0.0007846891356187929
Position 2436: 0.0007755998798038632
Position 4279: 0.0007278923587392644
Position 4971: 0.000715318708617865
Position 1100: 0.0006471557562171221
Position 3941: 0.0006387588927246867
Position 5013: 0.0006116593884933636
Position 3088: 0.0006114106137456748
Position 16774: 0.0006070649606352955
Position 2433: 0.0005848737495475538
Position 16576: 0.0005807123999848977
Position 2810: 0.0005529578534492584
Position 29072: 0.000541300546078614
Position 1017: 0.0005175763919489189
Position 1613: 0.0005114680166495289
Position 14642: 0.0005025608710541261
Position 2885: 0.000499399753075671
Position 4897: 0.0004946238883515109
Position 1927: 0.0004915529867677488
Position 11739: 0.00047983218693855846
Position 2263: 0.00045320568166329177
Position 4110: 0.00044098725635335954
Position 2476: 0.000430705881222929
Position 15602: 0.00042557555093845494
Position 4490: 0.0004129429156393991
Position 2229: 0.0004100730330578669
Position 3870: 0.00040852781190433765
Position 2365: 0.00039741649472902364
Position 27511: 0.0003624733205160346
Position 2008: 0.0003421452810035684
Position 4723: 0.0003331169557155883
Position 25880: 0.0002974508289186927
Position 6483: 0.00028029481280447005
Position 29917: 0.00027994958667116373
Position 1419: 0.0002759587179785418
Position 14579: 0.00027572834541955736
Position 28713: 0.0002749480404359409
Position 17611: 0.0002591318586998206
Position 26712: 0.0002514082847488056
Position 4693: 0.00025111345501326076
Position 3049: 0.00022859764939399722
Position 2410: 0.00021536599351558943
Position 3202: 0.0001936587627587696
Position 17190: 0.0001874861272898147
Position 4334: 0.00017626237917230293
Position 4663: 0.00016897960602410512
Position 2260: 0.00015497001572496778
Position 629: 0.00015439630778003383
Position 22878: 0.00014944162185877513
Position 4216: 0.00014839407499428673
Position 4981: 0.00014598250505726507
Position 1363: 0.00014416272569662088
Position 25610: 0.00013975891686854476
Position 525: 0.0001356288486314775
Position 2289: 0.00012262901213253263
Position 4010: 0.00012014602007957567
Position 1303: 0.00011345796865760044
Position 861: 0.00011084207180268146
Position 1391: 9.321783562387699e-05
Position 29500: 9.236758524492878e-05
Position 475: 9.098876532646715e-05
Position 2696: 8.909771088886265e-05
Position 1078: 8.508265725277702e-05
Position 482: 8.306115277105442e-05
Position 2534: 7.704659353143688e-05
Position 27365: 7.604460438849828e-05
Position 17707: 7.245907358395903e-05
Position 2025: 6.928764839793341e-05
Position 1968: 6.786078007250349e-05
Position 1054: 6.780002776251274e-05
Position 4166: 6.716533257387236e-05
Position 25954: 6.521925098861958e-05
Position 431: 6.43487894613932e-05
Position 1176: 6.109620890942109e-05
Position 1674: 5.424580119433746e-05
Position 1471: 5.287611332360084e-05
Position 2506: 5.172184289598969e-05
Position 26409: 4.418079040699265e-05
Position 3637: 4.187900375361689e-05
Position 25985: 4.170059089420651e-05
Position 1075: 4.000227118346379e-05
Position 5694: 3.990228923449797e-05
Position 726: 3.93542169114526e-05
Position 14773: 3.5726019016467474e-05
Position 16350: 3.4788560195930035e-05
Position 3416: 3.269889150742234e-05
Position 2523: 3.1811253143496864e-05
Position 154: 2.4008012762650394e-05
Position 15413: 2.3366038712090777e-05
Position 14543: 2.311314719052125e-05
Position 17601: 2.234879486980449e-05
Position 4505: 2.0225694342920366e-05
Position 16397: 1.8019082172833043e-05
Position 16274: 1.7990859500868273e-05
Position 5153: 1.5464990551324653e-05
Position 4850: 7.2028810701584174e-06
Position 2708: 5.337213878902947e-06
Position 205: 5.147707388667165e-06
Position 1678: 5.062174694055737e-06
Position 18072: 4.339364235180274e-06
Position 11792: 4.083451715735273e-06
Position 171: 4.062610346090624e-06
Position 4641: 3.5521685175149135e-06
Position 472: 3.1601822227338773e-06
Position 1756: 1.477272827116842e-06
Position 106: 1.4337710205551082e-06
Position 4599: 1.4288739036853546e-06
Position 719: 1.3714166591410614e-06
Position 974: 1.3499501021099483e-06
Position 178: 1.1852227188155419e-06
Position 646: 1.1616990185349766e-06
Position 666: 1.0067772647948374e-06
Position 557: 9.65979097587129e-07
Position 4458: 8.686229765489248e-07
Position 4427: 7.877606576239465e-07
Position 297: 7.575942195466926e-07
Position 18033: 7.124302062622503e-07
Position 17805: 6.863725609015695e-07
Position 916: 6.045412286749872e-07
Position 312: 5.536990569589078e-07
Position 14492: 4.778701683416062e-07
Position 535: 4.294015032410356e-07
Position 485: 3.609978053815176e-07
Position 281: 3.3567192844308134e-07
Position 349: 2.831139026255588e-07
Position 293: 2.616423402403666e-07
Position 272: 2.450466760225795e-07
Position 228: 2.126901660081406e-07
Position 352: 2.0869715828082935e-07
Position 237: 1.6895606991553298e-07
Position 346: 1.439794717703895e-07
Position 307: 1.3054995572208157e-07
Position 165: 1.2851425413852475e-07
Position 103: 7.253324551502038e-08
Position 125: 5.168733824995312e-08
Position 2961: 2.938183267821087e-08
Position 184: 2.248994914808956e-08
Position 231: 1.915548775018679e-08
Position 653: 1.791873863435534e-08
Position 71: 7.972275957010258e-09
Position 739: 7.722951979300138e-09
Position 219: 6.541109336343643e-09
Position 580: 4.237196578388207e-09
Position 675: 2.6977801940992056e-09
Position 111: 2.646867789669506e-09
Position 490: 1.7113112003630807e-09
Position 643: 1.2303373006385744e-09
Position 119: 4.5990861939973863e-10
Position 2080: 1.8305721963950108e-10
Position 240: 1.0397804523572758e-10
Position 564: 3.690196825141093e-11
