Gene = LEXM
Position 457: 0.0005053533905318236
Position 758: 0.0004725624774339206
Position 677: 0.0003862977061059187
Position 3028: 0.0003717170046201046
Position 1532: 0.0003609508335309339
Position 11471: 0.0003229563123121051
Position 2704: 0.0002794698829326606
Position 2385: 0.00026579661451495775
Position 7299: 0.0002593121018697465
Position 1313: 0.00021812190267895502
Position 763: 0.0002087788006077857
Position 643: 0.00017174579943982708
Position 1953: 0.0001502302295379348
Position 685: 0.00014072344267963008
Position 193: 9.006491596840541e-05
Position 6131: 8.963205398944002e-05
Position 5768: 8.168195110229103e-05
Position 11251: 8.109265363396653e-05
Position 437: 5.750643789736597e-05
Position 629: 5.203860192623266e-05
Position 477: 4.37888521061775e-05
Position 6151: 3.335645411313689e-05
Position 8648: 2.933072795782846e-05
Position 5829: 2.3208688316333054e-05
Position 618: 2.3021617256308236e-05
Position 933: 2.2529356688746946e-05
Position 122: 2.18669023556434e-05
Position 167: 2.1654915510365167e-05
Position 450: 1.6430214260912483e-05
Position 1018: 1.3649046595757161e-05
Position 2542: 1.3544292883337548e-05
Position 1057: 1.2900155557604773e-05
Position 296: 1.2591532356047486e-05
Position 12125: 1.2412951113819196e-05
Position 248: 1.0088853965694857e-05
Position 366: 8.62752510385008e-06
Position 12046: 8.303233581952305e-06
Position 12148: 7.190295952504738e-06
Position 11467: 3.392630752271585e-06
Position 503: 3.106904489192633e-06
Position 1662: 2.4266157054095784e-06
Position 969: 2.1447520388482587e-06
Position 11: 1.1330560333778477e-06
Position 8985: 9.190120285329682e-07
Position 347: 5.947242270450744e-07
Position 387: 7.86226031767219e-08
Position 1409: 4.2054656515078126e-08
Position 420: 6.2307403986186246e-09
Position 173: 1.3830663781017316e-11
Position 17: 2.5218868276315162e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10925: 0.9997684114305022
Position 5730: 0.9930726700414373
Position 8850: 0.9594307743489311
Position 5982: 0.9540696396736461
Position 7750: 0.9516828925543895
Position 1825: 0.8784318958796334
Position 932: 0.7117308449280755
Position 1488: 0.5925583737577444
Position 566: 0.4581407159593981
Position 17909: 0.4129479675953886
Position 3486: 0.35289877447467016
Position 10414: 0.3361001069064555
Position 5002: 0.3190406081332403
Position 7581: 0.20518578803076992
Position 1462: 0.1920431617774192
Position 17735: 0.1785407978395949
Position 1472: 0.1582608744325943
Position 13170: 0.1478155864509864
Position 10367: 0.13342506566011084
Position 4314: 0.10910121371301632
Position 6294: 0.10464956291535729
Position 7413: 0.1030803394981876
Position 18804: 0.0929935293969762
Position 11180: 0.0858663387773851
Position 17300: 0.0809015402674223
Position 11293: 0.05462472044027655
Position 4529: 0.051635675746544506
Position 7430: 0.04730687782744379
Position 11161: 0.04099521276504014
Position 4152: 0.039106594723824044
Position 16416: 0.03893248369050462
Position 12492: 0.035659311051366674
Position 9956: 0.03284344296929692
Position 9055: 0.031215160022109372
Position 2541: 0.02956567993880912
Position 1138: 0.028942081944108793
Position 24204: 0.028890153436902814
Position 15630: 0.02807236684567679
Position 6776: 0.026566649981063898
Position 7591: 0.026447223442296015
Position 8573: 0.022769048642672072
Position 2908: 0.02045678841303052
Position 8404: 0.020211003024336104
Position 20273: 0.017572039069048022
Position 21353: 0.017533582742616724
Position 12549: 0.01719901672586761
Position 21037: 0.017003065309510373
Position 1055: 0.016656318513622332
Position 1828: 0.01659971496732004
Position 848: 0.01599043902753857
Position 2885: 0.015661746289521227
Position 10463: 0.015152252891980472
Position 9028: 0.014857372678768889
Position 18970: 0.014117631131430487
Position 9626: 0.01378620599173642
Position 17409: 0.013603691659923194
Position 11394: 0.013519404884612566
Position 1259: 0.013433300835628301
Position 18538: 0.012717278367616696
Position 16506: 0.012046823481762154
Position 19007: 0.011682061157950048
Position 9143: 0.011423706268884238
Position 3106: 0.011379627169820933
Position 7389: 0.0113627564991731
Position 7563: 0.011130841052132228
Position 12261: 0.010979528773024971
Position 1707: 0.010752729981142748
Position 9732: 0.010523104616838351
Position 13248: 0.010486529334446514
Position 10256: 0.010095643683179105
Position 868: 0.009959763300972355
Position 10272: 0.00969364287889324
Position 8321: 0.009071043984582448
Position 7176: 0.008600577462358223
Position 6355: 0.008342586477107878
Position 8455: 0.008269564143424248
Position 8071: 0.008258409658082513
Position 889: 0.007743536495898247
Position 9757: 0.007672236273240228
Position 10555: 0.007465242682124276
Position 6265: 0.007418638238674829
Position 6020: 0.007411662231660704
Position 4324: 0.007094961924032936
Position 8112: 0.006956585708875364
Position 10599: 0.006872021060854764
Position 3460: 0.006742969908491409
Position 347: 0.006628267394206925
Position 9972: 0.006483988570572464
Position 9513: 0.006047977484113007
Position 15856: 0.005882526003496017
Position 8238: 0.005821810000511466
Position 11974: 0.0054598816403222915
Position 1440: 0.005273723854402976
Position 14161: 0.005087615861984053
Position 9105: 0.005004219457836591
Position 5671: 0.004739941410694934
Position 364: 0.004651244494894629
Position 18678: 0.004603231891468657
Position 7722: 0.004565642186280193
Position 7093: 0.004465440674947364
Position 3457: 0.004037354582905956
Position 1018: 0.003962559950640304
Position 2603: 0.003780364108873949
Position 7435: 0.0037049494706474246
Position 1509: 0.003666235256094938
Position 8798: 0.0035751719677767774
Position 9803: 0.0035644373468903456
Position 5380: 0.0034365715509432782
Position 7868: 0.003347104913048882
Position 16474: 0.0031756108773708883
Position 8867: 0.00301696192733527
Position 820: 0.002926292936062777
Position 6405: 0.002897477442720684
Position 1594: 0.002877811595038533
Position 8138: 0.0028251137079782934
Position 1416: 0.0026636502369038082
Position 15461: 0.0024589106169580523
Position 5956: 0.0023015388778073955
Position 1541: 0.0021709799725025667
Position 832: 0.0021410708422433277
Position 3207: 0.002054355152293259
Position 1143: 0.0020462878122786215
Position 4399: 0.001951138253805214
Position 8375: 0.001903776087183847
Position 966: 0.0018824113206444893
Position 8343: 0.0018323428567578735
Position 1237: 0.0017907847568585772
Position 2308: 0.0017881253532562333
Position 2344: 0.001768418998586019
Position 12740: 0.0016992544381152427
Position 8415: 0.001634124555597625
Position 10430: 0.001622038260768156
Position 1516: 0.0015064974475300186
Position 8184: 0.0012978621101820253
Position 17714: 0.0012926483308023492
Position 572: 0.001120245119574287
Position 6502: 0.0010512791430484763
Position 12623: 0.0010220722710037225
Position 7725: 0.0010165981282415789
Position 1789: 0.000866477047760736
Position 9823: 0.0008238500343224293
Position 883: 0.0008205633117152043
Position 11357: 0.0006961828912475941
Position 1496: 0.0006729416114762284
Position 11659: 0.0006666669155102263
Position 707: 0.0006181046644664909
Position 1381: 0.0005849396600676722
Position 263: 0.000582686642168658
Position 8165: 0.0005360391010845752
Position 1795: 0.0005264171849227881
Position 788: 0.0005252289889200372
Position 13646: 0.0004502709511057199
Position 2408: 0.0004411758603138228
Position 1862: 0.0004108394898485857
Position 426: 0.0004054127713420471
Position 11244: 0.00039145156174007174
Position 969: 0.0003780925093662647
Position 495: 0.00034435764783589945
Position 11942: 0.00033177757958079623
Position 3605: 0.00032635349681326114
Position 772: 0.0003154140007253014
Position 407: 0.00030955576828359184
Position 11218: 0.00030730495125691373
Position 1668: 0.0003043919403434297
Position 3332: 0.0002899022478946441
Position 1719: 0.00027173744617436924
Position 6613: 0.0002710124921307605
Position 3277: 0.0002556499118892549
Position 12074: 0.00023446272775255207
Position 12440: 0.0002324009480006182
Position 1687: 0.00022223892968044865
Position 221: 0.0001959048815010997
Position 11363: 0.0001808500433065074
Position 1579: 0.00017851355910962816
Position 6645: 0.00016276319477004882
Position 6505: 0.00016069748347140843
Position 8737: 0.00011492334523833382
Position 593: 0.00011445136389694209
Position 1724: 0.00011340987582042073
Position 8830: 0.00011272960218841643
Position 10015: 9.71075754516495e-05
Position 10830: 9.665720573005594e-05
Position 457: 9.084296142475522e-05
Position 460: 8.841169492738516e-05
Position 2352: 8.428492841150785e-05
Position 1600: 8.321694329430548e-05
Position 11191: 7.922065446312968e-05
Position 3213: 7.909353524477001e-05
Position 578: 7.681087933005875e-05
Position 6298: 5.941033792779311e-05
Position 902: 5.881889014798587e-05
Position 4368: 5.119496554231393e-05
Position 2260: 5.079216702606077e-05
Position 244: 4.925725409338386e-05
Position 11423: 4.515512848998793e-05
Position 10749: 4.401541923730828e-05
Position 383: 3.905213369169785e-05
Position 11486: 3.8024674065149455e-05
Position 13083: 3.197481512347141e-05
Position 596: 2.537657899916204e-05
Position 432: 2.1336596502402218e-05
Position 500: 1.994712695995326e-05
Position 6335: 1.974879919777036e-05
Position 9203: 1.718603489542744e-05
Position 10047: 1.4672830036719498e-05
Position 6030: 1.4631330978459527e-05
Position 896: 1.4161751549546663e-05
Position 6412: 1.2011086635731903e-05
Position 608: 1.1315535498576074e-05
Position 1743: 1.1025625293888938e-05
Position 2036: 9.722310766793058e-06
Position 8708: 8.425147948465295e-06
Position 673: 7.667162019958012e-06
Position 6219: 6.872763564024052e-06
Position 11188: 6.286658340296114e-06
Position 1871: 6.120405161636635e-06
Position 727: 6.097554707475248e-06
Position 8934: 6.011387244589442e-06
Position 8606: 5.569307334687385e-06
Position 6269: 5.523721864655423e-06
Position 2143: 5.1695962963992995e-06
Position 2091: 5.113141874647024e-06
Position 2513: 4.734805422235739e-06
Position 7640: 2.753624895397679e-06
Position 6329: 2.59796257251578e-06
Position 1876: 2.5442784261333783e-06
Position 10657: 2.0481850919792247e-06
Position 8665: 1.8149026470251676e-06
Position 9223: 1.8074748585717535e-06
Position 8429: 1.6894881862264223e-06
Position 6832: 1.0350737906198825e-06
Position 2416: 8.924875132297419e-07
Position 409: 8.218816154770548e-07
Position 309: 7.940477435760329e-07
Position 8001: 6.777257936307479e-07
Position 291: 5.811187259640215e-07
Position 5931: 5.757239963981574e-07
Position 6198: 3.537240914818092e-07
Position 203: 3.400287790062406e-07
Position 200: 3.1465683321703196e-07
Position 387: 2.778668534020574e-07
Position 5914: 2.7590784433926084e-07
Position 6126: 1.2387146257816152e-07
Position 240: 9.263515457695922e-08
Position 6192: 8.844001919624272e-08
Position 6170: 7.991649245251925e-08
Position 629: 7.692350434923144e-08
Position 242: 7.147850836636053e-08
Position 1834: 6.151729960888551e-08
Position 1914: 6.083118699086552e-08
Position 313: 1.534215347253465e-08
Position 469: 5.523186874545044e-09
Position 293: 5.307434386785628e-09
Position 11303: 5.220124570954525e-09
Position 436: 3.78626326854917e-09
Position 270: 3.1677871172646757e-09
Position 282: 2.1763507413087336e-09
Position 296: 1.3787881560102484e-09
Position 316: 5.536017945405548e-10
