Gene = RPN1
Position 26199: 0.0026869233956101995
Position 26841: 0.0020835786503498664
Position 673: 0.0019172798623120237
Position 1581: 0.0017438163237760694
Position 205: 0.0017425002493740263
Position 3781: 0.0016683026098752232
Position 3786: 0.0016150802692779908
Position 774: 0.0016085475496027941
Position 3413: 0.001607334919899008
Position 693: 0.0015735236228204242
Position 25807: 0.001448230816969908
Position 1189: 0.0014457469667592724
Position 1874: 0.0013171831778651182
Position 24395: 0.0012464970096982648
Position 5969: 0.0012273999721936803
Position 24042: 0.0012038582759459054
Position 24172: 0.0011796542790703563
Position 2259: 0.0011487438490408513
Position 829: 0.0009959235020530915
Position 901: 0.0009796605323958295
Position 1587: 0.0008531803140446107
Position 2716: 0.0008368114372704675
Position 2240: 0.0007902772807336315
Position 765: 0.0007189394456627408
Position 882: 0.0006531900125934097
Position 6303: 0.0005499535758342871
Position 25930: 0.0005069849441884111
Position 1824: 0.000476848420593311
Position 3647: 0.00043927438954092845
Position 444: 0.0003891821713677153
Position 24922: 0.0003565660290188491
Position 941: 0.00033926309265941055
Position 1438: 0.0003138890924270161
Position 4002: 0.00031294913359678904
Position 25116: 0.00027106076787788286
Position 3015: 0.00024243185786697425
Position 983: 0.00024137286255869887
Position 6204: 0.00023122365471509105
Position 25021: 0.00017383547672895913
Position 28488: 9.07237669145988e-05
Position 25104: 6.104754071773804e-05
Position 25358: 4.539124519820209e-05
Position 25456: 4.327232001282773e-05
Position 799: 3.0687493890549456e-05
Position 2204: 2.3471864103844165e-05
Position 836: 2.1769513483724346e-05
Position 6356: 1.630783309920476e-05
Position 25675: 1.2674567242846835e-05
Position 840: 1.1169043521180184e-05
Position 6136: 9.9184759199139e-06
Position 583: 9.223181561097648e-06
Position 1156: 9.129992880445717e-06
Position 25135: 6.551301391401239e-06
Position 25393: 6.0153425104764265e-06
Position 1164: 5.07118524345848e-06
Position 316: 5.0207476056239065e-06
Position 25629: 4.387716505321004e-06
Position 2398: 4.109788454712077e-06
Position 1175: 4.00935800147615e-06
Position 571: 3.519864317964291e-06
Position 25495: 2.9269089704878275e-06
Position 545: 1.3698838350080086e-06
Position 1642: 1.319586701748544e-06
Position 2219: 1.1316801700592002e-06
Position 1918: 1.0433791902932427e-06
Position 314: 7.098341431936967e-07
Position 926: 6.6528868335969e-07
Position 208: 5.747014431335225e-07
Position 897: 5.410399084105374e-07
Position 25217: 5.295797850207299e-07
Position 25289: 2.741182091863671e-07
Position 46: 2.668141962855335e-07
Position 723: 1.8744276825673637e-07
Position 1151: 1.6277613356762074e-07
Position 237: 8.826986844136777e-08
Position 154: 3.4363515143978254e-08
Position 166: 2.487843840344424e-08
Position 304: 1.1788868485389654e-08
Position 72: 1.126617151053674e-08
Position 370: 7.09869624447138e-09
Position 84: 6.612349766360237e-09
Position 482: 5.081071805867063e-09
Position 25244: 5.0133321893847705e-09
Position 448: 3.892439983467562e-09
Position 475: 1.4563441884264924e-09
Position 632: 9.244717658248872e-10
Position 25553: 1.3943680378267386e-11
Position 25321: 2.4527007794568464e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5865: 0.9934805604474373
Position 24836: 0.992302238167821
Position 25195: 0.9823104634840858
Position 18691: 0.9696557301659544
Position 24016: 0.9634924283414479
Position 30255: 0.8476987865176666
Position 12743: 0.7230131953508385
Position 28439: 0.5699140381260474
Position 12924: 0.47062961749743065
Position 5406: 0.38798627848625583
Position 20705: 0.30532936672834066
Position 6202: 0.22887217897058715
Position 24228: 0.22466572198861734
Position 28585: 0.21417744706160272
Position 30837: 0.19730508005776326
Position 20729: 0.19480636872032994
Position 24292: 0.0904111532533088
Position 6041: 0.08811077134967776
Position 20799: 0.08427564714359695
Position 26017: 0.08008581765147485
Position 26396: 0.07905481279596897
Position 5595: 0.07444452744506448
Position 3696: 0.07293485030213304
Position 6660: 0.06539222982273152
Position 5381: 0.059402375242364386
Position 29362: 0.05878930761196108
Position 16030: 0.055505672170806285
Position 398: 0.05333953317021519
Position 17276: 0.0417049170917582
Position 9714: 0.033007206418895374
Position 10680: 0.031673109216290365
Position 28549: 0.03064938022057883
Position 9629: 0.02735669430700099
Position 1493: 0.02572625063205711
Position 12852: 0.023180282525743688
Position 26372: 0.019805306178168613
Position 15773: 0.017296749142580684
Position 25162: 0.01726815731631894
Position 8698: 0.015364116456163073
Position 6398: 0.014912489021158748
Position 29731: 0.014008719306399934
Position 25757: 0.013682894025940397
Position 23782: 0.011916319850036139
Position 24383: 0.011743829897243886
Position 24440: 0.011682828915858595
Position 20646: 0.010849705046203365
Position 1032: 0.010521871867144025
Position 1761: 0.009493273751408873
Position 4629: 0.009309018230759058
Position 2291: 0.0092697901546659
Position 983: 0.008883653116114103
Position 25868: 0.008861301191336152
Position 11399: 0.008589212595245888
Position 5623: 0.007856731859048985
Position 6057: 0.0071551910168743205
Position 30698: 0.007100352622829358
Position 29711: 0.006980796777006126
Position 26334: 0.0068997553806473344
Position 1852: 0.006559180181838307
Position 30102: 0.005889637088073022
Position 9576: 0.005852461837408357
Position 1632: 0.005780697199295763
Position 28326: 0.005425354677821566
Position 28383: 0.005052096395696233
Position 24366: 0.004922435787888662
Position 30491: 0.004414636386226722
Position 24242: 0.004153140144827559
Position 6634: 0.0040942571246649385
Position 18859: 0.004069480339664592
Position 28749: 0.0039961922451994016
Position 18744: 0.0038881322065102467
Position 3640: 0.003794529524324328
Position 26756: 0.003693056356017601
Position 28329: 0.003564294823717689
Position 20232: 0.003431091022538285
Position 6607: 0.0032665153418417756
Position 25535: 0.0032584342838854114
Position 25890: 0.0029997254383214286
Position 5822: 0.002548148655458288
Position 20770: 0.0025431150064270844
Position 29358: 0.0024802951963537752
Position 25616: 0.0024513137437482987
Position 6369: 0.0023797424618047028
Position 3708: 0.0023658352074272765
Position 25393: 0.0023118713041037162
Position 2167: 0.002102768118410458
Position 5353: 0.0020366811797463713
Position 839: 0.0020240004490717427
Position 1667: 0.002006557340837422
Position 5036: 0.0019088144314013144
Position 26378: 0.0019085848570028886
Position 697: 0.0018860326305581124
Position 5871: 0.00184575693394929
Position 6372: 0.0018378723171608377
Position 25695: 0.0017797332210322194
Position 6198: 0.0017742870899100356
Position 4770: 0.0017554286132621718
Position 5199: 0.001735554099554043
Position 1740: 0.0017345017855776687
Position 24443: 0.001681563470635476
Position 25784: 0.001548004768189859
Position 26922: 0.0015259369134341318
Position 24268: 0.0015138531755358334
Position 1525: 0.0014210684222675835
Position 4773: 0.001369269758583831
Position 20129: 0.0013676013445142673
Position 24798: 0.001338999949388982
Position 1496: 0.0013278235533073326
Position 30734: 0.0012499176964382661
Position 5332: 0.0011918962545343418
Position 10754: 0.0011620858929827364
Position 5708: 0.0011443185273202947
Position 590: 0.0010400555890386302
Position 25806: 0.0010241689352435605
Position 3185: 0.0010067333036044587
Position 27192: 0.00100045620230593
Position 6424: 0.000985723646009073
Position 26991: 0.0009810912522318835
Position 28833: 0.0009503254274951271
Position 27857: 0.000890590701000352
Position 6442: 0.0008375896325853781
Position 1782: 0.0008263445491081664
Position 18609: 0.0007331062532961028
Position 987: 0.0007241708909446
Position 27318: 0.0007213361715586107
Position 6216: 0.0007059292606682702
Position 8756: 0.0007046453195544398
Position 24869: 0.0006774939794605957
Position 940: 0.0006341992709625461
Position 6265: 0.0006077292759016642
Position 24854: 0.0006041999146757668
Position 3332: 0.0005857668816442652
Position 27955: 0.0005318547282463413
Position 1953: 0.0004942717202258267
Position 1894: 0.00048135658604720366
Position 25486: 0.0004774444101108329
Position 2259: 0.00046253774444357363
Position 6175: 0.000445894189247862
Position 3538: 0.0004392743895409284
Position 2531: 0.00038487472233286296
Position 1873: 0.0003459353116573502
Position 24337: 0.00033899291144291895
Position 25231: 0.0003267154797133934
Position 405: 0.00032185732181095537
Position 1287: 0.0003182198052409615
Position 1014: 0.00028040690475647923
Position 2901: 0.00024243185786697422
Position 2623: 0.00022498293212983253
Position 1124: 0.00020359526391607483
Position 2115: 0.0002018676392753233
Position 25719: 0.00018215092285646324
Position 822: 0.00016172384503989422
Position 29661: 0.00015213263824729914
Position 29325: 0.0001241173792472635
Position 25216: 8.403989378101697e-05
Position 28754: 7.744714092518712e-05
Position 6427: 6.31404065096305e-05
Position 24880: 6.0569545963325516e-05
Position 26023: 5.2848640488485246e-05
Position 6290: 3.5969912536839374e-05
Position 8488: 3.5771649666893585e-05
Position 729: 2.7532530475050863e-05
Position 6639: 2.2258768204404558e-05
Position 25921: 2.0238845953897493e-05
Position 853: 1.8867721092587708e-05
Position 6150: 1.7331589108389224e-05
Position 25531: 1.7018424594049565e-05
Position 20662: 1.640810083159222e-05
Position 549: 1.6068619338539302e-05
Position 1815: 1.4890879568239594e-05
Position 3358: 1.483473465028354e-05
Position 24700: 1.3224218185884837e-05
Position 25454: 1.305585008121461e-05
Position 6083: 8.81823290783302e-06
Position 897: 8.283626596464e-06
Position 1891: 8.061842742874003e-06
Position 1037: 7.841642754348242e-06
Position 6136: 7.555600028419434e-06
Position 25424: 7.3206162586618836e-06
Position 270: 6.484376197143071e-06
Position 6302: 5.5225191068422935e-06
Position 1743: 2.921806204364709e-06
Position 309: 2.891444804251649e-06
Position 26259: 2.4562385715608643e-06
Position 489: 2.450780660387938e-06
Position 25173: 2.222668454725071e-06
Position 26262: 1.8114389420315318e-06
Position 25491: 1.5837080748698673e-06
Position 440: 1.495636037850432e-06
Position 1861: 1.4188068393569941e-06
Position 6007: 1.1362381930355603e-06
Position 475: 1.1035557847253554e-06
Position 1408: 9.260146864787103e-07
Position 25115: 9.148674733455168e-07
Position 25017: 9.116577624920647e-07
Position 614: 8.749084179418702e-07
Position 25144: 8.336388494823587e-07
Position 948: 6.081986909180473e-07
Position 25070: 5.427318957862148e-07
Position 25402: 4.546742620208773e-07
Position 859: 4.3034839967142984e-07
Position 25407: 4.0325266191789803e-07
Position 881: 3.844219869627447e-07
Position 472: 3.6565687013351254e-07
Position 25112: 3.085792828927474e-07
Position 25372: 2.6529320113264423e-07
Position 661: 1.440653708824577e-07
Position 676: 1.3963857822271638e-07
Position 5968: 1.0498421769032664e-07
Position 1336: 5.267998344721578e-08
Position 25039: 4.179302451397536e-08
Position 282: 2.9545433446833266e-08
Position 739: 2.3962749941319477e-08
Position 764: 1.7114919502094928e-08
Position 25234: 1.4718494467193574e-08
Position 25553: 1.0866619984463414e-08
Position 799: 1.0240818160435723e-08
Position 702: 9.748246993257772e-09
Position 25378: 9.674889350450541e-09
Position 276: 8.577140668982846e-09
Position 25397: 4.270279048662874e-09
Position 116: 3.388683972538511e-09
Position 6064: 2.6834493052319476e-09
Position 2219: 2.6493181575032424e-09
Position 710: 3.3831056839100344e-13
Position 622: 1.2050145964913124e-13
Position 129: 6.199512882914309e-14
Position 150: 5.091939462788058e-14
Position 314: 4.901736826448294e-14
Position 416: 4.810429066377102e-14
Position 179: 3.975556443772518e-14
Position 166: 3.480975824922594e-14
Position 192: 1.7628271369997854e-14
Position 159: 1.427263591476413e-14
