Gene = MCL1
Position 2428: 3.1151171151413087e-07
Position 967: 1.0170035318578438e-07
Position 578: 1.1067864412801212e-08
Position 27: 1.4146663755477298e-09
Position 257: 2.0414083486059595e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2098: 0.9573460197314192
Position 1098: 0.9374102808848696
Position 3764: 0.5235529940901044
Position 558: 0.44047394253764094
Position 561: 0.34549722358736373
Position 3058: 0.14261773139438236
Position 2924: 0.06567095771200544
Position 3028: 0.05376896858292301
Position 3786: 0.03908745891056469
Position 4142: 0.03576641354344235
Position 3704: 0.03468864853500246
Position 2713: 0.029992575736644142
Position 4572: 0.028190291668534127
Position 2948: 0.021543759486278496
Position 3817: 0.021535582975367385
Position 3011: 0.01821806676274382
Position 4340: 0.017799607877235953
Position 626: 0.016986879888954524
Position 4548: 0.015631182123466567
Position 3579: 0.013168181698417407
Position 4118: 0.012573593326814994
Position 4281: 0.011406637851975095
Position 3396: 0.009888722923226735
Position 1057: 0.008882837321505103
Position 3683: 0.008777135595262518
Position 4832: 0.00820156400963748
Position 4513: 0.00785231338916481
Position 4169: 0.007797885087716905
Position 3417: 0.007498844342370843
Position 4471: 0.0071149786100846105
Position 3178: 0.007010008538998501
Position 3064: 0.006889717045930664
Position 1456: 0.005470113616702723
Position 2601: 0.004408538547130434
Position 2805: 0.003415516460289036
Position 875: 0.0031834957748576504
Position 3826: 0.003117552353966981
Position 4905: 0.0031077403635090717
Position 1719: 0.002807785043714807
Position 2884: 0.0027109135841805973
Position 1174: 0.0026840022881898483
Position 523: 0.002573947362207625
Position 2535: 0.0023355754772924264
Position 563: 0.002296807316891105
Position 1586: 0.002276519330519166
Position 3883: 0.00226519572284797
Position 1564: 0.002242218031191619
Position 2404: 0.0022200226362043742
Position 590: 0.0018393462334273095
Position 2969: 0.001832929683367213
Position 2307: 0.0016529316011739202
Position 3260: 0.0016529249588146072
Position 3138: 0.001421411326186348
Position 679: 0.00137025681153621
Position 273: 0.00127357271703988
Position 4431: 0.0011924368868080426
Position 2880: 0.0010783991776807927
Position 661: 0.0009858302474900495
Position 3102: 0.0009615088812135346
Position 1284: 0.0008378394444914062
Position 314: 0.0008357610282930434
Position 2928: 0.0007144817523102264
Position 3655: 0.0006933391581700143
Position 676: 0.000676642788607833
Position 641: 0.0006508834836997192
Position 1281: 0.000635465276178978
Position 1247: 0.0005526327103408174
Position 4688: 0.0005310522402101835
Position 572: 0.0005135711803180026
Position 936: 0.0005014254885527356
Position 1995: 0.0004330947129269486
Position 2423: 0.000394053996462241
Position 2171: 0.0003859304186293191
Position 3168: 0.00038470146250856377
Position 3409: 0.00037458524088874925
Position 1036: 0.0003646049244235147
Position 1684: 0.0002936696645268042
Position 4920: 0.0002514913899476407
Position 3928: 0.000249714934776839
Position 599: 0.00024604326773208573
Position 879: 0.00022162517820438095
Position 3558: 0.00020794705081447488
Position 1409: 0.0001971104693255475
Position 1429: 0.00017126784080864912
Position 429: 0.00016556183409516763
Position 386: 0.00014051980978238413
Position 817: 0.0001270112492586927
Position 1861: 0.00011591316360901333
Position 623: 0.0001142349284335548
Position 1131: 0.00010871127171054475
Position 2126: 0.00010198216996407924
Position 844: 9.941454368362086e-05
Position 566: 7.819728971048578e-05
Position 2037: 7.798589179427694e-05
Position 2952: 7.795153800706851e-05
Position 1063: 7.277406949838219e-05
Position 179: 6.555858797710767e-05
Position 1198: 5.7721161644568185e-05
Position 722: 5.772051789042293e-05
Position 650: 5.6752445719930475e-05
Position 949: 5.019797749521252e-05
Position 494: 4.1824086475059316e-05
Position 343: 4.1062572702823276e-05
Position 569: 3.6153109539950655e-05
Position 1008: 3.592977992201581e-05
Position 1011: 3.0661750831074496e-05
Position 1264: 2.772273072711865e-05
Position 2272: 2.664605713703431e-05
Position 1730: 2.3829063098619017e-05
Position 1066: 2.1695356266728688e-05
Position 1309: 2.0880609382912312e-05
Position 182: 1.633096650318166e-05
Position 2040: 1.583801036590671e-05
Position 1681: 1.4626486533053495e-05
Position 2406: 1.4296645118246976e-05
Position 156: 1.3735873942135363e-05
Position 2464: 1.2369336538103272e-05
Position 1498: 1.2278717233245238e-05
Position 1660: 1.2062530888304139e-05
Position 896: 1.1945871405056801e-05
Position 389: 1.1216492407769526e-05
Position 1501: 1.1135845363838075e-05
Position 2320: 9.016441362783824e-06
Position 683: 8.668666299467376e-06
Position 840: 7.4674949795194215e-06
Position 283: 7.23401776560646e-06
Position 176: 6.636745712373287e-06
Position 204: 4.693989649280886e-06
Position 238: 4.193860887192006e-06
Position 133: 3.8564378750334505e-06
Position 978: 3.641633732261189e-06
Position 692: 2.952249461071063e-06
Position 76: 2.8877990184342045e-06
Position 467: 2.78299196034246e-06
Position 431: 2.5904758858080725e-06
Position 734: 2.4284876358917676e-06
Position 2366: 2.4091935335081383e-06
Position 434: 1.6909748471805225e-06
Position 2484: 1.4275551932099747e-06
Position 2328: 1.2422785449015472e-06
Position 958: 1.075970224431736e-06
Position 2420: 1.0359150032874804e-06
Position 200: 9.51345418542749e-07
Position 578: 8.542415536665352e-07
Position 396: 8.205579120635528e-07
Position 250: 4.639393943683358e-07
Position 2332: 3.0719324486192654e-07
Position 1155: 7.527763712437067e-08
Position 198: 4.749653703402858e-08
Position 2056: 1.7564136205198855e-08
Position 215: 1.330385490472236e-08
Position 1411: 2.6957164210320927e-09
Position 1469: 2.3665631825282794e-09
Position 455: 1.2733331727229335e-09
Position 210: 7.361451121098733e-10
Position 747: 1.5476594601933377e-10
Position 772: 1.0516611402089527e-10
Position 449: 3.0474412512411365e-12
