Gene = SHFM1
Position 15182: 0.005275842677599635
Position 15313: 0.005174445552853202
Position 1688: 0.004564622418188312
Position 16583: 0.004563399384637428
Position 18352: 0.00425595812811333
Position 21312: 0.004078365446947441
Position 16980: 0.0036335890570225998
Position 20784: 0.0034638595588528695
Position 319: 0.0034520033504911404
Position 15163: 0.0030154043183681744
Position 15631: 0.001790454729333246
Position 306: 0.0016397888533560227
Position 16516: 0.0016037281227698316
Position 17740: 0.0014313308205841921
Position 17615: 0.0013375884254810094
Position 18690: 0.0012351597397342292
Position 1712: 0.0011881556991779588
Position 267: 0.0011173704281295192
Position 19460: 0.0009013787347812808
Position 17446: 0.0007997302116463298
Position 17981: 0.0007594770900925374
Position 16916: 0.000596123556796116
Position 17216: 0.0005929640944307094
Position 18718: 0.0005515136391783992
Position 765: 0.0005226084174379361
Position 16367: 0.00039417109547507806
Position 18000: 0.0003829749692013548
Position 16755: 0.00028523576779614963
Position 18407: 0.0002363509020683091
Position 404: 0.00021399200684774945
Position 16419: 0.00018829023094953025
Position 333: 0.00018794216067042848
Position 810: 0.00016078671386299335
Position 1409: 0.00011231715656178685
Position 523: 0.00010780096233909378
Position 15438: 6.795819390982411e-05
Position 1358: 6.619708558263213e-05
Position 434: 5.79907237470497e-05
Position 105: 5.507486222676075e-05
Position 158: 4.056185744748641e-05
Position 6320: 3.788042243796452e-05
Position 249: 3.636725194303649e-05
Position 11791: 2.6464638527032588e-05
Position 1336: 2.4205125503429006e-05
Position 460: 2.3768733684259146e-05
Position 813: 2.2983517972424995e-05
Position 662: 1.92306154014255e-05
Position 122: 1.7598338635921272e-05
Position 4642: 1.4047139531248885e-05
Position 604: 1.0129801348698575e-05
Position 173: 1.009070737599135e-05
Position 263: 8.184622941703987e-06
Position 5925: 7.312921363638489e-06
Position 4078: 6.0762651132547965e-06
Position 203: 5.687915427198158e-06
Position 437: 5.111155558706058e-06
Position 7829: 4.670842205652054e-06
Position 5959: 3.42911691081311e-06
Position 2917: 2.8343094118175812e-06
Position 3007: 2.769409093720123e-06
Position 3706: 2.2098091342303573e-06
Position 8530: 2.0420301226767496e-06
Position 2980: 1.5212862458649194e-06
Position 3030: 1.36273749107742e-06
Position 3011: 1.3209503679889766e-06
Position 7192: 1.2002193258578914e-06
Position 983: 1.085205643240096e-06
Position 167: 8.715360903357719e-07
Position 142: 6.550194184710423e-07
Position 145: 5.68458038366429e-07
Position 6138: 5.103750706476e-07
Position 134: 4.788544974349554e-07
Position 4765: 4.223326733667932e-07
Position 169: 4.1807517928348353e-07
Position 4903: 3.6124780050662957e-07
Position 2954: 3.4735117565391115e-07
Position 152: 2.778261604771389e-07
Position 188: 1.874015075694068e-07
Position 190: 1.6507949837327723e-07
Position 2445: 1.5011526171945407e-07
Position 2344: 1.1248425307261024e-07
Position 1112: 9.883384050543752e-08
Position 1163: 9.182305348543517e-08
Position 1028: 8.419123945176553e-08
Position 2759: 4.1744842255000046e-08
Position 2848: 2.0629093667512168e-08
Position 136: 1.539774204875099e-08
Position 2132: 1.5293257550869438e-08
Position 127: 1.4644874170375522e-08
Position 2276: 1.4595844280441082e-08
Position 3495: 1.3288694734483743e-08
Position 2735: 6.428763640318013e-09
Position 3356: 4.610668590101538e-09
Position 3574: 3.527298344367141e-09
Position 2891: 1.372681498574548e-09
Position 2788: 9.907632800781309e-10
Position 607: 3.788593696188463e-11
Position 529: 1.7086514186720814e-11
Position 2092: 8.312705633810324e-12
Position 1725: 2.0817741962165093e-12
Position 649: 8.100201131855946e-13
