Gene = CH17-140K24.8
Position 1717: 3.0755327392291246e-09
Position 1975: 3.025757410181894e-09
Position 783: 1.8185461292247097e-09
Position 478: 1.2961694924772962e-09
Position 498: 3.335903747645545e-10
Position 310: 3.0106224355384703e-10
Position 500: 6.611108489148827e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10670: 0.7361812678059704
Position 2333: 0.5962830899259458
Position 17552: 0.35800935194520866
Position 1683: 0.14351858150396027
Position 10911: 0.13791650018021148
Position 15189: 0.10266344341006686
Position 10962: 0.08831347412776996
Position 3220: 0.08717307162401208
Position 10932: 0.07809832545244694
Position 14325: 0.05333665222159254
Position 7588: 0.052110688628621976
Position 4412: 0.05046035328862702
Position 18090: 0.04895607891670534
Position 2374: 0.03567782323314319
Position 10695: 0.03091159473022946
Position 10839: 0.022984754782816606
Position 12240: 0.02145717810504193
Position 12732: 0.021079692387942647
Position 10733: 0.019621911403532123
Position 12364: 0.01962145403773876
Position 11500: 0.01842787016206178
Position 454: 0.016440878607119035
Position 11844: 0.016240386132075804
Position 12664: 0.012178666557125543
Position 12785: 0.012112796506650047
Position 9009: 0.011442751904596636
Position 13382: 0.011304857787154263
Position 1615: 0.01120199182373711
Position 12398: 0.01059569631410514
Position 9046: 0.010051066850175823
Position 7609: 0.00867366265099412
Position 1831: 0.005390628501925321
Position 2402: 0.005093590698962233
Position 1948: 0.004637945305467637
Position 3216: 0.004576749540457398
Position 6225: 0.004286653627962278
Position 2173: 0.004078330121351492
Position 4965: 0.003978744500740994
Position 1736: 0.0038415578383896197
Position 1118: 0.003605830604687612
Position 12288: 0.0035942255948638647
Position 2660: 0.0034374411332979433
Position 3008: 0.0032443318215393817
Position 7295: 0.003000845627138974
Position 1548: 0.0028971036967023567
Position 12036: 0.0026542893529908585
Position 7584: 0.0023388626941166866
Position 10113: 0.002218575775719353
Position 536: 0.002161379483805402
Position 8529: 0.002056868928926108
Position 1343: 0.002024498949434629
Position 8375: 0.0016473011650705999
Position 9385: 0.0016354216635049148
Position 4245: 0.0015628284766621512
Position 6004: 0.001400246345238613
Position 2320: 0.0013836650998263042
Position 6120: 0.0013792690018202547
Position 2682: 0.0013350687120030806
Position 2179: 0.0012266838690211926
Position 8886: 0.0011787251741446206
Position 4000: 0.001096222710980301
Position 2459: 0.0010801243350026886
Position 1761: 0.000918741586413637
Position 2973: 0.0007491752931142137
Position 3479: 0.0006729819819295987
Position 404: 0.000651785951400996
Position 2158: 0.0006306212263481126
Position 3503: 0.0005550296117361874
Position 826: 0.0005520759070866647
Position 1406: 0.0005467095570231336
Position 5685: 0.0005198631543677772
Position 4614: 0.0005026611823410569
Position 1136: 0.000476583164833833
Position 2277: 0.000472817345631115
Position 6974: 0.0004594506640942165
Position 3296: 0.00044804631314372694
Position 5244: 0.000372940433384055
Position 5176: 0.00037107611739991035
Position 2137: 0.0003368937027193651
Position 5268: 0.0003293340857309674
Position 2624: 0.0003263490923764396
Position 4073: 0.0003207314111327003
Position 5982: 0.00031878953998110485
Position 1927: 0.00031394093829831634
Position 478: 0.00028850988199237415
Position 773: 0.00027263867619625406
Position 563: 0.00027199288077059077
Position 1169: 0.0002444461527644181
Position 3386: 0.0002290549503864672
Position 1422: 0.00022363618986529014
Position 278: 0.00022268931932441346
Position 1100: 0.0002194770759694946
Position 1093: 0.00019201461720623041
Position 2049: 0.0001859336293175149
Position 1588: 0.00018208490787349394
Position 1527: 0.00015064089782264363
Position 3856: 0.00014731192256766691
Position 865: 0.00014519768706765655
Position 2068: 0.00013080997717637263
Position 4912: 0.00012947508154721455
Position 1142: 0.00012356075989039333
Position 1708: 0.00010714098921323234
Position 1327: 0.00010645531684871515
Position 566: 0.00010575557453373289
Position 3670: 0.0001037581482609939
Position 3819: 9.981019280291901e-05
Position 1292: 9.948734266222691e-05
Position 2977: 9.767005330864643e-05
Position 323: 8.886659300127269e-05
Position 4414: 8.722544782080533e-05
Position 1855: 6.652173603774594e-05
Position 1897: 6.100719837972017e-05
Position 776: 5.4010173534267725e-05
Position 352: 5.357717609820927e-05
Position 2642: 4.999074614324004e-05
Position 1365: 4.148214998604151e-05
Position 1758: 3.889535401960513e-05
Position 1355: 3.4457420086775294e-05
Position 2574: 3.111002770032872e-05
Position 745: 2.9792319299288512e-05
Position 1519: 2.9163732638166743e-05
Position 989: 2.432431757215565e-05
Position 1172: 1.848661194478571e-05
Position 687: 1.701189519404608e-05
Position 600: 1.2999935666710971e-05
Position 2874: 1.2114027953035399e-05
Position 290: 1.2036772672680649e-05
Position 397: 1.5999845383341381e-06
Position 1562: 1.2728740094958217e-06
Position 1064: 8.891056978777003e-07
Position 929: 6.616672733660389e-07
Position 433: 4.924053836766379e-07
Position 799: 3.7917223319556384e-07
Position 992: 1.9238335133366752e-07
Position 541: 1.917474028989472e-07
Position 332: 1.7445384032097004e-07
Position 897: 1.6640245117922966e-07
Position 2437: 2.3475689955122813e-08
Position 1195: 2.3302228577426293e-08
Position 506: 1.2508135065779282e-08
Position 690: 9.726425742604122e-09
Position 493: 8.485194950525845e-09
Position 410: 5.529359744892076e-10
Position 304: 3.5961192995254183e-10
Position 947: 2.0394338590573155e-10
Position 630: 1.1918840951893068e-10
Position 651: 1.0489908542229782e-10
Position 307: 1.0139549898978027e-10
Position 759: 9.808148202129142e-11
Position 624: 9.318899797755224e-11
Position 726: 8.929978994582798e-11
