Gene = CLSPN
Position 28836: 0.001246393083608728
Position 27701: 0.0012331164484375816
Position 30754: 0.0011618364205610377
Position 29592: 0.0009919148651863084
Position 32703: 0.000991911299136621
Position 32594: 0.0009521699700153232
Position 30197: 0.0009025004194695755
Position 33267: 0.0008913708547412803
Position 30433: 0.0008411047213076296
Position 24640: 0.000751453398651195
Position 5261: 0.0007450906816530593
Position 24606: 0.0007303774596415571
Position 29938: 0.0007239358439120581
Position 22318: 0.0006472965020756248
Position 25292: 0.000623082761051485
Position 140: 0.0006003124781740558
Position 2102: 0.0005937121341438328
Position 8787: 0.0005366258839501378
Position 362: 0.0004058215647451567
Position 30801: 0.0003634848243551977
Position 1176: 0.0003624136709830695
Position 4968: 0.0003465739093773471
Position 25384: 0.00033610097459462786
Position 8903: 0.00027634224759006884
Position 22062: 0.0002757043057077289
Position 31984: 0.0002751652787177115
Position 30885: 0.00025651593930615425
Position 33444: 0.00025416632325305253
Position 1959: 0.0002458556680267155
Position 2412: 0.00023515576066921674
Position 25752: 0.0001988784934591344
Position 30350: 0.00018916196610237532
Position 32579: 0.00018465865539280866
Position 32323: 0.0001722070193125072
Position 2354: 0.0001636159180463193
Position 31052: 0.00016260823130046328
Position 32606: 0.00014790454155960315
Position 31480: 0.00014499021906513965
Position 26515: 0.00013952783995471973
Position 1480: 0.00012847965260886278
Position 31883: 0.00012367704704873154
Position 32853: 0.00011818643323588594
Position 1445: 7.395769246501394e-05
Position 1488: 7.147043527195157e-05
Position 32333: 6.651759278708384e-05
Position 1154: 5.801850844614629e-05
Position 1977: 4.9382185901354805e-05
Position 423: 4.7305362031024654e-05
Position 33039: 4.5302798104180706e-05
Position 1821: 3.9435018026793536e-05
Position 3092: 3.8991586212837204e-05
Position 32076: 3.844615685697697e-05
Position 31960: 3.7163580762643336e-05
Position 74: 3.4944384034260274e-05
Position 33196: 3.237583725252766e-05
Position 547: 2.7311711826779852e-05
Position 621: 2.544713890959708e-05
Position 26466: 1.7370296602973842e-05
Position 1433: 1.6596351052749243e-05
Position 1989: 1.629303211964942e-05
Position 2135: 1.3114962966144098e-05
Position 247: 1.2662892683588084e-05
Position 507: 1.063613451440549e-05
Position 590: 1.019843121193756e-05
Position 26981: 9.889677385058635e-06
Position 151: 9.680793433382569e-06
Position 1140: 7.2158353435744785e-06
Position 676: 6.685864754887442e-06
Position 27319: 6.0855865381308e-06
Position 27106: 4.718166914795643e-06
Position 27491: 4.551049393060101e-06
Position 27351: 3.5089722884401497e-06
Position 30824: 2.3605193502283895e-06
Position 26706: 2.2999704733423935e-06
Position 26773: 1.2909369882558725e-06
Position 26949: 1.133054233486043e-06
Position 26911: 2.7632714576117415e-07
Position 915: 5.38642369106939e-08
Position 968: 2.6613457320962742e-08
Position 202: 1.7133310199663432e-08
Position 664: 1.42722040689919e-08
Position 505: 1.323693419606743e-08
Position 55: 6.331618454432121e-09
Position 2780: 5.685365519925577e-09
Position 2594: 4.402858040561256e-09
Position 86: 4.160869055379523e-09
Position 33008: 3.3779669123147505e-09
Position 598: 1.9828231771727964e-09
Position 33: 6.846808583511564e-10
Position 265: 1.3669836376222966e-10
Position 392: 5.535763274618226e-11
Position 399: 3.6682583931302296e-11
Position 26: 2.237976224231424e-11
Position 299: 5.272185431576815e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 26397: 0.9923974940013863
Position 26686: 0.992002342404577
Position 31830: 0.9874465520081349
Position 30670: 0.9815041776611607
Position 32852: 0.9723354534676906
Position 33321: 0.9595437002259335
Position 32506: 0.9496491859754065
Position 20396: 0.943564756955701
Position 8723: 0.9416479993416424
Position 24365: 0.9062927406281925
Position 7857: 0.8993212480500745
Position 30398: 0.8351765364131525
Position 18421: 0.8049806937962432
Position 21323: 0.8035135228032593
Position 31345: 0.7363354051748241
Position 4601: 0.715770205207014
Position 9011: 0.4842201294935712
Position 7350: 0.45419851318280774
Position 21866: 0.37861039203022
Position 2537: 0.3412737240590747
Position 15991: 0.23576053236804978
Position 7446: 0.2146328359572869
Position 31376: 0.21051513644308376
Position 21936: 0.2029383619652146
Position 16889: 0.1719126024799732
Position 4505: 0.14047910317851647
Position 5523: 0.1328873290240709
Position 26548: 0.11851469847501256
Position 6983: 0.11302080610003705
Position 29044: 0.11150625855880464
Position 30082: 0.10420290768234015
Position 21903: 0.10406951011291314
Position 2188: 0.08471181450017591
Position 22935: 0.07774451513781577
Position 5213: 0.07599908335405176
Position 21355: 0.06491145133922502
Position 28996: 0.05353386337813961
Position 3582: 0.052413806002528665
Position 8036: 0.050492064400788586
Position 6606: 0.04721586566851189
Position 7323: 0.04571739355353424
Position 21458: 0.04297034608224479
Position 20719: 0.0417767171171729
Position 21242: 0.03752106581065063
Position 7222: 0.037032700467385465
Position 17914: 0.036210829077870724
Position 7182: 0.03516454387387705
Position 23144: 0.028555716668459317
Position 17038: 0.02832855738213907
Position 20358: 0.02614446072658156
Position 6661: 0.024027165484510442
Position 33141: 0.02356174434268924
Position 2067: 0.02348920972653922
Position 8974: 0.023051429613856575
Position 2135: 0.022595315289171487
Position 22959: 0.019712975391809735
Position 31359: 0.017364883126504378
Position 24683: 0.015862533472591877
Position 31292: 0.014484478383628305
Position 2515: 0.014481899539223644
Position 8223: 0.01343813468855796
Position 32510: 0.011995793518662671
Position 21412: 0.011066215666261332
Position 4510: 0.010415081121360449
Position 4452: 0.010230356809350302
Position 2093: 0.009726969504377202
Position 32745: 0.009722951026793115
Position 23094: 0.009680486815750386
Position 6638: 0.008586871983686623
Position 32809: 0.008503646747557925
Position 28775: 0.008407356771899802
Position 22950: 0.007943612694488749
Position 5443: 0.007645662162357708
Position 23001: 0.007612857902022538
Position 27596: 0.007382468846376149
Position 28905: 0.007196949720468794
Position 2031: 0.006723968113576234
Position 8050: 0.006590488614239522
Position 26167: 0.006311747026356632
Position 30158: 0.006300988624164262
Position 8088: 0.00627571059734443
Position 31836: 0.006216877667352251
Position 8103: 0.006039245194682467
Position 28563: 0.00556912720049574
Position 5065: 0.005375143831414504
Position 29024: 0.004712942193930471
Position 24638: 0.004638099928044219
Position 28882: 0.004594488195524642
Position 8992: 0.0044024696858337795
Position 5219: 0.004388255765274804
Position 21461: 0.004364511591860318
Position 20509: 0.004021212317342165
Position 8609: 0.003954818603429421
Position 4268: 0.0038989590187753533
Position 33366: 0.0038740264892554548
Position 1237: 0.00385523970446617
Position 32833: 0.003815438784366161
Position 28947: 0.003554284629416971
Position 29074: 0.003444157237312227
Position 5507: 0.003422487305967949
Position 29002: 0.003258694674975957
Position 26351: 0.0032457657362232966
Position 33379: 0.003017860357849817
Position 25152: 0.002985469656578712
Position 4903: 0.0028624981619011693
Position 29013: 0.0028547454869301474
Position 5405: 0.0027883017262622135
Position 32529: 0.0027654704066040242
Position 24473: 0.0024927405200442314
Position 8055: 0.0023710015107306424
Position 32483: 0.002323578473685611
Position 32199: 0.0021447654620205957
Position 31852: 0.002100289431290684
Position 25216: 0.0019724872359800152
Position 8653: 0.0018714836000363756
Position 32929: 0.0018118233685128794
Position 24580: 0.0016693794889566327
Position 5309: 0.0016317447522843191
Position 2321: 0.001583504733257249
Position 31690: 0.001576262199678545
Position 4477: 0.0015248396227143714
Position 4845: 0.001511313452312238
Position 28346: 0.0015083054984893624
Position 21957: 0.001507908320985095
Position 29789: 0.0014517252334243504
Position 5150: 0.0014477443867112385
Position 2365: 0.0014165847282235748
Position 26948: 0.0014106149070863788
Position 29675: 0.0013905801783786415
Position 31395: 0.0013680495093025687
Position 2402: 0.0013338546495425326
Position 2348: 0.001316918359900273
Position 24736: 0.0012628227286161176
Position 7076: 0.0011753440113318554
Position 21640: 0.0011725334372833572
Position 31665: 0.0011182284115081732
Position 2300: 0.0010847249552536236
Position 32981: 0.0010225910097778788
Position 26595: 0.000997519896029175
Position 29463: 0.0009919148651863084
Position 21905: 0.0009662613339415647
Position 29082: 0.0009338641008389205
Position 1039: 0.0009113430826801418
Position 31687: 0.0008679156899886056
Position 30817: 0.0008636203834123576
Position 26581: 0.0008516091105926851
Position 24706: 0.0008494571976825763
Position 32478: 0.0008418043615251809
Position 33327: 0.0008299264137039864
Position 32773: 0.0007601622267374581
Position 31628: 0.0007451379694807315
Position 21706: 0.000636328332174641
Position 8547: 0.0006342739253450415
Position 32858: 0.0006169522922287443
Position 26697: 0.0005963613413591738
Position 31378: 0.0005747339611470963
Position 4285: 0.0005709505902302467
Position 26040: 0.0005400145100554035
Position 31625: 0.0005397849223484782
Position 21868: 0.0005184249767113821
Position 24858: 0.0005147759424384312
Position 6868: 0.00048062282999780155
Position 4641: 0.00047438033996481313
Position 2353: 0.0004700373446117413
Position 21963: 0.0004643897315227694
Position 26640: 0.0004405559590744487
Position 33284: 0.0004252634085685968
Position 29775: 0.00037159574090262913
Position 26886: 0.0003660293144370657
Position 33511: 0.00033430280748168956
Position 33164: 0.0003131539886872115
Position 31308: 0.00029885187909731365
Position 28294: 0.00029619246185265315
Position 33196: 0.00029481364098114137
Position 2170: 0.00028173642593850543
Position 4736: 0.0002742292190502846
Position 31574: 0.00026509234685188156
Position 31839: 0.00026372290579906713
Position 1095: 0.00024001038097824434
Position 2486: 0.0002374039565797474
Position 8125: 0.00022548837997900074
Position 22256: 0.00021964456933490616
Position 32678: 0.00021757196281261328
Position 22127: 0.00021744380649275054
Position 1246: 0.00021627430379994201
Position 32168: 0.00021390238324455173
Position 26726: 0.00021148759184145855
Position 22131: 0.00021020812624796762
Position 25587: 0.0001988784934591344
Position 5288: 0.00018613522799485084
Position 32879: 0.00018120257205171176
Position 26258: 0.00017817002441009608
Position 5085: 0.00016656215760874632
Position 33443: 0.0001593775769375037
Position 32062: 0.00014199678884479813
Position 33292: 0.0001403351094260047
Position 1173: 0.00013830787713115726
Position 32676: 0.00013821063291118984
Position 8453: 0.00013626196274977003
Position 342: 0.00012886404339823064
Position 1928: 0.00011421892697033192
Position 2747: 0.00011304747835407864
Position 2585: 0.00011286652517474358
Position 2270: 0.0001090233058787889
Position 375: 9.668696684659976e-05
Position 32862: 9.321009680140048e-05
Position 31162: 8.634577467282334e-05
Position 21677: 8.622038202085517e-05
Position 32468: 8.526502735514102e-05
Position 1563: 8.005327903336299e-05
Position 4643: 7.253740211601662e-05
Position 33055: 4.882507843452719e-05
Position 2383: 4.8226023416420857e-05
Position 32897: 4.660517006444212e-05
Position 33394: 4.271396834083293e-05
Position 30878: 4.096260798734543e-05
Position 231: 4.074451979736442e-05
Position 20636: 4.04924606255277e-05
Position 1804: 3.996847715724986e-05
Position 170: 3.993012402713447e-05
Position 2915: 3.899158621283722e-05
Position 32014: 3.7104684810558265e-05
Position 4946: 3.687431055045071e-05
Position 185: 3.4351265361142806e-05
Position 421: 3.3073453654223657e-05
Position 358: 3.1933588998500554e-05
Position 408: 2.9541913092655814e-05
Position 316: 2.8822571755931333e-05
Position 1375: 2.8469949128695303e-05
Position 2378: 2.84045472091002e-05
Position 7655: 2.697142355838133e-05
Position 3628: 2.582202330487034e-05
Position 1118: 2.0004245856363385e-05
Position 1818: 1.7127764329934024e-05
Position 1587: 1.7057475672887566e-05
Position 2097: 1.5057903978515373e-05
Position 33477: 1.3175974648692647e-05
Position 1263: 1.3068630448403456e-05
Position 1207: 1.277993373289069e-05
Position 31958: 1.0805713824226576e-05
Position 1309: 9.267078361989865e-06
Position 464: 8.818609670494305e-06
Position 27230: 7.127827576502353e-06
Position 1753: 6.717226568284511e-06
Position 1724: 6.690800188411199e-06
Position 1132: 5.7211137753523384e-06
Position 1727: 5.5015378405097315e-06
Position 27255: 5.500621575413229e-06
Position 154: 5.242473376511362e-06
Position 2726: 4.992027067962821e-06
Position 308: 3.9686214047649204e-06
Position 26893: 3.4634533148434595e-06
Position 487: 3.3878668058755584e-06
Position 1937: 3.204655722748952e-06
Position 347: 2.6928149830679178e-06
Position 1859: 1.617866800790425e-06
Position 27283: 1.517159067715473e-06
Position 26896: 1.177828809021722e-06
Position 26613: 7.471388895878814e-07
Position 1098: 7.25537948259628e-07
Position 1644: 6.638162538186335e-07
Position 1389: 6.605264173749023e-07
Position 1870: 6.228055679054279e-07
Position 1115: 5.058136173032785e-07
Position 1205: 4.624282691069634e-07
Position 1352: 4.178746201421326e-07
Position 32333: 4.127651338220589e-07
Position 1216: 4.058709525268384e-07
Position 32408: 3.764215129755684e-07
Position 434: 2.575518254187546e-07
Position 1271: 2.5448133196333475e-07
Position 2173: 2.5015843534085484e-07
Position 32549: 2.435171137584928e-07
Position 310: 2.072444990527473e-07
Position 32263: 2.0568677739720474e-07
Position 1661: 1.5308936652576712e-07
Position 32446: 8.429574796350658e-08
Position 852: 5.134902505021911e-08
Position 838: 2.737190439557147e-08
Position 26735: 1.069722145735873e-08
Position 32351: 3.4328901541355724e-09
Position 32386: 3.365468525367871e-09
Position 26565: 2.446575359249704e-09
Position 1569: 1.6695959709165512e-09
Position 1176: 6.097101921051537e-10
Position 1257: 5.532954846094747e-10
Position 560: 3.0856731079866373e-10
Position 31560: 2.367180274134667e-10
Position 26915: 2.2954611588100994e-10
Position 26910: 1.7805784269266366e-10
Position 139: 3.145826011682012e-11
Position 134: 1.9557493891735192e-11
Position 26842: 1.6672987617330744e-11
Position 590: 1.306017520925594e-11
Position 448: 1.0673248780279896e-11
Position 441: 7.676333964962799e-12
