Gene = DIEXF
Position 3103: 7.871410798219718e-05
Position 2941: 5.25636923882115e-05
Position 3028: 5.129822529758393e-05
Position 344: 3.191625592074896e-05
Position 5906: 2.8057949649639405e-05
Position 325: 2.4901095621660635e-05
Position 1298: 2.34224705755566e-05
Position 1522: 2.1638499989410434e-05
Position 1994: 1.315350047511533e-05
Position 1715: 1.1769562881286315e-05
Position 1921: 1.1245384800441472e-05
Position 1449: 9.984049794416328e-06
Position 8286: 9.965664570274456e-06
Position 3269: 9.607107290682003e-06
Position 1966: 9.033854231678842e-06
Position 1149: 5.7428275302546325e-06
Position 523: 5.571241324403309e-06
Position 384: 5.275198146433461e-06
Position 1671: 5.022872895157971e-06
Position 1003: 5.006514755132223e-06
Position 16288: 4.965090183267836e-06
Position 948: 4.949043741066916e-06
Position 417: 4.589679987305826e-06
Position 1160: 4.550888959966408e-06
Position 1104: 4.170803570468097e-06
Position 2946: 3.8121676316171568e-06
Position 1361: 3.7859544045149376e-06
Position 1296: 3.5727147650273263e-06
Position 578: 3.3641026322962315e-06
Position 10: 3.2123640946828817e-06
Position 1958: 2.974774084269586e-06
Position 1846: 2.852585407111602e-06
Position 1030: 2.780829842907757e-06
Position 1401: 2.503760117025577e-06
Position 1660: 1.5257218657873473e-06
Position 1581: 1.297674078350479e-06
Position 1367: 3.6813762305678876e-07
Position 2992: 1.6586591026919922e-07
Position 3631: 5.733071346395441e-08
Position 660: 3.769487082296697e-09
Position 239: 1.2634773977263093e-09
Position 192: 6.566258445681012e-10
Position 280: 3.7057320762181823e-10
Position 48: 3.274584193679179e-10
Position 760: 1.2742035023617851e-10
Position 419: 2.167749086119911e-11
Position 382: 1.797944274278666e-11
Position 479: 2.408587548609334e-12
Position 569: 2.313240610626484e-12
Position 176: 2.2532935878338494e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16068: 0.9794272318777072
Position 2795: 0.9159773881524396
Position 5820: 0.8675093671694618
Position 7067: 0.8352656860665701
Position 25892: 0.7031584389164999
Position 14575: 0.6265131173218604
Position 19230: 0.5601649291280452
Position 15443: 0.44835682005264665
Position 5177: 0.40226390150527636
Position 23196: 0.38480516781677204
Position 9032: 0.32935303982127745
Position 23262: 0.3167643646662715
Position 18498: 0.2202822348324272
Position 2100: 0.21666329549021135
Position 17207: 0.197240489856594
Position 8979: 0.195212612045123
Position 10901: 0.1914914719965833
Position 14154: 0.18286719764961962
Position 21649: 0.17693938073708357
Position 26286: 0.17440830997336054
Position 27832: 0.1618248978915788
Position 14465: 0.16181793356963786
Position 8793: 0.14791999767263903
Position 3365: 0.14310325996901452
Position 29251: 0.14034557600922662
Position 21870: 0.11954573627550649
Position 12845: 0.10087145390385549
Position 8862: 0.0974496574143076
Position 3257: 0.09408156303896133
Position 14257: 0.08511770444943557
Position 23591: 0.07190404451334685
Position 28066: 0.06551291763810198
Position 1501: 0.05367434219990894
Position 7004: 0.05226739315629521
Position 26356: 0.05091353040323934
Position 26519: 0.041854060303505546
Position 26035: 0.04132850523085552
Position 8829: 0.04006748675328289
Position 28026: 0.03604091146069404
Position 27151: 0.03451668353921878
Position 28326: 0.03409074400061234
Position 15197: 0.0335364961675953
Position 2888: 0.03315924654695164
Position 8835: 0.03205444700955806
Position 14386: 0.031516583184180255
Position 6656: 0.031034461056751752
Position 19836: 0.029861643601115137
Position 8484: 0.029192924569933502
Position 7030: 0.02741165777503128
Position 19102: 0.027277746088675687
Position 17106: 0.026958626241143993
Position 8462: 0.026534646607492732
Position 26448: 0.024934244580679055
Position 19794: 0.022378032850261208
Position 15465: 0.02152987572771314
Position 6430: 0.021211487685955894
Position 10515: 0.02112645725103352
Position 12708: 0.020229651142554702
Position 2869: 0.0201395982795966
Position 8892: 0.01991833414952924
Position 1497: 0.018560663548882562
Position 29542: 0.017322464753494825
Position 26762: 0.016365199610932024
Position 6460: 0.016073626365192745
Position 2799: 0.016062592061938486
Position 19191: 0.015501288884812779
Position 17228: 0.014087621211564141
Position 14647: 0.013958865501007464
Position 5255: 0.01387290588133987
Position 12073: 0.0137488746125102
Position 5203: 0.012724127225271534
Position 10879: 0.011632332330311098
Position 1521: 0.011407203021093075
Position 5386: 0.011153246902838101
Position 8957: 0.010835936500646907
Position 25162: 0.010355794727309811
Position 13330: 0.010230656557323112
Position 6072: 0.010216465808947826
Position 19727: 0.009958004910071752
Position 12140: 0.009656558741063926
Position 5768: 0.009377758132808242
Position 8895: 0.007763458998830043
Position 4513: 0.0076062059651633
Position 15477: 0.007357867067626568
Position 6398: 0.006970045609011214
Position 19690: 0.006301743697218294
Position 21837: 0.006232043759842628
Position 15269: 0.005881551920628618
Position 23525: 0.005724325273167146
Position 2904: 0.005321943890066142
Position 4436: 0.00516396618951318
Position 12991: 0.005122588419716657
Position 15068: 0.004695924990697912
Position 12711: 0.004576693049581137
Position 2244: 0.004482956440753702
Position 8498: 0.0042147668427327725
Position 3934: 0.003762296403421714
Position 15640: 0.0037594161055486026
Position 5183: 0.0037423348444594043
Position 17668: 0.003449773261858457
Position 3980: 0.0032378783952213613
Position 4487: 0.0028890066262534865
Position 3420: 0.0027530260761216823
Position 7936: 0.002656567118259141
Position 16860: 0.0025924240284084985
Position 2066: 0.002520098238992582
Position 9988: 0.0024911994226751756
Position 13225: 0.0023854051298711995
Position 8430: 0.0023582289194990103
Position 2907: 0.0023022515067468085
Position 6911: 0.002173230294991562
Position 5213: 0.00210757856345229
Position 8811: 0.002001381026666127
Position 23093: 0.0019143705572184548
Position 18598: 0.0017078192433264937
Position 6052: 0.0016832646688079715
Position 25370: 0.0016809851203079037
Position 10949: 0.0016087449206331223
Position 25110: 0.001592607201481005
Position 4420: 0.0015402436649053241
Position 21807: 0.0015051486223476903
Position 3423: 0.0014893794774180642
Position 15667: 0.0014208685912527352
Position 5264: 0.001397286989210343
Position 1663: 0.001375298210969681
Position 6023: 0.0013553949504608574
Position 17695: 0.0013384887742480254
Position 6251: 0.001300460345784161
Position 3709: 0.0012877034742158574
Position 1311: 0.001258903884796482
Position 5710: 0.0011638744074129379
Position 1689: 0.0011450689621442028
Position 10640: 0.0011207783691913333
Position 1886: 0.000981455567861077
Position 5516: 0.0009555004261932723
Position 2817: 0.0009315620346152587
Position 20028: 0.0009141219257370239
Position 5126: 0.0008941491525549287
Position 3764: 0.0008293055750516054
Position 10605: 0.0008112469054295812
Position 20865: 0.0008057468411003669
Position 2900: 0.000798234182447641
Position 17872: 0.0007974084368536668
Position 3901: 0.0007907760357704131
Position 5210: 0.0007253444110929161
Position 19509: 0.0007228676373250909
Position 3831: 0.0007179040325861318
Position 23455: 0.0007012674054245262
Position 7227: 0.0006717684308082443
Position 2958: 0.0006499413366510581
Position 5021: 0.0006349453829715125
Position 1742: 0.0006123990756882291
Position 1557: 0.0005566368466368404
Position 21436: 0.0005288630093565623
Position 1124: 0.0005274248424443815
Position 16970: 0.0005151071658107582
Position 2909: 0.0004986320515582125
Position 2288: 0.0004945735568392395
Position 3295: 0.0004929640862838905
Position 17894: 0.00044544539829440087
Position 3444: 0.0004324510998115066
Position 235: 0.0004300424151067604
Position 5639: 0.0004239327545447095
Position 6337: 0.0004077121668847777
Position 17645: 0.0004052661351058942
Position 1925: 0.0003348044263119942
Position 4923: 0.0002976507776891059
Position 948: 0.00027795585479762285
Position 1841: 0.00026533734487976226
Position 1184: 0.00023216009884440995
Position 1030: 0.0002254274160865483
Position 1756: 0.00019374626581453405
Position 7260: 0.00018110301284265804
Position 1449: 0.0001716615402409866
Position 6832: 0.00014343818927729698
Position 8877: 0.00013799074577341042
Position 4453: 0.000136958865702838
Position 1776: 0.00011902345462990805
Position 2069: 0.00011883282191963541
Position 973: 0.00011505110332310209
Position 1385: 0.00010508916355340159
Position 437: 9.809824431581717e-05
Position 1947: 9.503505972633807e-05
Position 3883: 8.884077621818173e-05
Position 16342: 8.478172942430373e-05
Position 1246: 8.301340317407602e-05
Position 790: 8.190165380263379e-05
Position 3531: 7.924764406731478e-05
Position 4219: 7.503071239966002e-05
Position 810: 7.30819182579561e-05
Position 239: 6.963292444809315e-05
Position 2109: 6.11549703517085e-05
Position 4183: 4.941882014687428e-05
Position 3344: 4.1578915371935735e-05
Position 1044: 4.040723541358905e-05
Position 413: 3.151110715160945e-05
Position 2740: 1.6123170149342744e-05
Position 1669: 1.1775001400151994e-05
Position 2621: 9.797751212275837e-06
Position 1395: 9.061649349998537e-06
Position 8164: 7.863840514273959e-06
Position 1715: 7.353904056920541e-06
Position 1595: 6.763583595447962e-06
Position 578: 6.365782778894743e-06
Position 3055: 6.140321237944414e-06
Position 116: 5.233403405429366e-06
Position 1578: 5.16085334914812e-06
Position 1533: 5.143163890453431e-06
Position 786: 5.0261686735416695e-06
Position 163: 3.4327402499872973e-06
Position 1781: 3.4156914847550348e-06
Position 632: 3.332652434657892e-06
Position 7779: 3.2920554248579036e-06
Position 9562: 2.46503551256563e-06
Position 1799: 2.3571764609517345e-06
Position 3073: 2.182708586893917e-06
Position 8128: 2.101824056000502e-06
Position 1665: 2.001292682334519e-06
Position 7263: 1.8879055206388366e-06
Position 977: 1.7826918134690535e-06
Position 884: 1.603051858916645e-06
Position 3622: 1.5516101675898966e-06
Position 581: 1.5046856770149999e-06
Position 867: 1.4075073926611952e-06
Position 3784: 9.193030964066842e-07
Position 3269: 7.815272831578409e-07
Position 17087: 6.575236146443772e-07
Position 1275: 5.674620939838041e-07
Position 2432: 4.7120199348320547e-07
Position 3491: 2.4507188723337544e-07
Position 497: 2.177884554011283e-07
Position 1281: 2.143503516009674e-07
Position 896: 1.9357265980448007e-07
Position 113: 1.7905761740665766e-07
Position 1351: 1.4684632746028645e-07
Position 953: 1.2266619856927806e-07
Position 3595: 9.986675966281144e-08
Position 607: 8.890051206851411e-08
Position 660: 8.856172672725499e-08
Position 3501: 7.627187563703513e-08
Position 526: 4.5533834722384554e-08
Position 119: 4.5233705268182266e-08
Position 908: 2.777022080621216e-08
Position 16218: 2.7664612214665047e-08
Position 3346: 2.365570882134889e-08
Position 3448: 2.3027717707389466e-08
Position 3297: 8.022154565029357e-10
Position 3222: 7.619804867301239e-10
