Gene = RPAP2
Position 7517: 0.0004208175141140373
Position 1990: 0.0004079117908670819
Position 13573: 0.0003966833093766921
Position 12508: 0.0003901459816926475
Position 5330: 0.000379949494780727
Position 14985: 0.00037436830493909126
Position 5213: 0.0003555207631244079
Position 2000: 0.00032278229387734805
Position 7543: 0.0003122404799339092
Position 418: 0.00030092509732655004
Position 1779: 0.0002922119548127701
Position 2736: 0.00029076998940179066
Position 7090: 0.0002859961977743702
Position 9672: 0.0002732706637715397
Position 14498: 0.0002637230475808831
Position 9258: 0.00026112405955420245
Position 1156: 0.00023831604643549176
Position 1009: 0.0002230369743379469
Position 7400: 0.00021472803978887404
Position 1239: 0.00019747408973582755
Position 821: 0.00017439895505287045
Position 12133: 0.0001718125115462556
Position 522: 0.00017028993620954084
Position 950: 0.00016927503101106384
Position 936: 0.00016601646876338838
Position 390: 0.00016378622524464896
Position 1708: 0.00015827131397306703
Position 13726: 0.0001542282122986783
Position 2046: 0.00014245238023175927
Position 348: 0.00014069019314117125
Position 13137: 0.00013474390666496616
Position 639: 0.0001196684630482155
Position 5185: 0.00011858156375632779
Position 8010: 0.00011667675346006118
Position 2086: 0.00011437535811675901
Position 558: 0.00010928076991981223
Position 9206: 0.00010692483113665499
Position 12320: 0.00010663613862088024
Position 7007: 9.939328176193284e-05
Position 485: 9.822731985400211e-05
Position 7920: 9.52123275795484e-05
Position 8944: 9.372084009501464e-05
Position 432: 8.283758894574038e-05
Position 1039: 8.073795205147827e-05
Position 10230: 7.857686996385179e-05
Position 457: 7.153967503402284e-05
Position 4102: 6.347928815643709e-05
Position 567: 6.182302976999987e-05
Position 2006: 6.0372946901196264e-05
Position 4211: 5.9968372853658205e-05
Position 5449: 5.7333177020284866e-05
Position 10962: 5.66045429080532e-05
Position 3657: 5.551883763956422e-05
Position 272: 5.457021047434989e-05
Position 3818: 5.369413815617476e-05
Position 5567: 4.873193607611663e-05
Position 731: 4.730319589092243e-05
Position 8636: 4.323521387454673e-05
Position 8377: 4.088055057699129e-05
Position 303: 3.756581742200739e-05
Position 981: 3.747393513056804e-05
Position 2515: 3.6464175195878504e-05
Position 1394: 3.591884419548514e-05
Position 1666: 3.563440729756279e-05
Position 4481: 3.492634897413471e-05
Position 1569: 3.4115652872354406e-05
Position 1258: 3.215936596222116e-05
Position 5361: 3.201141142874606e-05
Position 1632: 3.119362899130794e-05
Position 1261: 3.05259654979633e-05
Position 2583: 2.8682674323948453e-05
Position 9221: 2.7217528202059687e-05
Position 2474: 2.6352108561524842e-05
Position 5591: 2.3599435375978246e-05
Position 1389: 2.2655874707381317e-05
Position 818: 2.212708205000882e-05
Position 299: 2.207338376181521e-05
Position 3821: 2.193767510562746e-05
Position 506: 2.0408521479477044e-05
Position 683: 1.9494778956030965e-05
Position 245: 1.6494860021087354e-05
Position 1461: 1.6039290100321495e-05
Position 654: 1.3841867611901409e-05
Position 1095: 1.2496252381681574e-05
Position 8782: 1.2452309980419436e-05
Position 2485: 1.186569700702016e-05
Position 704: 1.1707053309974041e-05
Position 1070: 1.0675863604130589e-05
Position 632: 9.813579703168231e-06
Position 492: 9.500986539367033e-06
Position 608: 7.194191358825178e-06
Position 837: 7.041423188993447e-06
Position 4707: 6.541412340457657e-06
Position 722: 6.4534550078816115e-06
Position 3957: 6.2855959874785e-06
Position 282: 6.151508593004696e-06
Position 596: 5.7874057541456195e-06
Position 8488: 4.582858899156057e-06
Position 5160: 4.163381236847034e-06
Position 147: 3.349179743911023e-06
Position 594: 3.278734584792144e-06
Position 8744: 1.7159138057683245e-06
Position 5842: 1.4842989435307881e-06
Position 1878: 6.962462477580091e-07
Position 1122: 6.052916189272882e-07
Position 2544: 5.500615226583197e-07
Position 8455: 3.9318854806762395e-07
Position 8903: 2.4570500324033853e-07
Position 8639: 2.1027866212572176e-07
Position 646: 2.0752479343044586e-07
Position 5939: 1.163562175220882e-07
Position 686: 1.0842642646407182e-07
Position 1274: 9.436349545833149e-08
Position 669: 8.816464059400324e-08
Position 1400: 7.161512170349306e-08
Position 426: 6.975208621664938e-08
Position 1514: 6.685406529346734e-08
Position 1511: 6.084433241678224e-08
Position 437: 5.5412309099404196e-08
Position 5818: 5.4863827822173505e-08
Position 5380: 4.995639381012111e-08
Position 6012: 4.832102715531945e-08
Position 618: 4.064192930075635e-08
Position 175: 3.0902639480313755e-08
Position 1087: 2.770287132692414e-08
Position 5139: 2.5554982415886117e-08
Position 252: 2.453127085095864e-08
Position 706: 1.2404822397416729e-08
Position 181: 9.962598209875564e-09
Position 497: 9.583111891888806e-09
Position 308: 8.478790821686875e-09
Position 221: 1.955567194036482e-09
Position 1475: 6.093446291537503e-10
Position 305: 7.286239315109961e-11
Position 287: 5.1157240780530305e-11
Position 185: 9.459989946837459e-12
Position 239: 8.52158773517125e-12
Position 192: 2.663300425326284e-12
Position 316: 1.880118071121441e-12
Position 1482: 4.844740305309418e-13
Position 442: 4.118998591999079e-13
Position 95: 1.0332670722490612e-13
