Gene = RP11-544M22.13
Position 222: 1.4345637821891282e-06
Position 760: 1.2066048200795295e-06
Position 1044: 1.195727859948337e-07
Position 169: 3.375786663351284e-08
Position 152: 8.07227313651536e-09
Position 119: 4.739228440189941e-09
Position 298: 7.195691200836419e-10
Position 253: 1.4932570012419258e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1117: 0.7562006466642449
Position 270: 0.7547607435947669
Position 788: 0.5781718639194855
Position 868: 0.2977905782835007
Position 309: 0.0827646017026217
Position 6025: 0.06809202652565034
Position 14767: 0.044303301915445806
Position 975: 0.03801112838578354
Position 9436: 0.03519470662113492
Position 13596: 0.02428685115131554
Position 1424: 0.02390968897757727
Position 13925: 0.02155091009598231
Position 249: 0.015892988329027795
Position 1561: 0.014992101883608574
Position 4923: 0.010137429993396124
Position 2904: 0.009030523493595956
Position 7033: 0.008506051072588923
Position 7852: 0.007909271128559662
Position 1886: 0.006909208072572689
Position 4521: 0.006683034514595949
Position 2652: 0.006045296277020973
Position 6281: 0.006010155789202683
Position 232: 0.005988544399599896
Position 1370: 0.005044498679190233
Position 804: 0.0037130097900848267
Position 3177: 0.003220017670672243
Position 8890: 0.0031616887489799464
Position 1626: 0.003121856510321951
Position 915: 0.002784475058855337
Position 936: 0.002062163166071168
Position 1403: 0.0019620443444428605
Position 4011: 0.0019591964460329847
Position 9280: 0.0018777362687757814
Position 9207: 0.0017735581655610488
Position 7255: 0.0017675256476028121
Position 9247: 0.0016284394856007545
Position 5285: 0.0015986549484484796
Position 540: 0.001448914516313825
Position 3529: 0.0013701560244190065
Position 2879: 0.001318672435858397
Position 5698: 0.0012903059449457053
Position 894: 0.0012655703939955906
Position 4337: 0.001196000784626576
Position 4147: 0.0011095337375063422
Position 588: 0.0010875024343172186
Position 4500: 0.0010805063807840945
Position 4370: 0.000985952049406436
Position 689: 0.0008189344372854182
Position 1448: 0.0007175991518364543
Position 2772: 0.0007028616883387032
Position 1338: 0.0006602507180096859
Position 199: 0.0006209735973007003
Position 524: 0.0005679128172336916
Position 3784: 0.000551225227621249
Position 3065: 0.0005403615448976604
Position 810: 0.0005201330981195806
Position 5788: 0.00047584035377123567
Position 795: 0.00044336120983565046
Position 4660: 0.00033245545850147523
Position 4711: 0.00030835765412745515
Position 824: 0.0002889475665819129
Position 2259: 0.00027422851641420855
Position 3972: 0.00025323458690979867
Position 1270: 0.00023656865716328285
Position 2669: 0.0001975662710612576
Position 1816: 0.00019223469414282997
Position 3150: 0.00017503411661536343
Position 1651: 0.0001668498359870451
Position 1630: 0.00015296657827344344
Position 3732: 0.0001386525364187009
Position 472: 0.00013009016400942423
Position 3483: 0.00012517515056220286
Position 2267: 0.00010763152040758939
Position 2760: 8.097812148899112e-05
Position 2048: 7.840177739535073e-05
Position 1882: 6.700511901880017e-05
Position 2231: 6.432072767777029e-05
Position 531: 4.793210305126093e-05
Position 1091: 4.114827922890985e-05
Position 933: 2.9987058247354656e-05
Position 900: 2.6171904484872325e-05
Position 904: 2.543599030957859e-05
Position 942: 2.2921740965812043e-05
Position 996: 1.972301142424289e-05
Position 984: 1.684917932781336e-05
Position 544: 1.280046396227459e-05
Position 187: 1.2407269845774994e-05
Position 1382: 8.416196771283734e-06
Position 882: 6.418559985066911e-06
Position 753: 6.333230492670355e-06
Position 147: 6.3223513605387235e-06
Position 353: 5.801805857334977e-06
Position 1005: 4.535732431929715e-06
Position 876: 3.884384835079103e-06
Position 694: 3.786216514551253e-06
Position 399: 3.2418916365080753e-06
Position 520: 2.9735371778160685e-06
Position 360: 2.84804001661123e-06
Position 715: 2.2792726627702927e-06
Position 1451: 2.2665720974367322e-06
Position 375: 2.0351467112953692e-06
Position 1227: 2.0064906119062203e-06
Position 1633: 1.7760188115301124e-06
Position 350: 1.3220725654881139e-06
Position 597: 1.1984026151606827e-06
Position 594: 1.1687366349611944e-06
Position 160: 9.422807840813657e-07
Position 204: 8.173019341315271e-07
Position 662: 5.008322148535419e-07
Position 601: 2.483701010809046e-07
Position 129: 1.4658903221588445e-07
Position 142: 4.823797784507706e-08
Position 116: 7.119868945367889e-09
Position 125: 1.0415310889152938e-09
Position 431: 2.362590257321115e-11
Position 487: 6.0631126861388876e-12
Position 419: 5.974340444648425e-12
Position 442: 2.428529670127166e-12
Position 433: 4.537575527198611e-13
Position 406: 5.805724290374769e-14
