Gene = IQCC
Position 1036: 0.15803330249951122
Position 388: 0.12389868325873674
Position 850: 0.11154417152522444
Position 1651: 0.06320701117139037
Position 525: 0.03684618483224087
Position 1014: 0.03478801474760858
Position 1541: 0.02163592270781437
Position 531: 0.01878264211272745
Position 1343: 0.014108124041564104
Position 1968: 0.011366187374750862
Position 782: 0.01038845753753574
Position 2631: 0.0071453933826122135
Position 2510: 0.006718655497158607
Position 2012: 0.004969513815987876
Position 2233: 0.004868536421006126
Position 932: 0.004696344832272837
Position 462: 0.0045852238138651205
Position 1787: 0.004468832157496563
Position 2358: 0.004328791933988081
Position 2549: 0.003951532616103714
Position 1892: 0.003812200007338533
Position 1910: 0.0034606747752858372
Position 2689: 0.0032834260775179216
Position 2216: 0.0032013887498404084
Position 1538: 0.0030475172224314756
Position 2252: 0.0028113421847789917
Position 1308: 0.0027047916698321713
Position 1368: 0.0025869773261013576
Position 2027: 0.0017553458561284851
Position 2362: 0.0015643392339709007
Position 1001: 0.0012856359348132804
Position 2191: 0.0010392963353403402
Position 2098: 0.0009061558938830527
Position 2090: 0.0008339113297535928
Position 878: 0.0007376734759815856
Position 423: 0.0007204805154129404
Position 1045: 0.0007153901265222627
Position 1795: 0.00071212308568349
Position 1856: 0.0006519619317192156
Position 976: 0.0006429706995046144
Position 1005: 0.0006130344718603277
Position 2255: 0.0005772784317568824
Position 2823: 0.0005195068693502331
Position 1349: 0.000515779639427822
Position 1023: 0.0004916827502037842
Position 1665: 0.00047373013089664796
Position 2706: 0.0004626114084049477
Position 281: 0.0004545005675459132
Position 1042: 0.0004355911201130675
Position 1769: 0.00042611260794022586
Position 2076: 0.0003559051870892128
Position 865: 0.0003228330058161479
Position 2031: 0.00030337226168501236
Position 2238: 0.0002784084184593273
Position 2061: 0.00026944210254844825
Position 1683: 0.0002645646876115901
Position 157: 0.00023868889386744155
Position 1016: 0.00023715367493661824
Position 1612: 0.0002209769725104763
Position 934: 0.00021212547010075955
Position 899: 0.0002000361394524193
Position 3009: 0.00019461580564643106
Position 137: 0.00019223262136579473
Position 1628: 0.00018724017442391038
Position 1896: 0.00018537320483730311
Position 2869: 0.000182893456899932
Position 885: 0.00018279573332607687
Position 2152: 0.00017319310241721114
Position 700: 0.0001434411709356629
Position 2421: 0.00014184164624746272
Position 1836: 0.00013483531700491432
Position 1707: 0.00011472460701615435
Position 1292: 0.00010827798685258537
Position 2125: 0.0001068460857499705
Position 1378: 0.00010621009435582379
Position 3020: 0.00010504508690052025
Position 428: 0.00010025375036510683
Position 723: 9.509592911095398e-05
Position 796: 9.098709217641738e-05
Position 881: 8.935652443540389e-05
Position 355: 8.706515645869601e-05
Position 1713: 7.842860907035465e-05
Position 980: 7.812904977484486e-05
Position 946: 7.809085396449532e-05
Position 1494: 7.765226549191388e-05
Position 1059: 7.737155903722449e-05
Position 1989: 7.608393121113527e-05
Position 2914: 7.52448161534914e-05
Position 904: 7.034671641725795e-05
Position 2872: 7.02295202727074e-05
Position 1841: 6.659380435127137e-05
Position 1050: 6.265908227816118e-05
Position 1225: 6.176450077198702e-05
Position 339: 5.793133749279824e-05
Position 973: 5.750911716461422e-05
Position 961: 5.4143522999458885e-05
Position 1860: 5.051277492870777e-05
Position 987: 5.04551393544179e-05
Position 2797: 4.3570371732632514e-05
Position 2428: 4.224132821302277e-05
Position 617: 3.977095416036903e-05
Position 2654: 3.941718434454675e-05
Position 2667: 3.9055081307006786e-05
Position 2193: 3.774950050769439e-05
Position 2285: 3.447029849123036e-05
Position 2878: 3.4324139924387986e-05
Position 2261: 3.197899239568598e-05
Position 2829: 3.051771323972414e-05
Position 814: 2.751600947543261e-05
Position 1997: 2.747014986120241e-05
Position 2850: 2.6154041032640553e-05
Position 1727: 2.5842212942639278e-05
Position 1721: 2.505217198139924e-05
Position 1921: 2.138232707875629e-05
Position 362: 2.018281927579433e-05
Position 725: 1.9891075928396003e-05
Position 875: 1.8270310831139097e-05
Position 212: 1.6793571596274036e-05
Position 1799: 1.617253525555404e-05
Position 1604: 1.4923615973774685e-05
Position 1694: 1.4004082873661694e-05
Position 958: 1.3805442575701553e-05
Position 807: 1.1878392130891701e-05
Position 1404: 1.1751458810874262e-05
Position 217: 1.0112367091370638e-05
Position 594: 9.332437516918805e-06
Position 141: 8.88873194208681e-06
Position 707: 7.411773496338467e-06
Position 634: 7.304150191873312e-06
Position 567: 4.965569604147118e-06
Position 349: 4.933050359821033e-06
Position 1438: 4.455512311744631e-06
Position 729: 4.22836045174067e-06
Position 573: 3.892322167327747e-06
Position 437: 3.422251787840057e-06
Position 185: 3.2966587919896426e-06
Position 533: 3.1799388051599997e-06
Position 103: 3.0385676809649498e-06
Position 1246: 1.8571219280915836e-06
Position 1393: 1.7344163924584464e-06
Position 732: 1.5493397155832738e-06
Position 1151: 1.1593243274368938e-06
Position 320: 1.0751076356679009e-06
Position 1165: 1.0063431306126729e-06
Position 1280: 9.668992509656458e-07
Position 1385: 8.58552537925051e-07
Position 1356: 8.479586031544149e-07
Position 1184: 8.476746570662961e-07
Position 293: 5.058131782795987e-07
Position 1269: 4.842065646080928e-07
Position 1275: 4.689387153660975e-07
Position 1251: 3.494395759320089e-07
Position 302: 1.9211974776256257e-07
Position 541: 1.396609079747124e-07
Position 1449: 1.3771478874664722e-07
Position 546: 1.0499256351601341e-07
Position 603: 9.842567160662648e-08
Position 565: 7.609071876754642e-08
Position 552: 5.3210153809533724e-08
Position 295: 1.7106188444883295e-08
Position 310: 4.659326704106309e-09
Position 1116: 2.2349807499254118e-09
Position 307: 2.4142350709148495e-10
Position 89: 6.723028739594897e-12
