Gene = RBBP5
Position 22043: 0.00011712825776807088
Position 353: 0.00011101726698804614
Position 442: 0.00010214471293163222
Position 24995: 0.0001020344028918766
Position 25690: 0.00010122838262304336
Position 24883: 9.886130507318507e-05
Position 23802: 8.862322900739913e-05
Position 24686: 8.632051424095522e-05
Position 447: 7.846424560626155e-05
Position 20935: 6.92909084941849e-05
Position 23828: 6.685045773135939e-05
Position 27322: 6.600991729432196e-05
Position 25235: 6.491703971754796e-05
Position 26729: 6.308242665183195e-05
Position 300: 5.814810253336163e-05
Position 23417: 5.743317450368898e-05
Position 20618: 5.415574774208189e-05
Position 23389: 5.207880235621632e-05
Position 25264: 4.50354346878972e-05
Position 23431: 4.144562888544149e-05
Position 25053: 4.009632002012792e-05
Position 24493: 3.9939508035560016e-05
Position 24383: 3.904952656075383e-05
Position 389: 3.054346201369812e-05
Position 26715: 2.4046999359091503e-05
Position 22804: 2.0654395170913654e-05
Position 707: 1.5590767034438943e-05
Position 1400: 1.3335740878214505e-05
Position 26704: 1.0309635824282216e-05
Position 24286: 9.028884193121163e-06
Position 6945: 8.90723679949483e-06
Position 1397: 8.366125630412848e-06
Position 22738: 4.413545776842322e-06
Position 933: 4.224713892600117e-06
Position 855: 3.756113984924575e-06
Position 1426: 3.475024882737655e-06
Position 1452: 3.0592364098934988e-06
Position 1017: 2.911482528791303e-06
Position 24853: 2.3647090555605405e-06
Position 27427: 2.1912098277090136e-06
Position 20807: 1.7340320027772587e-06
Position 1061: 1.6959719771475665e-06
Position 22307: 1.188251938510354e-06
Position 24796: 1.1755383764289484e-06
Position 22329: 1.1185588159301167e-06
Position 830: 1.0437580860524187e-06
Position 812: 1.0138778086180934e-06
Position 1067: 9.788240753665614e-07
Position 435: 9.048168637401478e-07
Position 27197: 7.097973244707606e-07
Position 1034: 6.376218694696785e-07
Position 22996: 5.854352013094784e-07
Position 1109: 5.664613900167474e-07
Position 418: 4.6047209621892194e-07
Position 977: 3.9187558536912977e-07
Position 951: 3.6170520861205765e-07
Position 719: 3.502519905046552e-07
Position 22529: 3.1362423541431466e-07
Position 879: 2.7279515062495615e-07
Position 1077: 1.8784026913215402e-07
Position 1031: 1.6516559696800924e-07
Position 559: 1.6289942887331071e-07
Position 26695: 1.3944568741739022e-07
Position 501: 1.2030171199868146e-07
Position 294: 1.0729214028170104e-07
Position 596: 1.0411489305552235e-07
Position 518: 7.01547140360684e-08
Position 221: 6.184264493852514e-08
Position 23490: 3.5570065808187624e-08
