Gene = KNCN
Position 1619: 0.011176948264706797
Position 2477: 0.01108322326994701
Position 2393: 0.00820461012253824
Position 3069: 0.007927172484362264
Position 413: 0.0071794441458937685
Position 3016: 0.007004191885988846
Position 1307: 0.006849285144141143
Position 2933: 0.006808069193646445
Position 3563: 0.006538413007471316
Position 3408: 0.005048678862090202
Position 1173: 0.005034058931360335
Position 1670: 0.0046654199828642775
Position 961: 0.004499541887497857
Position 1244: 0.0037026387153801005
Position 1281: 0.0032325681563098807
Position 2101: 0.0032117796451435424
Position 3308: 0.0029044807441504293
Position 3774: 0.0028123753467862093
Position 1077: 0.0027752450998444703
Position 3725: 0.0025700454383356026
Position 2320: 0.0021902497593571106
Position 586: 0.002102169317471424
Position 1713: 0.0020231209694738946
Position 1656: 0.0019439147308239078
Position 1055: 0.0017021054170685038
Position 1039: 0.0016634360749510448
Position 2822: 0.0016192517907644508
Position 3118: 0.001434815218412921
Position 2334: 0.0013112102528171545
Position 349: 0.0012665532817865946
Position 3208: 0.0012161324570332944
Position 1018: 0.0011619080657278597
Position 1771: 0.0011076312536431783
Position 3415: 0.0011060376133517147
Position 893: 0.0010185940748355397
Position 3376: 0.0008347512835684236
Position 249: 0.000732573702766511
Position 1639: 0.0006808865726105052
Position 2238: 0.0006325628115963243
Position 2267: 0.0005568456633078907
Position 2241: 0.0005184882740236718
Position 3741: 0.0005048545633667887
Position 1304: 0.0004907166722650519
Position 1742: 0.0004640301698769461
Position 426: 0.000439573608829235
Position 473: 0.000377596498112653
Position 455: 0.0003765452932154801
Position 3597: 0.00036200300732330034
Position 308: 0.00035793114247552023
Position 215: 0.0003266574690298879
Position 1412: 0.0003044633051773894
Position 735: 0.000300041521660266
Position 2443: 0.0002928155899377855
Position 3436: 0.00026686642567025045
Position 2390: 0.0002552983433858699
Position 2158: 0.00024221173726991292
Position 3380: 0.0002405104663633501
Position 420: 0.0002364852479313753
Position 868: 0.0002158587375370578
Position 300: 0.00018953150319117197
Position 1458: 0.0001831119580589415
Position 1146: 0.0001809546797278724
Position 3566: 0.00015466017058458212
Position 1332: 0.00012034946789203288
Position 1800: 0.00011420141370084811
Position 490: 9.154824343633325e-05
Position 2807: 8.396952505388411e-05
Position 2080: 8.284151007627534e-05
Position 701: 6.994101238587087e-05
Position 256: 5.8690334411313306e-05
Position 203: 5.136642924006673e-05
Position 904: 5.040336903016194e-05
Position 246: 4.329239011132781e-05
Position 907: 4.327910085600475e-05
Position 861: 4.270630525288126e-05
Position 2881: 3.692723666022577e-05
Position 1628: 3.6029941922220265e-05
Position 224: 3.1957110445268375e-05
Position 843: 3.0809897858033245e-05
Position 2506: 2.6773856025727685e-05
Position 272: 2.5876859316600286e-05
Position 158: 2.3630139788280427e-05
Position 289: 2.3491132049514267e-05
Position 931: 2.0078553191469178e-05
Position 230: 1.6418735911088243e-05
Position 705: 1.3725401847675932e-05
Position 927: 1.3705299946020163e-05
Position 2973: 1.197218799872477e-05
Position 1399: 1.1498422374941702e-05
Position 1996: 9.242324064132056e-06
Position 532: 8.594084731477905e-06
Position 783: 7.656272715918847e-06
Position 942: 6.765304959781768e-06
Position 276: 5.5404011824965745e-06
Position 2175: 5.397820553469305e-06
Position 909: 5.312584836339534e-06
Position 175: 4.200885360743797e-06
Position 797: 3.956077147648779e-06
Position 278: 3.880150037650704e-06
Position 364: 2.945506259513907e-06
Position 528: 2.0956485869339086e-06
Position 356: 2.0910172493019378e-06
Position 193: 1.9889201504177043e-06
Position 235: 1.8040300560435987e-06
Position 1321: 1.3556400904145108e-06
Position 353: 7.92412961196711e-07
Position 320: 6.322462477337105e-07
Position 497: 5.145256035362581e-07
Position 550: 4.60838625715696e-07
Position 361: 4.489062775028383e-07
Position 539: 3.598390898263388e-07
Position 285: 2.860561875104497e-07
Position 855: 7.396096858705445e-08
Position 711: 2.6524022488676247e-08
Position 180: 2.141348379444968e-08
Position 714: 1.4761452137827478e-08
Position 315: 1.426324628927782e-08
Position 720: 1.3014334329814596e-08
Position 801: 1.2727825709348362e-08
Position 184: 1.2632256381223618e-08
Position 317: 1.1707013746751032e-08
Position 369: 1.1095963721238357e-08
Position 367: 9.842604717478348e-09
Position 264: 7.623096052098966e-09
Position 725: 8.94098546276543e-10
Position 155: 2.4691569554142802e-12
