Gene = RHBDD2
Position 3612: 0.0008020645620950917
Position 3256: 0.0007783586824822114
Position 3864: 0.0007684080845618499
Position 5131: 0.0006838556044038171
Position 6808: 0.0006682741079967111
Position 417: 0.0006672359013448023
Position 7182: 0.0006228838759481803
Position 692: 0.0004924483976896754
Position 3741: 0.00046667341762277563
Position 5820: 0.00043267917756137386
Position 3195: 0.0003610215156640211
Position 1822: 0.00035873040145387647
Position 5631: 0.0003383357829679841
Position 1964: 0.00028748976843236324
Position 5087: 0.0002562168560458177
Position 2428: 0.00022039332424506668
Position 1798: 0.00021659433745972002
Position 5462: 0.00019621620607455378
Position 3561: 0.00019172479593095374
Position 4065: 0.00018057604020173734
Position 1141: 0.00017763622797144386
Position 2130: 0.00017357400370448942
Position 2501: 0.00016610526283100639
Position 2706: 0.00016527944649698942
Position 2136: 0.00016310552621554773
Position 2887: 0.00016201842792451946
Position 1223: 0.0001559030389678942
Position 2056: 0.00015385746573423997
Position 3419: 0.0001526941793173292
Position 1325: 0.0001457784960334088
Position 474: 0.00014058035322224452
Position 3558: 0.00013956879788097048
Position 1989: 0.000115635342637617
Position 958: 9.385367665296943e-05
Position 1178: 8.980269153374062e-05
Position 2153: 8.347175478712636e-05
Position 6052: 6.54998422652269e-05
Position 5595: 6.527140016105449e-05
Position 1383: 6.031374087806146e-05
Position 2032: 5.326629359259538e-05
Position 1449: 5.277874743505738e-05
Position 635: 4.9085573233090236e-05
Position 995: 4.4348909922769974e-05
Position 1234: 3.686421736503871e-05
Position 850: 2.9911079029292993e-05
Position 287: 2.9431450611947787e-05
Position 968: 2.4528965476063703e-05
Position 1174: 2.2250323673309663e-05
Position 1124: 1.6273342738465543e-05
Position 1804: 1.413212814165284e-05
Position 997: 1.3961285376134608e-05
Position 891: 1.2594841415657896e-05
Position 1361: 1.1711865386613682e-05
Position 612: 1.1022322705562292e-05
Position 2534: 9.671318916983116e-06
Position 794: 7.389210006347836e-07
Position 2279: 6.955473463953721e-07
Position 768: 5.670863896378747e-07
Position 1143: 3.336351216414727e-07
Position 699: 3.2223812039328985e-07
Position 866: 2.4132046481323113e-07
Position 182: 1.2960462615328625e-07
Position 2612: 4.9466637943352414e-08
Position 4973: 3.981625353883136e-08
Position 1344: 1.832032751722672e-08
Position 592: 9.220939373624098e-09
Position 1151: 8.219653316484401e-09
Position 926: 7.62188002450415e-09
Position 293: 4.096510457070664e-09
Position 1436: 2.8890247914800367e-09
Position 642: 2.692366431857772e-09
Position 312: 4.02738975789884e-10
Position 163: 8.276996790605518e-12
Position 320: 2.062224326654683e-13
Position 345: 1.9086826994595399e-13
Position 317: 1.7593187382946942e-14
Position 98: 2.5936566213571968e-15
Position 109: 2.2418695666348065e-15
Position 87: 6.224482373299056e-16
Position 89: 3.4989476407318726e-17
