Gene = GPN2
Position 367: 2.8722905258186416e-07
Position 66: 2.794779285679878e-07
Position 616: 2.518807885504918e-07
Position 15: 1.7601240270905594e-07
Position 34: 4.4266068764529873e-11
Position 293: 1.1490039450625836e-11
Position 372: 8.247285859118315e-12
Position 159: 7.29016675944467e-12
Position 318: 4.693603633315225e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6006: 0.7567937354793048
Position 1171: 0.4723622893890686
Position 4163: 0.4170322032712855
Position 1141: 0.27700889627833103
Position 12795: 0.1205677363638218
Position 537: 0.11079831355214191
Position 1880: 0.09755484088637645
Position 13562: 0.0961067235541958
Position 10547: 0.09194055215269153
Position 8082: 0.07262023873058751
Position 5981: 0.05396333249468594
Position 6538: 0.0421301121646189
Position 1492: 0.041184860061632814
Position 12172: 0.031071463663684688
Position 1689: 0.024648714206186133
Position 4114: 0.02434758031152475
Position 6068: 0.022150759692553715
Position 1211: 0.021085672800291125
Position 11187: 0.020759971643869626
Position 12957: 0.019042347565659437
Position 3310: 0.017495188331347528
Position 1710: 0.017355839787436933
Position 1232: 0.015564528839081361
Position 7964: 0.014744331132931944
Position 1504: 0.013565731840963498
Position 9090: 0.012696945488085956
Position 6260: 0.012351894571046284
Position 695: 0.009610170924358261
Position 9692: 0.009387303407465623
Position 4255: 0.008848357634709748
Position 5881: 0.008156716836000562
Position 11435: 0.00814085941834765
Position 1100: 0.008086307965704675
Position 4187: 0.0076091849552050545
Position 6150: 0.00760310202235939
Position 6515: 0.007067061547702467
Position 7935: 0.0065397159034401384
Position 1713: 0.006249796849242728
Position 5021: 0.005490138874117644
Position 6728: 0.004890428516281867
Position 1980: 0.004617463504197068
Position 9669: 0.004288760985052485
Position 11378: 0.00378608436618948
Position 3771: 0.0036018204430423727
Position 9263: 0.0034873306181795165
Position 5576: 0.003440655869189825
Position 261: 0.003139796106918871
Position 1957: 0.003136273249627435
Position 3168: 0.0024466622423327798
Position 5561: 0.0023708022038375393
Position 3017: 0.0020952581017183603
Position 542: 0.0015254564630865612
Position 1297: 0.0015199939360620138
Position 236: 0.0014549669086525668
Position 6284: 0.001434900863840088
Position 4324: 0.001152604686820625
Position 3306: 0.0009199660187101274
Position 4033: 0.0008455254071744384
Position 807: 0.0008415821346313179
Position 3820: 0.0008050143870763324
Position 3847: 0.0008014839022909317
Position 3892: 0.0007371521078132658
Position 207: 0.0007152016687932682
Position 3482: 0.0006714259080136659
Position 1665: 0.0005096580215422857
Position 5343: 0.0004811429234469173
Position 6854: 0.0004419503117325903
Position 494: 0.0004177356835152529
Position 172: 0.00039524936946536924
Position 1222: 0.0003782422734344015
Position 783: 0.00032386312039099294
Position 1116: 0.000292563127573043
Position 458: 0.0002836920617054059
Position 3644: 0.0002712767331116468
Position 468: 0.00020987469166346422
Position 832: 0.00020486659374970828
Position 350: 0.00020118905307552976
Position 2171: 0.00018978521896339636
Position 1612: 0.0001625504719119019
Position 577: 0.0001552710159747556
Position 4355: 0.00014539245966149064
Position 3332: 0.0001393290949492829
Position 3718: 0.00013547780804043082
Position 835: 0.0001317100487132912
Position 599: 0.0001243877174738664
Position 1028: 0.00011633052073853029
Position 730: 0.00010399241618108413
Position 3045: 0.00010376093326410664
Position 2130: 9.117910810754017e-05
Position 3191: 9.025300822214739e-05
Position 1842: 6.821275820010894e-05
Position 856: 5.5885327999270225e-05
Position 1347: 3.2119700607204964e-05
Position 1549: 2.2456853037432283e-05
Position 289: 2.188157390325356e-05
Position 787: 1.9774625014098674e-05
Position 1437: 1.4624113716325513e-05
Position 3082: 1.4237706462505238e-05
Position 1440: 1.2518523552072008e-05
Position 1588: 1.165356873595361e-05
Position 293: 1.111347591356089e-05
Position 548: 9.114096071497985e-06
Position 1558: 8.614643393461395e-06
Position 622: 7.96484032784631e-06
Position 915: 6.638444723871297e-06
Position 1538: 6.009967145348708e-06
Position 1669: 5.735215607584907e-06
Position 365: 3.949612871617338e-06
Position 1777: 3.552076250851917e-06
Position 610: 3.433294754473516e-06
Position 1569: 3.402533843404047e-06
Position 971: 2.4326078223453968e-06
Position 880: 1.7080852658243935e-06
Position 864: 1.6545570750118807e-06
Position 266: 1.5400453233917642e-06
Position 1400: 1.504656951579001e-06
Position 1446: 1.3543320866551402e-06
Position 1025: 1.1655185104382283e-06
Position 1813: 1.0818818722062695e-06
Position 650: 1.0187864962545423e-06
Position 977: 6.462490930441286e-07
Position 1048: 5.999138837754915e-07
Position 102: 4.4336185273071056e-07
Position 77: 3.0555038948792503e-07
Position 130: 2.3420742142001483e-07
Position 742: 3.049787305248668e-08
Position 386: 1.5138564268085386e-08
Position 662: 1.203433496131632e-09
Position 82: 3.492345468356168e-10
Position 671: 9.091189074014288e-11
Position 1058: 1.1487222763229263e-11
